loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr1-chr1-20251|activate_100m	Enhancer	Enhancer	20889	20749	chr1:151949523-151950912|-|KRT8P28	chr1:151982915-151993859|-|S100A10
loop_chr1-chr1-20252|activate_100m	Enhancer	Enhancer	103336	107639	chr1:70715933-70720289|-|AL513285.1	chr1:70715933-70720289|-|AL513285.1
loop_chr1-chr1-20253|activate_100m	Enhancer	Enhancer	93378	3701	chr1:117953864-118185223|-|SPAG17	chr1:118883046-118989556|-|TBX15
loop_chr1-chr1-20254|activate_100m	Enhancer	Enhancer	22535	24984	chr1:19424384-19424671|+|RN7SL277P	chr1:19424384-19424671|+|RN7SL277P
loop_chr1-chr1-20255|activate_100m	Enhancer	Enhancer	131563	132948	chr1:71081324-71489976|+|ZRANB2-AS2	chr1:71081324-71489976|+|ZRANB2-AS2
loop_chr1-chr1-20256|activate_100m	Promoter	Promoter	1352	412	chr1:75789477-75789548|+|SNORD45B	chr1:75796882-75913242|+|MSH4
loop_chr1-chr1-20257|activate_100m	Promoter	Enhancer	409	15263	chr1:198858873-198858982|-|MIR181B1	chr1:199148598-199393307|+|AC099673.1
loop_chr1-chr1-20259|activate_100m	Enhancer	Enhancer	17594	23148	chr1:207658454-207659142|+|CDCA4P3	chr1:207658454-207659142|+|CDCA4P3
loop_chr1-chr1-20260|activate_100m	Enhancer	Enhancer	5264	6302	chr1:181771566-181771644|+|RNA5SP70	chr1:181771566-181771644|+|RNA5SP70
loop_chr1-chr1-20261|activate_100m	Enhancer	Enhancer	54232	47102	chr1:175944831-176207286|-|COP1	chr1:175944831-176207286|-|COP1
loop_chr1-chr1-20262|activate_100m	Enhancer	Enhancer	5264	9992	chr1:156212993-156240042|+|PMF1	chr1:156212993-156240042|+|PMF1
loop_chr1-chr1-20263|activate_100m	Enhancer	Enhancer	3695	5135	chr1:51538625-51538729|-|RNU6-1281P	chr1:51538625-51538729|-|RNU6-1281P
loop_chr1-chr1-20265|activate_100m	Enhancer	Enhancer	102077	137671	chr1:217426992-217631090|-|GPATCH2	chr1:218510096-218525978|+|C1orf143
loop_chr1-chr1-20266|activate_100m	Enhancer	Enhancer	47956	5390	chr1:33868953-33885458|+|CSMD2-AS1	chr1:34276859-34277292|-|AC115286.1
loop_chr1-chr1-20268|activate_100m	Enhancer	Promoter	14086	512	chr1:78620448-78646145|+|IFI44L	chr1:218285293-218337983|+|RRP15
loop_chr1-chr1-20269|activate_100m	Promoter	Promoter	213	1435	chr1:62597487-62606159|+|ANGPTL3	chr1:62597487-62606159|+|ANGPTL3
loop_chr1-chr1-20270|activate_100m	Enhancer	Promoter	3054	1850	chr1:235104180-235104609|-|AL732292.2	chr1:235104180-235104609|-|AL732292.2
loop_chr1-chr1-20271|activate_100m	Enhancer	Enhancer	83599	67795	chr1:215005855-215237093|+|KCNK2	chr1:232950611-232983882|+|NTPCR
loop_chr1-chr1-20272|activate_100m	Enhancer	Enhancer	118869	116683	chr1:180906651-180909166|+|AL162431.1	chr1:180906651-180909166|+|AL162431.1
loop_chr1-chr1-20273|activate_100m	Enhancer	Enhancer	156379	153763	chr1:34669599-34669694|-|MIR552	chr1:34669599-34669694|-|MIR552
loop_chr1-chr1-20274|activate_100m	Enhancer	Enhancer	19337	14172	chr1:227178333-227183444|+|AL451047.1	chr1:227264776-227265207|-|AL627308.2
loop_chr1-chr1-20275|activate_100m	Promoter	Enhancer	1818	4954	chr1:53242364-53328054|-|LRP8	chr1:53344031-53365473|+|AC119428.3
loop_chr1-chr1-20276|activate_100m	Enhancer	Enhancer	40794	38285	chr1:188155839-188156180|-|RN7SKP156	chr1:188155839-188156180|-|RN7SKP156
loop_chr1-chr1-20277|activate_100m	Promoter	Enhancer	1055	34821	chr1:162069691-162370475|+|NOS1AP	chr1:162316852-162317794|-|AL512785.1
loop_chr1-chr1-20278|activate_100m	Enhancer	Enhancer	25732	7869	chr1:5991466-6101193|+|KCNAB2	chr1:185226808-185227700|-|RPL5P5
loop_chr1-chr1-20281|activate_100m	Enhancer	Promoter	3923	18	chr1:11026523-11047233|-|MASP2	chr1:26693236-26782104|+|ARID1A
loop_chr1-chr1-20283|activate_100m	Enhancer	Enhancer	148559	47834	chr1:88313153-88313302|+|AL049861.1	chr1:90253456-90253559|-|RNU6-695P
loop_chr1-chr1-20284|activate_100m	Enhancer	Enhancer	46259	47667	chr1:86029854-86030589|+|AC104455.1	chr1:99004276-99243009|+|AL445433.2
loop_chr1-chr1-20285|activate_100m	Promoter	Enhancer	830	4257	chr1:28031884-28032180|-|RN7SL559P	chr1:28031884-28032180|-|RN7SL559P
loop_chr1-chr1-20286|activate_100m	Enhancer	Enhancer	34597	32504	chr1:155845367-155846624|+|AL139128.1	chr1:155845367-155846624|+|AL139128.1
loop_chr1-chr1-20287|activate_100m	Enhancer	Enhancer	25463	22224	chr1:55868254-55950118|+|LINC01755	chr1:55868254-55950118|+|LINC01755
loop_chr1-chr1-20288|activate_100m	Enhancer	Enhancer	22207	23243	chr1:170271603-170278932|-|LINC01142	chr1:170271603-170278932|-|LINC01142
loop_chr1-chr1-20289|activate_100m	Enhancer	Promoter	2663	1527	chr1:183460874-183471746|-|SMG7-AS1	chr1:183460874-183471746|-|SMG7-AS1
loop_chr1-chr1-20291|activate_100m	Enhancer	Enhancer	5061	3418	chr1:8057245-8058463|-|AL034417.1	chr1:8057245-8058463|-|AL034417.1
loop_chr1-chr1-20292|activate_100m	Enhancer	Enhancer	23194	24366	chr1:221880981-221978523|-|LINC02257	chr1:221880981-221978523|-|LINC02257
loop_chr1-chr1-20299|activate_100m	Promoter	Promoter	1109	0	chr1:163161675-163213023|+|AL499616.1	chr1:163161675-163213023|+|AL499616.1
loop_chr1-chr1-20300|activate_100m	Enhancer	Promoter	2954	1788	chr1:44731055-44731170|-|RNU5D-1	chr1:44731055-44731170|-|RNU5D-1
loop_chr1-chr1-20301|activate_100m	Promoter	Promoter	0	1355	chr1:145933423-145958017|-|LIX1L	chr1:145961388-145964422|+|AC243547.2
loop_chr1-chr1-20306|activate_100m	Enhancer	Enhancer	21728	21385	chr1:211259279-211316385|+|RCOR3	chr1:211326615-211374946|+|TRAF5
loop_chr1-chr1-20308|activate_100m	Enhancer	Enhancer	17488	14319	chr1:58882872-58903679|-|AC105277.1	chr1:58882872-58903679|-|AC105277.1
loop_chr1-chr1-20309|activate_100m	Enhancer	Promoter	3860	136	chr1:108746674-108809523|+|STXBP3	chr1:108746674-108809523|+|STXBP3
loop_chr1-chr1-20313|activate_100m	Enhancer	Enhancer	38492	41878	chr1:25430858-25500209|+|MACO1	chr1:25430858-25500209|+|MACO1
loop_chr1-chr1-20314|activate_100m	Enhancer	Enhancer	4563	6560	chr1:116423724-116478842|-|LINC01762	chr1:116423724-116478842|-|LINC01762
loop_chr1-chr1-20316|activate_100m	Enhancer	Enhancer	8822	33828	chr1:167591392-167591846|+|AL031733.1	chr1:167721982-167791919|+|MPZL1
loop_chr1-chr1-20318|activate_100m	Enhancer	Enhancer	15470	17913	chr1:207658454-207659142|+|CDCA4P3	chr1:207658454-207659142|+|CDCA4P3
loop_chr1-chr1-20319|activate_100m	Enhancer	Enhancer	5231	6857	chr1:92580476-92580821|-|AL354890.1	chr1:92580476-92580821|-|AL354890.1
loop_chr1-chr1-20320|activate_100m	Enhancer	Enhancer	22722	25260	chr1:101025878-101087268|+|AC093157.1	chr1:101025878-101087268|+|AC093157.1
loop_chr1-chr1-20321|activate_100m	Enhancer	Enhancer	10047	16993	chr1:117060326-117107453|+|TTF2	chr1:117060326-117107453|+|TTF2
loop_chr1-chr1-20323|activate_100m	Enhancer	Enhancer	32182	30849	chr1:228858010-228858556|+|AL078624.1	chr1:228858010-228858556|+|AL078624.1
loop_chr1-chr1-20326|activate_100m	Enhancer	Enhancer	37021	39310	chr1:99472332-99493149|-|LINC01708	chr1:99472332-99493149|-|LINC01708
loop_chr1-chr1-20327|activate_100m	Enhancer	Enhancer	3743	6844	chr1:92580476-92580821|-|AL354890.1	chr1:92580476-92580821|-|AL354890.1
loop_chr1-chr1-20329|activate_100m	Enhancer	Enhancer	10593	7641	chr1:68375327-68375663|-|ELOCP18	chr1:68375327-68375663|-|ELOCP18
loop_chr1-chr1-20330|activate_100m	Promoter	Promoter	1969	290	chr1:218345336-218444619|+|TGFB2	chr1:218345336-218444619|+|TGFB2
loop_chr1-chr1-20332|activate_100m	Enhancer	Enhancer	88437	86259	chr1:8750430-8751087|+|RPL7P11	chr1:8750430-8751087|+|RPL7P11
loop_chr1-chr1-20334|activate_100m	Promoter	Promoter	879	1008	chr1:150487364-150507609|+|TARS2	chr1:150487364-150507609|+|TARS2
loop_chr1-chr1-20335|activate_100m	Enhancer	Enhancer	7001	5893	chr1:171824610-171824959|-|AL031864.2	chr1:171824610-171824959|-|AL031864.2
loop_chr1-chr1-20336|activate_100m	Enhancer	Enhancer	24686	17988	chr1:150600851-150629596|-|ENSA	chr1:150600851-150629596|-|ENSA
loop_chr1-chr1-20337|activate_100m	Enhancer	Enhancer	9967	18030	chr1:38991276-39006059|+|AKIRIN1	chr1:39249838-39257649|-|AL442071.1
loop_chr1-chr1-20341|activate_100m	Enhancer	Enhancer	14295	12552	chr1:6613731-6624030|+|PHF13	chr1:6613731-6624030|+|PHF13
loop_chr1-chr1-20346|activate_100m	Enhancer	Enhancer	2733	3917	chr1:100393033-100394026|-|BCAS2P2	chr1:100393033-100394026|-|BCAS2P2
loop_chr1-chr1-20348|activate_100m	Enhancer	Enhancer	3049	4655	chr1:116532936-116534092|-|NAP1L4P1	chr1:116532936-116534092|-|NAP1L4P1
loop_chr1-chr1-20351|activate_100m	Enhancer	Promoter	6379	1701	chr1:36307110-36321230|+|SH3D21	chr1:36307110-36321230|+|SH3D21
loop_chr1-chr1-20352|activate_100m	Enhancer	Enhancer	3151	35306	chr1:206541758-206544892|+|AC244034.3	chr1:206591642-206612465|-|EIF2D
loop_chr1-chr1-20353|activate_100m	Enhancer	Enhancer	11408	9800	chr1:200917460-200966668|+|MROH3P	chr1:200917460-200966668|+|MROH3P
loop_chr1-chr1-20357|activate_100m	Enhancer	Enhancer	46345	50885	chr1:19664875-19680966|+|HTR6	chr1:19664875-19680966|+|HTR6
loop_chr1-chr1-20364|activate_100m	Promoter	Promoter	513	1443	chr1:146017468-146036746|-|HJV	chr1:146017468-146036746|-|HJV
loop_chr1-chr1-20366|activate_100m	Enhancer	Enhancer	29902	28499	chr1:91680343-91906335|-|TGFBR3	chr1:91680343-91906335|-|TGFBR3
loop_chr1-chr1-20367|activate_100m	Enhancer	Enhancer	7085	8338	chr1:234979647-234980804|-|AL391832.3	chr1:234979647-234980804|-|AL391832.3
loop_chr1-chr1-20371|activate_100m	Enhancer	Enhancer	34504	62961	chr1:75796882-75913242|+|MSH4	chr1:75796882-75913242|+|MSH4
loop_chr1-chr1-20375|activate_100m	Promoter	Promoter	818	942	chr1:89260582-89270863|-|GBP5	chr1:89260582-89270863|-|GBP5
loop_chr1-chr1-20376|activate_100m	Enhancer	Enhancer	44083	5020	chr1:90253456-90253559|-|RNU6-695P	chr1:96721783-96823738|+|PTBP2
loop_chr1-chr1-20379|activate_100m	Enhancer	Enhancer	188010	189333	chr1:66094461-66094546|-|RNU4-88P	chr1:66094461-66094546|-|RNU4-88P
loop_chr1-chr1-20383|activate_100m	Enhancer	Enhancer	8297	9563	chr1:66533383-66751139|+|SGIP1	chr1:66533383-66751139|+|SGIP1
loop_chr1-chr1-20388|activate_100m	Enhancer	Promoter	4889	765	chr1:24200240-24211693|+|AL590683.1	chr1:24200240-24211693|+|AL590683.1
loop_chr1-chr1-20392|activate_100m	Enhancer	Enhancer	9408	7397	chr1:111599655-111608324|-|LINC01160	chr1:111599655-111608324|-|LINC01160
loop_chr1-chr1-20396|activate_100m	Enhancer	Promoter	4055	215	chr1:31933020-31933975|+|AL136115.1	chr1:31933020-31933975|+|AL136115.1
loop_chr1-chr1-20397|activate_100m	Promoter	Enhancer	490	2035	chr1:47760528-47997385|-|TRABD2B	chr1:47760528-47997385|-|TRABD2B
loop_chr1-chr1-20398|activate_100m	Enhancer	Enhancer	11251	7457	chr1:45781277-45781957|+|AL603882.1	chr1:45781277-45781957|+|AL603882.1
loop_chr1-chr1-20402|activate_100m	Enhancer	Enhancer	17470	18509	chr1:209583714-209613939|+|CAMK1G	chr1:209583714-209613939|+|CAMK1G
loop_chr1-chr1-20407|activate_100m	Enhancer	Enhancer	15124	58709	chr1:31906421-31938368|-|PTP4A2	chr1:199148598-199393307|+|AC099673.1
loop_chr1-chr1-20419|activate_100m	Enhancer	Enhancer	2693	4395	chr1:194785517-194931310|-|AL353072.2	chr1:194785517-194931310|-|AL353072.2
loop_chr1-chr1-20426|activate_100m	Enhancer	Enhancer	70384	69052	chr1:221508559-221510979|+|AL360013.2	chr1:221508559-221510979|+|AL360013.2
loop_chr1-chr1-20428|activate_100m	Enhancer	Enhancer	12026	78333	chr1:154480012-154481501|+|AL162591.2	chr1:154697455-154870281|-|KCNN3
loop_chr1-chr1-20431|activate_100m	Enhancer	Promoter	2337	0	chr1:153633982-153646306|+|CHTOP	chr1:153633982-153646306|+|CHTOP
loop_chr1-chr1-20433|activate_100m	Enhancer	Enhancer	37442	3732	chr1:93592199-93602440|+|AL109613.1	chr1:93847174-93848939|+|AL049796.1
loop_chr1-chr1-20437|activate_100m	Enhancer	Enhancer	15104	10610	chr1:111599655-111608324|-|LINC01160	chr1:111599655-111608324|-|LINC01160
loop_chr1-chr1-20438|activate_100m	Enhancer	Enhancer	16255	9950	chr1:225401502-225428855|-|LBR	chr1:225465021-225473837|+|AC092811.2
loop_chr1-chr1-20441|activate_100m	Enhancer	Enhancer	28680	20318	chr1:172748560-172749502|+|SLC25A38P1	chr1:172748560-172749502|+|SLC25A38P1
loop_chr1-chr1-20443|activate_100m	Enhancer	Promoter	10681	0	chr1:151300665-151300964|-|RN7SL444P	chr1:151291797-151327715|-|PI4KB
loop_chr1-chr1-20444|activate_100m	Enhancer	Enhancer	8959	6710	chr1:65576129-65578380|-|AC097063.1	chr1:65576129-65578380|-|AC097063.1
loop_chr1-chr1-20447|activate_100m	Enhancer	Enhancer	17437	19202	chr1:226083639-226090292|+|LINC01703	chr1:226083639-226090292|+|LINC01703
loop_chr1-chr1-20448|activate_100m	Promoter	Promoter	63	1657	chr1:145964690-145978848|+|POLR3GL	chr1:145964690-145978848|+|POLR3GL
loop_chr1-chr1-20450|activate_100m	Enhancer	Enhancer	60159	63723	chr1:89661212-89661353|-|AC093423.1	chr1:89788914-89790492|+|AC099568.1
loop_chr1-chr1-20451|activate_100m	Enhancer	Enhancer	20896	19394	chr1:167430640-167518610|-|CD247	chr1:167430640-167518610|-|CD247
loop_chr1-chr1-20453|activate_100m	Enhancer	Enhancer	50372	52150	chr1:200478020-200483604|-|AL359834.1	chr1:200478020-200483604|-|AL359834.1
loop_chr1-chr1-20457|activate_100m	Enhancer	Enhancer	8535	5658	chr1:12527724-12528420|+|AC243836.1	chr1:12527724-12528420|+|AC243836.1
loop_chr1-chr1-20459|activate_100m	Enhancer	Enhancer	30672	29513	chr1:24356999-24415097|-|STPG1	chr1:24356999-24415097|-|STPG1
loop_chr1-chr1-20461|activate_100m	Enhancer	Enhancer	5621	4511	chr1:207150205-207150281|-|AL445493.1	chr1:207150205-207150281|-|AL445493.1
loop_chr1-chr1-20462|activate_100m	Enhancer	Enhancer	6901	9504	chr1:150515757-150518032|+|FALEC	chr1:150515757-150518032|+|FALEC
loop_chr1-chr1-20463|activate_100m	Promoter	Promoter	208	831	chr1:44721786-44721902|-|RNU5F-1	chr1:44805913-44806675|-|TCTEX1D4
loop_chr1-chr1-20469|activate_100m	Enhancer	Enhancer	26965	28927	chr1:109114115-109206781|+|KIAA1324	chr1:109114115-109206781|+|KIAA1324
loop_chr1-chr1-20471|activate_100m	Enhancer	Enhancer	20528	19152	chr1:228073909-228076550|-|AL136379.1	chr1:228073909-228076550|-|AL136379.1
loop_chr1-chr1-20472|activate_100m	Enhancer	Promoter	2342	1042	chr1:67685201-67688334|+|GADD45A	chr1:67685201-67688334|+|GADD45A
loop_chr1-chr1-20477|activate_100m	Enhancer	Enhancer	14566	13149	chr1:167430640-167518610|-|CD247	chr1:167430640-167518610|-|CD247
loop_chr1-chr1-20480|activate_100m	Promoter	Enhancer	0	4391	chr1:206798870-206842981|+|IL19	chr1:206798870-206842981|+|IL19
loop_chr1-chr1-20481|activate_100m	Enhancer	Enhancer	2838	4376	chr1:113813811-113871753|-|PTPN22	chr1:113813811-113871753|-|PTPN22
loop_chr1-chr1-20482|activate_100m|loop_chr1-chr1-19987|resting_100m	Enhancer	Promoter	4470	0	chr1:159062484-159076766|-|AIM2	chr1:159062484-159076766|-|AIM2
loop_chr1-chr1-20486|activate_100m	Enhancer	Enhancer	197008	186775	chr1:66533383-66751139|+|SGIP1	chr1:66533383-66751139|+|SGIP1
loop_chr1-chr1-20488|activate_100m	Enhancer	Enhancer	13612	15343	chr1:56154545-56383219|-|AC119674.1	chr1:56154545-56383219|-|AC119674.1
loop_chr1-chr1-20489|activate_100m	Enhancer	Enhancer	73233	91190	chr1:104153306-104153830|-|FTLP17	chr1:213731416-213794587|+|AC096639.1
loop_chr1-chr1-20490|activate_100m	Promoter	Enhancer	1117	3042	chr1:153023962-153024260|+|AL356867.1	chr1:153023962-153024260|+|AL356867.1
loop_chr1-chr1-20491|activate_100m	Promoter	Enhancer	27	3359	chr1:78004939-78017964|+|DNAJB4	chr1:78043383-78044148|-|AC103591.2
loop_chr1-chr1-20494|activate_100m	Enhancer	Enhancer	78951	80072	chr1:76074746-76634603|+|ST6GALNAC3	chr1:76074746-76634603|+|ST6GALNAC3
loop_chr1-chr1-20498|activate_100m	Enhancer	Enhancer	7264	5916	chr1:54225433-54406419|-|SSBP3	chr1:54225433-54406419|-|SSBP3
loop_chr1-chr1-20499|activate_100m	Enhancer	Enhancer	20567	24195	chr1:67138907-67259979|+|IL23R	chr1:67138907-67259979|+|IL23R
loop_chr1-chr1-20500|activate_100m	Enhancer	Enhancer	15042	17206	chr1:101270875-101271363|-|PPIAP7	chr1:101270875-101271363|-|PPIAP7
loop_chr1-chr1-20508|activate_100m	Enhancer	Enhancer	7271	5550	chr1:111599655-111608324|-|LINC01160	chr1:111599655-111608324|-|LINC01160
loop_chr1-chr1-20511|activate_100m	Enhancer	Enhancer	72416	73876	chr1:199387141-199388475|+|AC099335.1	chr1:199387141-199388475|+|AC099335.1
loop_chr1-chr1-20515|activate_100m	Enhancer	Enhancer	65500	69597	chr1:61248945-61253510|-|NFIA-AS1	chr1:61248945-61253510|-|NFIA-AS1
loop_chr1-chr1-20516|activate_100m	Enhancer	Enhancer	18408	22786	chr1:117640812-117641639|-|VDAC2P3	chr1:117640812-117641639|-|VDAC2P3
loop_chr1-chr1-20518|activate_100m	Enhancer	Enhancer	2828	2356	chr1:116775104-116775623|-|FTH1P22	chr1:116775104-116775623|-|FTH1P22
loop_chr1-chr1-20519|activate_100m	Enhancer	Enhancer	2163	9524	chr1:89289676-89290337|-|AC099063.2	chr1:89289676-89290337|-|AC099063.2
loop_chr1-chr1-20526|activate_100m	Enhancer	Enhancer	28018	25837	chr1:211571568-211579161|-|SLC30A1	chr1:211571568-211579161|-|SLC30A1
loop_chr1-chr1-20528|activate_100m	Enhancer	Enhancer	5250	4384	chr1:209744373-209745214|+|ADORA2BP1	chr1:209756032-209782320|+|TRAF3IP3
loop_chr1-chr1-20538|activate_100m	Enhancer	Enhancer	10912	13063	chr1:111185969-111204409|-|DENND2D	chr1:111185969-111204409|-|DENND2D
loop_chr1-chr1-20544|activate_100m	Enhancer	Enhancer	14851	12625	chr1:10296047-228652560|+|RF00432	chr1:10296047-228652560|+|RF00432
loop_chr1-chr1-20548|activate_100m	Enhancer	Enhancer	48360	52383	chr1:185518651-185520986|+|AL133383.2	chr1:185518651-185520986|+|AL133383.2
loop_chr1-chr1-20556|activate_100m	Enhancer	Promoter	4329	1994	chr1:204528845-204529692|-|AL512306.1	chr1:204528845-204529692|-|AL512306.1
loop_chr1-chr1-20557|activate_100m	Enhancer	Promoter	3156	1216	chr1:15969632-15970194|+|AL355994.4	chr1:15941869-15976132|-|ZBTB17
loop_chr1-chr1-20560|activate_100m	Enhancer	Enhancer	3961	6569	chr1:211936249-211936634|+|AC092814.1	chr1:211936249-211936634|+|AC092814.1
loop_chr1-chr1-20564|activate_100m	Enhancer	Promoter	6639	0	chr1:154220179-154271509|+|UBAP2L	chr1:154206706-154220636|-|C1orf43
loop_chr1-chr1-20569|activate_100m	Enhancer	Promoter	3038	1737	chr1:53916574-53945929|-|HSPB11	chr1:53916574-53945929|-|HSPB11
loop_chr1-chr1-20575|activate_100m	Promoter	Promoter	1216	1037	chr1:55372710-55373316|-|MTCO2P34	chr1:55376526-55376852|-|RN7SKP291
loop_chr1-chr1-20576|activate_100m	Enhancer	Enhancer	7576	5868	chr1:100393033-100394026|-|BCAS2P2	chr1:100393033-100394026|-|BCAS2P2
loop_chr1-chr1-20580|activate_100m	Enhancer	Enhancer	18381	16716	chr1:154582057-154628013|-|ADAR	chr1:154582057-154628013|-|ADAR
loop_chr1-chr1-20582|activate_100m	Enhancer	Enhancer	35644	34752	chr1:86704570-86748184|+|SH3GLB1	chr1:86784913-86785467|+|AL049597.1
loop_chr1-chr1-20583|activate_100m	Enhancer	Promoter	4795	860	chr1:203626561-203744081|+|ATP2B4	chr1:203626561-203744081|+|ATP2B4
loop_chr1-chr1-20587|activate_100m	Enhancer	Enhancer	32015	30544	chr1:31851913-31921841|-|AL136115.2	chr1:31851913-31921841|-|AL136115.2
loop_chr1-chr1-20592|activate_100m	Enhancer	Enhancer	114097	115210	chr1:41585306-41628816|-|AC119676.1	chr1:41585306-41628816|-|AC119676.1
loop_chr1-chr1-20595|activate_100m	Enhancer	Promoter	6740	967	chr1:38838198-38859772|-|RRAGC	chr1:38838198-38859772|-|RRAGC
loop_chr1-chr1-20598|activate_100m	Enhancer	Enhancer	48715	47401	chr1:70180144-70180440|-|RN7SL242P	chr1:70180144-70180440|-|RN7SL242P
loop_chr1-chr1-20606|activate_100m	Enhancer	Enhancer	7856	8912	chr1:179201705-179201926|+|EIF4A1P11	chr1:179201705-179201926|+|EIF4A1P11
loop_chr1-chr1-20611|activate_100m	Enhancer	Enhancer	11142	3922	chr1:172885947-172886258|-|AIMP1P2	chr1:172906900-172907684|+|Z97198.1
loop_chr1-chr1-20612|activate_100m	Enhancer	Enhancer	97836	99196	chr1:104153306-104153830|-|FTLP17	chr1:104153306-104153830|-|FTLP17
loop_chr1-chr1-20617|activate_100m	Enhancer	Enhancer	8466	8060	chr1:89260582-89270863|-|GBP5	chr1:89289676-89290337|-|AC099063.2
loop_chr1-chr1-20621|activate_100m	Enhancer	Enhancer	25390	23971	chr1:35992109-36013630|-|AL138787.2	chr1:35992109-36013630|-|AL138787.2
loop_chr1-chr1-20623|activate_100m|loop_chr1-chr1-21156|resting_100m	Enhancer	Enhancer	4754	2561	chr1:236536162-236536704|-|AL359921.2	chr1:236536162-236536704|-|AL359921.2
loop_chr1-chr1-20624|activate_100m	Enhancer	Enhancer	2978	7905	chr1:169514166-169586588|-|F5	chr1:169514166-169586588|-|F5
loop_chr1-chr1-20626|activate_100m	Enhancer	Enhancer	10442	11848	chr1:206695837-206696269|-|AL591846.1	chr1:206695837-206696269|-|AL591846.1
loop_chr1-chr1-20630|activate_100m	Enhancer	Enhancer	27912	16061	chr1:212624474-212626778|+|FAM71A	chr1:212624474-212626778|+|FAM71A
loop_chr1-chr1-20633|activate_100m	Enhancer	Enhancer	17962	20785	chr1:89524854-89597864|+|LRRC8B	chr1:89524854-89597864|+|LRRC8B
loop_chr1-chr1-20635|activate_100m	Enhancer	Enhancer	54915	52930	chr1:42176539-42335877|-|FOXJ3	chr1:42176539-42335877|-|FOXJ3
loop_chr1-chr1-20642|activate_100m	Enhancer	Enhancer	55263	56339	chr1:73191604-73191855|-|RN7SKP19	chr1:73191604-73191855|-|RN7SKP19
loop_chr1-chr1-20643|activate_100m	Enhancer	Enhancer	7891	9195	chr1:226656680-226675067|-|ITPKB-IT1	chr1:226656680-226675067|-|ITPKB-IT1
loop_chr1-chr1-20645|activate_100m	Enhancer	Enhancer	21598	23158	chr1:85265776-85276904|-|BCL10	chr1:85265776-85276904|-|BCL10
loop_chr1-chr1-20650|activate_100m	Enhancer	Enhancer	6355	9883	chr1:235661041-235866924|-|LYST	chr1:235661041-235866924|-|LYST
loop_chr1-chr1-20651|activate_100m	Enhancer	Enhancer	168168	165731	chr1:66533383-66751139|+|SGIP1	chr1:66533383-66751139|+|SGIP1
loop_chr1-chr1-20653|activate_100m	Enhancer	Enhancer	7135	4129	chr1:154312462-154313084|+|AL354980.1	chr1:154312462-154313084|+|AL354980.1
loop_chr1-chr1-20654|activate_100m	Enhancer	Enhancer	27130	28283	chr1:39801414-39817460|-|AL033527.4	chr1:39801414-39817460|-|AL033527.4
loop_chr1-chr1-20658|activate_100m	Enhancer	Enhancer	14671	15929	chr1:45846994-45847594|-|TMA16P2	chr1:45846994-45847594|-|TMA16P2
loop_chr1-chr1-20661|activate_100m	Enhancer	Promoter	3033	649	chr1:244835616-244845057|+|COX20	chr1:244835616-244845057|+|COX20
loop_chr1-chr1-20663|activate_100m	Enhancer	Enhancer	32227	33537	chr1:228776312-228776865|+|AL078624.2	chr1:228776312-228776865|+|AL078624.2
loop_chr1-chr1-20676|activate_100m	Enhancer	Enhancer	13414	10848	chr1:40393345-40423324|+|SMAP2	chr1:40393345-40423324|+|SMAP2
loop_chr1-chr1-20677|activate_100m	Enhancer	Enhancer	19382	20595	chr1:8512653-8513021|+|AL096855.1	chr1:8512653-8513021|+|AL096855.1
loop_chr1-chr1-20678|activate_100m	Enhancer	Enhancer	6433	4369	chr1:224175476-224175706|-|AC092809.3	chr1:224175476-224175706|-|AC092809.3
loop_chr1-chr1-20682|activate_100m	Enhancer	Enhancer	2280	4356	chr1:28179098-246833529|+|RF00402	chr1:28179098-246833529|+|RF00402
loop_chr1-chr1-20684|activate_100m	Enhancer	Enhancer	5125	3868	chr1:209744373-209745214|+|ADORA2BP1	chr1:209756032-209782320|+|TRAF3IP3
loop_chr1-chr1-20686|activate_100m	Promoter	Promoter	1895	459	chr1:227728657-227781231|+|SNAP47	chr1:227731189-227735411|-|JMJD4
loop_chr1-chr1-20687|activate_100m	Promoter	Enhancer	1947	4527	chr1:116532936-116534092|-|NAP1L4P1	chr1:116532936-116534092|-|NAP1L4P1
loop_chr1-chr1-20693|activate_100m	Enhancer	Enhancer	27388	28878	chr1:167220886-167427345|+|POU2F1	chr1:167220886-167427345|+|POU2F1
loop_chr1-chr1-20694|activate_100m	Promoter	Promoter	1651	1191	chr1:234607008-234609483|+|AL160408.2	chr1:234604269-234609525|-|IRF2BP2
loop_chr1-chr1-20703|activate_100m	Enhancer	Enhancer	164325	187994	chr1:66094461-66094546|-|RNU4-88P	chr1:66094461-66094546|-|RNU4-88P
loop_chr1-chr1-20704|activate_100m	Enhancer	Enhancer	12065	10887	chr1:172659103-172666876|+|FASLG	chr1:172659103-172666876|+|FASLG
loop_chr1-chr1-20705|activate_100m	Enhancer	Enhancer	12942	11835	chr1:31617700-31632518|+|HCRTR1	chr1:31617700-31632518|+|HCRTR1
loop_chr1-chr1-20709|activate_100m	Enhancer	Promoter	2422	65	chr1:28668732-28719353|+|GMEB1	chr1:28668732-28719353|+|GMEB1
