loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr1-chr1-19471|resting_100m	Promoter	Promoter	0	1401	chr1:154405193-154469450|+|IL6R	chr1:154402328-154406564|-|IL6R-AS1
loop_chr1-chr1-19476|resting_100m	Enhancer	Enhancer	69070	70560	chr1:74235387-74544428|+|TNNI3K	chr1:74235387-74544428|+|TNNI3K
loop_chr1-chr1-19481|resting_100m	Promoter	Promoter	1388	0	chr1:220220291-220220593|+|KF455155.1	chr1:220220291-220220593|+|KF455155.1
loop_chr1-chr1-19482|resting_100m	Promoter	Promoter	1260	301	chr1:36339624-36385896|-|STK40	chr1:36339624-36385896|-|STK40
loop_chr1-chr1-19490|resting_100m	Enhancer	Enhancer	20307	23511	chr1:207802443-207802523|-|MIR29B2	chr1:207802443-207802523|-|MIR29B2
loop_chr1-chr1-19496|resting_100m	Enhancer	Enhancer	9709	7962	chr1:150600851-150629596|-|ENSA	chr1:150600851-150629596|-|ENSA
loop_chr1-chr1-19498|resting_100m	Enhancer	Enhancer	4279	7311	chr1:67138907-67259979|+|IL23R	chr1:67138907-67259979|+|IL23R
loop_chr1-chr1-19500|resting_100m	Promoter	Enhancer	57	19325	chr1:52404602-52420836|+|PRPF38A	chr1:52404602-52420836|+|PRPF38A
loop_chr1-chr1-19503|resting_100m	Enhancer	Promoter	3259	1928	chr1:150566562-150566860|-|RN7SL473P	chr1:150574551-150579738|-|MCL1
loop_chr1-chr1-19505|resting_100m	Enhancer	Promoter	2122	952	chr1:184791032-184974508|-|FAM129A	chr1:184791032-184974508|-|FAM129A
loop_chr1-chr1-19507|resting_100m	Enhancer	Enhancer	4069	2943	chr1:197912491-197935478|+|LHX9	chr1:197912491-197935478|+|LHX9
loop_chr1-chr1-19509|resting_100m	Enhancer	Enhancer	6292	7724	chr1:15828232-15828669|+|AL450998.1	chr1:15828232-15828669|+|AL450998.1
loop_chr1-chr1-19512|resting_100m	Promoter	Enhancer	1009	4186	chr1:32251239-32286165|+|LCK	chr1:32251239-32286165|+|LCK
loop_chr1-chr1-19514|resting_100m	Enhancer	Enhancer	3139	10824	chr1:145992435-145996600|-|TXNIP	chr1:145992435-145996600|-|TXNIP
loop_chr1-chr1-19517|resting_100m	Promoter	Promoter	1123	0	chr1:37454879-37474411|-|LINC01137	chr1:37474580-37484377|+|ZC3H12A,chr1:37454879-37474411|-|LINC01137
loop_chr1-chr1-19522|resting_100m	Promoter	Enhancer	532	7108	chr1:234724042-234736720|+|LINC01132	chr1:234724042-234736720|+|LINC01132
loop_chr1-chr1-19523|resting_100m	Enhancer	Enhancer	33673	35212	chr1:116775104-116775623|-|FTH1P22	chr1:116775104-116775623|-|FTH1P22
loop_chr1-chr1-19524|resting_100m	Enhancer	Promoter	4008	972	chr1:154944076-154956121|-|PBXIP1	chr1:154944076-154956121|-|PBXIP1
loop_chr1-chr1-19536|resting_100m	Enhancer	Enhancer	5073	6156	chr1:206907619-206908229|+|AC098935.1	chr1:206907619-206908229|+|AC098935.1
loop_chr1-chr1-19545|resting_100m	Enhancer	Enhancer	7562	8695	chr1:246108637-246113804|+|AC092801.1	chr1:246108637-246113804|+|AC092801.1
loop_chr1-chr1-19550|resting_100m	Promoter	Enhancer	943	5773	chr1:159009892-159055155|+|IFI16	chr1:159009892-159055155|+|IFI16
loop_chr1-chr1-19555|resting_100m	Enhancer	Enhancer	30235	34402	chr1:9672426-9687555|-|PIK3CD-AS2	chr1:9672426-9687555|-|PIK3CD-AS2
loop_chr1-chr1-19557|resting_100m	Enhancer	Enhancer	37284	35922	chr1:28453541-28453934|+|CR391992.1	chr1:28453541-28453934|+|CR391992.1
loop_chr1-chr1-19565|resting_100m	Promoter	Promoter	196	1345	chr1:145281116-145281279|+|RNVU1-14	chr1:145281116-145281279|+|RNVU1-14
loop_chr1-chr1-19569|resting_100m	Enhancer	Promoter	2415	61	chr1:55066359-55215364|-|USP24	chr1:55217645-55324691|+|MIR4422HG
loop_chr1-chr1-19573|resting_100m	Promoter	Promoter	131	338	chr1:22023997-22025483|-|LINC01635	chr1:22028317-22052927|-|AL031281.2
loop_chr1-chr1-19575|resting_100m	Enhancer	Enhancer	11362	6806	chr1:31790422-31816051|-|SPOCD1	chr1:31842019-31855568|-|AL354919.1
loop_chr1-chr1-19576|resting_100m	Enhancer	Enhancer	26191	28488	chr1:39801414-39817460|-|AL033527.4	chr1:39801414-39817460|-|AL033527.4
loop_chr1-chr1-19578|resting_100m	Enhancer	Enhancer	15797	6937	chr1:19484403-19629821|+|MICOS10	chr1:19484403-19629821|+|MICOS10
loop_chr1-chr1-19579|resting_100m	Enhancer	Enhancer	25738	19487	chr1:36339624-36385896|-|STK40	chr1:36339624-36385896|-|STK40
loop_chr1-chr1-19583|resting_100m	Enhancer	Enhancer	46243	26231	chr1:202331657-202341966|-|UBE2T	chr1:202331657-202341966|-|UBE2T
loop_chr1-chr1-19585|resting_100m	Promoter	Promoter	216	51	chr1:52350593-52366193|-|CC2D1B	chr1:52404602-52420836|+|PRPF38A
loop_chr1-chr1-19588|resting_100m	Promoter	Enhancer	1486	2636	chr1:231332753-231337852|-|EXOC8	chr1:231332753-231337852|-|EXOC8
loop_chr1-chr1-19597|resting_100m	Enhancer	Enhancer	20884	7186	chr1:19484403-19629821|+|MICOS10	chr1:19484403-19629821|+|MICOS10
loop_chr1-chr1-19599|resting_100m	Promoter	Enhancer	972	2735	chr1:153992685-154155116|-|NUP210L	chr1:153992685-154155116|-|NUP210L
loop_chr1-chr1-19600|resting_100m	Enhancer	Enhancer	26534	22420	chr1:89629725-89676386|+|AC093423.2	chr1:89629725-89676386|+|AC093423.2
loop_chr1-chr1-19607|resting_100m	Promoter	Enhancer	0	2491	chr1:112619832-112671616|+|CAPZA1	chr1:112619832-112671616|+|CAPZA1
loop_chr1-chr1-19628|resting_100m	Promoter	Enhancer	142	2047	chr1:205828025-205850132|-|PM20D1	chr1:205828025-205850132|-|PM20D1
loop_chr1-chr1-19632|resting_100m	Enhancer	Enhancer	149542	151331	chr1:66094461-66094546|-|RNU4-88P	chr1:66094461-66094546|-|RNU4-88P
loop_chr1-chr1-19643|resting_100m	Enhancer	Enhancer	36792	38461	chr1:205233821-205236867|-|AC093422.2	chr1:205233821-205236867|-|AC093422.2
loop_chr1-chr1-19644|resting_100m	Enhancer	Promoter	9242	0	chr1:172885947-172886258|-|AIMP1P2	chr1:172906900-172907684|+|Z97198.1
loop_chr1-chr1-19645|resting_100m	Enhancer	Promoter	5981	0	chr1:154259727-154259862|+|SNORA58B	chr1:154272511-154275875|+|HAX1
loop_chr1-chr1-19650|resting_100m	Promoter	Enhancer	0	8432	chr1:116754430-116769229|+|CD2	chr1:116775104-116775623|-|FTH1P22
loop_chr1-chr1-19655|resting_100m	Enhancer	Enhancer	10636	6723	chr1:239703381-239730465|-|CHRM3-AS2	chr1:239703381-239730465|-|CHRM3-AS2
loop_chr1-chr1-19663|resting_100m	Enhancer	Enhancer	35281	33950	chr1:221701424-221742089|-|DUSP10	chr1:221701424-221742089|-|DUSP10
loop_chr1-chr1-19665|resting_100m	Enhancer	Enhancer	20931	15884	chr1:19484403-19629821|+|MICOS10	chr1:19484403-19629821|+|MICOS10
loop_chr1-chr1-19669|resting_100m	Promoter	Promoter	619	182	chr1:51195095-51235096|-|LINC01562	chr1:51236273-51273447|+|RNF11
loop_chr1-chr1-19679|resting_100m	Enhancer	Enhancer	17847	10906	chr1:168401474-168495685|-|AL023755.1	chr1:168542737-168543354|+|AL031736.1
loop_chr1-chr1-19685|resting_100m	Enhancer	Enhancer	48961	46916	chr1:8750430-8751087|+|RPL7P11	chr1:8750430-8751087|+|RPL7P11
loop_chr1-chr1-19689|resting_100m	Promoter	Promoter	1582	956	chr1:89106132-89126114|-|GBP2	chr1:89106132-89126114|-|GBP2
loop_chr1-chr1-19690|resting_100m	Promoter	Enhancer	1591	3494	chr1:173863900-173868882|-|GAS5	chr1:173863900-173868882|-|GAS5
loop_chr1-chr1-19698|resting_100m	Enhancer	Enhancer	14877	19150	chr1:27872543-27886685|+|THEMIS2	chr1:27872543-27886685|+|THEMIS2
loop_chr1-chr1-19700|resting_100m	Enhancer	Promoter	4706	1255	chr1:24502351-24541040|+|RCAN3	chr1:24496270-24535400|-|RCAN3AS
loop_chr1-chr1-19702|resting_100m	Enhancer	Enhancer	10380	2817	chr1:169690665-169711702|-|SELL	chr1:169690665-169711702|-|SELL
loop_chr1-chr1-19711|resting_100m	Promoter	Enhancer	756	5644	chr1:26361634-26372775|-|ZNF683	chr1:26361634-26372775|-|ZNF683
loop_chr1-chr1-19718|resting_100m	Promoter	Enhancer	609	19705	chr1:241532134-241595642|+|KMO	chr1:241532134-241595642|+|KMO
loop_chr1-chr1-19719|resting_100m	Promoter	Promoter	224	311	chr1:228139962-228148984|+|GUK1	chr1:228165804-228182257|+|IBA57
loop_chr1-chr1-19720|resting_100m	Enhancer	Enhancer	38492	36896	chr1:205233821-205236867|-|AC093422.2	chr1:205302059-205321791|-|NUAK2
loop_chr1-chr1-19724|resting_100m	Enhancer	Enhancer	2233	3687	chr1:91500851-91525764|+|CDC7	chr1:91500851-91525764|+|CDC7
loop_chr1-chr1-19727|resting_100m	Enhancer	Enhancer	3352	5324	chr1:179293714-179358680|+|SOAT1	chr1:179293714-179358680|+|SOAT1
loop_chr1-chr1-19731|resting_100m	Enhancer	Enhancer	16897	15736	chr1:229688999-229689904|-|AL354983.1	chr1:229688999-229689904|-|AL354983.1
loop_chr1-chr1-19733|resting_100m	Enhancer	Enhancer	26332	25162	chr1:27311240-27311838|+|FO393419.3	chr1:27311240-27311838|+|FO393419.3
loop_chr1-chr1-19734|resting_100m	Promoter	Enhancer	951	4171	chr1:154338743-154338802|+|RNU7-57P	chr1:154338743-154338802|+|RNU7-57P
loop_chr1-chr1-19744|resting_100m	Enhancer	Enhancer	177251	180750	chr1:66094461-66094546|-|RNU4-88P	chr1:66094461-66094546|-|RNU4-88P
loop_chr1-chr1-19751|resting_100m	Promoter	Promoter	832	0	chr1:45002540-45011324|-|HECTD3	chr1:45343883-45491163|-|TESK2
loop_chr1-chr1-19752|resting_100m	Enhancer	Enhancer	42656	45051	chr1:89821032-89936611|+|LRRC8D	chr1:89821032-89936611|+|LRRC8D
loop_chr1-chr1-19754|resting_100m	Promoter	Enhancer	177	3861	chr1:226656680-226675067|-|ITPKB-IT1	chr1:226656680-226675067|-|ITPKB-IT1
loop_chr1-chr1-19756|resting_100m	Enhancer	Promoter	3839	1952	chr1:183620846-183635783|-|ARPC5	chr1:183620846-183635783|-|ARPC5
loop_chr1-chr1-19764|resting_100m	Promoter	Promoter	651	632	chr1:153964361-153965070|+|AL358472.4	chr1:153966516-153966930|+|AL358472.3
loop_chr1-chr1-19769|resting_100m	Enhancer	Enhancer	55107	58611	chr1:91642516-91644082|+|HSP90B3P	chr1:91642516-91644082|+|HSP90B3P
loop_chr1-chr1-19772|resting_100m	Promoter	Promoter	0	344	chr1:54026681-54053504|-|TMEM59,chr1:54053608-54106082|+|TCEANC2	chr1:54756898-54764523|-|PARS2
loop_chr1-chr1-19774|resting_100m	Promoter	Promoter	792	1726	chr1:31906421-31938368|-|PTP4A2	chr1:31906421-31938368|-|PTP4A2
loop_chr1-chr1-19780|resting_100m	Promoter	Promoter	585	577	chr1:51195095-51235096|-|LINC01562	chr1:51195095-51235096|-|LINC01562
loop_chr1-chr1-19784|resting_100m	Enhancer	Promoter	6225	1948	chr1:234607008-234609483|+|AL160408.2	chr1:234604269-234609525|-|IRF2BP2
loop_chr1-chr1-19785|resting_100m	Enhancer	Enhancer	36661	37783	chr1:66924895-66988619|+|MIER1	chr1:66924895-66988619|+|MIER1
loop_chr1-chr1-19788|resting_100m	Enhancer	Enhancer	11491	10764	chr1:172420685-172468831|+|C1orf105	chr1:172441457-172444086|-|PIGC
loop_chr1-chr1-19789|resting_100m	Enhancer	Enhancer	14524	16917	chr1:586071-827796|-|AL669831.3	chr1:586071-827796|-|AL669831.3
loop_chr1-chr1-19792|resting_100m	Promoter	Enhancer	824	3603	chr1:169367970-169396540|+|BLZF1	chr1:169367970-169396540|+|BLZF1
loop_chr1-chr1-19796|resting_100m	Enhancer	Enhancer	32446	30213	chr1:19074510-19210266|-|UBR4	chr1:19074510-19210266|-|UBR4
loop_chr1-chr1-19800|resting_100m	Promoter	Promoter	1329	245	chr1:166839457-166856344|+|POGK	chr1:166839457-166856344|+|POGK
loop_chr1-chr1-19802|resting_100m	Enhancer	Promoter	11729	1689	chr1:40393345-40423324|+|SMAP2	chr1:40393345-40423324|+|SMAP2
loop_chr1-chr1-19803|resting_100m	Promoter	Enhancer	1513	15818	chr1:21293290-21299774|+|AL031728.1	chr1:21217247-21345572|-|ECE1
loop_chr1-chr1-19808|resting_100m	Enhancer	Enhancer	20218	21435	chr1:231332753-231337852|-|EXOC8	chr1:231332753-231337852|-|EXOC8
loop_chr1-chr1-19810|resting_100m	Promoter	Enhancer	0	5095	chr1:160796074-160828261|+|LY9	chr1:160796074-160828261|+|LY9
loop_chr1-chr1-19815|resting_100m	Enhancer	Enhancer	17459	18665	chr1:168449672-168451211|-|QRSL1P1	chr1:168449672-168451211|-|QRSL1P1
loop_chr1-chr1-19826|resting_100m	Enhancer	Enhancer	90083	86424	chr1:76353583-76354246|-|AC103592.1	chr1:76353583-76354246|-|AC103592.1
loop_chr1-chr1-19827|resting_100m	Promoter	Promoter	1810	206	chr1:211829846-211853643|+|LPGAT1-AS1	chr1:211829846-211853643|+|LPGAT1-AS1
loop_chr1-chr1-19830|resting_100m	Enhancer	Enhancer	19322	69149	chr1:184821428-184821489|-|RNU7-13P	chr1:184821428-184821489|-|RNU7-13P
loop_chr1-chr1-19833|resting_100m	Promoter	Promoter	319	1856	chr1:11106535-11262507|-|MTOR	chr1:11106535-11262507|-|MTOR
loop_chr1-chr1-19835|resting_100m	Promoter	Promoter	0	809	chr1:44850522-44986722|-|EIF2B3	chr1:45002540-45011324|-|HECTD3
loop_chr1-chr1-19837|resting_100m	Enhancer	Enhancer	22906	25619	chr1:117640812-117641639|-|VDAC2P3	chr1:117700029-117700242|-|AL390877.1
loop_chr1-chr1-19839|resting_100m	Enhancer	Enhancer	29737	28549	chr1:19484403-19629821|+|MICOS10	chr1:19484403-19629821|+|MICOS10
loop_chr1-chr1-19842|resting_100m	Enhancer	Enhancer	8360	13315	chr1:8512653-8513021|+|AL096855.1	chr1:8512653-8513021|+|AL096855.1
loop_chr1-chr1-19848|resting_100m	Enhancer	Promoter	2417	1202	chr1:35182936-35193145|-|SFPQ	chr1:35182936-35193145|-|SFPQ
loop_chr1-chr1-19857|resting_100m	Promoter	Promoter	0	1244	chr1:44800377-44805990|+|PLK3	chr1:44808482-44814129|+|BTBD19
loop_chr1-chr1-19859|resting_100m	Enhancer	Promoter	2578	769	chr1:212557833-212559731|-|AC092803.2	chr1:212557833-212559731|-|AC092803.2
loop_chr1-chr1-19862|resting_100m	Enhancer	Enhancer	34714	33427	chr1:89629725-89676386|+|AC093423.2	chr1:89629725-89676386|+|AC093423.2
loop_chr1-chr1-19869|resting_100m	Promoter	Promoter	142	974	chr1:27669468-27670276|+|AL445490.1	chr1:27666064-27672198|-|IFI6
loop_chr1-chr1-19870|resting_100m	Enhancer	Promoter	2625	1524	chr1:151402724-151459494|-|POGZ	chr1:151402724-151459494|-|POGZ
loop_chr1-chr1-19875|resting_100m	Promoter	Promoter	735	994	chr1:31851913-31921841|-|AL136115.2	chr1:31851913-31921841|-|AL136115.2
loop_chr1-chr1-19878|resting_100m	Enhancer	Enhancer	5892	3478	chr1:160678746-160711831|-|CD48	chr1:160678746-160711831|-|CD48
loop_chr1-chr1-19884|resting_100m	Enhancer	Enhancer	4287	3248	chr1:67407810-67430415|-|SERBP1	chr1:67407810-67430415|-|SERBP1
loop_chr1-chr1-19893|resting_100m	Enhancer	Promoter	4400	0	chr1:151870866-151909637|-|THEM4	chr1:151870866-151909637|-|THEM4
loop_chr1-chr1-19895|resting_100m	Enhancer	Promoter	2894	1637	chr1:65066627-65067737|-|AL357078.1	chr1:65066627-65067737|-|AL357078.1
loop_chr1-chr1-19899|resting_100m	Enhancer	Promoter	2755	0	chr1:74026015-74198176|-|LRRIQ3	chr1:74198235-74543982|+|FPGT-TNNI3K,chr1:74198212-74207234|+|FPGT,chr1:74026015-74198176|-|LRRIQ3
loop_chr1-chr1-19900|resting_100m	Enhancer	Enhancer	18635	4122	chr1:167430640-167518610|-|CD247	chr1:167430640-167518610|-|CD247
loop_chr1-chr1-19905|resting_100m	Promoter	Promoter	0	99	chr1:153947675-153958612|-|CRTC2	chr1:153990755-153992155|+|RPS27
loop_chr1-chr1-19907|resting_100m	Enhancer	Promoter	31747	154	chr1:170935471-171064765|+|MROH9	chr1:171314183-171342084|+|FMO4
loop_chr1-chr1-19917|resting_100m	Enhancer	Enhancer	25148	21865	chr1:226631690-226739323|-|ITPKB	chr1:226631690-226739323|-|ITPKB
loop_chr1-chr1-19922|resting_100m	Enhancer	Enhancer	7478	10089	chr1:100345022-100520277|+|CDC14A	chr1:100345022-100520277|+|CDC14A
loop_chr1-chr1-19926|resting_100m	Promoter	Promoter	0	35	chr1:161037631-161038977|-|TSTD1,chr1:160997957-161038944|-|AL591806.3	chr1:161039251-161045977|-|USF1
loop_chr1-chr1-19929|resting_100m	Promoter	Promoter	93	302	chr1:145933423-145958017|-|LIX1L	chr1:145961388-145964422|+|AC243547.2
loop_chr1-chr1-19935|resting_100m	Enhancer	Promoter	5838	1082	chr1:160678746-160711831|-|CD48	chr1:160678746-160711831|-|CD48
loop_chr1-chr1-19937|resting_100m	Enhancer	Promoter	3946	244	chr1:64833229-64966549|-|JAK1	chr1:64833229-64966549|-|JAK1
loop_chr1-chr1-19939|resting_100m	Enhancer	Enhancer	5638	4309	chr1:55066359-55215364|-|USP24	chr1:55066359-55215364|-|USP24
loop_chr1-chr1-19945|resting_100m	Enhancer	Promoter	5249	0	chr1:33007940-33036992|-|AK2	chr1:33007940-33036992|-|AK2
loop_chr1-chr1-19950|resting_100m	Promoter	Enhancer	0	7487	chr1:113813811-113871753|-|PTPN22	chr1:113813811-113871753|-|PTPN22
loop_chr1-chr1-19954|resting_100m	Promoter	Enhancer	925	2376	chr1:87328880-87348923|+|LMO4	chr1:87328880-87348923|+|LMO4
loop_chr1-chr1-19955|resting_100m	Enhancer	Enhancer	107170	105623	chr1:107897223-107897304|+|MIR7852	chr1:107897223-107897304|+|MIR7852
loop_chr1-chr1-19956|resting_100m	Enhancer	Enhancer	30496	22448	chr1:89629725-89676386|+|AC093423.2	chr1:89629725-89676386|+|AC093423.2
loop_chr1-chr1-19957|resting_100m	Enhancer	Enhancer	12704	11698	chr1:200891341-200915742|+|INAVA	chr1:200917460-200966668|+|MROH3P
loop_chr1-chr1-19965|resting_100m	Enhancer	Enhancer	59570	62394	chr1:84085741-84086233|+|AL359504.1	chr1:84085741-84086233|+|AL359504.1
loop_chr1-chr1-19969|resting_100m	Enhancer	Enhancer	77591	79262	chr1:64745095-64833232|+|RAVER2	chr1:64745095-64833232|+|RAVER2
loop_chr1-chr1-19979|resting_100m	Promoter	Enhancer	0	2148	chr1:23691742-23696835|+|RPL11	chr1:23691742-23696835|+|RPL11
loop_chr1-chr1-19986|resting_100m	Enhancer	Enhancer	28939	12483	chr1:241628853-241640254|-|CHML	chr1:241628853-241640254|-|CHML
loop_chr1-chr1-19992|resting_100m	Enhancer	Enhancer	6452	4461	chr1:234811052-234932653|-|AL391832.4	chr1:234811052-234932653|-|AL391832.4
loop_chr1-chr1-19995|resting_100m	Enhancer	Enhancer	197109	181184	chr1:66533383-66751139|+|SGIP1	chr1:66533383-66751139|+|SGIP1
loop_chr1-chr1-19996|resting_100m	Enhancer	Enhancer	31656	29230	chr1:64579847-64579923|+|MIR4794	chr1:64579847-64579923|+|MIR4794
loop_chr1-chr1-20000|resting_100m	Enhancer	Enhancer	6280	4746	chr1:220117853-220117962|-|MIR215	chr1:220117853-220117962|-|MIR215
loop_chr1-chr1-20011|resting_100m	Enhancer	Enhancer	37836	32659	chr1:206767602-206772494|-|IL10	chr1:206767602-206772494|-|IL10
loop_chr1-chr1-20012|resting_100m	Enhancer	Enhancer	9234	6323	chr1:32072939-32102863|+|TMEM39B	chr1:32072939-32102863|+|TMEM39B
loop_chr1-chr1-20013|resting_100m	Enhancer	Enhancer	6242	10123	chr1:100345022-100520277|+|CDC14A	chr1:100345022-100520277|+|CDC14A
loop_chr1-chr1-20014|resting_100m	Enhancer	Enhancer	14035	11881	chr1:223779893-223845947|-|TP53BP2	chr1:223779893-223845947|-|TP53BP2
loop_chr1-chr1-20015|resting_100m	Enhancer	Enhancer	14761	19556	chr1:117640812-117641639|-|VDAC2P3	chr1:117640812-117641639|-|VDAC2P3
loop_chr1-chr1-20019|resting_100m	Promoter	Enhancer	0	2187	chr1:45329163-45340470|-|MUTYH	chr1:45329163-45340470|-|MUTYH
loop_chr1-chr1-20022|resting_100m	Enhancer	Enhancer	14883	17237	chr1:92299059-92402056|+|RPAP2	chr1:92299059-92402056|+|RPAP2
loop_chr1-chr1-20026|resting_100m	Enhancer	Enhancer	19801	22420	chr1:184821428-184821489|-|RNU7-13P	chr1:184821428-184821489|-|RNU7-13P
loop_chr1-chr1-20027|resting_100m	Enhancer	Promoter	5063	0	chr1:145992435-145996600|-|TXNIP	chr1:145992435-145996600|-|TXNIP
loop_chr1-chr1-20031|resting_100m	Enhancer	Enhancer	5974	4417	chr1:244408494-244451909|-|ADSS	chr1:244408494-244451909|-|ADSS
loop_chr1-chr1-20046|resting_100m	Promoter	Promoter	320	978	chr1:31933020-31933975|+|AL136115.1	chr1:31933020-31933975|+|AL136115.1
loop_chr1-chr1-20048|resting_100m	Enhancer	Promoter	3335	1145	chr1:19597067-19656914|+|MICOS10-NBL1	chr1:19608114-19608568|+|AL031727.1
loop_chr1-chr1-20055|resting_100m	Enhancer	Enhancer	182961	175621	chr1:66533383-66751139|+|SGIP1	chr1:66533383-66751139|+|SGIP1
loop_chr1-chr1-20057|resting_100m	Enhancer	Promoter	9480	820	chr1:22030656-22031126|+|LINC00339	chr1:22028317-22052927|-|AL031281.2
loop_chr1-chr1-20061|resting_100m	Promoter	Promoter	1283	1642	chr1:199016133-199076735|+|LINC01221	chr1:199006040-199021037|-|LINC01222
loop_chr1-chr1-20062|resting_100m	Enhancer	Enhancer	3263	4626	chr1:84298366-84350798|+|SAMD13	chr1:84298366-84350798|+|SAMD13
loop_chr1-chr1-20064|resting_100m	Promoter	Enhancer	697	9022	chr1:198156998-198322420|+|NEK7	chr1:198156998-198322420|+|NEK7
loop_chr1-chr1-20068|resting_100m	Enhancer	Enhancer	35288	14541	chr1:206767602-206772494|-|IL10	chr1:206767602-206772494|-|IL10
loop_chr1-chr1-20076|resting_100m	Enhancer	Enhancer	24787	27063	chr1:150045660-150067701|-|AC244033.2	chr1:150045660-150067701|-|AC244033.2
loop_chr1-chr1-20078|resting_100m	Enhancer	Enhancer	20288	18499	chr1:198156998-198322420|+|NEK7	chr1:198197779-198198186|-|PRR13P1
loop_chr1-chr1-20081|resting_100m	Enhancer	Enhancer	34568	28253	chr1:6393555-6394391|+|AL031848.2	chr1:6393555-6394391|+|AL031848.2
loop_chr1-chr1-20084|resting_100m	Enhancer	Enhancer	17124	12699	chr1:169690665-169711702|-|SELL	chr1:169690665-169711702|-|SELL
loop_chr1-chr1-20089|resting_100m	Promoter	Promoter	387	858	chr1:22028317-22052927|-|AL031281.2	chr1:22028317-22052927|-|AL031281.2
loop_chr1-chr1-20091|resting_100m	Enhancer	Enhancer	10188	3476	chr1:169690665-169711702|-|SELL	chr1:169690665-169711702|-|SELL
loop_chr1-chr1-20101|resting_100m	Promoter	Enhancer	585	4387	chr1:206798870-206842981|+|IL19	chr1:206798870-206842981|+|IL19
loop_chr1-chr1-20103|resting_100m	Enhancer	Enhancer	5202	9022	chr1:203318996-203319099|-|RNU6-487P	chr1:203318996-203319099|-|RNU6-487P
loop_chr1-chr1-20105|resting_100m	Promoter	Promoter	1113	538	chr1:1751232-1780069|-|NADK	chr1:1751232-1780069|-|NADK
loop_chr1-chr1-20106|resting_100m	Enhancer	Enhancer	20966	6389	chr1:19484403-19629821|+|MICOS10	chr1:19484403-19629821|+|MICOS10
loop_chr1-chr1-20109|resting_100m	Enhancer	Enhancer	12435	11129	chr1:7942372-7942726|+|AL009183.1	chr1:7942372-7942726|+|AL009183.1
loop_chr1-chr1-20114|resting_100m	Enhancer	Enhancer	27991	28870	chr1:121519112-121575702|+|EMBP1	chr1:121573946-121580524|-|LINC01691
loop_chr1-chr1-20128|resting_100m	Enhancer	Enhancer	5773	14365	chr1:26361634-26372775|-|ZNF683	chr1:26410817-26429728|+|LIN28A
loop_chr1-chr1-20129|resting_100m	Enhancer	Enhancer	11383	12689	chr1:89006680-89022866|-|GBP3	chr1:89006680-89022866|-|GBP3
loop_chr1-chr1-20141|resting_100m	Enhancer	Enhancer	38252	39839	chr1:167220886-167427345|+|POU2F1	chr1:167220886-167427345|+|POU2F1
loop_chr1-chr1-20158|resting_100m	Promoter	Enhancer	135	3830	chr1:34850362-34859755|-|SMIM12	chr1:34850362-34859755|-|SMIM12
loop_chr1-chr1-20159|resting_100m	Enhancer	Enhancer	3750	9099	chr1:2228319-2310213|+|SKI	chr1:2228319-2310213|+|SKI
loop_chr1-chr1-20173|resting_100m	Enhancer	Enhancer	29124	26426	chr1:167430640-167518610|-|CD247	chr1:167430640-167518610|-|CD247
loop_chr1-chr1-20174|resting_100m	Enhancer	Enhancer	15571	19303	chr1:185655002-185657168|+|AL133383.1	chr1:185655002-185657168|+|AL133383.1
loop_chr1-chr1-20175|resting_100m	Enhancer	Enhancer	39186	34551	chr1:64579847-64579923|+|MIR4794	chr1:64579847-64579923|+|MIR4794
loop_chr1-chr1-20176|resting_100m	Enhancer	Enhancer	2536	5315	chr1:147697794-147699335|+|AC241644.1	chr1:147697794-147699335|+|AC241644.1
loop_chr1-chr1-20177|resting_100m	Enhancer	Enhancer	4234	3111	chr1:40177843-40177949|+|RNU6-1237P	chr1:40177843-40177949|+|RNU6-1237P
loop_chr1-chr1-20190|resting_100m	Enhancer	Enhancer	2187	3537	chr1:63593411-63660245|+|PGM1	chr1:63593411-63660245|+|PGM1
loop_chr1-chr1-20199|resting_100m	Promoter	Enhancer	1762	3355	chr1:161118105-161125445|+|NIT1	chr1:161118105-161125445|+|NIT1
loop_chr1-chr1-20200|resting_100m	Promoter	Enhancer	435	9683	chr1:182839347-182887982|+|DHX9	chr1:182839347-182887982|+|DHX9
loop_chr1-chr1-20203|resting_100m	Enhancer	Enhancer	51365	47295	chr1:116373244-116404774|+|ATP1A1	chr1:116373244-116404774|+|ATP1A1
loop_chr1-chr1-20205|resting_100m	Enhancer	Promoter	5855	308	chr1:15571699-15585051|-|AGMAT	chr1:15571699-15585051|-|AGMAT
loop_chr1-chr1-20212|resting_100m	Promoter	Enhancer	1659	6644	chr1:101256274-101256616|+|AL109741.2	chr1:101256274-101256616|+|AL109741.2
loop_chr1-chr1-20213|resting_100m	Enhancer	Enhancer	10649	17133	chr1:198156998-198322420|+|NEK7	chr1:198156998-198322420|+|NEK7
loop_chr1-chr1-20223|resting_100m	Enhancer	Enhancer	39508	22930	chr1:25543580-25568886|+|LDLRAP1	chr1:25543580-25568886|+|LDLRAP1
loop_chr1-chr1-20224|resting_100m	Enhancer	Enhancer	28470	22069	chr1:147642230-147670524|-|ACP6	chr1:147642230-147670524|-|ACP6
