Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr21:17795365-17795583|Promoter	chr21:17793488-17810845|+|AL109761.1			chr21:17792597-17792710|Promoter			
chr21:17818461-17818684|Promoter	chr21:17788974-17819386|-|C21orf91	chr21:17814639-17814785|Enhancer					
chr21:17820029-17820252|Promoter	chr21:17788974-17819386|-|C21orf91	chr21:17817036-17817200|Enhancer					
chr21:28883763-28884261|Promoter	chr21:28872191-28885371|-|N6AMT1			chr21:28884876-28885322|Promoter			
chr21:28884876-28885322|Promoter	chr21:28872191-28885371|-|N6AMT1			chr21:28883763-28884261|Promoter			
chr21:29019234-29020387|Promoter	chr21:29004384-29019349|-|RWDD2B	chr21:29002475-29003412|Enhancer					
chr21:29077178-29077462|Promoter	chr21:29077633-29175889|+|MAP3K7CL	chr21:29080506-29080632|Enhancer					
chr21:29299312-29299900|Promoter	chr21:29298922-29346148|+|BACH1			chr21:29300386-29301393|Promoter			
chr21:29300386-29301393|Promoter	chr21:29298922-29346148|+|BACH1			chr21:29299312-29299900|Promoter			
chr21:31659374-31659614|Promoter	chr21:31653593-31659500|-|AP000253.1	chr21:31655335-31655602|Enhancer	chr21:31656490-31656576|Enhancer				
chr21:33324877-33326037|Promoter	chr21:33324429-33359864|+|IFNAR1	chr21:33360962-33362403|Enhancer	chr21:33380655-33380857|Enhancer,chr21:33377215-33377310|Enhancer,chr21:33374782-33375082|Enhancer				chr21:33374782-33375082|Enhancer
chr21:33402045-33405157|Promoter	chr21:33402896-33437521|+|IFNGR2	chr21:33384911-33385566|Enhancer					
chr21:35048628-35050296|Promoter	chr21:34787801-35049344|-|RUNX1	chr21:35051205-35051775|Enhancer,chr21:35045584-35046217|Enhancer,chr21:35047036-35047388|Enhancer	chr21:35042096-35044276|Enhancer,chr21:35011781-35012837|Enhancer,chr21:35025330-35025506|Enhancer,chr21:35014265-35014426|Enhancer,chr21:35026323-35027390|Enhancer			chr21:35051205-35051775|Enhancer	chr21:35042096-35044276|Enhancer
chr21:36069227-36070051|Promoter	chr21:36069941-36073166|+|CBR1			chr21:36079136-36079224|Promoter			
chr21:36079136-36079224|Promoter	chr21:36034541-36079389|-|SETD4			chr21:36069227-36070051|Promoter			
chr21:36125670-36126029|Promoter	chr21:36069642-36126640|-|AP000688.1	chr21:36112531-36113252|Enhancer	chr21:36114031-36114612|Enhancer				
chr21:36169869-36170359|Promoter	chr21:36168970-36170180|-|RPL3P1			chr21:36173763-36174096|Promoter			
chr21:36173763-36174096|Promoter	chr21:36131767-36175815|-|CBR3-AS1			chr21:36169869-36170359|Promoter			
chr21:36319711-36320302|Promoter	chr21:36320197-36376632|+|MORC3	chr21:36317438-36317631|Enhancer,chr21:36297359-36299095|Enhancer				chr21:36297359-36299095|Enhancer	
chr21:36989584-36989934|Promoter	chr21:36750888-36990236|-|HLCS	chr21:36985838-36986099|Enhancer					
chr21:39183517-39183632|Promoter	chr21:39174769-39183851|-|PSMG1	chr21:39180811-39180900|Enhancer					
chr21:39314407-39314839|Promoter	chr21:39313935-39314962|+|BRWD1-AS2		chr21:39387531-39388970|Enhancer	chr21:39349308-39349642|Promoter			
chr21:39349308-39349642|Promoter	chr21:39342315-39349647|-|HMGN1	chr21:39387531-39388970|Enhancer		chr21:39314407-39314839|Promoter			
chr21:42008872-42009011|Promoter	chr21:42009194-42024924|+|ZNF295-AS1			chr21:42009996-42010045|Promoter			
chr21:42009996-42010045|Promoter	chr21:41986831-42010387|-|ZBTB21			chr21:42008872-42009011|Promoter			
chr21:42062706-42063036|Promoter	chr21:42062959-42143453|+|UMODL1			chr21:42064176-42064633|Promoter			
chr21:42064176-42064633|Promoter	chr21:42062959-42143453|+|UMODL1			chr21:42062706-42063036|Promoter			
chr21:42199285-42199697|Promoter	chr21:42199689-42297244|+|ABCG1	chr21:42187608-42188934|Enhancer	chr21:42227831-42228709|Enhancer,chr21:42217941-42219395|Enhancer,chr21:42233512-42233959|Enhancer,chr21:42232650-42232722|Enhancer,chr21:42237716-42239098|Enhancer,chr21:42235755-42235850|Enhancer	chr21:42200842-42201177|Promoter	chr21:42220083-42220739|Promoter		chr21:42227831-42228709|Enhancer
chr21:42200842-42201177|Promoter	chr21:42199689-42297244|+|ABCG1		chr21:42227831-42228709|Enhancer,chr21:42217941-42219395|Enhancer,chr21:42233512-42233959|Enhancer,chr21:42232650-42232722|Enhancer,chr21:42237716-42239098|Enhancer,chr21:42235755-42235850|Enhancer,chr21:42187608-42188934|Enhancer	chr21:42199285-42199697|Promoter,chr21:42220083-42220739|Promoter			chr21:42227831-42228709|Enhancer
chr21:42220083-42220739|Promoter	chr21:42221173-42221286|+|RNA5SP492	chr21:42227831-42228709|Enhancer,chr21:42217941-42219395|Enhancer,chr21:42233512-42233959|Enhancer	chr21:42235755-42235850|Enhancer,chr21:42187608-42188934|Enhancer,chr21:42232650-42232722|Enhancer,chr21:42237716-42239098|Enhancer	chr21:42200842-42201177|Promoter	chr21:42199285-42199697|Promoter	chr21:42227831-42228709|Enhancer	chr21:42237716-42239098|Enhancer
chr21:42403672-42404294|Promoter	chr21:42403862-42447684|+|UBASH3A	chr21:42411151-42411750|Enhancer,chr21:42424882-42425735|Enhancer	chr21:42462401-42463490|Enhancer,chr21:42406374-42406659|Enhancer,chr21:42464271-42464751|Enhancer,chr21:42460928-42461142|Enhancer,chr21:42415140-42415583|Enhancer,chr21:42423334-42423657|Enhancer	chr21:42404888-42405955|Promoter,chr21:42417562-42417970|Promoter		chr21:42424882-42425735|Enhancer	chr21:42464271-42464751|Enhancer
chr21:42404888-42405955|Promoter	chr21:42403862-42447684|+|UBASH3A		chr21:42462401-42463490|Enhancer,chr21:42415140-42415583|Enhancer,chr21:42406374-42406659|Enhancer,chr21:42424882-42425735|Enhancer,chr21:42464271-42464751|Enhancer,chr21:42460928-42461142|Enhancer,chr21:42411151-42411750|Enhancer,chr21:42423334-42423657|Enhancer	chr21:42403672-42404294|Promoter	chr21:42417562-42417970|Promoter		chr21:42424882-42425735|Enhancer
chr21:42417562-42417970|Promoter	chr21:42417497-42417593|-|RNU6-1149P	chr21:42423334-42423657|Enhancer	chr21:42462401-42463490|Enhancer,chr21:42415140-42415583|Enhancer,chr21:42406374-42406659|Enhancer,chr21:42424882-42425735|Enhancer,chr21:42464271-42464751|Enhancer,chr21:42460928-42461142|Enhancer,chr21:42411151-42411750|Enhancer	chr21:42403672-42404294|Promoter	chr21:42404888-42405955|Promoter		chr21:42424882-42425735|Enhancer
chr21:42614603-42615187|Promoter	chr21:42599280-42615058|-|LINC01671			chr21:42616394-42616810|Promoter			
chr21:42616394-42616810|Promoter	chr21:42599280-42615058|-|LINC01671			chr21:42614603-42615187|Promoter			
chr21:44654079-44654990|Promoter	chr21:44654213-44654659|-|KRTAP12-4		chr21:44619036-44619170|Enhancer	chr21:44657358-44658005|Promoter	chr21:44658887-44659278|Promoter		
chr21:44657358-44658005|Promoter	chr21:44657932-44658341|+|KRTAP12-3	chr21:44619036-44619170|Enhancer		chr21:44658887-44659278|Promoter,chr21:44654079-44654990|Promoter			
chr21:44658887-44659278|Promoter	chr21:44657932-44658341|+|KRTAP12-3		chr21:44619036-44619170|Enhancer	chr21:44657358-44658005|Promoter	chr21:44654079-44654990|Promoter		
chr21:44873635-44873827|Promoter	chr21:44849585-44873903|-|PTTG1IP	chr21:44868394-44868699|Enhancer	chr21:44870577-44870948|Enhancer				
chr21:44920872-44921159|Promoter	chr21:44921051-44929678|+|ITGB2-AS1			chr21:44922107-44922228|Promoter			
chr21:44922107-44922228|Promoter	chr21:44921051-44929678|+|ITGB2-AS1			chr21:44920872-44921159|Promoter			
chr21:46605969-46607341|Promoter	chr21:46598604-46605208|-|S100B	chr21:46621070-46623277|Enhancer	chr21:46550150-46551519|Enhancer,chr21:46626560-46626840|Enhancer,chr21:46531454-46533846|Enhancer,chr21:46558800-46560538|Enhancer,chr21:46551890-46553575|Enhancer		chr21:46633549-46634117|Promoter,chr21:46635016-46635269|Promoter		chr21:46551890-46553575|Enhancer
chr21:46633549-46634117|Promoter	chr21:46635595-46665124|+|PRMT2	chr21:46621070-46623277|Enhancer	chr21:46550150-46551519|Enhancer,chr21:46626560-46626840|Enhancer,chr21:46531454-46533846|Enhancer,chr21:46558800-46560538|Enhancer,chr21:46551890-46553575|Enhancer	chr21:46635016-46635269|Promoter	chr21:46605969-46607341|Promoter		chr21:46551890-46553575|Enhancer
chr21:46635016-46635269|Promoter	chr21:46635595-46665124|+|PRMT2		chr21:46550150-46551519|Enhancer,chr21:46626560-46626840|Enhancer,chr21:46621070-46623277|Enhancer,chr21:46531454-46533846|Enhancer,chr21:46558800-46560538|Enhancer,chr21:46551890-46553575|Enhancer	chr21:46633549-46634117|Promoter	chr21:46605969-46607341|Promoter		chr21:46551890-46553575|Enhancer
chr21:46636549-46637495|Promoter	chr21:46635595-46665124|+|PRMT2	chr21:46638229-46638737|Enhancer					
chr22:17084635-17085202|Promoter	chr22:17084959-17115694|+|IL17RA	chr22:17091002-17092688|Enhancer,chr22:17087440-17088190|Enhancer				chr22:17087440-17088190|Enhancer	
chr22:17628710-17628831|Promoter	chr22:17592136-17628749|-|ATP6V1E1	chr22:17638600-17638893|Enhancer					
chr22:17777145-17777634|Promoter	chr22:17777322-17779481|+|LINC00528	chr22:17768117-17768228|Enhancer					
chr22:18077561-18077950|Promoter	chr22:18077920-18105396|+|PEX26	chr22:18092369-18092698|Enhancer					
chr22:19447698-19447798|Promoter	chr22:19447893-19450105|+|AC000068.1	chr22:19443897-19444072|Enhancer					
chr22:19886790-19887310|Promoter	chr22:19887289-19887970|+|AC000078.1	chr22:19874244-19875000|Enhancer,chr22:19890024-19890208|Enhancer				chr22:19890024-19890208|Enhancer	
chr22:20389402-20392023|Promoter	chr22:20363621-20390758|-|USP41			chr22:20393901-20394086|Promoter			
chr22:20393901-20394086|Promoter	chr22:20394115-20408461|+|ZNF74			chr22:20389402-20392023|Promoter			
chr22:20418352-20419114|Promoter	chr22:20416797-20416899|-|RNU6-225P	chr22:20456272-20456642|Enhancer					
chr22:20494069-20495017|Promoter	chr22:20441519-20495795|-|KLHL22			chr22:20495952-20496270|Promoter			
chr22:20495952-20496270|Promoter	chr22:20441519-20495795|-|KLHL22			chr22:20494069-20495017|Promoter			
chr22:22815948-22816107|Promoter	chr22:22814671-22814926|+|AC245028.1			chr22:22818562-22819316|Promoter	chr22:22820096-22821081|Promoter,chr22:22823219-22823383|Promoter		
chr22:22818562-22819316|Promoter	chr22:22819010-22819756|+|IGLV3-9			chr22:22820096-22821081|Promoter,chr22:22815948-22816107|Promoter	chr22:22823219-22823383|Promoter		
chr22:22820096-22821081|Promoter	chr22:22819010-22819756|+|IGLV3-9			chr22:22823219-22823383|Promoter,chr22:22818562-22819316|Promoter	chr22:22815948-22816107|Promoter		
chr22:22823219-22823383|Promoter	chr22:22822776-22822871|+|MIR650			chr22:22820096-22821081|Promoter	chr22:22818562-22819316|Promoter,chr22:22815948-22816107|Promoter		
chr22:28800314-28800708|Promoter	chr22:28794555-28800597|-|XBP1,chr22:28800683-28848559|+|Z93930.2	chr22:28792074-28792944|Enhancer,chr22:28808684-28812448|Enhancer	chr22:28822381-28823816|Enhancer,chr22:28829355-28829605|Enhancer			chr22:28808684-28812448|Enhancer	chr22:28822381-28823816|Enhancer
chr22:30289820-30290150|Promoter	chr22:30285117-30289627|-|CASTOR1	chr22:30305824-30307268|Enhancer	chr22:30312841-30313103|Enhancer,chr22:30308602-30308797|Enhancer,chr22:30309805-30310137|Enhancer				chr22:30309805-30310137|Enhancer
chr22:30397665-30399153|Promoter	chr22:30396992-30425303|+|SEC14L2	chr22:30414363-30415625|Enhancer					
chr22:30423919-30424077|Promoter	chr22:30425623-30429054|+|MTFP1			chr22:30436185-30436801|Promoter			
chr22:30426693-30426933|Promoter	chr22:30425623-30429054|+|MTFP1			chr22:30435144-30436018|Promoter			
chr22:30435144-30436018|Promoter	chr22:30435544-30436244|+|AC004832.6			chr22:30426693-30426933|Promoter			
chr22:30436185-30436801|Promoter	chr22:30435544-30436244|+|AC004832.6			chr22:30423919-30424077|Promoter			
chr22:30967069-30967681|Promoter	chr22:30925130-30968774|-|MORC2			chr22:30968920-30969133|Promoter			
chr22:30968920-30969133|Promoter	chr22:30969270-30979395|+|TUG1			chr22:30967069-30967681|Promoter			
chr22:31291767-31292817|Promoter	chr22:31292499-31338021|+|PIK3IP1-AS1,chr22:31281593-31292534|-|PIK3IP1	chr22:31295378-31296397|Enhancer,chr22:31277751-31279682|Enhancer,chr22:31286321-31287166|Enhancer	chr22:31297030-31297382|Enhancer,chr22:31289712-31290815|Enhancer,chr22:31281739-31282302|Enhancer,chr22:31275605-31275816|Enhancer	chr22:31306507-31307298|Promoter	chr22:31304969-31305171|Promoter,chr22:31293741-31293879|Promoter	chr22:31295378-31296397|Enhancer	chr22:31275605-31275816|Enhancer
chr22:31293741-31293879|Promoter	chr22:31281593-31292534|-|PIK3IP1	chr22:31295378-31296397|Enhancer	chr22:31277751-31279682|Enhancer,chr22:31281739-31282302|Enhancer,chr22:31297030-31297382|Enhancer,chr22:31289712-31290815|Enhancer,chr22:31275605-31275816|Enhancer,chr22:31286321-31287166|Enhancer		chr22:31306507-31307298|Promoter,chr22:31291767-31292817|Promoter,chr22:31304969-31305171|Promoter		chr22:31277751-31279682|Enhancer
chr22:31304969-31305171|Promoter	chr22:31305404-31305512|+|RNA5SP496		chr22:31277751-31279682|Enhancer,chr22:31281739-31282302|Enhancer,chr22:31297030-31297382|Enhancer,chr22:31289712-31290815|Enhancer,chr22:31295378-31296397|Enhancer,chr22:31275605-31275816|Enhancer,chr22:31286321-31287166|Enhancer	chr22:31306507-31307298|Promoter	chr22:31291767-31292817|Promoter,chr22:31293741-31293879|Promoter		chr22:31295378-31296397|Enhancer
chr22:31306507-31307298|Promoter	chr22:31305404-31305512|+|RNA5SP496		chr22:31277751-31279682|Enhancer,chr22:31281739-31282302|Enhancer,chr22:31297030-31297382|Enhancer,chr22:31289712-31290815|Enhancer,chr22:31295378-31296397|Enhancer,chr22:31275605-31275816|Enhancer,chr22:31286321-31287166|Enhancer	chr22:31304969-31305171|Promoter,chr22:31291767-31292817|Promoter	chr22:31293741-31293879|Promoter		chr22:31295378-31296397|Enhancer
chr22:31490093-31490761|Promoter	chr22:31439359-31489842|-|EIF4ENIF1			chr22:31497097-31497754|Promoter	chr22:31496033-31496366|Promoter		
chr22:31496033-31496366|Promoter	chr22:31496139-31618586|+|SFI1			chr22:31497097-31497754|Promoter	chr22:31490093-31490761|Promoter		
chr22:31497097-31497754|Promoter	chr22:31496139-31618586|+|SFI1			chr22:31490093-31490761|Promoter,chr22:31496033-31496366|Promoter			
chr22:31945572-31946294|Promoter	chr22:31933521-31945350|-|C22orf24			chr22:31947010-31947513|Promoter			
chr22:31947010-31947513|Promoter	chr22:31933521-31945350|-|C22orf24			chr22:31945572-31946294|Promoter			
chr22:32473423-32473606|Promoter	chr22:32474811-32498829|+|FBXO7			chr22:32474427-32474654|Promoter			
chr22:32474427-32474654|Promoter	chr22:32474811-32498829|+|FBXO7			chr22:32473423-32473606|Promoter			
chr22:35298805-35299516|Promoter	chr22:35299275-35347992|+|TOM1		chr22:35302490-35303012|Enhancer	chr22:35300701-35301201|Promoter			
chr22:35300701-35301201|Promoter	chr22:35298838-35299541|-|AL008635.1	chr22:35302490-35303012|Enhancer		chr22:35298805-35299516|Promoter			
chr22:36026849-36027697|Promoter	chr22:35738736-36028824|-|RBFOX2	chr22:36022293-36022688|Enhancer					
chr22:36480570-36481906|Promoter	chr22:36467046-36481640|-|TXN2	chr22:36331142-36333242|Enhancer	chr22:36334685-36334784|Enhancer,chr22:36451556-36452454|Enhancer,chr22:36404878-36405998|Enhancer,chr22:36381532-36382183|Enhancer,chr22:36384549-36385286|Enhancer,chr22:36382688-36384099|Enhancer,chr22:36408500-36410501|Enhancer,chr22:36335773-36336100|Enhancer,chr22:36337445-36337867|Enhancer,chr22:36408020-36408124|Enhancer				chr22:36384549-36385286|Enhancer
chr22:36774146-36774529|Promoter	chr22:36758202-36776153|-|IFT27			chr22:36775503-36775872|Promoter			
chr22:36775503-36775872|Promoter	chr22:36758202-36776153|-|IFT27			chr22:36774146-36774529|Promoter			
chr22:37079495-37080047|Promoter	chr22:37080068-37082847|+|AL022314.1	chr22:37122227-37122500|Enhancer		chr22:37149616-37150558|Promoter	chr22:37148497-37148928|Promoter		
chr22:37148497-37148928|Promoter	chr22:37125843-37149916|-|IL2RB		chr22:37122227-37122500|Enhancer	chr22:37149616-37150558|Promoter	chr22:37079495-37080047|Promoter		
chr22:37149616-37150558|Promoter	chr22:37125843-37149916|-|IL2RB		chr22:37122227-37122500|Enhancer	chr22:37148497-37148928|Promoter,chr22:37079495-37080047|Promoter			
chr22:37244150-37244617|Promoter	chr22:37225270-37244448|-|RAC2	chr22:37259713-37261087|Enhancer	chr22:37238537-37238802|Enhancer	chr22:37245508-37245594|Promoter			
chr22:37245508-37245594|Promoter	chr22:37225270-37244448|-|RAC2		chr22:37259713-37261087|Enhancer,chr22:37238537-37238802|Enhancer	chr22:37244150-37244617|Promoter			chr22:37259713-37261087|Enhancer
chr22:37608168-37608777|Promoter	chr22:37608725-37633564|+|GGA1	chr22:37604989-37605269|Enhancer					
chr22:37677305-37677670|Promoter	chr22:37675636-37679802|+|LGALS1			chr22:37686023-37686448|Promoter			
chr22:37686023-37686448|Promoter	chr22:37686414-37726503|+|Z83844.1,chr22:37686343-37693474|+|NOL12			chr22:37677305-37677670|Promoter			
chr22:38272206-38272273|Promoter	chr22:38219291-38273010|-|TMEM184B	chr22:38270338-38270535|Enhancer					
chr22:38272926-38273089|Promoter	chr22:38219291-38273010|-|TMEM184B	chr22:38267067-38267432|Enhancer					
chr22:38698227-38699756|Promoter	chr22:38685543-38700667|-|JOSD1	chr22:38697331-38697748|Enhancer	chr22:38751490-38752608|Enhancer,chr22:38753984-38755081|Enhancer	chr22:38705272-38705917|Promoter	chr22:38724997-38725359|Promoter,chr22:38722816-38723870|Promoter,chr22:38731064-38734405|Promoter		chr22:38751490-38752608|Enhancer
chr22:38705272-38705917|Promoter	chr22:38705944-38733587|+|GTPBP1	chr22:38751490-38752608|Enhancer	chr22:38753984-38755081|Enhancer,chr22:38697331-38697748|Enhancer	chr22:38698227-38699756|Promoter,chr22:38724997-38725359|Promoter	chr22:38722816-38723870|Promoter,chr22:38731064-38734405|Promoter		chr22:38753984-38755081|Enhancer
chr22:38722816-38723870|Promoter	chr22:38722743-38723505|-|PRDX3P1		chr22:38751490-38752608|Enhancer,chr22:38753984-38755081|Enhancer,chr22:38697331-38697748|Enhancer	chr22:38724997-38725359|Promoter	chr22:38698227-38699756|Promoter,chr22:38731064-38734405|Promoter,chr22:38705272-38705917|Promoter		chr22:38751490-38752608|Enhancer
chr22:38724997-38725359|Promoter	chr22:38722743-38723505|-|PRDX3P1		chr22:38751490-38752608|Enhancer,chr22:38753984-38755081|Enhancer,chr22:38697331-38697748|Enhancer	chr22:38722816-38723870|Promoter,chr22:38705272-38705917|Promoter	chr22:38698227-38699756|Promoter,chr22:38731064-38734405|Promoter		chr22:38751490-38752608|Enhancer
chr22:38731064-38734405|Promoter	chr22:38734725-38738765|+|AL021707.5	chr22:38751490-38752608|Enhancer	chr22:38753984-38755081|Enhancer,chr22:38697331-38697748|Enhancer		chr22:38698227-38699756|Promoter,chr22:38722816-38723870|Promoter,chr22:38724997-38725359|Promoter,chr22:38705272-38705917|Promoter		chr22:38753984-38755081|Enhancer
chr22:39316553-39317515|Promoter	chr22:39315213-39315307|-|SNORD83A	chr22:39170581-39171301|Enhancer	chr22:39174687-39175101|Enhancer				
chr22:39520553-39520614|Promoter	chr22:39519695-39522685|+|ATF4	chr22:39522777-39523587|Enhancer					
chr22:39530857-39531181|Promoter	chr22:39529093-39532748|-|RPS19BP1			chr22:39532644-39533096|Promoter			
chr22:39532644-39533096|Promoter	chr22:39529093-39532748|-|RPS19BP1			chr22:39530857-39531181|Promoter			
chr22:39900452-39901460|Promoter	chr22:39901082-39973721|+|GRAP2	chr22:39921125-39921385|Enhancer,chr22:39910822-39911084|Enhancer,chr22:39937818-39938165|Enhancer,chr22:39940676-39941056|Enhancer	chr22:39926343-39926601|Enhancer,chr22:39908932-39909023|Enhancer,chr22:39932957-39933072|Enhancer,chr22:39935469-39935958|Enhancer,chr22:39951642-39952521|Enhancer,chr22:39914352-39915382|Enhancer			chr22:39940676-39941056|Enhancer	chr22:39935469-39935958|Enhancer
chr22:40346354-40346814|Promoter	chr22:40346529-40410054|+|AL022238.4,chr22:40346500-40387476|+|ADSL	chr22:40324529-40325071|Enhancer,chr22:40332333-40332741|Enhancer,chr22:40341720-40341987|Enhancer	chr22:40327180-40327691|Enhancer			chr22:40324529-40325071|Enhancer	
chr22:40368449-40369215|Promoter	chr22:40370594-40410289|+|SGSM3			chr22:40370272-40370666|Promoter			
chr22:40370272-40370666|Promoter	chr22:40370594-40410289|+|SGSM3			chr22:40368449-40369215|Promoter			
chr22:40636981-40637167|Promoter	chr22:40410281-40636719|-|MRTFA	chr22:40639317-40639513|Enhancer					
chr22:41301504-41301625|Promoter	chr22:41301525-41360147|+|ZC3H7B			chr22:41303064-41303111|Promoter			
chr22:41303064-41303111|Promoter	chr22:41301525-41360147|+|ZC3H7B			chr22:41301504-41301625|Promoter			
chr22:41448363-41448977|Promoter	chr22:41433494-41446801|-|TOB2	chr22:41444285-41444728|Enhancer	chr22:41414235-41414466|Enhancer				
chr22:41688818-41689210|Promoter	chr22:41673933-41690504|-|SNU13			chr22:41689960-41690835|Promoter			
chr22:41689960-41690835|Promoter	chr22:41673933-41690504|-|SNU13,chr22:41690543-41698136|+|C22orf46			chr22:41688818-41689210|Promoter			
chr22:41798695-41799475|Promoter	chr22:41800679-41826299|+|CCDC134			chr22:41800409-41800636|Promoter			
chr22:41800409-41800636|Promoter	chr22:41800679-41826299|+|CCDC134			chr22:41798695-41799475|Promoter			
chr22:45163789-45164035|Promoter	chr22:45163925-45188017|+|NUP50	chr22:45172937-45173983|Enhancer	chr22:45174639-45175779|Enhancer		chr22:45164872-45166338|Promoter,chr22:45179164-45179606|Promoter		
chr22:45164872-45166338|Promoter	chr22:45163925-45188017|+|NUP50	chr22:45172937-45173983|Enhancer	chr22:45174639-45175779|Enhancer		chr22:45163789-45164035|Promoter,chr22:45179164-45179606|Promoter		
chr22:45179164-45179606|Promoter	chr22:45178990-45179310|+|AL008718.3	chr22:45172937-45173983|Enhancer	chr22:45174639-45175779|Enhancer		chr22:45163789-45164035|Promoter,chr22:45164872-45166338|Promoter		
chr22:46054355-46054432|Promoter	chr22:46054460-46057210|+|PRR34-AS1			chr22:46058048-46058334|Promoter			
chr22:46058048-46058334|Promoter	chr22:46055740-46058160|-|AL121672.1			chr22:46054355-46054432|Promoter			
chr22:46738984-46739351|Promoter	chr22:46684410-46738252|-|CERK	chr22:46749331-46749621|Enhancer					
chr22:50011992-50011995|Promoter	chr22:49994513-50012659|-|IL17REL	chr22:50016749-50016752|Enhancer					
chr22:50185786-50185925|Promoter	chr22:50185915-50199598|+|TRABD	chr22:50190046-50190697|Enhancer			chr22:50191432-50191987|Promoter,chr22:50192963-50193147|Promoter		
chr22:50191432-50191987|Promoter	chr22:50191724-50192402|-|AL022328.3	chr22:50190046-50190697|Enhancer		chr22:50192963-50193147|Promoter	chr22:50185786-50185925|Promoter		
chr22:50192963-50193147|Promoter	chr22:50191724-50192402|-|AL022328.3		chr22:50190046-50190697|Enhancer	chr22:50191432-50191987|Promoter	chr22:50185786-50185925|Promoter		
chr2:100140208-100141603|Promoter	chr2:99545419-100142575|-|AFF3	chr2:100139061-100139339|Enhancer		chr2:100142473-100142638|Promoter			
chr2:100142473-100142638|Promoter	chr2:99545419-100142575|-|AFF3		chr2:100139061-100139339|Enhancer	chr2:100140208-100141603|Promoter			
chr2:100562250-100563070|Promoter	chr2:100562993-100576739|+|PDCL3	chr2:100580768-100581197|Enhancer					
chr2:101698594-101698939|Promoter	chr2:101697703-101894689|+|MAP4K4	chr2:101718712-101719262|Enhancer	chr2:101725052-101725450|Enhancer,chr2:101706759-101707532|Enhancer,chr2:101717052-101717989|Enhancer		chr2:101699193-101699547|Promoter		chr2:101717052-101717989|Enhancer
chr2:101699193-101699547|Promoter	chr2:101697703-101894689|+|MAP4K4	chr2:101717052-101717989|Enhancer	chr2:101725052-101725450|Enhancer,chr2:101718712-101719262|Enhancer,chr2:101706759-101707532|Enhancer		chr2:101698594-101698939|Promoter		chr2:101718712-101719262|Enhancer
chr2:10303739-10304388|Promoter	chr2:10302904-10427617|+|HPCAL1	chr2:10305729-10306026|Enhancer					
chr2:106193260-106193931|Promoter	chr2:106093303-106194339|-|UXS1	chr2:106160293-106161053|Enhancer					
chr2:108787164-108787426|Promoter	chr2:108786757-108876578|+|CCDC138	chr2:108789050-108789314|Enhancer					
chr2:108987238-108987785|Promoter	chr2:108894471-108989372|-|EDAR	chr2:108928535-108928986|Enhancer					
chr2:111899323-111899886|Promoter	chr2:111898479-112029561|+|MERTK	chr2:111900715-111901140|Enhancer					
chr2:112188190-112188431|Promoter	chr2:112188364-112190635|+|AC092645.1	chr2:112181726-112181922|Enhancer					
chr2:112254242-112256096|Promoter	chr2:112211529-112255087|-|ZC3H8	chr2:112241085-112243293|Enhancer		chr2:112274465-112276504|Promoter			
chr2:112274465-112276504|Promoter	chr2:112275597-112340063|+|ZC3H6		chr2:112241085-112243293|Enhancer	chr2:112254242-112256096|Promoter			
chr2:112994809-112995788|Promoter	chr2:112995517-112995937|+|AC016724.1	chr2:112985242-112985477|Enhancer		chr2:112996567-112997067|Promoter			
chr2:112996567-112997067|Promoter	chr2:112995517-112995937|+|AC016724.1		chr2:112985242-112985477|Enhancer	chr2:112994809-112995788|Promoter			
chr2:113173443-113174605|Promoter	chr2:113173971-113209396|+|PSD4	chr2:113167278-113167471|Enhancer,chr2:113168657-113169420|Enhancer	chr2:113181756-113182264|Enhancer	chr2:113175022-113175552|Promoter		chr2:113168657-113169420|Enhancer	
chr2:113175022-113175552|Promoter	chr2:113171535-113175360|-|AC016683.1	chr2:113181756-113182264|Enhancer	chr2:113167278-113167471|Enhancer,chr2:113168657-113169420|Enhancer	chr2:113173443-113174605|Promoter			chr2:113168657-113169420|Enhancer
chr2:113890841-113891801|Promoter	chr2:113889960-113962596|+|ACTR3			chr2:113901754-113903823|Promoter			
chr2:113901754-113903823|Promoter	chr2:113904086-113905258|+|AC110769.3			chr2:113890841-113891801|Promoter			
chr2:118089202-118089902|Promoter	chr2:118088471-118110997|+|INSIG2	chr2:118090640-118091006|Enhancer					
chr2:119697764-119697810|Promoter	chr2:119698623-119700151|+|AC069154.1	chr2:119695294-119695493|Enhancer					
chr2:126657791-126658248|Promoter	chr2:126656158-126696667|+|GYPC	chr2:126658920-126659990|Enhancer,chr2:126662074-126662906|Enhancer				chr2:126658920-126659990|Enhancer	
chr2:12716124-12716452|Promoter	chr2:12716889-12742734|+|TRIB2	chr2:12709244-12709973|Enhancer	chr2:12710367-12710847|Enhancer		chr2:12717380-12717679|Promoter		
chr2:12717380-12717679|Promoter	chr2:12716889-12742734|+|TRIB2	chr2:12709244-12709973|Enhancer	chr2:12710367-12710847|Enhancer		chr2:12716124-12716452|Promoter		
chr2:127386899-127387201|Promoter	chr2:127298730-127388465|-|MAP3K2	chr2:127382366-127383408|Enhancer					
chr2:127388181-127388881|Promoter	chr2:127298730-127388465|-|MAP3K2			chr2:127389772-127390281|Promoter			
chr2:127389772-127390281|Promoter	chr2:127389130-127400580|+|MAP3K2-DT			chr2:127388181-127388881|Promoter			
