loopId	mergedAnchorA	mergedAnchorB
loop_chr1-chr1-21522|activate_100m|loop_chr1-chr1-18444|resting_100m	chr1:40385420-40386361|Enhancer	chr1:40389115-40390218|Enhancer
loop_chr1-chr1-21565|activate_100m|loop_chr1-chr1-18748|resting_100m	chr1:169708790-169709216|Enhancer	chr1:169710998-169712174|Promoter
loop_chr1-chr1-21586|activate_100m|loop_chr1-chr1-18842|resting_100m	chr1:204506914-204507398|Enhancer	chr1:204512985-204513871|Enhancer
loop_chr1-chr1-21702|activate_100m|loop_chr1-chr1-18711|resting_100m	chr1:21324729-21325398|Enhancer	chr1:21329381-21329993|Enhancer
loop_chr1-chr1-21724|activate_100m|loop_chr1-chr1-18359|resting_100m	chr1:64545036-64545801|Enhancer	chr1:64550553-64550967|Enhancer
loop_chr1-chr1-21770|activate_100m|loop_chr1-chr1-18401|resting_100m	chr1:8407799-8408025|Enhancer	chr1:8409129-8409446|Enhancer
loop_chr1-chr1-21776|activate_100m|loop_chr1-chr1-18360|resting_100m	chr1:248838984-248839456|Promoter	chr1:248841683-248842103|Enhancer
loop_chr1-chr1-21828|activate_100m|loop_chr1-chr1-18961|resting_100m	chr1:206757603-206758243|Enhancer	chr1:206803144-206803666|Enhancer
loop_chr1-chr1-21837|activate_100m|loop_chr1-chr1-18328|resting_100m	chr1:117658473-117659431|Enhancer	chr1:117663979-117664835|Enhancer
loop_chr1-chr1-21863|activate_100m|loop_chr1-chr1-18416|resting_100m	chr1:206574625-206576846|Enhancer	chr1:206579736-206580559|Enhancer
loop_chr1-chr1-21945|activate_100m|loop_chr1-chr1-18339|resting_100m	chr1:31063686-31064224|Enhancer	chr1:31064819-31065951|Promoter
loop_chr1-chr1-21971|activate_100m|loop_chr1-chr1-18522|resting_100m	chr1:226443519-226444032|Enhancer	chr1:226444941-226445279|Promoter
loop_chr1-chr1-21981|activate_100m|loop_chr1-chr1-18424|resting_100m	chr1:54283234-54283613|Promoter	chr1:54284510-54285558|Promoter
loop_chr1-chr1-22074|activate_100m|loop_chr1-chr1-18316|resting_100m	chr1:113780437-113782308|Enhancer	chr1:113783518-113783967|Enhancer
loop_chr1-chr1-22083|activate_100m|loop_chr1-chr1-18336|resting_100m	chr1:28926901-28927451|Enhancer	chr1:28928347-28928589|Enhancer
loop_chr1-chr1-22133|activate_100m|loop_chr1-chr1-18370|resting_100m	chr1:89198513-89199109|Promoter	chr1:89200693-89200960|Promoter
loop_chr1-chr1-22151|activate_100m|loop_chr1-chr1-18439|resting_100m	chr1:32249987-32250718|Promoter	chr1:32253227-32255665|Enhancer
loop_chr1-chr1-22168|activate_100m|loop_chr1-chr1-18323|resting_100m	chr1:113783518-113783967|Enhancer	chr1:113784646-113785580|Enhancer
loop_chr1-chr1-22218|activate_100m|loop_chr1-chr1-18285|resting_100m	chr1:114670124-114670702|Promoter	chr1:114671091-114673262|Enhancer
loop_chr1-chr1-22253|activate_100m|loop_chr1-chr1-18284|resting_100m	chr1:36367142-36368215|Enhancer	chr1:36368707-36369261|Enhancer
loop_chr1-chr1-22801|activate_100m|loop_chr1-chr1-20852|resting_100m	chr1:64877031-64877990|Enhancer	chr1:64878413-64881438|Enhancer
loop_chr1-chr1-22813|activate_100m|loop_chr1-chr1-18718|resting_100m	chr1:46604006-46604487|Promoter	chr1:46605364-46605719|Promoter
loop_chr1-chr1-23024|activate_100m|loop_chr1-chr1-20866|resting_100m	chr1:27618371-27618800|Enhancer	chr1:27619482-27621834|Enhancer
loop_chr1-chr1-23139|activate_100m|loop_chr1-chr1-18545|resting_100m	chr1:108644595-108645233|Enhancer	chr1:108646420-108647250|Enhancer
loop_chr1-chr1-23213|activate_100m|loop_chr1-chr1-18329|resting_100m	chr1:41914485-41915186|Enhancer	chr1:41919302-41920762|Promoter
loop_chr1-chr1-23447|activate_100m|loop_chr1-chr1-20549|resting_100m	chr1:78644802-78646540|Enhancer	chr1:78649612-78650430|Promoter
loop_chr1-chr1-24051|activate_100m|loop_chr1-chr1-18449|resting_100m	chr1:92962047-92962987|Promoter	chr1:92980567-92981772|Enhancer
loop_chr1-chr1-25028|activate_100m|loop_chr1-chr1-19765|resting_100m	chr1:184744842-184746407|Enhancer	chr1:184754036-184755662|Promoter
loop_chr1-chr1-25042|activate_100m|loop_chr1-chr1-18442|resting_100m	chr1:93021614-93022042|Enhancer	chr1:93028736-93029761|Enhancer
loop_chr1-chr1-25186|activate_100m|loop_chr1-chr1-18932|resting_100m	chr1:145465413-145466493|Enhancer	chr1:148038037-148039445|Promoter
loop_chr1-chr1-18259|resting_100m	chr1:66274527-66275857|Enhancer	chr1:66276096-66276915|Enhancer
loop_chr1-chr1-18266|resting_100m	chr1:41914485-41915186|Enhancer	chr1:41915718-41916550|Enhancer
loop_chr1-chr1-18275|resting_100m	chr1:226677250-226677821|Enhancer	chr1:226678332-226679064|Enhancer
loop_chr1-chr1-18280|resting_100m	chr1:117653948-117655168|Enhancer	chr1:117655784-117656943|Enhancer
loop_chr1-chr1-18281|resting_100m	chr1:84144176-84144535|Enhancer	chr1:84145171-84145752|Enhancer
loop_chr1-chr1-18282|resting_100m	chr1:203673848-203674552|Enhancer	chr1:203675526-203675998|Enhancer
loop_chr1-chr1-18286|resting_100m	chr1:161934060-161934453|Enhancer	chr1:161935256-161935989|Enhancer
loop_chr1-chr1-18287|resting_100m	chr1:78004776-78005018|Promoter	chr1:78006112-78006410|Promoter
loop_chr1-chr1-18292|resting_100m	chr1:206921419-206922217|Promoter	chr1:206922980-206923385|Promoter
loop_chr1-chr1-18293|resting_100m	chr1:92962047-92962987|Promoter	chr1:92964024-92965533|Enhancer
loop_chr1-chr1-18298|resting_100m	chr1:19597582-19598492|Promoter	chr1:19600111-19600831|Enhancer
loop_chr1-chr1-18312|resting_100m	chr1:234605988-234606603|Promoter	chr1:234607329-234608364|Promoter
loop_chr1-chr1-18315|resting_100m	chr1:198157737-198158135|Promoter	chr1:198158917-198159975|Enhancer
loop_chr1-chr1-18319|resting_100m	chr1:165031118-165031125|Enhancer	chr1:165035211-165035214|Enhancer
loop_chr1-chr1-18321|resting_100m	chr1:209767986-209768655|Enhancer	chr1:209769511-209769748|Enhancer
loop_chr1-chr1-18326|resting_100m	chr1:241516926-241518971|Promoter	chr1:241519642-241520008|Promoter
loop_chr1-chr1-18327|resting_100m	chr1:226798506-226799351|Enhancer	chr1:226800318-226800456|Enhancer
loop_chr1-chr1-18332|resting_100m	chr1:181395887-181397129|Enhancer	chr1:181397546-181398409|Enhancer
loop_chr1-chr1-18338|resting_100m	chr1:154406430-154410798|Promoter	chr1:154406430-154410798|Promoter
loop_chr1-chr1-18341|resting_100m	chr1:25608538-25608866|Enhancer	chr1:25610286-25611249|Enhancer
loop_chr1-chr1-18345|resting_100m	chr1:12148988-12149835|Enhancer	chr1:12150244-12151359|Enhancer
loop_chr1-chr1-18346|resting_100m	chr1:117660919-117662025|Enhancer	chr1:117663979-117664835|Enhancer
loop_chr1-chr1-18351|resting_100m	chr1:6599700-6600163|Enhancer	chr1:6600940-6601814|Enhancer
loop_chr1-chr1-18352|resting_100m	chr1:64966663-64966918|Promoter	chr1:64967717-64967949|Promoter
loop_chr1-chr1-18355|resting_100m	chr1:231528311-231529007|Promoter	chr1:231529715-231530362|Promoter
loop_chr1-chr1-18357|resting_100m	chr1:168513429-168513627|Enhancer	chr1:168514582-168514977|Enhancer
loop_chr1-chr1-18358|resting_100m	chr1:204544432-204545159|Enhancer	chr1:204545594-204546315|Enhancer
loop_chr1-chr1-18364|resting_100m	chr1:2231604-2232801|Enhancer	chr1:2234287-2234679|Enhancer
loop_chr1-chr1-18368|resting_100m	chr1:24483251-24483896|Enhancer	chr1:24486326-24487366|Enhancer
loop_chr1-chr1-18369|resting_100m	chr1:111620706-111620963|Enhancer	chr1:111624419-111624870|Enhancer
loop_chr1-chr1-18372|resting_100m	chr1:26373354-26373868|Promoter	chr1:26375093-26375609|Enhancer
loop_chr1-chr1-18376|resting_100m	chr1:35191852-35192039|Promoter	chr1:35192961-35193441|Promoter
loop_chr1-chr1-18380|resting_100m	chr1:234600510-234600947|Enhancer	chr1:234601564-234602219|Enhancer
loop_chr1-chr1-18382|resting_100m	chr1:50968622-50968921|Enhancer	chr1:50969738-50970451|Enhancer
loop_chr1-chr1-18388|resting_100m	chr1:147627674-147627905|Enhancer	chr1:147629307-147629567|Enhancer
loop_chr1-chr1-18391|resting_100m	chr1:24481653-24482321|Enhancer	chr1:24483251-24483896|Enhancer
loop_chr1-chr1-18393|resting_100m	chr1:173205492-173206007|Promoter	chr1:173206722-173207359|Promoter
loop_chr1-chr1-18395|resting_100m	chr1:24505117-24505562|Enhancer	chr1:24506443-24506808|Enhancer
loop_chr1-chr1-18398|resting_100m	chr1:10903873-10903980|Enhancer	chr1:10905012-10905107|Enhancer
loop_chr1-chr1-18400|resting_100m	chr1:108693055-108693661|Promoter	chr1:108694581-108694759|Enhancer
loop_chr1-chr1-18403|resting_100m	chr1:200876620-200877000|Enhancer	chr1:200877912-200878337|Enhancer
loop_chr1-chr1-18407|resting_100m	chr1:95070397-95071610|Promoter	chr1:95072477-95072702|Promoter
loop_chr1-chr1-18418|resting_100m	chr1:27453984-27455867|Enhancer	chr1:27453984-27455867|Enhancer
loop_chr1-chr1-18421|resting_100m	chr1:226730138-226730562|Enhancer	chr1:226731375-226732317|Enhancer
loop_chr1-chr1-18423|resting_100m	chr1:114339416-114340286|Enhancer	chr1:114341204-114341501|Enhancer
loop_chr1-chr1-18426|resting_100m	chr1:78644802-78646540|Enhancer	chr1:78649612-78650430|Promoter
loop_chr1-chr1-18427|resting_100m	chr1:43529271-43529586|Promoter	chr1:43530367-43530802|Promoter
loop_chr1-chr1-18432|resting_100m	chr1:174964423-174965909|Enhancer	chr1:174967938-174968444|Enhancer
loop_chr1-chr1-18437|resting_100m	chr1:91803778-91803998|Enhancer	chr1:91804728-91805650|Enhancer
loop_chr1-chr1-18443|resting_100m	chr1:27431082-27431454|Enhancer	chr1:27435960-27437007|Enhancer
loop_chr1-chr1-18450|resting_100m	chr1:89870754-89871425|Enhancer	chr1:89872196-89872819|Enhancer
loop_chr1-chr1-18452|resting_100m	chr1:92785518-92785617|Enhancer	chr1:92786889-92787022|Enhancer
loop_chr1-chr1-18458|resting_100m	chr1:85177963-85178654|Enhancer	chr1:85179619-85179783|Enhancer
loop_chr1-chr1-18461|resting_100m	chr1:234599584-234599768|Enhancer	chr1:234600510-234600947|Enhancer
loop_chr1-chr1-18464|resting_100m	chr1:33375554-33375673|Promoter	chr1:33376973-33377196|Promoter
loop_chr1-chr1-18466|resting_100m	chr1:226001692-226002901|Enhancer	chr1:226004319-226004893|Enhancer
loop_chr1-chr1-18468|resting_100m	chr1:214353670-214353674|Enhancer	chr1:214357606-214357608|Promoter
loop_chr1-chr1-18469|resting_100m	chr1:245953436-245954831|Enhancer	chr1:245956235-245956506|Enhancer
loop_chr1-chr1-18475|resting_100m	chr1:22039680-22040303|Enhancer	chr1:22052373-22052720|Promoter
loop_chr1-chr1-18479|resting_100m	chr1:213965307-213965308|Enhancer	chr1:213966421-213966432|Enhancer
loop_chr1-chr1-18483|resting_100m	chr1:9426278-9426968|Enhancer	chr1:9428905-9429134|Promoter
loop_chr1-chr1-18493|resting_100m	chr1:27886639-27888515|Enhancer	chr1:27891580-27891777|Enhancer
loop_chr1-chr1-18494|resting_100m	chr1:159008714-159009184|Promoter	chr1:159009796-159010820|Promoter
loop_chr1-chr1-18496|resting_100m	chr1:200530615-200531111|Enhancer	chr1:200535433-200535828|Enhancer
loop_chr1-chr1-18499|resting_100m	chr1:172596890-172597023|Enhancer	chr1:172597953-172598353|Enhancer
loop_chr1-chr1-18501|resting_100m	chr1:158932389-158932772|Promoter	chr1:158933748-158933999|Enhancer
loop_chr1-chr1-18503|resting_100m	chr1:145980287-145980600|Enhancer	chr1:145984405-145984696|Enhancer
loop_chr1-chr1-18504|resting_100m	chr1:77976542-77977282|Enhancer	chr1:77978065-77978503|Promoter
loop_chr1-chr1-18509|resting_100m	chr1:203324111-203324437|Enhancer	chr1:203325193-203325324|Enhancer
loop_chr1-chr1-18510|resting_100m	chr1:149885271-149885780|Promoter	chr1:149886506-149886920|Promoter
loop_chr1-chr1-18511|resting_100m	chr1:192607310-192608185|Enhancer	chr1:192609088-192609478|Enhancer
loop_chr1-chr1-18514|resting_100m	chr1:236322287-236322291|Enhancer	chr1:236346000-236346002|Enhancer
loop_chr1-chr1-18516|resting_100m	chr1:185674132-185674701|Enhancer	chr1:185677689-185677787|Enhancer
loop_chr1-chr1-18519|resting_100m	chr1:28648545-28649071|Promoter	chr1:28669922-28670025|Promoter
loop_chr1-chr1-18526|resting_100m	chr1:84433937-84434332|Enhancer	chr1:84435008-84435454|Enhancer
loop_chr1-chr1-18528|resting_100m	chr1:54539714-54539721|Enhancer	chr1:55040524-55040527|Promoter
loop_chr1-chr1-18531|resting_100m	chr1:86214378-86214380|Enhancer	chr1:103495567-103495569|Enhancer
loop_chr1-chr1-18533|resting_100m	chr1:145996409-145998698|Promoter	chr1:145999693-145999880|Enhancer
loop_chr1-chr1-18534|resting_100m	chr1:8149608-8150018|Enhancer	chr1:8152471-8153484|Enhancer
loop_chr1-chr1-18541|resting_100m	chr1:235328759-235329296|Promoter	chr1:235330407-235331762|Enhancer
loop_chr1-chr1-18544|resting_100m	chr1:181148253-181148861|Enhancer	chr1:181149658-181149924|Enhancer
loop_chr1-chr1-18546|resting_100m	chr1:234601564-234602219|Enhancer	chr1:234605988-234606603|Promoter
loop_chr1-chr1-18548|resting_100m	chr1:18948453-18948792|Enhancer	chr1:18949608-18950553|Enhancer
loop_chr1-chr1-18550|resting_100m	chr1:100394364-100394963|Promoter	chr1:100396484-100398291|Enhancer
loop_chr1-chr1-18553|resting_100m	chr1:45120183-45120184|Enhancer	chr1:45304858-45304864|Promoter
loop_chr1-chr1-18554|resting_100m	chr1:110631443-110631687|Promoter	chr1:110636229-110636411|Enhancer
loop_chr1-chr1-18555|resting_100m	chr1:12472314-12472315|Enhancer	chr1:12479523-12479527|Enhancer
loop_chr1-chr1-18557|resting_100m	chr1:33244722-33244724|Enhancer	chr1:38204980-38204982|Enhancer
loop_chr1-chr1-18560|resting_100m	chr1:168231409-168231415|Enhancer	chr1:168232628-168232631|Enhancer
loop_chr1-chr1-18563|resting_100m	chr1:101107886-101107975|Enhancer	chr1:101111751-101112732|Enhancer
loop_chr1-chr1-18564|resting_100m	chr1:184743183-184743551|Enhancer	chr1:184754036-184755662|Promoter
loop_chr1-chr1-18565|resting_100m	chr1:204412210-204412212|Promoter	chr1:204500834-204500837|Enhancer
loop_chr1-chr1-18567|resting_100m	chr1:26124455-26124622|Enhancer	chr1:26126428-26126656|Enhancer
loop_chr1-chr1-18570|resting_100m	chr1:161021131-161021365|Promoter	chr1:161022185-161022973|Promoter
loop_chr1-chr1-18572|resting_100m	chr1:160578177-160578481|Promoter	chr1:160579256-160579591|Promoter
loop_chr1-chr1-18574|resting_100m	chr1:11106738-11106743|Enhancer	chr1:11108236-11108238|Enhancer
loop_chr1-chr1-18576|resting_100m	chr1:174967183-174967317|Enhancer	chr1:174967938-174968444|Enhancer
loop_chr1-chr1-18581|resting_100m	chr1:27992183-27992528|Promoter	chr1:27993432-27994593|Enhancer
loop_chr1-chr1-18582|resting_100m	chr1:205319566-205319755|Enhancer	chr1:205321715-205321768|Promoter
loop_chr1-chr1-18584|resting_100m	chr1:151003281-151003467|Enhancer	chr1:151004450-151004689|Enhancer
loop_chr1-chr1-18587|resting_100m	chr1:8151467-8151694|Enhancer	chr1:8152471-8153484|Enhancer
loop_chr1-chr1-18588|resting_100m	chr1:43913215-43913217|Enhancer	chr1:44346381-44346383|Enhancer
loop_chr1-chr1-18590|resting_100m	chr1:100445317-100446446|Enhancer	chr1:100452490-100452863|Enhancer
loop_chr1-chr1-18597|resting_100m	chr1:236282230-236282614|Promoter	chr1:236284329-236284667|Enhancer
loop_chr1-chr1-18603|resting_100m	chr1:26473147-26473252|Promoter	chr1:26474243-26474277|Promoter
loop_chr1-chr1-18604|resting_100m	chr1:198175893-198176368|Enhancer	chr1:198179334-198180031|Enhancer
loop_chr1-chr1-18607|resting_100m	chr1:145465413-145466493|Enhancer	chr1:148038037-148039445|Promoter
loop_chr1-chr1-18609|resting_100m	chr1:66351644-66352533|Enhancer	chr1:66357617-66357964|Enhancer
loop_chr1-chr1-18611|resting_100m	chr1:167518515-167518699|Promoter	chr1:167519667-167519761|Promoter
loop_chr1-chr1-18612|resting_100m	chr1:100443735-100443738|Enhancer	chr1:100453109-100453111|Enhancer
loop_chr1-chr1-18613|resting_100m	chr1:41802874-41803305|Enhancer	chr1:41804233-41804516|Enhancer
loop_chr1-chr1-18617|resting_100m	chr1:79191352-79191353|Enhancer	chr1:79192629-79192630|Enhancer
loop_chr1-chr1-18619|resting_100m	chr1:172357246-172357443|Enhancer	chr1:172358436-172358620|Enhancer
loop_chr1-chr1-18622|resting_100m	chr1:200862165-200862576|Promoter	chr1:200862972-200864074|Promoter
loop_chr1-chr1-18626|resting_100m	chr1:167510375-167511566|Enhancer	chr1:167514332-167514585|Enhancer
loop_chr1-chr1-18627|resting_100m	chr1:160520951-160522143|Promoter	chr1:160522859-160523263|Promoter
loop_chr1-chr1-18629|resting_100m	chr1:28505140-28505144|Promoter	chr1:100087262-100087263|Enhancer
loop_chr1-chr1-18630|resting_100m	chr1:244833869-244835510|Promoter	chr1:244835543-244835852|Promoter
loop_chr1-chr1-18631|resting_100m	chr1:100926636-100928194|Enhancer	chr1:100930363-100930898|Enhancer
loop_chr1-chr1-18640|resting_100m	chr1:169996861-169996863|Enhancer	chr1:169998373-169998386|Enhancer
loop_chr1-chr1-18641|resting_100m	chr1:39215569-39215898|Enhancer	chr1:39218268-39218444|Enhancer
loop_chr1-chr1-18644|resting_100m	chr1:64550553-64550967|Enhancer	chr1:64553283-64553477|Enhancer
loop_chr1-chr1-18646|resting_100m	chr1:172402068-172402261|Enhancer	chr1:172403522-172403824|Enhancer
loop_chr1-chr1-18649|resting_100m	chr1:89657934-89658332|Enhancer	chr1:89659370-89660417|Promoter
loop_chr1-chr1-18652|resting_100m	chr1:11658099-11658100|Enhancer	chr1:37532683-37532689|Enhancer
loop_chr1-chr1-18654|resting_100m	chr1:65060091-65060174|Promoter	chr1:65074986-65075638|Enhancer
loop_chr1-chr1-18655|resting_100m	chr1:203290938-203290940|Enhancer	chr1:203644368-203644371|Enhancer
loop_chr1-chr1-18658|resting_100m	chr1:169603018-169603638|Enhancer	chr1:169604563-169605109|Enhancer
loop_chr1-chr1-18660|resting_100m	chr1:113850332-113850499|Enhancer	chr1:113851926-113852017|Enhancer
loop_chr1-chr1-18662|resting_100m	chr1:206557910-206559637|Enhancer	chr1:206563065-206563382|Enhancer
loop_chr1-chr1-18664|resting_100m	chr1:2257548-2258198|Enhancer	chr1:2258613-2259483|Enhancer
loop_chr1-chr1-18665|resting_100m	chr1:50340725-50340763|Enhancer	chr1:50342302-50342309|Enhancer
loop_chr1-chr1-18666|resting_100m	chr1:182272401-182272404|Enhancer	chr1:182287834-182287836|Enhancer
loop_chr1-chr1-18667|resting_100m	chr1:244074987-244076054|Enhancer	chr1:244091062-244091066|Promoter
loop_chr1-chr1-18672|resting_100m	chr1:12168276-12168279|Promoter	chr1:12210314-12211336|Enhancer
loop_chr1-chr1-18673|resting_100m	chr1:236282230-236282614|Promoter	chr1:236284778-236285229|Promoter
loop_chr1-chr1-18674|resting_100m	chr1:225999354-226000289|Promoter	chr1:226001692-226002901|Enhancer
loop_chr1-chr1-18676|resting_100m	chr1:111860977-111860983|Enhancer	chr1:111898654-111898655|Enhancer
loop_chr1-chr1-18679|resting_100m	chr1:164720487-164720489|Enhancer	chr1:164722987-164722992|Enhancer
loop_chr1-chr1-18681|resting_100m	chr1:150576468-150577045|Enhancer	chr1:150577722-150578076|Promoter
loop_chr1-chr1-18684|resting_100m	chr1:225111646-225111647|Enhancer	chr1:225118355-225118358|Enhancer
loop_chr1-chr1-18685|resting_100m	chr1:66282112-66282922|Enhancer	chr1:66285440-66285918|Enhancer
loop_chr1-chr1-18686|resting_100m	chr1:222644225-222644536|Enhancer	chr1:222654962-222655228|Enhancer
loop_chr1-chr1-18688|resting_100m	chr1:19072625-19072796|Enhancer	chr1:19074337-19074697|Promoter
loop_chr1-chr1-18691|resting_100m	chr1:6599700-6600163|Enhancer	chr1:6602293-6602911|Enhancer
loop_chr1-chr1-18694|resting_100m	chr1:155004875-155005853|Enhancer	chr1:155006661-155007054|Enhancer
loop_chr1-chr1-18695|resting_100m	chr1:113812232-113812778|Promoter	chr1:113871638-113872057|Promoter
loop_chr1-chr1-18696|resting_100m	chr1:169044373-169044641|Enhancer	chr1:169045538-169045984|Enhancer
loop_chr1-chr1-18698|resting_100m	chr1:24413464-24413945|Promoter	chr1:24416715-24417528|Promoter
loop_chr1-chr1-18699|resting_100m	chr1:52367516-52368739|Promoter	chr1:52371954-52371957|Enhancer
loop_chr1-chr1-18704|resting_100m	chr1:66334464-66336903|Enhancer	chr1:66339964-66342069|Enhancer
loop_chr1-chr1-18706|resting_100m	chr1:25433530-25434149|Enhancer	chr1:25434994-25435305|Enhancer
loop_chr1-chr1-18709|resting_100m	chr1:196895183-196895185|Enhancer	chr1:196897876-196897880|Enhancer
loop_chr1-chr1-18714|resting_100m	chr1:235275369-235275596|Enhancer	chr1:235276379-235276947|Enhancer
loop_chr1-chr1-18732|resting_100m	chr1:66347088-66347199|Enhancer	chr1:66350062-66350547|Enhancer
loop_chr1-chr1-18733|resting_100m	chr1:108557401-108557496|Enhancer	chr1:108559827-108559889|Promoter
loop_chr1-chr1-18736|resting_100m	chr1:117006760-117007932|Enhancer	chr1:117008920-117009433|Enhancer
loop_chr1-chr1-18737|resting_100m	chr1:101309421-101310849|Enhancer	chr1:101309421-101310849|Enhancer
loop_chr1-chr1-18739|resting_100m	chr1:198138637-198138719|Enhancer	chr1:198139719-198139771|Enhancer
loop_chr1-chr1-18741|resting_100m	chr1:62270369-62271201|Enhancer	chr1:62271952-62272306|Enhancer
loop_chr1-chr1-18742|resting_100m	chr1:121550483-121550548|Enhancer	chr1:121551550-121551757|Enhancer
loop_chr1-chr1-18745|resting_100m	chr1:67261719-67262101|Enhancer	chr1:67264886-67265223|Enhancer
loop_chr1-chr1-18746|resting_100m	chr1:211323626-211323912|Enhancer	chr1:211325208-211325736|Promoter
loop_chr1-chr1-18751|resting_100m	chr1:207822663-207822880|Enhancer	chr1:207824012-207824372|Enhancer
loop_chr1-chr1-18754|resting_100m	chr1:44674424-44674763|Promoter	chr1:44677135-44677477|Enhancer
loop_chr1-chr1-18756|resting_100m	chr1:245042830-245043107|Promoter	chr1:245044174-245044385|Promoter
loop_chr1-chr1-18757|resting_100m	chr1:154180171-154180623|Enhancer	chr1:154181855-154182301|Enhancer
loop_chr1-chr1-18759|resting_100m	chr1:155307550-155307755|Promoter	chr1:155308648-155308863|Promoter
loop_chr1-chr1-18760|resting_100m	chr1:160836492-160836622|Enhancer	chr1:160837534-160837807|Enhancer
loop_chr1-chr1-18763|resting_100m	chr1:226710447-226710536|Enhancer	chr1:226711997-226712135|Enhancer
loop_chr1-chr1-18764|resting_100m	chr1:92960479-92960751|Promoter	chr1:92962047-92962987|Promoter
loop_chr1-chr1-18767|resting_100m	chr1:207321596-207321816|Promoter	chr1:207323734-207324350|Enhancer
loop_chr1-chr1-18768|resting_100m	chr1:52423844-52424060|Enhancer	chr1:52425014-52426209|Enhancer
loop_chr1-chr1-18770|resting_100m	chr1:23612126-23612506|Enhancer	chr1:23613204-23613652|Enhancer
loop_chr1-chr1-18774|resting_100m	chr1:154180171-154180623|Enhancer	chr1:154181486-154181656|Enhancer
loop_chr1-chr1-18777|resting_100m	chr1:109112776-109112964|Promoter	chr1:109113844-109114028|Promoter
loop_chr1-chr1-18780|resting_100m	chr1:192516674-192517289|Promoter	chr1:192575486-192575777|Promoter
loop_chr1-chr1-18781|resting_100m	chr1:91555981-91556413|Enhancer	chr1:91560175-91560415|Enhancer
loop_chr1-chr1-18782|resting_100m	chr1:92882938-92883343|Enhancer	chr1:92884067-92885217|Enhancer
loop_chr1-chr1-18784|resting_100m	chr1:193536573-193536741|Enhancer	chr1:193537803-193537905|Enhancer
loop_chr1-chr1-18787|resting_100m	chr1:113947434-113947795|Enhancer	chr1:113949068-113949445|Enhancer
loop_chr1-chr1-18788|resting_100m	chr1:100400325-100401302|Enhancer	chr1:100414918-100415000|Enhancer
loop_chr1-chr1-18789|resting_100m	chr1:226653477-226653730|Enhancer	chr1:226654816-226655395|Enhancer
loop_chr1-chr1-18790|resting_100m	chr1:223835988-223836234|Enhancer	chr1:223837110-223837492|Enhancer
loop_chr1-chr1-18791|resting_100m	chr1:88890569-88890629|Promoter	chr1:88891660-88891736|Promoter
loop_chr1-chr1-18795|resting_100m	chr1:110896036-110896487|Enhancer	chr1:110897352-110898038|Enhancer
loop_chr1-chr1-18803|resting_100m	chr1:214278615-214279091|Enhancer	chr1:214280145-214280722|Promoter
loop_chr1-chr1-18805|resting_100m	chr1:206737085-206738117|Enhancer	chr1:206739440-206739910|Enhancer
loop_chr1-chr1-18809|resting_100m	chr1:8421167-8421590|Enhancer	chr1:8422476-8423047|Promoter
loop_chr1-chr1-18812|resting_100m	chr1:83692771-83692823|Enhancer	chr1:83693812-83694081|Enhancer
loop_chr1-chr1-18813|resting_100m	chr1:89694400-89694636|Enhancer	chr1:89695776-89696077|Enhancer
loop_chr1-chr1-18817|resting_100m	chr1:206922980-206923385|Promoter	chr1:206925376-206925597|Enhancer
loop_chr1-chr1-18820|resting_100m	chr1:244865137-244865146|Promoter	chr1:245042830-245043107|Promoter
loop_chr1-chr1-18825|resting_100m	chr1:40394659-40395114|Promoter	chr1:40397101-40397365|Enhancer
loop_chr1-chr1-18827|resting_100m	chr1:185238622-185238706|Enhancer	chr1:185239673-185240094|Enhancer
loop_chr1-chr1-18830|resting_100m	chr1:67430334-67430978|Promoter	chr1:67431498-67431674|Promoter
loop_chr1-chr1-18833|resting_100m	chr1:66339964-66342069|Enhancer	chr1:66343676-66344150|Enhancer
loop_chr1-chr1-18837|resting_100m	chr1:100529088-100529690|Enhancer	chr1:100530890-100531247|Enhancer
loop_chr1-chr1-18840|resting_100m	chr1:66334464-66336903|Enhancer	chr1:66351644-66352533|Enhancer
loop_chr1-chr1-18841|resting_100m	chr1:100037869-100038163|Promoter	chr1:100039060-100039333|Promoter
loop_chr1-chr1-18843|resting_100m	chr1:89125710-89126223|Promoter	chr1:89126873-89127303|Promoter
loop_chr1-chr1-18844|resting_100m	chr1:64962466-64962810|Enhancer	chr1:64965114-64965478|Promoter
loop_chr1-chr1-18851|resting_100m	chr1:167516768-167517621|Promoter	chr1:167518515-167518699|Promoter
loop_chr1-chr1-18854|resting_100m	chr1:198186426-198186778|Enhancer	chr1:198188003-198188275|Enhancer
loop_chr1-chr1-18855|resting_100m	chr1:209756419-209756539|Promoter	chr1:209769511-209769748|Enhancer
loop_chr1-chr1-18858|resting_100m	chr1:2231604-2232801|Enhancer	chr1:2234899-2235120|Enhancer
loop_chr1-chr1-18861|resting_100m	chr1:59061937-59062187|Enhancer	chr1:59063511-59064105|Enhancer
loop_chr1-chr1-18864|resting_100m	chr1:24504140-24504905|Enhancer	chr1:24506443-24506808|Enhancer
loop_chr1-chr1-18867|resting_100m	chr1:26820839-26821136|Enhancer	chr1:26833663-26833855|Enhancer
loop_chr1-chr1-18868|resting_100m	chr1:203277516-203278546|Enhancer	chr1:203289416-203289830|Enhancer
loop_chr1-chr1-18870|resting_100m	chr1:145988881-145989267|Enhancer	chr1:145991395-145992118|Enhancer
