anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr1:18948453-18948792|Enhancer	chr1	18948453	18948792	Enhancer	8053	IFFO2	chr1:18904280-18956676|-|IFFO2
chr1:18949608-18950553|Enhancer	chr1	18949608	18950553	Enhancer	6595	IFFO2	chr1:18904280-18956676|-|IFFO2
chr1:18956768-18957098|Promoter	chr1	18956768	18957098	Promoter	257	IFFO2	chr1:18904280-18956676|-|IFFO2
chr1:18957934-18958369|Promoter	chr1	18957934	18958369	Promoter	1475	IFFO2	chr1:18904280-18956676|-|IFFO2
chr1:19072625-19072796|Enhancer	chr1	19072625	19072796	Enhancer	2800	AL137127.1	chr1:19072110-19075511|-|AL137127.1
chr1:19074337-19074697|Promoter	chr1	19074337	19074697	Promoter	994	AL137127.1	chr1:19072110-19075511|-|AL137127.1
chr1:19177531-19178108|Enhancer	chr1	19177531	19178108	Enhancer	32446	UBR4	chr1:19074510-19210266|-|UBR4
chr1:19179799-19180460|Enhancer	chr1	19179799	19180460	Enhancer	30136	UBR4	chr1:19074510-19210266|-|UBR4
chr1:19210103-19210385|Promoter	chr1	19210103	19210385	Promoter	0	UBR4	chr1:19074510-19210266|-|UBR4
chr1:19445105-19446940|Enhancer	chr1	19445105	19446940	Enhancer	21638	RN7SL277P	chr1:19424384-19424671|+|RN7SL277P
chr1:19454628-19454704|Enhancer	chr1	19454628	19454704	Enhancer	29737	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19455747-19455960|Enhancer	chr1	19455747	19455960	Enhancer	28549	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19462001-19463762|Enhancer	chr1	19462001	19463762	Enhancer	21521	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19466111-19466508|Enhancer	chr1	19466111	19466508	Enhancer	18093	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19468394-19468644|Enhancer	chr1	19468394	19468644	Enhancer	15884	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19476958-19477648|Enhancer	chr1	19476958	19477648	Enhancer	7100	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19477933-19478095|Enhancer	chr1	19477933	19478095	Enhancer	6389	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19483616-19484201|Promoter	chr1	19483616	19484201	Promoter	494	MICOS10	chr1:19484403-19629821|+|MICOS10
chr1:19484976-19486341|Promoter	chr1	19484976	19486341	Promoter	0	CAPZB	chr1:19338775-19485539|-|CAPZB
chr1:19487597-19488262|Enhancer	chr1	19487597	19488262	Enhancer	2390	CAPZB	chr1:19338775-19485539|-|CAPZB
chr1:19597582-19598492|Promoter	chr1	19597582	19598492	Promoter	970	MICOS10-NBL1	chr1:19597067-19656914|+|MICOS10-NBL1
chr1:19600111-19600831|Enhancer	chr1	19600111	19600831	Enhancer	3404	MICOS10-NBL1	chr1:19597067-19656914|+|MICOS10-NBL1
chr1:19606895-19607043|Promoter	chr1	19606895	19607043	Promoter	1145	AL031727.1	chr1:19608114-19608568|+|AL031727.1
chr1:19645947-19646745|Enhancer	chr1	19645947	19646745	Enhancer	18529	HTR6	chr1:19664875-19680966|+|HTR6
chr1:19647615-19647884|Enhancer	chr1	19647615	19647884	Enhancer	17125	HTR6	chr1:19664875-19680966|+|HTR6
chr1:20633974-20634112|Promoter	chr1	20633974	20634112	Promoter	364	MIR6084	chr1:20633679-20633788|+|MIR6084
chr1:20636057-20636468|Enhancer	chr1	20636057	20636468	Enhancer	2583	MIR6084	chr1:20633679-20633788|+|MIR6084
chr1:20896377-20897025|Enhancer	chr1	20896377	20897025	Enhancer	55460	RNU7-200P	chr1:20841241-20841302|+|RNU7-200P
chr1:20897990-20898640|Enhancer	chr1	20897990	20898640	Enhancer	57074	RNU7-200P	chr1:20841241-20841302|+|RNU7-200P
chr1:21095350-21095532|Enhancer	chr1	21095350	21095532	Enhancer	21688	AL627311.1	chr1:21073639-21073753|-|AL627311.1
chr1:21096755-21097134|Enhancer	chr1	21096755	21097134	Enhancer	23191	AL627311.1	chr1:21073639-21073753|-|AL627311.1
chr1:21148876-21150024|Enhancer	chr1	21148876	21150024	Enhancer	12025	HSPE1P27	chr1:21161475-21162081|+|HSPE1P27
chr1:21151048-21151201|Enhancer	chr1	21151048	21151201	Enhancer	10350	HSPE1P27	chr1:21161475-21162081|+|HSPE1P27
chr1:21294697-21294909|Promoter	chr1	21294697	21294909	Promoter	1513	AL031728.1	chr1:21293290-21299774|+|AL031728.1
chr1:21324729-21325398|Enhancer	chr1	21324729	21325398	Enhancer	20508	ECE1	chr1:21217247-21345572|-|ECE1
chr1:21329381-21329993|Enhancer	chr1	21329381	21329993	Enhancer	15885	ECE1	chr1:21217247-21345572|-|ECE1
chr1:21334304-21334530|Enhancer	chr1	21334304	21334530	Enhancer	11155	ECE1	chr1:21217247-21345572|-|ECE1
chr1:21783272-21783708|Promoter	chr1	21783272	21783708	Promoter	0	USP48	chr1:21678298-21783606|-|USP48
chr1:22019119-22019470|Enhancer	chr1	22019119	22019470	Enhancer	6188	LINC01635	chr1:22023997-22025483|-|LINC01635
chr1:22024556-22025987|Promoter	chr1	22024556	22025987	Promoter	0	CDC42,LINC01635	chr1:22025511-22101360|+|CDC42,chr1:22023997-22025483|-|LINC01635
chr1:22039680-22040303|Enhancer	chr1	22039680	22040303	Enhancer	9335	LINC00339	chr1:22030656-22031126|+|LINC00339
chr1:22052373-22052720|Promoter	chr1	22052373	22052720	Promoter	380	AL031281.2	chr1:22028317-22052927|-|AL031281.2
chr1:22053642-22053870|Promoter	chr1	22053642	22053870	Promoter	829	AL031281.2	chr1:22028317-22052927|-|AL031281.2
chr1:22058071-22058316|Promoter	chr1	22058071	22058316	Promoter	1003	CDC42-IT1	chr1:22059197-22064199|+|CDC42-IT1
chr1:22074353-22074729|Enhancer	chr1	22074353	22074729	Enhancer	5714	AL031281.1	chr1:22068340-22068827|-|AL031281.1
chr1:22075755-22075838|Enhancer	chr1	22075755	22075838	Enhancer	6969	AL031281.1	chr1:22068340-22068827|-|AL031281.1
chr1:23100349-23100520|Enhancer	chr1	23100349	23100520	Enhancer	12376	AL031428.1	chr1:23020147-23088058|-|AL031428.1
chr1:23103453-23103618|Enhancer	chr1	23103453	23103618	Enhancer	15477	AL031428.1	chr1:23020147-23088058|-|AL031428.1
chr1:23601255-23601388|Enhancer	chr1	23601255	23601388	Enhancer	7700	AL450043.1	chr1:23576436-23593621|-|AL450043.1
chr1:23602344-23602588|Enhancer	chr1	23602344	23602588	Enhancer	8845	AL450043.1	chr1:23576436-23593621|-|AL450043.1
chr1:23612126-23612506|Enhancer	chr1	23612126	23612506	Enhancer	18695	AL450043.1	chr1:23576436-23593621|-|AL450043.1
chr1:23613204-23613652|Enhancer	chr1	23613204	23613652	Enhancer	19807	AL450043.1	chr1:23576436-23593621|-|AL450043.1
chr1:23619147-23619868|Enhancer	chr1	23619147	23619868	Enhancer	25886	AL450043.1	chr1:23576436-23593621|-|AL450043.1
chr1:23691741-23691877|Promoter	chr1	23691741	23691877	Promoter	0	RPL11	chr1:23691742-23696835|+|RPL11
chr1:23693701-23694080|Enhancer	chr1	23693701	23694080	Enhancer	2148	RPL11	chr1:23691742-23696835|+|RPL11
chr1:23772219-23772470|Enhancer	chr1	23772219	23772470	Enhancer	5942	ELOA-AS1	chr1:23760382-23778287|-|ELOA-AS1
chr1:23773336-23774441|Enhancer	chr1	23773336	23774441	Enhancer	4398	ELOA-AS1	chr1:23760382-23778287|-|ELOA-AS1
chr1:23895106-23895584|Enhancer	chr1	23895106	23895584	Enhancer	7392	BTBD6P1	chr1:23901471-23902737|-|BTBD6P1
chr1:23896506-23897379|Enhancer	chr1	23896506	23897379	Enhancer	5794	BTBD6P1	chr1:23901471-23902737|-|BTBD6P1
chr1:24413464-24413945|Promoter	chr1	24413464	24413945	Promoter	1392	STPG1	chr1:24356999-24415097|-|STPG1
chr1:24415541-24416080|Promoter	chr1	24415541	24416080	Promoter	0	NIPAL3	chr1:24415802-24472976|+|NIPAL3
chr1:24416715-24417528|Promoter	chr1	24416715	24417528	Promoter	1319	NIPAL3	chr1:24415802-24472976|+|NIPAL3
chr1:24481653-24482321|Enhancer	chr1	24481653	24482321	Enhancer	20364	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24483251-24483896|Enhancer	chr1	24483251	24483896	Enhancer	18777	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24486326-24487366|Enhancer	chr1	24486326	24487366	Enhancer	15505	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24504140-24504905|Enhancer	chr1	24504140	24504905	Enhancer	2171	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24505117-24505562|Enhancer	chr1	24505117	24505562	Enhancer	2988	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24506443-24506808|Enhancer	chr1	24506443	24506808	Enhancer	4274	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24506896-24507218|Enhancer	chr1	24506896	24507218	Enhancer	4706	RCAN3	chr1:24502351-24541040|+|RCAN3
chr1:24536441-24536852|Promoter	chr1	24536441	24536852	Promoter	1246	RCAN3AS	chr1:24496270-24535400|-|RCAN3AS
chr1:24635374-24635462|Enhancer	chr1	24635374	24635462	Enhancer	7881	SRRM1	chr1:24643299-24673281|+|SRRM1
chr1:24642554-24642872|Promoter	chr1	24642554	24642872	Promoter	586	SRRM1	chr1:24643299-24673281|+|SRRM1
chr1:24910795-24911476|Enhancer	chr1	24910795	24911476	Enhancer	8280	MIR6731	chr1:24919345-24919416|-|MIR6731
chr1:24922300-24922757|Enhancer	chr1	24922300	24922757	Enhancer	3112	MIR6731	chr1:24919345-24919416|-|MIR6731
chr1:24924563-24925456|Enhancer	chr1	24924563	24925456	Enhancer	5593	MIR6731	chr1:24919345-24919416|-|MIR6731
chr1:24927643-24928456|Enhancer	chr1	24927643	24928456	Enhancer	8633	MIR6731	chr1:24919345-24919416|-|MIR6731
chr1:24978974-24979382|Enhancer	chr1	24978974	24979382	Enhancer	8313	AL445471.2	chr1:24968423-24970865|-|AL445471.2
chr1:24980280-24981073|Enhancer	chr1	24980280	24981073	Enhancer	9811	AL445471.2	chr1:24968423-24970865|-|AL445471.2
chr1:25232530-25233548|Promoter	chr1	25232530	25233548	Promoter	0	AL031432.4	chr1:25232586-25234775|+|AL031432.4
chr1:25246985-25247656|Promoter	chr1	25246985	25247656	Promoter	0	RSRP1	chr1:25242249-25247454|-|RSRP1
chr1:25433530-25434149|Enhancer	chr1	25433530	25434149	Enhancer	2981	MACO1	chr1:25430858-25500209|+|MACO1
chr1:25434994-25435305|Enhancer	chr1	25434994	25435305	Enhancer	4291	MACO1	chr1:25430858-25500209|+|MACO1
chr1:25467302-25467413|Enhancer	chr1	25467302	25467413	Enhancer	36499	MACO1	chr1:25430858-25500209|+|MACO1
chr1:25474710-25474903|Enhancer	chr1	25474710	25474903	Enhancer	43948	MACO1	chr1:25430858-25500209|+|MACO1
chr1:25503932-25504212|Enhancer	chr1	25503932	25504212	Enhancer	39508	LDLRAP1	chr1:25543580-25568886|+|LDLRAP1
chr1:25520623-25520676|Enhancer	chr1	25520623	25520676	Enhancer	22930	LDLRAP1	chr1:25543580-25568886|+|LDLRAP1
chr1:25608538-25608866|Enhancer	chr1	25608538	25608866	Enhancer	8766	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25610286-25611249|Enhancer	chr1	25610286	25611249	Enhancer	6700	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25617722-25617934|Promoter	chr1	25617722	25617934	Promoter	360	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25620340-25620599|Enhancer	chr1	25620340	25620599	Enhancer	3001	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25622485-25622828|Enhancer	chr1	25622485	25622828	Enhancer	5188	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25627629-25628221|Enhancer	chr1	25627629	25628221	Enhancer	10457	MAN1C1	chr1:25617468-25786207|+|MAN1C1
chr1:25642218-25643199|Enhancer	chr1	25642218	25643199	Enhancer	16402	AL031280.1	chr1:25644544-25659111|-|AL031280.1
chr1:25771346-25771618|Enhancer	chr1	25771346	25771618	Enhancer	28694	SELENON	chr1:25800176-25818221|+|SELENON
chr1:25772992-25774183|Enhancer	chr1	25772992	25774183	Enhancer	26588	SELENON	chr1:25800176-25818221|+|SELENON
chr1:25774870-25775769|Enhancer	chr1	25774870	25775769	Enhancer	24856	SELENON	chr1:25800176-25818221|+|SELENON
chr1:25796653-25797085|Enhancer	chr1	25796653	25797085	Enhancer	3307	SELENON	chr1:25800176-25818221|+|SELENON
chr1:25895488-25895667|Enhancer	chr1	25895488	25895667	Enhancer	6607	AL033528.1	chr1:25888970-25889109|+|AL033528.1
chr1:25905168-25907032|Promoter	chr1	25905168	25907032	Promoter	0	STMN1,MIR3917	chr1:25885440-25906991|-|STMN1,chr1:25906362-25906454|-|MIR3917
chr1:25917632-25919027|Enhancer	chr1	25917632	25919027	Enhancer	11338	STMN1	chr1:25885440-25906991|-|STMN1
chr1:25922563-25923888|Enhancer	chr1	25922563	25923888	Enhancer	16234	STMN1	chr1:25885440-25906991|-|STMN1
chr1:26124455-26124622|Enhancer	chr1	26124455	26124622	Enhancer	13373	PDIK1L	chr1:26111165-26125555|+|PDIK1L
chr1:26126428-26126656|Enhancer	chr1	26126428	26126656	Enhancer	15377	PDIK1L	chr1:26111165-26125555|+|PDIK1L
chr1:26169593-26169942|Promoter	chr1	26169593	26169942	Promoter	0	ZNF593	chr1:26169908-26170873|+|ZNF593
chr1:26233923-26234074|Promoter	chr1	26233923	26234074	Promoter	201	CEP85	chr1:26234200-26278808|+|CEP85
chr1:26358896-26359220|Promoter	chr1	26358896	26359220	Promoter	1022	CRYBG2	chr1:26321698-26360080|-|CRYBG2
chr1:26363841-26363940|Enhancer	chr1	26363841	26363940	Enhancer	3810	CRYBG2	chr1:26321698-26360080|-|CRYBG2
chr1:26373354-26373868|Promoter	chr1	26373354	26373868	Promoter	836	ZNF683	chr1:26361634-26372775|-|ZNF683
chr1:26375093-26375609|Enhancer	chr1	26375093	26375609	Enhancer	2576	ZNF683	chr1:26361634-26372775|-|ZNF683
chr1:26378213-26378776|Enhancer	chr1	26378213	26378776	Enhancer	5719	ZNF683	chr1:26361634-26372775|-|ZNF683
chr1:26396430-26396473|Enhancer	chr1	26396430	26396473	Enhancer	14365	LIN28A	chr1:26410817-26429728|+|LIN28A
chr1:26473147-26473252|Promoter	chr1	26473147	26473252	Promoter	759	HMGN2	chr1:26472440-26476642|+|HMGN2
chr1:26474243-26474277|Promoter	chr1	26474243	26474277	Promoter	1820	HMGN2	chr1:26472440-26476642|+|HMGN2
chr1:26786403-26786759|Promoter	chr1	26786403	26786759	Promoter	1414	PIGV	chr1:26787995-26798398|+|PIGV
chr1:26787734-26787936|Promoter	chr1	26787734	26787936	Promoter	160	PIGV	chr1:26787995-26798398|+|PIGV
chr1:26789183-26789282|Promoter	chr1	26789183	26789282	Promoter	1237	PIGV	chr1:26787995-26798398|+|PIGV
chr1:26820839-26821136|Enhancer	chr1	26820839	26821136	Enhancer	5700	ZDHHC18	chr1:26826688-26857604|+|ZDHHC18
chr1:26833663-26833855|Enhancer	chr1	26833663	26833855	Enhancer	7071	ZDHHC18	chr1:26826688-26857604|+|ZDHHC18
chr1:27284879-27284936|Enhancer	chr1	27284879	27284936	Enhancer	26332	FO393419.3	chr1:27311240-27311838|+|FO393419.3
chr1:27285991-27286165|Enhancer	chr1	27285991	27286165	Enhancer	25162	FO393419.3	chr1:27311240-27311838|+|FO393419.3
chr1:27431082-27431454|Enhancer	chr1	27431082	27431454	Enhancer	25930	FO393419.2	chr1:27457198-27459582|+|FO393419.2
chr1:27435960-27437007|Enhancer	chr1	27435960	27437007	Enhancer	20714	FO393419.2	chr1:27457198-27459582|+|FO393419.2
chr1:27438090-27438405|Enhancer	chr1	27438090	27438405	Enhancer	18950	FO393419.2	chr1:27457198-27459582|+|FO393419.2
chr1:27453984-27455867|Enhancer	chr1	27453984	27455867	Enhancer	2272	FO393419.2	chr1:27457198-27459582|+|FO393419.2
chr1:27618371-27618800|Enhancer	chr1	27618371	27618800	Enhancer	14408	AHDC1	chr1:27534035-27604177|-|AHDC1
chr1:27619482-27621834|Enhancer	chr1	27619482	27621834	Enhancer	14527	FGR	chr1:27612064-27635185|-|FGR
chr1:27669289-27669363|Promoter	chr1	27669289	27669363	Promoter	142	AL445490.1	chr1:27669468-27670276|+|AL445490.1
chr1:27671085-27671362|Promoter	chr1	27671085	27671362	Promoter	974	IFI6	chr1:27666064-27672198|-|IFI6
chr1:27872769-27875429|Promoter	chr1	27872769	27875429	Promoter	1556	THEMIS2	chr1:27872543-27886685|+|THEMIS2
chr1:27886639-27888515|Enhancer	chr1	27886639	27888515	Enhancer	15034	THEMIS2	chr1:27872543-27886685|+|THEMIS2
chr1:27891580-27891777|Enhancer	chr1	27891580	27891777	Enhancer	19135	THEMIS2	chr1:27872543-27886685|+|THEMIS2
chr1:27940522-27940900|Enhancer	chr1	27940522	27940900	Enhancer	5711	SMPDL3B	chr1:27935000-27959152|+|SMPDL3B
chr1:27979599-27980833|Enhancer	chr1	27979599	27980833	Enhancer	10308	AL512288.2	chr1:27990158-27990524|-|AL512288.2
chr1:27992183-27992528|Promoter	chr1	27992183	27992528	Promoter	1831	AL512288.2	chr1:27990158-27990524|-|AL512288.2
chr1:27993432-27994593|Enhancer	chr1	27993432	27994593	Enhancer	3488	AL512288.2	chr1:27990158-27990524|-|AL512288.2
chr1:27996449-27996624|Enhancer	chr1	27996449	27996624	Enhancer	6012	AL512288.2	chr1:27990158-27990524|-|AL512288.2
chr1:28416140-28416373|Enhancer	chr1	28416140	28416373	Enhancer	37284	CR391992.1	chr1:28453541-28453934|+|CR391992.1
chr1:28417493-28417745|Enhancer	chr1	28417493	28417745	Enhancer	35922	CR391992.1	chr1:28453541-28453934|+|CR391992.1
chr1:28505140-28505144|Promoter	chr1	28505140	28505144	Promoter	801	RCC1	chr1:28505943-28539300|+|RCC1
chr1:28505807-28506874|Promoter	chr1	28505807	28506874	Promoter	0	RCC1,SNHG3	chr1:28505943-28539300|+|RCC1,chr1:28505980-28510892|+|SNHG3
chr1:28509249-28509943|Promoter	chr1	28509249	28509943	Promoter	1037	SNORA73B	chr1:28508559-28508762|+|SNORA73B
chr1:28517088-28518679|Enhancer	chr1	28517088	28518679	Enhancer	9324	SNORA73B	chr1:28508559-28508762|+|SNORA73B
chr1:28640949-28641034|Enhancer	chr1	28640949	28641034	Enhancer	2074	TAF12	chr1:28602850-28643066|-|TAF12
chr1:28643219-28643240|Promoter	chr1	28643219	28643240	Promoter	0	LINC01715	chr1:28643228-28648581|+|LINC01715
chr1:28643733-28644060|Promoter	chr1	28643733	28644060	Promoter	668	LINC01715	chr1:28643228-28648581|+|LINC01715
chr1:28648063-28648379|Promoter	chr1	28648063	28648379	Promoter	379	AL360012.1	chr1:28648600-28648730|+|AL360012.1
chr1:28648545-28649071|Promoter	chr1	28648545	28649071	Promoter	0	AL360012.1	chr1:28648600-28648730|+|AL360012.1
chr1:28668635-28668830|Promoter	chr1	28668635	28668830	Promoter	0	GMEB1	chr1:28668732-28719353|+|GMEB1
chr1:28669922-28670025|Promoter	chr1	28669922	28670025	Promoter	1241	GMEB1	chr1:28668732-28719353|+|GMEB1
chr1:28884955-28885421|Promoter	chr1	28884955	28885421	Promoter	1903	EPB41	chr1:28887091-29120046|+|EPB41
chr1:28886694-28887227|Promoter	chr1	28886694	28887227	Promoter	0	EPB41	chr1:28887091-29120046|+|EPB41
chr1:28913943-28914482|Enhancer	chr1	28913943	28914482	Enhancer	27121	EPB41	chr1:28887091-29120046|+|EPB41
chr1:28915536-28915651|Enhancer	chr1	28915536	28915651	Enhancer	28502	EPB41	chr1:28887091-29120046|+|EPB41
chr1:28926901-28927451|Enhancer	chr1	28926901	28927451	Enhancer	40085	EPB41	chr1:28887091-29120046|+|EPB41
chr1:28928347-28928589|Enhancer	chr1	28928347	28928589	Enhancer	41377	EPB41	chr1:28887091-29120046|+|EPB41
chr1:30743642-30744089|Enhancer	chr1	30743642	30744089	Enhancer	4633	MIR4420	chr1:30739156-30739232|-|MIR4420
chr1:30749827-30750080|Enhancer	chr1	30749827	30750080	Enhancer	7820	LAPTM5	chr1:30732469-30757774|-|LAPTM5
chr1:30753796-30754235|Enhancer	chr1	30753796	30754235	Enhancer	3758	LAPTM5	chr1:30732469-30757774|-|LAPTM5
chr1:30759769-30760269|Enhancer	chr1	30759769	30760269	Enhancer	2245	LAPTM5	chr1:30732469-30757774|-|LAPTM5
chr1:30761086-30761630|Enhancer	chr1	30761086	30761630	Enhancer	3584	LAPTM5	chr1:30732469-30757774|-|LAPTM5
chr1:31057906-31058734|Enhancer	chr1	31057906	31058734	Enhancer	7448	AL356320.1	chr1:31050872-31051034|+|AL356320.1
chr1:31062588-31063231|Enhancer	chr1	31062588	31063231	Enhancer	3081	PUM1	chr1:30931506-31065991|-|PUM1
chr1:31063686-31064224|Enhancer	chr1	31063686	31064224	Enhancer	2036	PUM1	chr1:30931506-31065991|-|PUM1
chr1:31064819-31065951|Promoter	chr1	31064819	31065951	Promoter	606	PUM1	chr1:30931506-31065991|-|PUM1
chr1:31816079-31816177|Promoter	chr1	31816079	31816177	Promoter	77	SPOCD1	chr1:31790422-31816051|-|SPOCD1
chr1:31826880-31827560|Enhancer	chr1	31826880	31827560	Enhancer	11169	SPOCD1	chr1:31790422-31816051|-|SPOCD1
chr1:31848569-31849182|Enhancer	chr1	31848569	31849182	Enhancer	6692	AL354919.1	chr1:31842019-31855568|-|AL354919.1
chr1:31851153-31851520|Enhancer	chr1	31851153	31851520	Enhancer	4231	AL354919.1	chr1:31842019-31855568|-|AL354919.1
chr1:31921027-31921184|Promoter	chr1	31921027	31921184	Promoter	735	AL136115.2	chr1:31851913-31921841|-|AL136115.2
chr1:31922678-31922992|Promoter	chr1	31922678	31922992	Promoter	994	AL136115.2	chr1:31851913-31921841|-|AL136115.2
chr1:31932639-31932760|Promoter	chr1	31932639	31932760	Promoter	320	AL136115.1	chr1:31933020-31933975|+|AL136115.1
chr1:31933866-31934130|Promoter	chr1	31933866	31934130	Promoter	978	AL136115.1	chr1:31933020-31933975|+|AL136115.1
chr1:31937517-31937635|Promoter	chr1	31937517	31937635	Promoter	792	PTP4A2	chr1:31906421-31938368|-|PTP4A2
chr1:31939955-31940234|Promoter	chr1	31939955	31940234	Promoter	1726	PTP4A2	chr1:31906421-31938368|-|PTP4A2
chr1:31943792-31944569|Enhancer	chr1	31943792	31944569	Enhancer	5812	PTP4A2	chr1:31906421-31938368|-|PTP4A2
chr1:31982071-31982926|Enhancer	chr1	31982071	31982926	Enhancer	4535	AL136115.3	chr1:31972189-31987034|-|AL136115.3
chr1:32013506-32014863|Promoter	chr1	32013506	32014863	Promoter	0	KHDRBS1	chr1:32013868-32043877|+|KHDRBS1
chr1:32015773-32015956|Promoter	chr1	32015773	32015956	Promoter	1996	KHDRBS1	chr1:32013868-32043877|+|KHDRBS1
chr1:32063579-32063830|Enhancer	chr1	32063579	32063830	Enhancer	9234	TMEM39B	chr1:32072939-32102863|+|TMEM39B
chr1:32066548-32066683|Enhancer	chr1	32066548	32066683	Enhancer	6323	TMEM39B	chr1:32072939-32102863|+|TMEM39B
chr1:32249987-32250718|Promoter	chr1	32249987	32250718	Promoter	886	LCK	chr1:32251239-32286165|+|LCK
chr1:32252708-32253052|Promoter	chr1	32252708	32253052	Promoter	1641	LCK	chr1:32251239-32286165|+|LCK
chr1:32253227-32255665|Enhancer	chr1	32253227	32255665	Enhancer	3207	LCK	chr1:32251239-32286165|+|LCK
chr1:32263704-32263932|Enhancer	chr1	32263704	32263932	Enhancer	12579	LCK	chr1:32251239-32286165|+|LCK
chr1:32266897-32267138|Enhancer	chr1	32266897	32267138	Enhancer	15778	LCK	chr1:32251239-32286165|+|LCK
chr1:32269394-32270143|Enhancer	chr1	32269394	32270143	Enhancer	18529	LCK	chr1:32251239-32286165|+|LCK
chr1:32273693-32274074|Enhancer	chr1	32273693	32274074	Enhancer	18199	HDAC1	chr1:32292083-32333626|+|HDAC1
chr1:32371978-32372451|Enhancer	chr1	32371978	32372451	Enhancer	9675	TSSK3	chr1:32362539-32364312|+|TSSK3
chr1:32394378-32394507|Promoter	chr1	32394378	32394507	Promoter	0	BSDC1	chr1:32365103-32394448|-|BSDC1
chr1:32962257-32962812|Enhancer	chr1	32962257	32962812	Enhancer	2150	RNF19B	chr1:32936445-32964685|-|RNF19B
chr1:32964581-32965180|Promoter	chr1	32964581	32965180	Promoter	0	RNF19B	chr1:32936445-32964685|-|RNF19B
chr1:33031713-33031772|Enhancer	chr1	33031713	33031772	Enhancer	5249	AK2	chr1:33007940-33036992|-|AK2
chr1:33036916-33037148|Promoter	chr1	33036916	33037148	Promoter	0	AK2	chr1:33007940-33036992|-|AK2
chr1:33126742-33127743|Enhancer	chr1	33126742	33127743	Enhancer	15987	AL662907.1	chr1:33141871-33143230|-|AL662907.1
chr1:33128366-33129540|Enhancer	chr1	33128366	33129540	Enhancer	14277	AL662907.1	chr1:33141871-33143230|-|AL662907.1
chr1:33244722-33244724|Enhancer	chr1	33244722	33244724	Enhancer	11769	ZNF362	chr1:33256492-33300719|+|ZNF362
chr1:33375554-33375673|Promoter	chr1	33375554	33375673	Promoter	0	PHC2	chr1:33323623-33375593|-|PHC2
chr1:33376973-33377196|Promoter	chr1	33376973	33377196	Promoter	1491	PHC2	chr1:33323623-33375593|-|PHC2
chr1:33472039-33472651|Promoter	chr1	33472039	33472651	Promoter	0	ZSCAN20	chr1:33472645-33496507|+|ZSCAN20
chr1:33473450-33475979|Enhancer	chr1	33473450	33475979	Enhancer	2069	ZSCAN20	chr1:33472645-33496507|+|ZSCAN20
chr1:34859825-34859956|Promoter	chr1	34859825	34859956	Promoter	135	SMIM12	chr1:34850362-34859755|-|SMIM12
chr1:34863394-34863776|Enhancer	chr1	34863394	34863776	Enhancer	3830	SMIM12	chr1:34850362-34859755|-|SMIM12
chr1:35179855-35180917|Enhancer	chr1	35179855	35180917	Enhancer	12759	SFPQ	chr1:35182936-35193145|-|SFPQ
chr1:35190530-35190926|Enhancer	chr1	35190530	35190926	Enhancer	2417	SFPQ	chr1:35182936-35193145|-|SFPQ
chr1:35191852-35192039|Promoter	chr1	35191852	35192039	Promoter	1199	SFPQ	chr1:35182936-35193145|-|SFPQ
chr1:35192961-35193441|Promoter	chr1	35192961	35193441	Promoter	0	SFPQ	chr1:35182936-35193145|-|SFPQ
chr1:35202168-35202334|Enhancer	chr1	35202168	35202334	Enhancer	9106	SFPQ	chr1:35182936-35193145|-|SFPQ
chr1:35499861-35500072|Enhancer	chr1	35499861	35500072	Enhancer	9775	AC004865.1	chr1:35509742-35511438|+|AC004865.1
chr1:35506058-35506754|Enhancer	chr1	35506058	35506754	Enhancer	3336	AC004865.1	chr1:35509742-35511438|+|AC004865.1
chr1:35539074-35539194|Enhancer	chr1	35539074	35539194	Enhancer	18269	KIAA0319L	chr1:35433492-35557403|-|KIAA0319L
chr1:35543831-35543926|Enhancer	chr1	35543831	35543926	Enhancer	13524	KIAA0319L	chr1:35433492-35557403|-|KIAA0319L
chr1:35545115-35545184|Enhancer	chr1	35545115	35545184	Enhancer	12253	KIAA0319L	chr1:35433492-35557403|-|KIAA0319L
chr1:36149576-36149820|Enhancer	chr1	36149576	36149820	Enhancer	6267	MAP7D1	chr1:36155965-36180849|+|MAP7D1
chr1:36151706-36152136|Enhancer	chr1	36151706	36152136	Enhancer	4044	MAP7D1	chr1:36155965-36180849|+|MAP7D1
