loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr7-chr7-47488|resting_100m	chr7	50329472	50329721	chr7	50330759	50330914	1240.0	50329596.5	50330836.5	61	55	100	211	67.55531261439461	60.68186832488567	0	0.0	14	0.75	0.7079473719790254	2.5	0.0	5.6	0.024752475247524757	0.34653465346534656	-inf	-inf	4.4313786390527915e-09	1
loop_chr7-chr7-47490|resting_100m	chr7	50312256	50312399	chr7	50317569	50317619	5266.5	50312327.5	50317594.0	112	110	232	259	126.80411841936514	124.45827243162144	0	0.0	7	0.0	0.0	0.75	0.0	7.0	0.051813471502590684	0.3626943005181347	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47492|resting_100m	chr7	1940572	1940778	chr7	1942833	1943576	2529.5	1940675.0	1943204.5	126	65	308	188	143.26627934675898	72.15143835013701	2	1.9563335334889715	20	0.25	0.2267505897809365	0.0	2.0	20.0	0.02107481559536354	0.2107481559536354	-3.3219280948873617	-3.3537757398888286	4.062871890625676e-09	1
loop_chr7-chr7-47496|resting_100m	chr7	140229136	140229650	chr7	140231801	140231902	2458.5	140229393.0	140231851.5	192	148	405	295	221.67645666750676	169.2676362383647	0	0.0	17	0.0	0.0	0.0	0.0	17.0	0.016260162601626015	0.2764227642276423	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47497|resting_100m	chr7	44044606	44044721	chr7	44046618	44046727	2009.0	44044663.5	44046672.5	78	73	140	102	87.15704061797658	81.37398932083906	1	0.9538455866319259	12	0.5	0.4650645646883158	3.0	1.0	4.0	0.04464285714285714	0.5357142857142857	-3.5849625007211543	-3.653134861276136	4.6292967806759724e-05	1
loop_chr7-chr7-47505|resting_100m	chr7	132485762	132486214	chr7	132486936	132487379	1169.5	132485988.0	132487157.5	69	47	211	148	76.75785599646878	51.56017842881547	4	4.0124323558151715	30	2.25	2.2103116996353003	7.75	1.7777777777777777	3.870967741935484	0.044692737430167585	0.33519553072625696	-2.9068905956085165	-2.9024135250564713	9.318767094517742e-12	1
loop_chr7-chr7-47514|resting_100m	chr7	130957186	130957397	chr7	130959872	130960642	2965.5	130957291.5	130960257.0	108	568	281	829	122.11397532864916	682.1459894761907	2	1.9563335334889715	24	0.25	0.2267505897809365	1.5	2.0	16.0	0.02038735983690112	0.2446483180428135	-3.5849625007211543	-3.6168101457226216	2.296302125393569e-13	1
loop_chr7-chr7-47515|resting_100m	chr7	158818411	158818596	chr7	158821809	158822472	3637.0	158818503.5	158822140.5	260	127	465	303	303.5111445836232	144.44478516588993	1	0.9538455866319259	14	1.5	1.4519972657612144	2.25	0.6666666666666666	6.222222222222222	0.011792452830188678	0.16509433962264153	-3.807354922057602	-3.875527282612584	5.174769978706075e-05	1
loop_chr7-chr7-47519|resting_100m	chr7	158696206	158696293	chr7	158977002	158977261	280882.0	158696249.5	158977131.5	61	157	139	277	67.55531261439461	179.94639778982724	1	0.9538455866319259	13	0.0	0.0	1.0	1.0	13.0	0.02890173410404624	0.3757225433526012	-3.7004397181410913	-3.768612078696072	3.3778376936927763e-06	1
loop_chr7-chr7-47520|resting_100m	chr7	7681604	7681749	chr7	8190510	8190620	508888.5	7681676.5	8190565.0	74	72	207	174	82.52947926401866	80.2190742227383	0	0.0	8	0.0	0.0	2.5	0.0	3.2	0.0392156862745098	0.3137254901960784	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47521|resting_100m	chr7	111342324	111342325	chr7	111344692	111344693	2368.0	111342324.5	111344692.5	4	1	11	10	4.0124323558151715	0.9538455866319259	0	0.0	7	0.0	0.0	1.75	0.0	4.0	5.0	35.0	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47525|resting_100m	chr7	50415960	50417047	chr7	50418144	50418420	1778.5	50416503.5	50418282.0	140	212	212	254	159.79515256206275	245.65037076274075	10	10.370573889424657	33	3.5	3.4938900656724083	2.25	2.8571428571428568	14.666666666666664	0.07336757153338225	0.24211298606016135	-1.7224660244710892	-1.6699702918900616	0.0016149314250128476	1
loop_chr7-chr7-47528|resting_100m	chr7	158812722	158813209	chr7	158814476	158814996	1770.5	158812965.5	158814736.0	219	174	710	380	254.06108951157643	200.1772123490971	4	4.0124323558151715	27	2.5	2.4653191027461783	7.25	1.6	3.724137931034482	0.03972194637537239	0.26812313803376364	-2.7548875021634665	-2.7504104316114204	3.570027987965349e-09	1
loop_chr7-chr7-47529|resting_100m	chr7	55582853	55582947	chr7	55584151	55584283	1317.0	55582900.0	55584217.0	10	17	68	22	10.370573889424657	17.973088096686713	0	0.0	7	0.0	0.0	1.25	0.0	5.6	0.04424778761061947	0.3097345132743363	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47530|resting_100m	chr7	140922195	140922418	chr7	140924095	140924318	1900.0	140922306.5	140924206.5	54	109	89	261	59.53886412486247	123.28592856569138	0	0.0	10	1.0	0.9538455866319259	2.5	0.0	4.0	0.022421524663677132	0.2242152466367713	-inf	-inf	0.00681246712373999	1
loop_chr7-chr7-47533|resting_100m	chr7	45111765	45111834	chr7	45123384	45123495	11640.0	45111799.5	45123439.5	104	23	194	59	117.43013934066765	24.58500420570125	0	0.0	7	0.0	0.0	2.5	0.0	2.8	0.05555555555555556	0.3888888888888889	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47537|resting_100m	chr7	12210668	12211256	chr7	12222920	12223184	12090.0	12210962.0	12223052.0	557	63	1070	296	668.4603910666575	69.85205024031403	0	0.0	17	0.25	0.2267505897809365	1.5	0.0	11.333333333333336	0.011737089201877934	0.19953051643192488	-inf	-inf	2.3645065526940578e-21	1
loop_chr7-chr7-47538|resting_100m	chr7	7921864	7922583	chr7	7923876	7924069	1749.0	7922223.5	7923972.5	88	26	152	104	98.76283017758901	27.91579027751903	1	0.9538455866319259	19	1.0	0.9538455866319259	1.25	1.0	15.2	0.010964912280701756	0.2083333333333333	-4.247927513443585	-4.3160998739985645	1.2745902856617175e-13	1
loop_chr7-chr7-47540|resting_100m	chr7	22100670	22100781	chr7	22103760	22103899	3104.0	22100725.5	22103829.5	8	103	14	113	8.229482925276072	116.26019283023949	0	0.0	7	0.25	0.2267505897809365	1.75	0.0	4.0	0.04	0.28	-inf	-inf	0.00047188817047720896	1
loop_chr7-chr7-47542|resting_100m	chr7	131070217	131070546	chr7	131071812	131072027	1538.0	131070381.5	131071919.5	66	131	168	209	73.30210157004744	149.16215454409385	1	0.9538455866319259	11	1.0	0.9538455866319259	3.25	1.0	3.3846153846153846	0.018382352941176468	0.2022058823529412	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr7-chr7-47543|resting_100m	chr7	158812790	158813007	chr7	158817120	158817461	4392.0	158812898.5	158817290.5	119	194	450	307	135.02640002803554	224.06991613502308	2	1.9563335334889715	14	1.0	0.9538455866319259	2.75	2.0	5.090909090909091	0.035842293906810034	0.25089605734767023	-2.807354922057602	-2.8392025670590697	0.0021073221325526802	1
loop_chr7-chr7-47546|resting_100m	chr7	72828281	72828715	chr7	72829736	72830306	1523.0	72828498.0	72830021.0	269	172	502	442	314.4057029545895	197.79324540309247	6	6.1079496423184025	31	2.25	2.2103116996353003	7.25	2.6666666666666665	4.275862068965517	0.059760956175298814	0.30876494023904383	-2.3692338096657193	-2.343508142665503	7.241390769563044e-08	1
loop_chr7-chr7-47552|resting_100m	chr7	130958119	130958376	chr7	130961180	130961313	2999.0	130958247.5	130961246.5	161	521	249	637	184.69973522145668	623.7408035086557	1	0.9538455866319259	14	1.0	0.9538455866319259	2.75	1.0	5.090909090909091	0.02564102564102564	0.3589743589743589	-3.807354922057602	-3.875527282612584	2.2903711999401947e-07	1
loop_chr7-chr7-47555|resting_100m	chr7	50338616	50338942	chr7	50342522	50342857	3910.5	50338779.0	50342689.5	313	128	666	332	367.8513467234385	145.6236281145157	1	0.9538455866319259	16	1.0	0.9538455866319259	4.25	1.0	3.7647058823529416	0.015128593040847203	0.24205748865355525	-4.0	-4.068172360554978	8.614575546795472e-10	1
loop_chr7-chr7-47556|resting_100m	chr7	50336180	50336432	chr7	50338630	50338780	2399.0	50336306.0	50338705.0	124	208	161	444	140.91028944996387	240.84875230762142	1	0.9538455866319259	10	0.75	0.7079473719790254	2.25	1.0	4.4444444444444455	0.024875621890547258	0.24875621890547264	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr7-chr7-47557|resting_100m	chr7	94510738	94511212	chr7	94511916	94512608	1287.0	94510975.0	94512262.0	116	242	239	193	131.5003513063561	281.76357935852343	5	5.056359749467925	32	5.75	5.84440949514058	7.0	0.8695652173913043	4.571428571428571	0.042881646655231566	0.27444253859348194	-2.6780719051126383	-2.661900888085122	4.3139295962527135e-09	1
loop_chr7-chr7-47558|resting_100m	chr7	151368233	151368363	chr7	151408762	151409101	40633.5	151368298.0	151408931.5	171	63	189	395	196.60163875445576	69.85205024031403	0	0.0	15	0.0	0.0	1.75	0.0	8.571428571428571	0.021321961620469083	0.31982942430703626	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47562|resting_100m	chr7	30727161	30727355	chr7	30740427	30740693	13302.0	30727258.0	30740560.0	198	49	871	88	228.85951572249246	53.835660594302176	0	0.0	9	0.25	0.2267505897809365	3.0	0.0	3.0	0.021739130434782608	0.1956521739130435	-inf	-inf	3.350399327447703e-07	1
loop_chr7-chr7-47564|resting_100m	chr7	55571348	55571670	chr7	55574128	55574319	2714.5	55571509.0	55574223.5	105	208	177	286	118.60049456301941	240.84875230762142	0	0.0	11	0.0	0.0	2.25	0.0	4.888888888888889	0.019493177387914232	0.21442495126705646	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47565|resting_100m	chr7	150513690	150513733	chr7	150514738	150514816	1065.5	150513711.5	150514777.0	9	90	15	206	9.297863621059882	101.08992802123592	0	0.0	7	0.0	0.0	1.5	0.0	4.666666666666667	0.08264462809917356	0.578512396694215	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47571|resting_100m	chr7	50351404	50351747	chr7	50360561	50360771	9090.5	50351575.5	50360666.0	274	279	437	667	320.46398819038035	326.5262907699935	0	0.0	12	0.0	0.0	3.5	0.0	3.4285714285714284	0.018083182640144663	0.21699819168173604	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47575|resting_100m	chr7	6104964	6105058	chr7	6106592	6106778	1674.0	6105011.0	6106685.0	18	59	68	110	19.06988158944616	65.26130919649925	0	0.0	12	0.5	0.4650645646883158	2.0	0.0	6.0	0.03571428571428571	0.4285714285714286	-inf	-inf	1.3094424440576706e-08	1
loop_chr7-chr7-47576|resting_100m	chr7	135211702	135211770	chr7	135212988	135213105	1310.5	135211736.0	135213046.5	132	12	206	35	150.34232100717944	12.527380609184975	0	0.0	7	0.0	0.0	1.5	0.0	4.666666666666667	0.054054054054054064	0.3783783783783784	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47578|resting_100m	chr7	116809897	116809998	chr7	116812424	116812981	2755.0	116809947.5	116812702.5	81	59	142	68	90.63339929169113	65.26130919649925	0	0.0	11	0.0	0.0	0.25	0.0	11.0	0.01519756838905775	0.16717325227963525	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47584|resting_100m	chr7	148721362	148721606	chr7	148722715	148723041	1394.0	148721484.0	148722878.0	22	40	45	96	23.47815024261835	43.62469859427743	1	0.9538455866319259	12	1.0	0.9538455866319259	4.0	1.0	3.0	0.017543859649122806	0.21052631578947367	-3.5849625007211543	-3.653134861276136	4.6292967806759724e-05	1
loop_chr7-chr7-47585|resting_100m	chr7	117007323	117008133	chr7	117009062	117009452	1529.0	117007728.0	117009257.0	151	72	353	235	172.82467135585637	80.2190742227383	6	6.1079496423184025	25	5.75	5.84440949514058	9.25	1.0434782608695652	2.702702702702702	0.05	0.2083333333333333	-2.058893689053569	-2.0331680220533523	0.0007805529241733251	1
loop_chr7-chr7-47588|resting_100m	chr7	102425922	102426106	chr7	102431978	102432072	6011.0	102426014.0	102432025.0	144	110	223	235	164.5290046175393	124.45827243162144	0	0.0	8	0.0	0.0	1.5	0.0	5.333333333333333	0.03597122302158273	0.28776978417266186	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47592|resting_100m	chr7	17029293	17029409	chr7	17030694	17030776	1384.0	17029351.0	17030735.0	54	12	126	19	59.53886412486247	12.527380609184975	0	0.0	7	0.25	0.2267505897809365	1.5	0.0	4.666666666666667	0.05050505050505051	0.35353535353535354	-inf	-inf	0.00047188817047720896	1
loop_chr7-chr7-47593|resting_100m	chr7	138886646	138886774	chr7	138903528	138903712	16910.0	138886710.0	138903620.0	151	193	263	494	172.82467135585637	222.87307378194362	0	0.0	7	0.25	0.2267505897809365	2.0	0.0	3.5	0.03205128205128205	0.2243589743589744	-inf	-inf	0.00047188817047720896	1
loop_chr7-chr7-47594|resting_100m	chr7	115121453	115121554	chr7	115122543	115122736	1136.0	115121503.5	115122639.5	18	21	34	65	19.06988158944616	22.373122941500355	0	0.0	8	0.25	0.2267505897809365	2.0	0.0	4.0	0.03401360544217687	0.2721088435374149	-inf	-inf	1.333226761056249e-05	1
loop_chr7-chr7-47598|resting_100m	chr7	50307441	50307697	chr7	50309882	50310007	2375.5	50307569.0	50309944.5	108	108	372	160	122.11397532864916	122.11397532864916	0	0.0	8	0.5	0.4650645646883158	1.75	0.0	4.571428571428571	0.026246719160104987	0.2099737532808399	-inf	-inf	0.003380545313439713	1
loop_chr7-chr7-47600|resting_100m	chr7	150405195	150405490	chr7	150406812	150407204	1665.5	150405342.5	150407008.0	88	160	180	218	98.76283017758901	183.5109944476883	2	1.9563335334889715	20	0.75	0.7079473719790254	5.5	2.0	3.636363636363636	0.02911208151382824	0.2911208151382824	-3.3219280948873617	-3.3537757398888286	4.062871890625676e-09	1
loop_chr7-chr7-47601|resting_100m	chr7	108463734	108464217	chr7	108465218	108465660	1463.5	108463975.5	108465439.0	86	40	281	87	96.43765286631721	43.62469859427743	1	0.9538455866319259	24	0.5	0.4650645646883158	7.0	1.0	3.4285714285714284	0.010810810810810813	0.2594594594594595	-4.584962500721153	-4.6531348612761345	1.9536505024854126e-20	1
loop_chr7-chr7-47604|resting_100m	chr7	616959	617069	chr7	618415	618564	1475.5	617014.0	618489.5	5	51	13	164	5.056359749467925	56.114519907928354	0	0.0	9	0.25	0.2267505897809365	2.25	0.0	4.0	0.03861003861003861	0.34749034749034746	-inf	-inf	3.350399327447703e-07	1
loop_chr7-chr7-47605|resting_100m	chr7	139071792	139071985	chr7	139074935	139075491	3324.5	139071888.5	139075213.0	57	213	139	383	62.97012928355389	246.85129211808987	1	0.9538455866319259	13	0.25	0.2267505897809365	0.75	1.0	13.0	0.013351134846461948	0.17356475300400534	-3.7004397181410913	-3.768612078696072	3.3778376936927763e-06	1
loop_chr7-chr7-47606|resting_100m	chr7	77122413	77122584	chr7	77125105	77125235	2671.5	77122498.5	77125170.0	337	13	581	16	397.1215113495552	13.610845440074888	0	0.0	7	0.25	0.2267505897809365	1.5	0.0	4.666666666666667	0.03322259136212625	0.2325581395348837	-inf	-inf	0.00047188817047720896	1
loop_chr7-chr7-47607|resting_100m	chr7	5858661	5858702	chr7	5860317	5860501	1727.5	5858681.5	5860409.0	19	28	74	37	20.168891811425084	30.144196336611103	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.04444444444444445	0.26666666666666666	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47611|resting_100m	chr7	44796470	44796579	chr7	44797490	44797629	1035.0	44796524.5	44797559.5	39	131	108	285	42.4949821256157	149.16215454409385	1	0.9538455866319259	10	1.0	0.9538455866319259	10.25	1.0	0.975609756097561	0.04032258064516129	0.4032258064516129	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr7-chr7-47617|resting_100m	chr7	3062872	3063259	chr7	3065280	3065484	2316.5	3063065.5	3065382.0	372	20	183	123	439.9418285847937	21.270006116027183	1	0.9538455866319259	11	0.25	0.2267505897809365	1.5	1.0	7.333333333333332	0.01692047377326565	0.18612521150592212	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr7-chr7-47624|resting_100m	chr7	105759544	105759798	chr7	105760677	105760984	1159.5	105759671.0	105760830.5	27	81	75	349	29.029243636843336	90.63339929169113	2	1.9563335334889715	15	1.0	0.9538455866319259	5.75	2.0	2.608695652173913	0.035650623885918005	0.26737967914438504	-2.9068905956085165	-2.938738240609984	0.00027235725443386903	1
loop_chr7-chr7-47627|resting_100m	chr7	36637252	36637846	chr7	36639723	36640091	2358.0	36637549.0	36639907.0	44	90	157	460	48.153593482684535	101.08992802123592	0	0.0	21	0.25	0.2267505897809365	4.75	0.0	4.421052631578949	0.010395010395010396	0.2182952182952183	-inf	-inf	4.3416444712329445e-29	1
loop_chr7-chr7-47634|resting_100m	chr7	158761183	158761223	chr7	158762709	158763305	1804.0	158761203.0	158763007.0	13	46	30	80	13.610845440074888	50.42374659237212	0	0.0	11	0.0	0.0	0.0	0.0	11.0	0.015723270440251576	0.17295597484276728	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47638|resting_100m	chr7	139762449	139762836	chr7	139767553	139767689	4978.5	139762642.5	139767621.0	77	62	102	387	85.99932425404465	68.70334500844099	0	0.0	8	0.25	0.2267505897809365	0.5	0.0	8.0	0.019120458891013385	0.15296367112810708	-inf	-inf	1.333226761056249e-05	1
loop_chr7-chr7-47647|resting_100m	chr7	17234523	17235052	chr7	17235907	17236400	1366.0	17234787.5	17236153.5	413	66	492	138	490.2885689156717	73.30210157004744	2	1.9563335334889715	24	2.5	2.4653191027461783	10.0	0.8	2.4	0.019569471624266144	0.2348336594911937	-3.5849625007211543	-3.6168101457226216	3.630175726020917e-11	1
loop_chr7-chr7-47648|resting_100m	chr7	1044898	1045260	chr7	1046833	1047021	1848.0	1045079.0	1046927.0	46	58	104	264	50.42374659237212	64.1153604878504	0	0.0	11	0.5	0.4650645646883158	1.5	0.0	7.333333333333332	0.01818181818181818	0.2	-inf	-inf	3.389126955123134e-07	1
loop_chr7-chr7-47650|resting_100m	chr7	157387322	157387404	chr7	157390558	157390778	3305.0	157387363.0	157390668.0	125	39	187	114	142.08811323524438	42.4949821256157	0	0.0	9	0.0	0.0	0.5	0.0	9.0	0.03311258278145695	0.2980132450331125	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47653|resting_100m	chr7	150552828	150552962	chr7	150556703	150556977	3945.0	150552895.0	150556840.0	27	133	49	497	29.029243636843336	151.52281228475653	1	0.9538455866319259	11	0.5	0.4650645646883158	2.5	1.0	4.4	0.024509803921568627	0.2696078431372549	-3.4594316186372964	-3.5276039791922766	0.0005861933128670403	1
loop_chr7-chr7-47661|resting_100m	chr7	67163389	67163572	chr7	67165079	67165341	1729.5	67163480.5	67165210.0	67	14	296	25	74.45339828373974	14.697344878081276	0	0.0	13	0.0	0.0	2.75	0.0	4.727272727272728	0.022471910112359557	0.2921348314606741	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47670|resting_100m	chr7	150515039	150515313	chr7	150517320	150517588	2278.0	150515176.0	150517454.0	224	90	395	109	260.0747464002658	101.08992802123592	0	0.0	11	0.25	0.2267505897809365	2.75	0.0	4.0	0.01845018450184502	0.2029520295202952	-inf	-inf	1.5600315660454941e-10	1
loop_chr7-chr7-47672|resting_100m	chr7	8131890	8132119	chr7	8134114	8134422	2263.5	8132004.5	8134268.0	35	190	475	293	37.98690856821511	219.2839026878136	0	0.0	13	1.0	0.9538455866319259	3.0	0.0	4.333333333333333	0.0186219739292365	0.2420856610800745	-inf	-inf	3.3778376936927763e-06	1
loop_chr7-chr7-47674|resting_100m	chr7	39588571	39588758	chr7	39589822	39590001	1247.0	39588664.5	39589911.5	24	314	58	340	25.69360818564569	369.06935164405184	0	0.0	12	0.0	0.0	3.25	0.0	3.692307692307693	0.0273224043715847	0.3278688524590164	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47680|resting_100m	chr7	23697169	23697217	chr7	23698251	23698491	1178.0	23697193.0	23698371.0	28	9	39	30	30.144196336611103	9.297863621059882	0	0.0	9	0.0	0.0	0.0	0.0	9.0	0.034722222222222224	0.3125	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47684|resting_100m	chr7	114921509	114921760	chr7	114922921	114922944	1298.0	114921634.5	114922932.5	91	7	149	32	102.25418421279043	7.165954734806062	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.0364963503649635	0.291970802919708	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47686|resting_100m	chr7	70316833	70317075	chr7	70318530	70318908	1765.0	70316954.0	70318719.0	44	33	152	127	48.153593482684535	35.73975749868171	0	0.0	16	0.5	0.4650645646883158	2.25	0.0	7.111111111111112	0.016129032258064516	0.25806451612903225	-inf	-inf	1.3902895355091351e-14	1
loop_chr7-chr7-47690|resting_100m	chr7	27696022	27696057	chr7	27697063	27697075	1029.5	27696039.5	27697069.0	5	2	18	9	5.056359749467925	1.9563335334889715	0	0.0	6	0.0	0.0	0.5	0.0	6.0	0.2127659574468085	1.2765957446808511	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47694|resting_100m	chr7	131054915	131055761	chr7	131057231	131057474	2014.5	131055338.0	131057352.5	144	105	233	446	164.5290046175393	118.60049456301941	2	1.9563335334889715	20	0.75	0.7079473719790254	1.25	2.0	16.0	0.01836547291092746	0.18365472910927452	-3.3219280948873617	-3.3537757398888286	4.062871890625676e-09	1
loop_chr7-chr7-47696|resting_100m	chr7	38372495	38372778	chr7	38374544	38374594	1932.5	38372636.5	38374569.0	29	70	39	97	31.26059671818012	77.91099954447424	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.030030030030030037	0.2402402402402403	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47704|resting_100m	chr7	4739820	4740123	chr7	4744631	4745014	4851.0	4739971.5	4744822.5	56	138	184	453	61.825627711526145	157.4300596963974	0	0.0	11	0.5	0.4650645646883158	4.0	0.0	2.75	0.01457725947521866	0.16034985422740525	-inf	-inf	3.389126955123134e-07	1
loop_chr7-chr7-47706|resting_100m	chr7	50330638	50330956	chr7	50333353	50333512	2635.5	50330797.0	50333432.5	104	58	273	263	117.43013934066765	64.1153604878504	0	0.0	10	0.0	0.0	3.0	0.0	3.333333333333333	0.020964360587002098	0.20964360587002095	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47709|resting_100m	chr7	74655328	74655985	chr7	74657446	74657509	1821.0	74655656.5	74657477.5	100	27	130	73	112.75284417447102	29.029243636843336	0	0.0	13	0.0	0.0	0.0	0.0	13.0	0.01388888888888889	0.18055555555555552	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47715|resting_100m	chr7	100044910	100044951	chr7	100049626	100049979	4872.0	100044930.5	100049802.5	19	140	48	195	20.168891811425084	159.79515256206275	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.025380710659898473	0.17766497461928935	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47717|resting_100m	chr7	1924165	1924387	chr7	1925436	1925861	1372.5	1924276.0	1925648.5	60	62	104	167	66.40796368541668	68.70334500844099	2	1.9563335334889715	14	1.25	1.202010651834016	2.0	1.6	7.0	0.03091190108191653	0.21638330757341576	-2.807354922057602	-2.8392025670590697	0.0021073221325526802	1
loop_chr7-chr7-47719|resting_100m	chr7	140263427	140263596	chr7	140266903	140267087	3483.5	140263511.5	140266995.0	94	64	317	52	105.74972245679649	71.00141801415512	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.028328611898017005	0.16997167138810199	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47720|resting_100m	chr7	36784949	36785434	chr7	36787303	36788034	2477.0	36785191.5	36787668.5	177	106	597	282	203.7550260936808	119.77125474543095	1	0.9538455866319259	24	0.75	0.7079473719790254	6.75	1.0	3.555555555555556	0.008223684210526315	0.19736842105263155	-4.584962500721153	-4.6531348612761345	1.9536505024854126e-20	1
loop_chr7-chr7-47723|resting_100m	chr7	2509081	2509313	chr7	2510827	2511044	1738.5	2509197.0	2510935.5	51	25	139	138	56.114519907928354	26.80389181892305	0	0.0	9	0.25	0.2267505897809365	2.5	0.0	3.6	0.022271714922048998	0.200445434298441	-inf	-inf	3.350399327447703e-07	1
loop_chr7-chr7-47726|resting_100m	chr7	7566450	7566818	chr7	7569153	7569311	2598.0	7566634.0	7569232.0	106	87	86	253	119.77125474543095	97.59999881152395	0	0.0	9	0.0	0.0	1.0	0.0	9.0	0.019011406844106463	0.1711026615969582	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47727|resting_100m	chr7	131092580	131092754	chr7	131093729	131093833	1114.0	131092667.0	131093781.0	26	13	67	62	27.91579027751903	13.610845440074888	0	0.0	6	0.0	0.0	1.25	0.0	4.8	0.03597122302158273	0.2158273381294964	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47737|resting_100m	chr7	92424732	92424854	chr7	92425757	92425982	1076.5	92424793.0	92425869.5	89	17	101	36	99.92614164741116	17.973088096686713	1	0.9538455866319259	13	0.25	0.2267505897809365	2.75	1.0	4.727272727272728	0.02881844380403458	0.3746397694524496	-3.7004397181410913	-3.768612078696072	3.3778376936927763e-06	1
loop_chr7-chr7-47745|resting_100m	chr7	32890610	32890663	chr7	32892734	32893061	2261.0	32890636.5	32892897.5	88	316	246	436	98.76283017758901	371.5057837896535	1	0.9538455866319259	10	0.0	0.0	0.0	1.0	10.0	0.02631578947368421	0.2631578947368421	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr7-chr7-47751|resting_100m	chr7	99917312	99917409	chr7	99919451	99919624	2177.0	99917360.5	99919537.5	24	108	68	148	25.69360818564569	122.11397532864916	0	0.0	7	0.0	0.0	1.0	0.0	7.0	0.037037037037037035	0.25925925925925924	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47757|resting_100m	chr7	139762522	139762795	chr7	139763861	139763924	1234.0	139762658.5	139763892.5	60	8	76	19	66.40796368541668	8.229482925276072	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.029761904761904764	0.17857142857142855	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47762|resting_100m	chr7	50362650	50363156	chr7	50365260	50365465	2459.5	50362903.0	50365362.5	128	89	410	172	145.6236281145157	99.92614164741116	1	0.9538455866319259	10	0.5	0.4650645646883158	2.5	1.0	4.0	0.014064697609001408	0.14064697609001406	-3.3219280948873617	-3.390100455442341	0.00681246712373999	1
loop_chr7-chr7-47769|resting_100m	chr7	7968567	7968779	chr7	7970306	7970599	1779.5	7968673.0	7970452.5	233	59	389	148	270.9115531184216	65.26130919649925	0	0.0	11	0.0	0.0	2.5	0.0	4.4	0.0198019801980198	0.2178217821782178	-inf	-inf	9.407199999999994e-296	1
loop_chr7-chr7-47775|resting_100m	chr7	152433855	152433909	chr7	152435878	152435985	2049.5	152433882.0	152435931.5	65	3	238	29	72.15143835013701	2.9780406612491883	0	0.0	6	0.0	0.0	0.75	0.0	6.0	0.06211180124223601	0.3726708074534162	-inf	-inf	9.407199999999994e-296	1
