anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr12:112987781-112987785|Enhancer	chr12	112987781	112987785	Enhancer	9388	OAS2	chr12:112978395-113011723|+|OAS2
chr12:113066290-113066816|Enhancer	chr12	113066290	113066816	Enhancer	8863	DTX1	chr12:113057690-113098028|+|DTX1
chr12:113067746-113069277|Enhancer	chr12	113067746	113069277	Enhancer	10821	DTX1	chr12:113057690-113098028|+|DTX1
chr12:113135958-113135960|Promoter	chr12	113135958	113135960	Promoter	280	RASAL1	chr12:113098819-113136239|-|RASAL1
chr12:113140721-113140723|Enhancer	chr12	113140721	113140723	Enhancer	4483	RASAL1	chr12:113098819-113136239|-|RASAL1
chr12:113221978-113222786|Promoter	chr12	113221978	113222786	Promoter	944	TPCN1	chr12:113221438-113298585|+|TPCN1
chr12:113229841-113230393|Enhancer	chr12	113229841	113230393	Enhancer	8679	TPCN1	chr12:113221438-113298585|+|TPCN1
chr12:113257547-113257863|Enhancer	chr12	113257547	113257863	Enhancer	8239	AC089999.2	chr12:113249466-113250042|+|AC089999.2
chr12:113261952-113262102|Enhancer	chr12	113261952	113262102	Enhancer	12561	AC089999.2	chr12:113249466-113250042|+|AC089999.2
chr12:113348299-113348304|Enhancer	chr12	113348299	113348304	Enhancer	10264	PLBD2	chr12:113358566-113391629|+|PLBD2
chr12:113350752-113350754|Enhancer	chr12	113350752	113350754	Enhancer	7813	PLBD2	chr12:113358566-113391629|+|PLBD2
chr12:113420759-113420916|Promoter	chr12	113420759	113420916	Promoter	1542	SDSL	chr12:113422380-113438276|+|SDSL
chr12:113421908-113422216|Promoter	chr12	113421908	113422216	Promoter	318	SDSL	chr12:113422380-113438276|+|SDSL
chr12:113962554-113962864|Enhancer	chr12	113962554	113962864	Enhancer	3616	RBM19	chr12:113816742-113966325|-|RBM19
chr12:113966107-113966567|Promoter	chr12	113966107	113966567	Promoter	0	RBM19	chr12:113816742-113966325|-|RBM19
chr12:114612748-114612894|Enhancer	chr12	114612748	114612894	Enhancer	8940	AC010177.1	chr12:114621761-114622922|+|AC010177.1
chr12:114614466-114614479|Enhancer	chr12	114614466	114614479	Enhancer	7288	AC010177.1	chr12:114621761-114622922|+|AC010177.1
chr12:114832620-114832621|Enhancer	chr12	114832620	114832621	Enhancer	63946	AC026765.1	chr12:114768674-114771851|+|AC026765.1
chr12:114867485-114867487|Enhancer	chr12	114867485	114867487	Enhancer	31043	AC009804.2	chr12:114894632-114898529|-|AC009804.2
chr12:115112405-115112675|Enhancer	chr12	115112405	115112675	Enhancer	35215	AC008125.1	chr12:115077325-115080153|+|AC008125.1
chr12:115114675-115115376|Enhancer	chr12	115114675	115115376	Enhancer	37700	AC008125.1	chr12:115077325-115080153|+|AC008125.1
chr12:115532039-115532046|Enhancer	chr12	115532039	115532046	Enhancer	37351	AC009803.2	chr12:115569394-115581739|+|AC009803.2
chr12:115536301-115536302|Enhancer	chr12	115536301	115536302	Enhancer	33092	AC009803.2	chr12:115569394-115581739|+|AC009803.2
chr12:116059273-116059385|Enhancer	chr12	116059273	116059385	Enhancer	23241	RNU6-1188P	chr12:116082570-116082676|+|RNU6-1188P
chr12:116060935-116060981|Enhancer	chr12	116060935	116060981	Enhancer	21612	RNU6-1188P	chr12:116082570-116082676|+|RNU6-1188P
chr12:116080473-116080909|Promoter	chr12	116080473	116080909	Promoter	1879	RNU6-1188P	chr12:116082570-116082676|+|RNU6-1188P
chr12:116082231-116082328|Promoter	chr12	116082231	116082328	Promoter	290	RNU6-1188P	chr12:116082570-116082676|+|RNU6-1188P
chr12:116116727-116117591|Enhancer	chr12	116116727	116117591	Enhancer	31495	MIR620	chr12:116148560-116148654|-|MIR620
chr12:116123632-116124216|Enhancer	chr12	116123632	116124216	Enhancer	24730	MIR620	chr12:116148560-116148654|-|MIR620
chr12:116172342-116172787|Enhancer	chr12	116172342	116172787	Enhancer	3519	SNRPGP18	chr12:116169045-116169258|+|SNRPGP18
chr12:116173604-116174622|Enhancer	chr12	116173604	116174622	Enhancer	5068	SNRPGP18	chr12:116169045-116169258|+|SNRPGP18
chr12:116923483-116923485|Enhancer	chr12	116923483	116923485	Enhancer	12534	FBXW8	chr12:116910950-117031148|+|FBXW8
chr12:116924796-116925886|Enhancer	chr12	116924796	116925886	Enhancer	14391	FBXW8	chr12:116910950-117031148|+|FBXW8
chr12:116938856-116938858|Enhancer	chr12	116938856	116938858	Enhancer	12565	AC083806.2	chr12:116948738-116951422|-|AC083806.2
chr12:116960339-116961264|Enhancer	chr12	116960339	116961264	Enhancer	9379	AC083806.2	chr12:116948738-116951422|-|AC083806.2
chr12:117777801-117777803|Enhancer	chr12	117777801	117777803	Enhancer	111652	AC084291.1	chr12:117889454-117891008|+|AC084291.1
chr12:117960525-117960527|Enhancer	chr12	117960525	117960527	Enhancer	8457	KSR2	chr12:117453012-117968983|-|KSR2
chr12:118032924-118033346|Enhancer	chr12	118032924	118033346	Enhancer	4734	AC131159.1	chr12:118037869-118038081|+|AC131159.1
chr12:118035060-118036065|Enhancer	chr12	118035060	118036065	Enhancer	2306	AC131159.1	chr12:118037869-118038081|+|AC131159.1
chr12:118036776-118038115|Promoter	chr12	118036776	118038115	Promoter	0	AC131159.1	chr12:118037869-118038081|+|AC131159.1
chr12:118044030-118044844|Enhancer	chr12	118044030	118044844	Enhancer	6568	AC131159.1	chr12:118037869-118038081|+|AC131159.1
chr12:118045615-118045980|Enhancer	chr12	118045615	118045980	Enhancer	7928	AC131159.1	chr12:118037869-118038081|+|AC131159.1
chr12:118054891-118054892|Enhancer	chr12	118054891	118054892	Enhancer	7282	WSB2	chr12:118032694-118062174|-|WSB2
chr12:118055284-118055387|Enhancer	chr12	118055284	118055387	Enhancer	6838	WSB2	chr12:118032694-118062174|-|WSB2
chr12:118059541-118060618|Enhancer	chr12	118059541	118060618	Enhancer	2094	WSB2	chr12:118032694-118062174|-|WSB2
chr12:118063972-118064018|Promoter	chr12	118063972	118064018	Promoter	1821	WSB2	chr12:118032694-118062174|-|WSB2
chr12:118076988-118076989|Enhancer	chr12	118076988	118076989	Enhancer	10590	AC131238.1	chr12:118066398-118066725|+|AC131238.1
chr12:118207856-118207864|Enhancer	chr12	118207856	118207864	Enhancer	38224	RPS2P5	chr12:118246084-118246962|+|RPS2P5
chr12:118242778-118242779|Enhancer	chr12	118242778	118242779	Enhancer	3305	RPS2P5	chr12:118246084-118246962|+|RPS2P5
chr12:118307241-118308364|Enhancer	chr12	118307241	118308364	Enhancer	61718	RPS2P5	chr12:118246084-118246962|+|RPS2P5
chr12:118312438-118313140|Enhancer	chr12	118312438	118313140	Enhancer	60118	TAOK3	chr12:118149801-118372907|-|TAOK3
chr12:118862630-118862634|Enhancer	chr12	118862630	118862634	Enhancer	25932	RF00428	chr12:118888434-118888564|-|RF00428
chr12:119242611-119242696|Enhancer	chr12	119242611	119242696	Enhancer	16363	AC084880.2	chr12:119225834-119259017|-|AC084880.2
chr12:119244301-119244544|Enhancer	chr12	119244301	119244544	Enhancer	14594	AC084880.2	chr12:119225834-119259017|-|AC084880.2
chr12:119980299-119980909|Enhancer	chr12	119980299	119980909	Enhancer	9265	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:119984202-119985256|Enhancer	chr12	119984202	119985256	Enhancer	5140	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:119988442-119988901|Promoter	chr12	119988442	119988901	Promoter	1197	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:119996392-119997802|Enhancer	chr12	119996392	119997802	Enhancer	7228	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:119998727-119999346|Enhancer	chr12	119998727	119999346	Enhancer	9167	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:120012077-120012601|Enhancer	chr12	120012077	120012601	Enhancer	22470	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:120015263-120015591|Enhancer	chr12	120015263	120015591	Enhancer	25558	BICDL1	chr12:119989869-120094494|+|BICDL1
chr12:120084860-120085049|Enhancer	chr12	120084860	120085049	Enhancer	27919	AC004812.1	chr12:120057035-120057180|+|AC004812.1
chr12:120086932-120087171|Enhancer	chr12	120086932	120087171	Enhancer	29715	RAB35	chr12:120095099-120116767|-|RAB35
chr12:120119435-120119981|Enhancer	chr12	120119435	120119981	Enhancer	2801	AC004812.2	chr12:120116907-120119000|+|AC004812.2
chr12:120121171-120122027|Enhancer	chr12	120121171	120122027	Enhancer	4692	AC004812.2	chr12:120116907-120119000|+|AC004812.2
chr12:120122154-120122210|Enhancer	chr12	120122154	120122210	Enhancer	5275	AC004812.2	chr12:120116907-120119000|+|AC004812.2
chr12:120126400-120126832|Enhancer	chr12	120126400	120126832	Enhancer	9709	AC004812.2	chr12:120116907-120119000|+|AC004812.2
chr12:120195143-120195486|Promoter	chr12	120195143	120195486	Promoter	599	GCN1	chr12:120127202-120194715|-|GCN1
chr12:120196548-120196675|Promoter	chr12	120196548	120196675	Promoter	1896	GCN1	chr12:120127202-120194715|-|GCN1
chr12:120200069-120200228|Promoter	chr12	120200069	120200228	Promoter	1062	RPLP0	chr12:120196699-120201211|-|RPLP0
chr12:120201160-120202693|Promoter	chr12	120201160	120202693	Promoter	0	PXN-AS1,RPLP0	chr12:120201291-120213138|+|PXN-AS1,chr12:120196699-120201211|-|RPLP0
chr12:120260721-120260771|Enhancer	chr12	120260721	120260771	Enhancer	5025	PXN	chr12:120210439-120265771|-|PXN
chr12:120262415-120262568|Enhancer	chr12	120262415	120262568	Enhancer	3279	PXN	chr12:120210439-120265771|-|PXN
chr12:120265964-120266137|Promoter	chr12	120265964	120266137	Promoter	279	PXN	chr12:120210439-120265771|-|PXN
chr12:120453923-120454423|Enhancer	chr12	120453923	120454423	Enhancer	3370	RPL31P52	chr12:120450437-120450803|-|RPL31P52
chr12:120456896-120457366|Enhancer	chr12	120456896	120457366	Enhancer	6328	RPL31P52	chr12:120450437-120450803|-|RPL31P52
chr12:120536345-120536566|Enhancer	chr12	120536345	120536566	Enhancer	2099	RNF10	chr12:120534356-120577588|+|RNF10
chr12:120539396-120539682|Enhancer	chr12	120539396	120539682	Enhancer	5183	RNF10	chr12:120534356-120577588|+|RNF10
chr12:120684385-120685213|Enhancer	chr12	120684385	120685213	Enhancer	2350	MLEC	chr12:120687149-120701859|+|MLEC
chr12:120686309-120687156|Promoter	chr12	120686309	120687156	Promoter	0	MLEC	chr12:120687149-120701859|+|MLEC
chr12:120783173-120783542|Enhancer	chr12	120783173	120783542	Enhancer	21765	AC069234.1	chr12:120740470-120761592|-|AC069234.1
chr12:120783700-120785559|Enhancer	chr12	120783700	120785559	Enhancer	23037	AC069234.1	chr12:120740470-120761592|-|AC069234.1
chr12:120834442-120835747|Enhancer	chr12	120834442	120835747	Enhancer	10552	ARF1P2	chr12:120845110-120845647|-|ARF1P2
chr12:120960688-120961018|Enhancer	chr12	120960688	120961018	Enhancer	17690	HNF1A	chr12:120978543-121002512|+|HNF1A
chr12:120962884-120962989|Enhancer	chr12	120962884	120962989	Enhancer	15606	HNF1A	chr12:120978543-121002512|+|HNF1A
chr12:121034072-121034472|Enhancer	chr12	121034072	121034472	Enhancer	4970	OASL	chr12:121019111-121039242|-|OASL
chr12:121036617-121037311|Enhancer	chr12	121036617	121037311	Enhancer	2278	OASL	chr12:121019111-121039242|-|OASL
chr12:121050416-121051498|Enhancer	chr12	121050416	121051498	Enhancer	8713	OASL2P	chr12:121053732-121059670|-|OASL2P
chr12:121124577-121124719|Enhancer	chr12	121124577	121124719	Enhancer	8228	P2RX7	chr12:121132876-121188032|+|P2RX7
chr12:121129143-121129456|Enhancer	chr12	121129143	121129456	Enhancer	3576	P2RX7	chr12:121132876-121188032|+|P2RX7
chr12:121132612-121133277|Promoter	chr12	121132612	121133277	Promoter	0	P2RX7	chr12:121132876-121188032|+|P2RX7
chr12:121143539-121145423|Enhancer	chr12	121143539	121145423	Enhancer	11605	P2RX7	chr12:121132876-121188032|+|P2RX7
chr12:121182683-121182767|Enhancer	chr12	121182683	121182767	Enhancer	8143	AC069209.1	chr12:121190868-121191518|+|AC069209.1
chr12:121197011-121197232|Enhancer	chr12	121197011	121197232	Enhancer	5644	AC069209.2	chr12:121177919-121191477|-|AC069209.2
chr12:121203857-121204499|Enhancer	chr12	121203857	121204499	Enhancer	5679	P2RX4	chr12:121209857-121234106|+|P2RX4
chr12:121210295-121210298|Promoter	chr12	121210295	121210298	Promoter	439	P2RX4	chr12:121209857-121234106|+|P2RX4
chr12:121214302-121215082|Enhancer	chr12	121214302	121215082	Enhancer	4835	P2RX4	chr12:121209857-121234106|+|P2RX4
chr12:121216059-121216446|Enhancer	chr12	121216059	121216446	Enhancer	6395	P2RX4	chr12:121209857-121234106|+|P2RX4
chr12:121216663-121216664|Enhancer	chr12	121216663	121216664	Enhancer	6806	P2RX4	chr12:121209857-121234106|+|P2RX4
chr12:121387032-121387915|Enhancer	chr12	121387032	121387915	Enhancer	4488	AC048337.1	chr12:121391962-121399859|+|AC048337.1
chr12:121391590-121392163|Promoter	chr12	121391590	121392163	Promoter	0	AC048337.1	chr12:121391962-121399859|+|AC048337.1
chr12:121534678-121534940|Enhancer	chr12	121534678	121534940	Enhancer	45983	AC145422.1	chr12:121580792-121593504|+|AC145422.1
chr12:121538289-121538551|Enhancer	chr12	121538289	121538551	Enhancer	42372	AC145422.1	chr12:121580792-121593504|+|AC145422.1
chr12:121684783-121684891|Enhancer	chr12	121684783	121684891	Enhancer	15183	MORN3	chr12:121648742-121669654|-|MORN3
chr12:121686902-121687047|Enhancer	chr12	121686902	121687047	Enhancer	17320	MORN3	chr12:121648742-121669654|-|MORN3
chr12:121782340-121782566|Enhancer	chr12	121782340	121782566	Enhancer	11809	RHOF	chr12:121777754-121794262|-|RHOF
chr12:121784337-121784766|Enhancer	chr12	121784337	121784766	Enhancer	9710	RHOF	chr12:121777754-121794262|-|RHOF
chr12:121786396-121786749|Enhancer	chr12	121786396	121786749	Enhancer	7689	RHOF	chr12:121777754-121794262|-|RHOF
chr12:121788506-121788718|Enhancer	chr12	121788506	121788718	Enhancer	5650	RHOF	chr12:121777754-121794262|-|RHOF
chr12:121811903-121811908|Enhancer	chr12	121811903	121811908	Enhancer	7725	SETD1B	chr12:121804180-121832584|+|SETD1B
chr12:121978632-121978861|Enhancer	chr12	121978632	121978861	Enhancer	40675	BCL7A	chr12:122019422-122062044|+|BCL7A
chr12:121979818-121980681|Enhancer	chr12	121979818	121980681	Enhancer	39172	BCL7A	chr12:122019422-122062044|+|BCL7A
chr12:121990969-121991453|Enhancer	chr12	121990969	121991453	Enhancer	28211	BCL7A	chr12:122019422-122062044|+|BCL7A
chr12:121992284-121992808|Enhancer	chr12	121992284	121992808	Enhancer	26876	BCL7A	chr12:122019422-122062044|+|BCL7A
chr12:122403017-122403359|Enhancer	chr12	122403017	122403359	Enhancer	7582	CLIP1-AS1	chr12:122395606-122400857|+|CLIP1-AS1
chr12:122411800-122412937|Enhancer	chr12	122411800	122412937	Enhancer	10263	CLIP1	chr12:122271432-122422632|-|CLIP1
chr12:122418475-122420614|Enhancer	chr12	122418475	122420614	Enhancer	3087	CLIP1	chr12:122271432-122422632|-|CLIP1
chr12:122449466-122449968|Enhancer	chr12	122449466	122449968	Enhancer	27085	CLIP1	chr12:122271432-122422632|-|CLIP1
chr12:122452731-122454055|Enhancer	chr12	122452731	122454055	Enhancer	30761	CLIP1	chr12:122271432-122422632|-|CLIP1
chr12:122500364-122501221|Promoter	chr12	122500364	122501221	Promoter	0	ZCCHC8,AC127002.1	chr12:122471600-122501073|-|ZCCHC8,chr12:122501187-122501641|+|AC127002.1
chr12:122513859-122514228|Enhancer	chr12	122513859	122514228	Enhancer	12856	AC127002.1	chr12:122501187-122501641|+|AC127002.1
chr12:122516861-122517081|Enhancer	chr12	122516861	122517081	Enhancer	9965	RSRC2	chr12:122503454-122526936|-|RSRC2
chr12:122523778-122525016|Enhancer	chr12	122523778	122525016	Enhancer	2539	RSRC2	chr12:122503454-122526936|-|RSRC2
chr12:122630676-122630678|Enhancer	chr12	122630676	122630678	Enhancer	3453	AC026333.4	chr12:122634130-122634673|+|AC026333.4
chr12:122631965-122631969|Enhancer	chr12	122631965	122631969	Enhancer	2163	AC026333.4	chr12:122634130-122634673|+|AC026333.4
chr12:122646800-122647015|Enhancer	chr12	122646800	122647015	Enhancer	12777	AC026333.4	chr12:122634130-122634673|+|AC026333.4
chr12:122721091-122721541|Enhancer	chr12	122721091	122721541	Enhancer	4424	HCAR3	chr12:122714756-122716892|-|HCAR3
chr12:122725801-122726510|Enhancer	chr12	122725801	122726510	Enhancer	4687	HCAR1	chr12:122726076-122730843|-|HCAR1
chr12:122730139-122730905|Promoter	chr12	122730139	122730905	Promoter	0	HCAR1	chr12:122726076-122730843|-|HCAR1
chr12:122732203-122732552|Promoter	chr12	122732203	122732552	Promoter	1534	HCAR1	chr12:122726076-122730843|-|HCAR1
chr12:122733346-122733937|Enhancer	chr12	122733346	122733937	Enhancer	2798	HCAR1	chr12:122726076-122730843|-|HCAR1
chr12:122747469-122747729|Promoter	chr12	122747469	122747729	Promoter	1987	AC026333.2	chr12:122749481-122749586|-|AC026333.2
chr12:122752474-122752749|Promoter	chr12	122752474	122752749	Promoter	212	DENR	chr12:122752824-122771064|+|DENR
chr12:123024733-123025502|Enhancer	chr12	123024733	123025502	Enhancer	14389	MIR4304	chr12:123010667-123010728|-|MIR4304
chr12:123033486-123036179|Enhancer	chr12	123033486	123036179	Enhancer	24104	MIR4304	chr12:123010667-123010728|-|MIR4304
chr12:123055605-123055700|Enhancer	chr12	123055605	123055700	Enhancer	25731	PITPNM2-AS1	chr12:123081384-123084744|+|PITPNM2-AS1
chr12:123075787-123076276|Enhancer	chr12	123075787	123076276	Enhancer	5352	PITPNM2-AS1	chr12:123081384-123084744|+|PITPNM2-AS1
chr12:123089862-123091008|Enhancer	chr12	123089862	123091008	Enhancer	2386	AC026362.2	chr12:123087256-123092821|-|AC026362.2
chr12:123140888-123140893|Enhancer	chr12	123140888	123140893	Enhancer	12486	AC073857.1	chr12:123152324-123153377|-|AC073857.1
chr12:123142906-123142908|Enhancer	chr12	123142906	123142908	Enhancer	10470	AC073857.1	chr12:123152324-123153377|-|AC073857.1
chr12:123435090-123435293|Promoter	chr12	123435090	123435293	Promoter	1525	RILPL2	chr12:123410683-123436717|-|RILPL2
chr12:123436439-123436965|Promoter	chr12	123436439	123436965	Promoter	0	RILPL2	chr12:123410683-123436717|-|RILPL2
chr12:123602746-123602883|Promoter	chr12	123602746	123602883	Promoter	715	DDX55	chr12:123602099-123620943|+|DDX55
chr12:123604536-123604596|Enhancer	chr12	123604536	123604596	Enhancer	2467	DDX55	chr12:123602099-123620943|+|DDX55
chr12:123713553-123714567|Promoter	chr12	123713553	123714567	Promoter	1707	ATP6V0A2	chr12:123712353-123761755|+|ATP6V0A2
chr12:123714993-123715766|Enhancer	chr12	123714993	123715766	Enhancer	3026	ATP6V0A2	chr12:123712353-123761755|+|ATP6V0A2
chr12:123716793-123717533|Enhancer	chr12	123716793	123717533	Enhancer	4476	RPL27P12	chr12:123721246-123721639|-|RPL27P12
chr12:124191226-124191238|Enhancer	chr12	124191226	124191238	Enhancer	14996	AC026358.1	chr12:124206228-124209018|+|AC026358.1
chr12:124192761-124192765|Enhancer	chr12	124192761	124192765	Enhancer	13465	AC026358.1	chr12:124206228-124209018|+|AC026358.1
chr12:124454819-124455306|Enhancer	chr12	124454819	124455306	Enhancer	58159	AC073592.1	chr12:124513222-124514813|+|AC073592.1
chr12:124457338-124457783|Enhancer	chr12	124457338	124457783	Enhancer	55661	AC073592.1	chr12:124513222-124514813|+|AC073592.1
chr12:124460300-124460303|Enhancer	chr12	124460300	124460303	Enhancer	52920	AC073592.1	chr12:124513222-124514813|+|AC073592.1
chr12:124774435-124775338|Enhancer	chr12	124774435	124775338	Enhancer	49362	AC073593.1	chr12:124725524-124725934|+|AC073593.1
chr12:124775416-124777789|Enhancer	chr12	124775416	124777789	Enhancer	51078	AC073593.1	chr12:124725524-124725934|+|AC073593.1
chr12:124919253-124919710|Enhancer	chr12	124919253	124919710	Enhancer	3934	MIR5188	chr12:124915547-124915659|+|MIR5188
chr12:124924519-124924791|Enhancer	chr12	124924519	124924791	Enhancer	9108	MIR5188	chr12:124915547-124915659|+|MIR5188
chr12:124927796-124928025|Enhancer	chr12	124927796	124928025	Enhancer	7984	RPL22P19	chr12:124935455-124935895|-|RPL22P19
chr12:124992924-124993030|Promoter	chr12	124992924	124993030	Promoter	668	BRI3BP	chr12:124993645-125031231|+|BRI3BP
chr12:125310732-125310735|Enhancer	chr12	125310732	125310735	Enhancer	9797	AC093028.1	chr12:125300936-125301917|+|AC093028.1
chr12:125402596-125402598|Enhancer	chr12	125402596	125402598	Enhancer	75981	TMEM132B	chr12:125326616-125662377|+|TMEM132B
chr12:126545634-126545990|Enhancer	chr12	126545634	126545990	Enhancer	21564	NDUFA5P6	chr12:126524248-126524626|+|NDUFA5P6
chr12:126547518-126547605|Enhancer	chr12	126547518	126547605	Enhancer	23313	NDUFA5P6	chr12:126524248-126524626|+|NDUFA5P6
chr12:126745735-126746137|Enhancer	chr12	126745735	126746137	Enhancer	19666	LINC00943	chr12:126726270-126746252|+|LINC00943
chr12:126747253-126747636|Enhancer	chr12	126747253	126747636	Enhancer	21174	LINC00943	chr12:126726270-126746252|+|LINC00943
chr12:127885752-127885753|Enhancer	chr12	127885752	127885753	Enhancer	4108	LINC02393	chr12:127881644-127898639|+|LINC02393
chr12:127886824-127886829|Enhancer	chr12	127886824	127886829	Enhancer	5182	LINC02393	chr12:127881644-127898639|+|LINC02393
chr12:127997492-127998062|Enhancer	chr12	127997492	127998062	Enhancer	29389	LINC02441	chr12:128023788-128027166|-|LINC02441
chr12:127998819-127999051|Enhancer	chr12	127998819	127999051	Enhancer	28231	LINC02441	chr12:128023788-128027166|-|LINC02441
chr12:128887521-128887531|Enhancer	chr12	128887521	128887531	Enhancer	34048	GLT1D1	chr12:128853478-128984968|+|GLT1D1
chr12:128915020-128915495|Enhancer	chr12	128915020	128915495	Enhancer	29945	AC069262.1	chr12:128944274-128945203|-|AC069262.1
chr12:128916306-128916654|Enhancer	chr12	128916306	128916654	Enhancer	28723	AC069262.1	chr12:128944274-128945203|-|AC069262.1
chr12:128918624-128918824|Enhancer	chr12	128918624	128918824	Enhancer	26479	AC069262.1	chr12:128944274-128945203|-|AC069262.1
chr12:129448252-129448258|Enhancer	chr12	129448252	129448258	Enhancer	74508	AC130404.1	chr12:129521303-129522763|-|AC130404.1
chr12:129453086-129453088|Enhancer	chr12	129453086	129453088	Enhancer	69676	AC130404.1	chr12:129521303-129522763|-|AC130404.1
chr12:129650259-129650831|Enhancer	chr12	129650259	129650831	Enhancer	27616	AC130404.2	chr12:129622929-129625366|+|AC130404.2
chr12:129651478-129652381|Enhancer	chr12	129651478	129652381	Enhancer	29000	AC130404.2	chr12:129622929-129625366|+|AC130404.2
chr12:130698075-130698076|Enhancer	chr12	130698075	130698076	Enhancer	18205	RIMBP2	chr12:130396137-130716281|-|RIMBP2
chr12:130700530-130700532|Enhancer	chr12	130700530	130700532	Enhancer	15750	RIMBP2	chr12:130396137-130716281|-|RIMBP2
chr12:130873378-130874353|Promoter	chr12	130873378	130874353	Promoter	1799	RAN	chr12:130872066-130877678|+|RAN
chr12:130877943-130879442|Enhancer	chr12	130877943	130879442	Enhancer	6626	RAN	chr12:130872066-130877678|+|RAN
chr12:130880339-130881101|Enhancer	chr12	130880339	130881101	Enhancer	8654	RAN	chr12:130872066-130877678|+|RAN
chr12:130950697-130950699|Enhancer	chr12	130950697	130950699	Enhancer	3209	ADGRD1	chr12:130953907-131141469|+|ADGRD1
chr12:130951722-130951724|Enhancer	chr12	130951722	130951724	Enhancer	2184	ADGRD1	chr12:130953907-131141469|+|ADGRD1
chr12:130980121-130980123|Promoter	chr12	130980121	130980123	Promoter	1245	AC073862.2	chr12:130980667-130981367|-|AC073862.2
chr12:131721137-131721331|Enhancer	chr12	131721137	131721331	Enhancer	10145	SFSWAP	chr12:131711089-131799737|+|SFSWAP
chr12:131723735-131724765|Enhancer	chr12	131723735	131724765	Enhancer	13161	SFSWAP	chr12:131711089-131799737|+|SFSWAP
chr12:131791089-131791092|Enhancer	chr12	131791089	131791092	Enhancer	10343	RNA5SP378	chr12:131801315-131801434|-|RNA5SP378
chr12:132000336-132000517|Enhancer	chr12	132000336	132000517	Enhancer	30797	SNORA49	chr12:132031224-132031359|+|SNORA49
chr12:132001592-132001790|Enhancer	chr12	132001592	132001790	Enhancer	29533	SNORA49	chr12:132031224-132031359|+|SNORA49
chr7:585344-586753|Enhancer	chr7	585344	586753	Enhancer	17136	AC147651.4	chr7:603185-608482|+|AC147651.4
chr7:600450-601623|Enhancer	chr7	600450	601623	Enhancer	2148	AC147651.4	chr7:603185-608482|+|AC147651.4
chr7:1138485-1138723|Promoter	chr7	1138485	1138723	Promoter	347	C7orf50	chr7:996986-1138257|-|C7orf50
chr7:1140213-1140784|Enhancer	chr7	1140213	1140784	Enhancer	2241	C7orf50	chr7:996986-1138257|-|C7orf50
chr7:2099551-2100957|Enhancer	chr7	2099551	2100957	Enhancer	132989	MAD1L1	chr7:1815794-2233243|-|MAD1L1
chr7:2104251-2104816|Enhancer	chr7	2104251	2104816	Enhancer	128709	MAD1L1	chr7:1815794-2233243|-|MAD1L1
chr7:2110180-2110945|Enhancer	chr7	2110180	2110945	Enhancer	122680	MAD1L1	chr7:1815794-2233243|-|MAD1L1
chr7:2112110-2112757|Enhancer	chr7	2112110	2112757	Enhancer	120809	MAD1L1	chr7:1815794-2233243|-|MAD1L1
chr7:2408665-2410175|Enhancer	chr7	2408665	2410175	Enhancer	5832	CHST12	chr7:2403588-2448484|+|CHST12
chr7:2418648-2420418|Enhancer	chr7	2418648	2420418	Enhancer	15945	CHST12	chr7:2403588-2448484|+|CHST12
chr7:2772996-2773248|Enhancer	chr7	2772996	2773248	Enhancer	62499	AC006028.1	chr7:2835621-2836022|+|AC006028.1
chr7:2775046-2775282|Enhancer	chr7	2775046	2775282	Enhancer	60457	AC006028.1	chr7:2835621-2836022|+|AC006028.1
chr7:2819269-2819631|Enhancer	chr7	2819269	2819631	Enhancer	16171	AC006028.1	chr7:2835621-2836022|+|AC006028.1
chr7:2821459-2822149|Enhancer	chr7	2821459	2822149	Enhancer	13817	AC006028.1	chr7:2835621-2836022|+|AC006028.1
chr7:2978708-2978954|Enhancer	chr7	2978708	2978954	Enhancer	20263	RN7SKP130	chr7:2999094-2999394|+|RN7SKP130
chr7:2982879-2982967|Enhancer	chr7	2982879	2982967	Enhancer	16171	RN7SKP130	chr7:2999094-2999394|+|RN7SKP130
chr7:3060105-3061217|Enhancer	chr7	3060105	3061217	Enhancer	16716	CARD11	chr7:2906141-3043945|-|CARD11
chr7:3062955-3063285|Enhancer	chr7	3062955	3063285	Enhancer	19175	CARD11	chr7:2906141-3043945|-|CARD11
chr7:3092669-3092685|Enhancer	chr7	3092669	3092685	Enhancer	6256	AC024028.1	chr7:3083252-3086421|-|AC024028.1
chr7:3093718-3093933|Enhancer	chr7	3093718	3093933	Enhancer	7404	AC024028.1	chr7:3083252-3086421|-|AC024028.1
chr7:3473385-3473839|Enhancer	chr7	3473385	3473839	Enhancer	135723	AC092427.1	chr7:3337889-3338601|+|AC092427.1
chr7:3474549-3475188|Enhancer	chr7	3474549	3475188	Enhancer	136979	AC092427.1	chr7:3337889-3338601|+|AC092427.1
chr7:4643258-4644457|Enhancer	chr7	4643258	4644457	Enhancer	38437	FOXK1	chr7:4682295-4771442|+|FOXK1
