loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr2-chr2-1301|K562_RAD21_17m	Enhancer	Enhancer	8257	8613	chr2:156324437-156342348|-|NR4A2	chr2:156324437-156342348|-|NR4A2
loop_chr2-chr2-1307|K562_RAD21_17m	Enhancer	Enhancer	133747	133402	chr2:168231921-168232220|-|AC067940.1	chr2:168231921-168232220|-|AC067940.1
loop_chr2-chr2-1310|K562_RAD21_17m	Enhancer	Enhancer	48057	47802	chr2:236324147-236507535|-|IQCA1	chr2:236324147-236507535|-|IQCA1
loop_chr2-chr2-1311|K562_RAD21_17m	Enhancer	Enhancer	12816	12611	chr2:30887626-30897387|-|AC009301.1	chr2:30887626-30897387|-|AC009301.1
loop_chr2-chr2-1312|K562_RAD21_17m	Enhancer	Enhancer	4427	4775	chr2:65439888-65456551|-|AC012370.2	chr2:65439888-65456551|-|AC012370.2
loop_chr2-chr2-1318|K562_RAD21_17m	Enhancer	Enhancer	531105	531433	chr2:121790447-121809959|+|LINC01823	chr2:121790447-121809959|+|LINC01823
loop_chr2-chr2-1326|K562_RAD21_17m	Enhancer	Enhancer	10965	10705	chr2:85539168-85545281|+|MAT2A	chr2:85539168-85545281|+|MAT2A
loop_chr2-chr2-1327|K562_RAD21_17m	Enhancer	Enhancer	45586	47023	chr2:16728124-16767409|+|AC008164.1	chr2:16728124-16767409|+|AC008164.1
loop_chr2-chr2-1328|K562_RAD21_17m	Promoter	Promoter	778	914	chr2:231433923-231434426|-|ZBTB8OSP2	chr2:231433923-231434426|-|ZBTB8OSP2
loop_chr2-chr2-1331|K562_RAD21_17m	Enhancer	Enhancer	13686	14379	chr2:131646704-131648372|-|GRAMD4P8	chr2:131646704-131648372|-|GRAMD4P8
loop_chr2-chr2-1332|K562_RAD21_17m	Enhancer	Enhancer	5841	5467	chr2:130270440-130272272|+|MTND1P29	chr2:130270440-130272272|+|MTND1P29
loop_chr2-chr2-1333|K562_RAD21_17m	Enhancer	Enhancer	4891	4625	chr2:231037523-231049719|+|C2orf72	chr2:231037523-231049719|+|C2orf72
loop_chr2-chr2-1336|K562_RAD21_17m	Enhancer	Enhancer	15598	15966	chr2:138669157-138780390|-|NXPH2	chr2:138669157-138780390|-|NXPH2
loop_chr2-chr2-1346|K562_RAD21_17m	Enhancer	Enhancer	18130	17798	chr2:43892690-43892796|+|RNU6-1048P	chr2:43892690-43892796|+|RNU6-1048P
loop_chr2-chr2-1348|K562_RAD21_17m	Enhancer	Enhancer	13491	14086	chr2:169064789-169096167|+|DHRS9	chr2:169064789-169096167|+|DHRS9
loop_chr2-chr2-1350|K562_RAD21_17m	Promoter	Enhancer	1947	2164	chr2:64330486-64332131|-|AC114752.1	chr2:64330486-64332131|-|AC114752.1
loop_chr2-chr2-1351|K562_RAD21_17m	Enhancer	Enhancer	3809	4012	chr2:170601662-170602228|-|HMGB1P4	chr2:170601662-170602228|-|HMGB1P4
loop_chr2-chr2-1360|K562_RAD21_17m	Enhancer	Enhancer	42084	42429	chr2:8728857-8837630|-|KIDINS220	chr2:8728857-8837630|-|KIDINS220
loop_chr2-chr2-1365|K562_RAD21_17m	Promoter	Promoter	1005	1184	chr2:27455156-27455862|+|AC074117.2	chr2:27455156-27455862|+|AC074117.2
loop_chr2-chr2-1367|K562_RAD21_17m	Enhancer	Enhancer	22019	22582	chr2:103953098-105462505|-|RF02091	chr2:103953098-105462505|-|RF02091
loop_chr2-chr2-1370|K562_RAD21_17m	Enhancer	Enhancer	8197	8472	chr2:202357076-202357417|-|RN7SL40P	chr2:202357076-202357417|-|RN7SL40P
loop_chr2-chr2-1374|K562_RAD21_17m	Enhancer	Enhancer	17827	17658	chr2:46542490-46584688|+|RHOQ	chr2:46542490-46584688|+|RHOQ
loop_chr2-chr2-1383|K562_RAD21_17m	Enhancer	Enhancer	6875	6361	chr2:100660199-100660678|+|NANOGNBP1	chr2:100660199-100660678|+|NANOGNBP1
loop_chr2-chr2-1401|K562_RAD21_17m	Enhancer	Enhancer	11567	12019	chr2:4945277-4945383|+|RNU6-649P	chr2:4945277-4945383|+|RNU6-649P
loop_chr2-chr2-1403|K562_RAD21_17m	Enhancer	Enhancer	42830	43278	chr2:234493041-234497081|-|ARL4C	chr2:234493041-234497081|-|ARL4C
loop_chr2-chr2-1406|K562_RAD21_17m	Enhancer	Enhancer	6308	24110	chr2:72887408-72892158|+|SPR	chr2:73254682-73284431|-|FBXO41
loop_chr2-chr2-1416|K562_RAD21_17m	Enhancer	Enhancer	54085	54484	chr2:1620510-1625419|-|AC144450.1	chr2:1620510-1625419|-|AC144450.1
loop_chr2-chr2-1420|K562_RAD21_17m	Enhancer	Enhancer	7895	56087	chr2:103953098-105462505|-|RF02091	chr2:103953098-105462505|-|RF02091
loop_chr2-chr2-1423|K562_RAD21_17m	Enhancer	Promoter	2827	431	chr2:62532583-62533059|-|AC092155.2	chr2:62532583-62533059|-|AC092155.2
loop_chr2-chr2-1424|K562_RAD21_17m	Enhancer	Enhancer	2179	3731	chr2:203238940-203305611|+|CYP20A1	chr2:203238940-203305611|+|CYP20A1
loop_chr2-chr2-1425|K562_RAD21_17m	Enhancer	Enhancer	12970	17082	chr2:88170295-88186636|+|THNSL2	chr2:88170295-88186636|+|THNSL2
loop_chr2-chr2-1426|K562_RAD21_17m	Enhancer	Enhancer	11190	10756	chr2:158935798-158935985|-|RNU2-21P	chr2:158935798-158935985|-|RNU2-21P
loop_chr2-chr2-1427|K562_RAD21_17m	Enhancer	Enhancer	103532	103938	chr2:28015777-28016482|-|AC021171.1	chr2:28015777-28016482|-|AC021171.1
loop_chr2-chr2-1430|K562_RAD21_17m	Enhancer	Enhancer	41857	36275	chr2:43222402-43226606|-|ZFP36L2	chr2:43222402-43226606|-|ZFP36L2
loop_chr2-chr2-1432|K562_RAD21_17m	Enhancer	Enhancer	7142	6843	chr2:25042076-25159135|+|EFR3B	chr2:25042076-25159135|+|EFR3B
loop_chr2-chr2-1433|K562_RAD21_17m	Promoter	Enhancer	1763	2368	chr2:175029769-175029877|+|RNU6-1290P	chr2:175033778-175034192|-|AC007435.1
loop_chr2-chr2-1437|K562_RAD21_17m	Enhancer	Enhancer	6716	3427	chr2:174043008-174043880|+|RPSAP24	chr2:174043008-174043880|+|RPSAP24
loop_chr2-chr2-1438|K562_RAD21_17m	Enhancer	Enhancer	38866	5281	chr2:70687142-70691824|+|AC005234.1	chr2:70777310-70790643|-|FIGLA
loop_chr2-chr2-1439|K562_RAD21_17m	Enhancer	Enhancer	22443	20283	chr2:135136628-135136755|+|SNORA40B	chr2:135136628-135136755|+|SNORA40B
loop_chr2-chr2-1440|K562_RAD21_17m	Enhancer	Enhancer	43453	45350	chr2:169127109-169362534|-|LRP2	chr2:169127109-169362534|-|LRP2
loop_chr2-chr2-1443|K562_RAD21_17m	Enhancer	Enhancer	58015	56830	chr2:190203920-190319890|-|HIBCH	chr2:190203920-190319890|-|HIBCH
loop_chr2-chr2-1451|K562_RAD21_17m	Enhancer	Enhancer	5452	5801	chr2:158862311-158863285|+|OR7E28P	chr2:158862311-158863285|+|OR7E28P
loop_chr2-chr2-1453|K562_RAD21_17m	Enhancer	Enhancer	56092	58491	chr2:118949306-118952983|-|AC013457.1	chr2:118949306-118952983|-|AC013457.1
loop_chr2-chr2-1456|K562_RAD21_17m	Promoter	Promoter	391	417	chr2:69395750-69437628|-|NFU1	chr2:69457997-69643739|-|AAK1
loop_chr2-chr2-1458|K562_RAD21_17m	Enhancer	Promoter	6890	295	chr2:111675026-111675343|+|AC093166.4	chr2:111429324-111699033|-|AC017002.6
loop_chr2-chr2-1459|K562_RAD21_17m	Enhancer	Enhancer	23424	23942	chr2:110967834-110968719|+|RPL5P9	chr2:110967834-110968719|+|RPL5P9
loop_chr2-chr2-1460|K562_RAD21_17m	Promoter	Promoter	999	0	chr2:95836919-95991831|-|ANKRD36C	chr2:96497646-96508109|-|NEURL3
loop_chr2-chr2-1465|K562_RAD21_17m	Enhancer	Enhancer	94314	92751	chr2:167631480-167631541|-|RNU7-148P	chr2:167631480-167631541|-|RNU7-148P
loop_chr2-chr2-1470|K562_RAD21_17m	Enhancer	Enhancer	69345	125856	chr2:99400475-99490017|-|REV1	chr2:99400475-99490017|-|REV1
loop_chr2-chr2-1474|K562_RAD21_17m	Enhancer	Enhancer	106132	70638	chr2:48217575-48217899|+|RN7SKP224	chr2:48217575-48217899|+|RN7SKP224
loop_chr2-chr2-1477|K562_RAD21_17m	Enhancer	Enhancer	16808	3676	chr2:26042675-26042781|+|RNU6-942P	chr2:26140263-26141264|-|AC011742.2
loop_chr2-chr2-1478|K562_RAD21_17m	Enhancer	Enhancer	74273	74601	chr2:186827835-186849170|-|ZSWIM2	chr2:186827835-186849170|-|ZSWIM2
loop_chr2-chr2-1482|K562_RAD21_17m	Enhancer	Enhancer	8852	8362	chr2:167631480-167631541|-|RNU7-148P	chr2:167631480-167631541|-|RNU7-148P
loop_chr2-chr2-1485|K562_RAD21_17m	Enhancer	Promoter	3797	390	chr2:172464262-172466022|-|ITGA6-AS1	chr2:172464262-172466022|-|ITGA6-AS1
loop_chr2-chr2-1488|K562_RAD21_17m	Promoter	Enhancer	716	35526	chr2:62196115-62224731|+|B3GNT2	chr2:62262387-62262671|-|RN7SL51P
loop_chr2-chr2-1503|K562_RAD21_17m	Enhancer	Enhancer	12412	9842	chr2:177283508-177392687|-|AC019080.1	chr2:177283508-177392687|-|AC019080.1
loop_chr2-chr2-1508|K562_RAD21_17m	Enhancer	Enhancer	27699	29037	chr2:174043008-174043880|+|RPSAP24	chr2:174043008-174043880|+|RPSAP24
loop_chr2-chr2-1510|K562_RAD21_17m	Enhancer	Enhancer	6969	103099	chr2:11836933-11836986|-|MIR4262	chr2:11848622-12578348|+|MIR3681HG
loop_chr2-chr2-1511|K562_RAD21_17m	Enhancer	Enhancer	9068	2806	chr2:127389130-127400580|+|MAP3K2-DT	chr2:127418427-127429246|+|PROC
loop_chr2-chr2-1516|K562_RAD21_17m	Enhancer	Enhancer	22227	2235	chr2:3156756-3157797|+|AC019118.1	chr2:3298341-3301465|-|EIPR1-IT1
loop_chr2-chr2-1519|K562_RAD21_17m	Enhancer	Enhancer	52242	45336	chr2:16549459-16665834|-|FAM49A	chr2:16853820-16855284|-|AC008069.1
loop_chr2-chr2-1521|K562_RAD21_17m	Enhancer	Enhancer	148960	149408	chr2:184902111-184902562|-|RPL23AP33	chr2:184902111-184902562|-|RPL23AP33
loop_chr2-chr2-1523|K562_RAD21_17m	Enhancer	Enhancer	31648	84686	chr2:42826322-42827617|-|AC098824.1	chr2:43001355-43006060|-|AC016735.1
loop_chr2-chr2-1527|K562_RAD21_17m	Enhancer	Enhancer	61842	61389	chr2:120709263-120710517|-|AC018866.1	chr2:120709263-120710517|-|AC018866.1
loop_chr2-chr2-1532|K562_RAD21_17m	Enhancer	Enhancer	28895	19728	chr2:101991960-102028544|+|IL1R2	chr2:102187015-102240002|+|IL1RL2
loop_chr2-chr2-1536|K562_RAD21_17m	Enhancer	Enhancer	91437	42446	chr2:165984641-166149214|-|SCN1A	chr2:165984641-166149214|-|SCN1A
loop_chr2-chr2-1537|K562_RAD21_17m	Promoter	Promoter	0	1472	chr2:65436711-66084638|+|AC007389.1	chr2:65511771-65512076|-|AC007389.2
loop_chr2-chr2-1586|K562_RAD21_17m	Enhancer	Promoter	2073	601	chr2:26984778-27014612|-|AC013472.1	chr2:27086747-27100762|+|KHK
loop_chr2-chr2-1589|K562_RAD21_17m	Enhancer	Promoter	5173	796	chr2:169115195-169115680|+|UBE2V1P6	chr2:169790093-169790885|+|AC009967.1
loop_chr2-chr2-1595|K562_RAD21_17m	Enhancer	Enhancer	23183	2184	chr2:8600892-8622942|-|AC011747.1	chr2:8666636-8681863|-|ID2-AS1
loop_chr2-chr2-1605|K562_RAD21_17m	Enhancer	Enhancer	20274	24181	chr2:37435510-37435608|-|RNU6-1116P	chr2:37600136-37646698|+|AC006369.1
loop_chr2-chr2-1639|K562_RAD21_17m	Promoter	Promoter	0	960	chr2:178112437-178129656|+|RBM45	chr2:178413968-178440243|+|PRKRA-AS1
loop_chr2-chr2-1646|K562_RAD21_17m	Enhancer	Enhancer	58382	44553	chr2:72932974-72934355|-|AC012366.1	chr2:73073382-73113018|-|RAB11FIP5
loop_chr2-chr2-1681|K562_RAD21_17m	Promoter	Promoter	0	1765	chr2:24793145-24822376|+|CENPO,chr2:24789734-24793382|-|PTRHD1	chr2:24825610-24826717|+|AC012073.1
loop_chr2-chr2-1684|K562_RAD21_17m	Enhancer	Enhancer	18628	43530	chr2:46297407-46386697|+|EPAS1	chr2:46297407-46386697|+|EPAS1
loop_chr2-chr2-1685|K562_RAD21_17m	Enhancer	Enhancer	46136	113408	chr2:166403573-166494326|-|SCN7A	chr2:168231921-168232220|-|AC067940.1
loop_chr2-chr2-1691|K562_RAD21_17m	Enhancer	Enhancer	37460	10960	chr2:38668688-38671421|-|AC074366.1	chr2:38743599-38751494|-|SRSF7
loop_chr2-chr2-1698|K562_RAD21_17m	Enhancer	Enhancer	25828	89179	chr2:235177896-235178905|+|AC114814.3	chr2:235505751-235507566|+|AGAP1-IT1
loop_chr2-chr2-1710|K562_RAD21_17m	Enhancer	Enhancer	31003	46874	chr2:126557435-126558162|-|YWHAZP2	chr2:126702839-126702942|-|RNU6-675P
loop_chr2-chr2-1711|K562_RAD21_17m	Enhancer	Enhancer	37620	5674	chr2:8488420-8505027|+|AC092617.1	chr2:8600892-8622942|-|AC011747.1
loop_chr2-chr2-1715|K562_RAD21_17m	Enhancer	Enhancer	50931	39976	chr2:73998337-73998548|-|AC110801.1	chr2:74120680-74123218|+|FNBP1P1
loop_chr2-chr2-1720|K562_RAD21_17m	Enhancer	Promoter	31578	1002	chr2:69457997-69643739|-|AAK1	chr2:69700192-69713847|-|AC092431.1
loop_chr2-chr2-1727|K562_RAD21_17m	Promoter	Enhancer	907	15667	chr2:144384081-144520398|-|ZEB2	chr2:144566435-144579434|+|LINC01412
loop_chr2-chr2-1731|K562_RAD21_17m	Enhancer	Enhancer	3268	58058	chr2:128265480-128318868|-|HS6ST1	chr2:128445081-128445198|-|RNA5SP103
loop_chr2-chr2-1733|K562_RAD21_17m	Promoter	Enhancer	0	12308	chr2:6840570-6865819|-|CMPK2	chr2:6905724-6906301|-|AC017076.1
loop_chr2-chr2-1735|K562_RAD21_17m	Enhancer	Promoter	36661	0	chr2:28392802-28417317|+|FOSL2	chr2:28392802-28417317|+|FOSL2
loop_chr2-chr2-1739|K562_RAD21_17m	Enhancer	Enhancer	2131	4484	chr2:11179759-11344636|-|ROCK2	chr2:11407297-11423809|+|AC099344.3
loop_chr2-chr2-1740|K562_RAD21_17m	Enhancer	Promoter	6502	1632	chr2:11740997-11745301|-|AC012456.2	chr2:11740997-11745301|-|AC012456.2
loop_chr2-chr2-1748|K562_RAD21_17m	Promoter	Enhancer	1017	84603	chr2:42826322-42827617|-|AC098824.1	chr2:43001355-43006060|-|AC016735.1
loop_chr2-chr2-1751|K562_RAD21_17m	Enhancer	Enhancer	42051	38822	chr2:190203920-190319890|-|HIBCH	chr2:190203920-190319890|-|HIBCH
loop_chr2-chr2-1752|K562_RAD21_17m	Promoter	Enhancer	668	10470	chr2:47065941-47176511|-|AC073283.3	chr2:47226917-47239225|+|AC073283.2
loop_chr2-chr2-1755|K562_RAD21_17m	Promoter	Enhancer	811	5288	chr2:177603089-177618572|+|AC073834.1	chr2:177698429-177723289|+|AC012499.1
loop_chr2-chr2-1761|K562_RAD21_17m	Enhancer	Enhancer	20959	5818	chr2:96859718-96870080|-|SEMA4C	chr2:96956708-96956815|-|RNA5SP101
loop_chr2-chr2-1771|K562_RAD21_17m	Enhancer	Promoter	43023	0	chr2:237966955-238042782|+|UBE2F	chr2:237966955-238042782|+|UBE2F,chr2:237967075-238068170|+|UBE2F-SCLY
loop_chr2-chr2-1788|K562_RAD21_17m	Enhancer	Enhancer	3018	9957	chr2:190992639-190993567|-|AC067945.1	chr2:191021526-191032314|+|AC067945.3
loop_chr2-chr2-1792|K562_RAD21_17m	Promoter	Promoter	750	0	chr2:172085507-172089677|+|DLX1	chr2:172103006-172109982|+|DLX2-DT,chr2:172099438-172102900|-|DLX2
loop_chr2-chr2-1800|K562_RAD21_17m	Promoter	Enhancer	0	6627	chr2:201182881-201229406|+|CASP10	chr2:201288271-201357398|-|ALS2CR12
loop_chr2-chr2-1813|K562_RAD21_17m	Enhancer	Enhancer	13977	64823	chr2:203238940-203305611|+|CYP20A1	chr2:203328459-203329226|-|AC080075.1
loop_chr2-chr2-1818|K562_RAD21_17m	Promoter	Enhancer	433	15844	chr2:69915041-69942945|+|MXD1	chr2:69960089-69962265|-|ASPRV1
loop_chr2-chr2-1822|K562_RAD21_17m	Enhancer	Enhancer	31603	13164	chr2:25926598-25982749|-|KIF3C	chr2:26173088-26189663|+|GAREM2
loop_chr2-chr2-1823|K562_RAD21_17m	Enhancer	Enhancer	2389	12737	chr2:85418504-85426724|+|AC062037.3	chr2:85490930-85491780|-|RPSAP22
loop_chr2-chr2-1832|K562_RAD21_17m	Enhancer	Enhancer	30819	5587	chr2:96956708-96956815|-|RNA5SP101	chr2:96956708-96956815|-|RNA5SP101
loop_chr2-chr2-1833|K562_RAD21_17m	Enhancer	Promoter	5620	0	chr2:120211054-120211715|+|MTATP6P26	chr2:120252805-120294710|+|RALB
loop_chr2-chr2-1864|K562_RAD21_17m	Enhancer	Enhancer	11810	14715	chr2:168771953-168786429|-|CERS6-AS1	chr2:168786539-168865514|+|NOSTRIN
loop_chr2-chr2-1897|K562_RAD21_17m	Enhancer	Promoter	30277	505	chr2:101991960-102028544|+|IL1R2	chr2:102070376-102179874|+|IL1R1
loop_chr20-chr20-8542|K562_RAD21_17m	Enhancer	Enhancer	29582	29857	chr20:36876121-36894235|+|TLDC2	chr20:36876121-36894235|+|TLDC2
loop_chr20-chr20-8546|K562_RAD21_17m	Enhancer	Enhancer	2677	17795	chr20:62388632-62407285|-|CABLES2	chr20:62477870-62478594|+|AL499627.2
loop_chr20-chr20-8549|K562_RAD21_17m	Promoter	Promoter	224	0	chr20:3190350-3204685|-|DDRGK1	chr20:3190350-3204685|-|DDRGK1
loop_chr20-chr20-8553|K562_RAD21_17m	Enhancer	Enhancer	16422	16126	chr20:57957128-57960176|-|AL354984.1	chr20:57957128-57960176|-|AL354984.1
loop_chr20-chr20-8555|K562_RAD21_17m	Enhancer	Enhancer	30525	30794	chr20:8934984-8935481|-|AL445567.2	chr20:8934984-8935481|-|AL445567.2
loop_chr20-chr20-8557|K562_RAD21_17m	Enhancer	Enhancer	16571	16746	chr20:36236459-36270918|+|AAR2	chr20:36236459-36270918|+|AAR2
loop_chr20-chr20-8558|K562_RAD21_17m	Enhancer	Enhancer	9465	9329	chr20:435480-462533|-|TBC1D20	chr20:435480-462533|-|TBC1D20
loop_chr20-chr20-8561|K562_RAD21_17m	Enhancer	Enhancer	29806	30069	chr20:53943541-54070594|-|BCAS1	chr20:53943541-54070594|-|BCAS1
loop_chr20-chr20-8563|K562_RAD21_17m	Enhancer	Promoter	33119	0	chr20:58459101-58514938|-|APCDD1L	chr20:58651434-58715410|+|STX16-NPEPL1,chr20:58651253-58679526|+|STX16
loop_chr20-chr20-8566|K562_RAD21_17m	Enhancer	Enhancer	4728	5193	chr20:63337339-63337449|+|RNU6-994P	chr20:63337339-63337449|+|RNU6-994P
loop_chr20-chr20-8567|K562_RAD21_17m	Enhancer	Enhancer	3272	3413	chr20:32702691-32743997|-|COMMD7	chr20:32702691-32743997|-|COMMD7
loop_chr20-chr20-8570|K562_RAD21_17m	Enhancer	Enhancer	88491	88348	chr20:11536406-11541647|-|AL109837.2	chr20:11536406-11541647|-|AL109837.2
loop_chr20-chr20-8571|K562_RAD21_17m	Enhancer	Enhancer	38431	38659	chr20:10875333-10909272|-|AL050403.1	chr20:10875333-10909272|-|AL050403.1
loop_chr20-chr20-8572|K562_RAD21_17m	Enhancer	Enhancer	16839	17092	chr20:53421199-53421656|+|PPIAP10	chr20:53421199-53421656|+|PPIAP10
loop_chr20-chr20-8575|K562_RAD21_17m	Enhancer	Enhancer	45458	45121	chr20:22560553-22578642|-|LINC00261	chr20:22560553-22578642|-|LINC00261
loop_chr20-chr20-8576|K562_RAD21_17m	Enhancer	Enhancer	9946	9682	chr20:56601701-56602113|+|RPS4XP3	chr20:56601701-56602113|+|RPS4XP3
loop_chr20-chr20-8581|K562_RAD21_17m	Enhancer	Enhancer	11484	11288	chr20:44496224-44522085|-|SERINC3	chr20:44496224-44522085|-|SERINC3
loop_chr20-chr20-8582|K562_RAD21_17m	Enhancer	Enhancer	3646	3836	chr20:50999370-51010019|+|AL050404.1	chr20:50999370-51010019|+|AL050404.1
loop_chr20-chr20-8584|K562_RAD21_17m	Enhancer	Enhancer	9023	8597	chr20:30323812-30361730|-|FAM242A	chr20:30323812-30361730|-|FAM242A
loop_chr20-chr20-8585|K562_RAD21_17m	Enhancer	Enhancer	6460	6397	chr20:56248732-56249815|+|MC3R	chr20:56248732-56249815|+|MC3R
loop_chr20-chr20-8586|K562_RAD21_17m	Enhancer	Enhancer	8326	8158	chr20:38346482-38377013|+|LBP	chr20:38406011-38416797|-|AL391095.1
loop_chr20-chr20-8587|K562_RAD21_17m	Promoter	Promoter	1379	1629	chr20:58754351-58756838|+|AL132655.3	chr20:58754351-58756838|+|AL132655.3
loop_chr20-chr20-8591|K562_RAD21_17m	Enhancer	Enhancer	17290	17076	chr20:37903111-37945350|+|VSTM2L	chr20:37903111-37945350|+|VSTM2L
loop_chr20-chr20-8592|K562_RAD21_17m	Enhancer	Enhancer	4089	4351	chr20:36612318-36646196|-|SLA2	chr20:36612318-36646196|-|SLA2
loop_chr20-chr20-8594|K562_RAD21_17m	Enhancer	Enhancer	24816	25075	chr20:18642782-18643634|-|DUXAP7	chr20:18642782-18643634|-|DUXAP7
loop_chr20-chr20-8595|K562_RAD21_17m	Enhancer	Enhancer	78191	77871	chr20:25452697-25585531|-|NINL	chr20:25452697-25585531|-|NINL
loop_chr20-chr20-8597|K562_RAD21_17m	Enhancer	Enhancer	108801	108588	chr20:52451464-52455619|-|AL109610.1	chr20:52451464-52455619|-|AL109610.1
loop_chr20-chr20-8598|K562_RAD21_17m	Enhancer	Enhancer	18523	18362	chr20:3927309-4015558|-|RNF24	chr20:3927309-4015558|-|RNF24
loop_chr20-chr20-8601|K562_RAD21_17m	Promoter	Promoter	1050	678	chr20:53552770-53575863|+|AL157838.1	chr20:53552770-53575863|+|AL157838.1
loop_chr20-chr20-8602|K562_RAD21_17m	Enhancer	Enhancer	73276	73364	chr20:24679547-24680991|+|AL049594.1	chr20:24679547-24680991|+|AL049594.1
loop_chr20-chr20-8605|K562_RAD21_17m	Promoter	Enhancer	1932	2358	chr20:56459428-56459583|-|RPL39P	chr20:56459428-56459583|-|RPL39P
loop_chr20-chr20-8606|K562_RAD21_17m	Enhancer	Enhancer	58040	57856	chr20:23320958-23325352|-|AL390037.1	chr20:23320958-23325352|-|AL390037.1
loop_chr20-chr20-8607|K562_RAD21_17m	Enhancer	Enhancer	8818	8534	chr20:50040716-50041504|-|TRERNA1	chr20:50040716-50041504|-|TRERNA1
loop_chr20-chr20-8608|K562_RAD21_17m	Enhancer	Enhancer	6409	6154	chr20:44745865-44752313|+|KCNK15	chr20:44745865-44752313|+|KCNK15
loop_chr20-chr20-8611|K562_RAD21_17m	Enhancer	Enhancer	16167	15924	chr20:34844720-34872856|-|GGT7	chr20:34844720-34872856|-|GGT7
loop_chr20-chr20-8614|K562_RAD21_17m	Enhancer	Enhancer	13973	13403	chr20:34234840-34281173|-|AL035458.2	chr20:34234840-34281173|-|AL035458.2
loop_chr20-chr20-8615|K562_RAD21_17m	Promoter	Promoter	929	1218	chr20:34194569-34269344|+|ASIP	chr20:34194569-34269344|+|ASIP
loop_chr20-chr20-8616|K562_RAD21_17m	Enhancer	Enhancer	9036	9324	chr20:23491129-23496018|+|CST8	chr20:23491129-23496018|+|CST8
loop_chr20-chr20-8617|K562_RAD21_17m	Enhancer	Enhancer	16849	16553	chr20:37021743-37021984|-|RPS3AP3	chr20:37021743-37021984|-|RPS3AP3
loop_chr20-chr20-8619|K562_RAD21_17m	Enhancer	Enhancer	8856	9030	chr20:62122461-62135374|+|LSM14B	chr20:62122461-62135374|+|LSM14B
loop_chr20-chr20-8620|K562_RAD21_17m	Promoter	Promoter	1502	1232	chr20:64076955-64077010|-|MIR6813	chr20:64076955-64077010|-|MIR6813
loop_chr20-chr20-8622|K562_RAD21_17m	Enhancer	Enhancer	23126	23424	chr20:36996349-37095995|-|RBL1	chr20:36996349-37095995|-|RBL1
loop_chr20-chr20-8623|K562_RAD21_17m	Enhancer	Enhancer	24059	23906	chr20:35302566-35412031|-|UQCC1	chr20:35302566-35412031|-|UQCC1
loop_chr20-chr20-8624|K562_RAD21_17m	Enhancer	Enhancer	15845	15699	chr20:61717506-61719748|-|AL162457.1	chr20:61717506-61719748|-|AL162457.1
loop_chr20-chr20-8625|K562_RAD21_17m	Promoter	Promoter	1333	1008	chr20:2780614-2781041|+|RPL19P1	chr20:2780614-2781041|+|RPL19P1
loop_chr20-chr20-8628|K562_RAD21_17m	Enhancer	Enhancer	105530	105309	chr20:41991140-42063969|+|AL049812.2	chr20:41991140-42063969|+|AL049812.2
loop_chr20-chr20-8629|K562_RAD21_17m	Promoter	Promoter	948	1402	chr20:63744689-63745951|+|AL121845.1	chr20:63744689-63745951|+|AL121845.1
loop_chr20-chr20-8630|K562_RAD21_17m	Enhancer	Promoter	3052	1811	chr20:64036175-64039001|+|C20orf204	chr20:64056803-64057084|+|AL355803.1
loop_chr20-chr20-8631|K562_RAD21_17m	Enhancer	Enhancer	3727	3990	chr20:55775176-55781178|+|AL109828.1	chr20:55775176-55781178|+|AL109828.1
loop_chr20-chr20-8632|K562_RAD21_17m	Enhancer	Enhancer	62175	62277	chr20:34546854-34560345|+|MAP1LC3A	chr20:34546854-34560345|+|MAP1LC3A
loop_chr20-chr20-8634|K562_RAD21_17m	Enhancer	Enhancer	56801	57001	chr20:32858923-32961609|+|EFCAB8	chr20:32858923-32961609|+|EFCAB8
loop_chr20-chr20-8635|K562_RAD21_17m	Enhancer	Enhancer	12844	48090	chr20:37289638-37317260|+|MANBAL	chr20:37444733-37445534|-|RPL7AP14
loop_chr20-chr20-8636|K562_RAD21_17m	Enhancer	Enhancer	10162	9909	chr20:51452905-51452977|-|MIR3194	chr20:51452905-51452977|-|MIR3194
loop_chr20-chr20-8638|K562_RAD21_17m	Enhancer	Enhancer	45687	45924	chr20:52972358-53495330|+|TSHZ2	chr20:52972358-53495330|+|TSHZ2
loop_chr20-chr20-8640|K562_RAD21_17m	Enhancer	Enhancer	156187	156605	chr20:39349094-39349392|-|RN7SL680P	chr20:39349094-39349392|-|RN7SL680P
loop_chr20-chr20-8641|K562_RAD21_17m	Enhancer	Enhancer	11857	11769	chr20:6040778-6054049|-|LRRN4	chr20:6040778-6054049|-|LRRN4
loop_chr20-chr20-8642|K562_RAD21_17m	Enhancer	Enhancer	11247	36484	chr20:35285731-35292425|-|FAM83C	chr20:35285731-35292425|-|FAM83C
loop_chr20-chr20-8643|K562_RAD21_17m	Promoter	Promoter	1720	1934	chr20:38288331-38326536|-|AL359555.1	chr20:38288331-38326536|-|AL359555.1
loop_chr20-chr20-8644|K562_RAD21_17m	Enhancer	Enhancer	128144	97043	chr20:16223750-16224535|-|PPIAP17	chr20:16272104-16573434|-|KIF16B
