Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr1:145845411-145846843|Promoter	chr1:145845630-145848954|+|NUDT17	chr1:146011121-146013803|Enhancer	chr1:146005874-146008973|Enhancer,chr1:145977362-145980563|Enhancer	chr1:145908952-145912118|Promoter	chr1:145886035-145886624|Promoter,chr1:145891522-145893147|Promoter,chr1:145927360-145927659|Promoter,chr1:145996659-145996973|Promoter		chr1:145977362-145980563|Enhancer
chr1:145886035-145886624|Promoter	chr1:145866560-145885866|-|ANKRD35		chr1:146011121-146013803|Enhancer,chr1:146005874-146008973|Enhancer,chr1:145977362-145980563|Enhancer	chr1:145891522-145893147|Promoter	chr1:145845411-145846843|Promoter,chr1:145927360-145927659|Promoter,chr1:145996659-145996973|Promoter,chr1:145908952-145912118|Promoter		chr1:146011121-146013803|Enhancer
chr1:145891522-145893147|Promoter	chr1:145892847-145893483|+|AC243547.1	chr1:146011121-146013803|Enhancer	chr1:146005874-146008973|Enhancer,chr1:145977362-145980563|Enhancer	chr1:145886035-145886624|Promoter,chr1:145908952-145912118|Promoter	chr1:145845411-145846843|Promoter,chr1:145927360-145927659|Promoter,chr1:145996659-145996973|Promoter		chr1:145977362-145980563|Enhancer
chr1:145908952-145912118|Promoter	chr1:145891208-145910090|-|ITGA10		chr1:146011121-146013803|Enhancer,chr1:146005874-146008973|Enhancer,chr1:145977362-145980563|Enhancer	chr1:145845411-145846843|Promoter,chr1:145891522-145893147|Promoter	chr1:145886035-145886624|Promoter,chr1:145927360-145927659|Promoter,chr1:145996659-145996973|Promoter		chr1:146011121-146013803|Enhancer
chr1:145927360-145927659|Promoter	chr1:145921556-145927536|-|RBM8A	chr1:145977362-145980563|Enhancer	chr1:146011121-146013803|Enhancer,chr1:146005874-146008973|Enhancer		chr1:145886035-145886624|Promoter,chr1:145996659-145996973|Promoter,chr1:145845411-145846843|Promoter,chr1:145908952-145912118|Promoter,chr1:145891522-145893147|Promoter		chr1:146011121-146013803|Enhancer
chr1:145996659-145996973|Promoter	chr1:145992435-145996600|-|TXNIP	chr1:146005874-146008973|Enhancer	chr1:146011121-146013803|Enhancer,chr1:145977362-145980563|Enhancer		chr1:145886035-145886624|Promoter,chr1:145845411-145846843|Promoter,chr1:145908952-145912118|Promoter,chr1:145891522-145893147|Promoter,chr1:145927360-145927659|Promoter		chr1:146011121-146013803|Enhancer
chr1:146472832-146473024|Promoter	chr1:146472566-146914294|+|HYDIN2			chr1:146473230-146473327|Promoter			
chr1:146473230-146473327|Promoter	chr1:146472566-146914294|+|HYDIN2			chr1:146472832-146473024|Promoter			
chr1:1469710-1469877|Promoter	chr1:1471769-1496202|+|ATAD3B	chr1:1469444-1469654|Enhancer					
chr1:1471018-1471815|Promoter	chr1:1471769-1496202|+|ATAD3B		chr1:1439703-1441662|Enhancer	chr1:1404750-1408093|Promoter	chr1:1399582-1400341|Promoter,chr1:1418252-1420511|Promoter		
chr1:147172031-147173926|Promoter	chr1:147173186-147295734|+|AC242426.2,chr1:147172744-147179622|+|PDIA3P1,chr1:147155106-147172470|-|PRKAB2			chr1:147242139-147244180|Promoter	chr1:147224809-147225374|Promoter		
chr1:147224809-147225374|Promoter	chr1:147184305-147225638|-|FMO5			chr1:147242139-147244180|Promoter	chr1:147172031-147173926|Promoter		
chr1:147242139-147244180|Promoter	chr1:147242654-147295765|+|CHD1L			chr1:147224809-147225374|Promoter,chr1:147172031-147173926|Promoter			
chr1:147669899-147670269|Promoter	chr1:147642230-147670524|-|ACP6			chr1:147670452-147670571|Promoter			
chr1:147670452-147670571|Promoter	chr1:147642230-147670524|-|ACP6			chr1:147669899-147670269|Promoter			
chr1:147840967-147841272|Promoter	chr1:147840962-147842359|+|AC239801.1	chr1:147888363-147894571|Enhancer	chr1:147723587-147724334|Enhancer,chr1:147600131-147600767|Enhancer,chr1:147494617-147496858|Enhancer,chr1:147640879-147644181|Enhancer,chr1:147627209-147628048|Enhancer				chr1:147494617-147496858|Enhancer
chr1:148280533-148280553|Promoter	chr1:148271884-148280749|-|LINC01731			chr1:148280702-148280735|Promoter			
chr1:148280702-148280735|Promoter	chr1:148271884-148280749|-|LINC01731			chr1:148280533-148280553|Promoter			
chr1:149888527-149889956|Promoter	chr1:149887484-149888013|-|HIST2H2AB	chr1:150165430-150170755|Enhancer	chr1:150070983-150075279|Enhancer,chr1:150186971-150187879|Enhancer,chr1:149961664-149964181|Enhancer	chr1:150046680-150054052|Promoter	chr1:150149353-150152183|Promoter		chr1:150186971-150187879|Enhancer
chr1:150046680-150054052|Promoter	chr1:150053864-150055034|+|AC244033.1	chr1:150186971-150187879|Enhancer,chr1:149961664-149964181|Enhancer	chr1:150070983-150075279|Enhancer,chr1:150165430-150170755|Enhancer	chr1:149888527-149889956|Promoter	chr1:150149353-150152183|Promoter	chr1:150186971-150187879|Enhancer	chr1:150070983-150075279|Enhancer
chr1:150149353-150152183|Promoter	chr1:150149183-150160065|+|PLEKHO1	chr1:150070983-150075279|Enhancer	chr1:150186971-150187879|Enhancer,chr1:149961664-149964181|Enhancer,chr1:150165430-150170755|Enhancer		chr1:150046680-150054052|Promoter,chr1:149888527-149889956|Promoter		chr1:150186971-150187879|Enhancer
chr1:150253348-150257337|Promoter	chr1:150257251-150265078|+|CA14,chr1:150255095-150257286|-|AC242988.1			chr1:150279776-150283038|Promoter,chr1:150257804-150258132|Promoter,chr1:150812770-150813331|Promoter	chr1:150567883-150568498|Promoter		
chr1:150257804-150258132|Promoter	chr1:150255095-150257286|-|AC242988.1			chr1:150253348-150257337|Promoter	chr1:150567883-150568498|Promoter,chr1:150279776-150283038|Promoter,chr1:150812770-150813331|Promoter		
chr1:150279776-150283038|Promoter	chr1:150282543-150287093|+|CIART			chr1:150253348-150257337|Promoter	chr1:150567883-150568498|Promoter,chr1:150257804-150258132|Promoter,chr1:150812770-150813331|Promoter		
chr1:150362733-150365770|Promoter	chr1:150364650-150476566|+|RPRD2	chr1:150429855-150430137|Enhancer					
chr1:150516495-150516883|Promoter	chr1:150515757-150518032|+|FALEC	chr1:150463251-150465851|Enhancer	chr1:150484977-150485421|Enhancer,chr1:150530453-150535670|Enhancer,chr1:150557812-150563359|Enhancer,chr1:150618931-150622371|Enhancer,chr1:150611569-150614340|Enhancer		chr1:150549252-150550511|Promoter,chr1:150577496-150580542|Promoter		chr1:150557812-150563359|Enhancer
chr1:150549252-150550511|Promoter	chr1:150549369-150560937|+|ADAMTSL4	chr1:150557812-150563359|Enhancer	chr1:150484977-150485421|Enhancer,chr1:150530453-150535670|Enhancer,chr1:150618931-150622371|Enhancer,chr1:150611569-150614340|Enhancer,chr1:150463251-150465851|Enhancer		chr1:150516495-150516883|Promoter,chr1:150577496-150580542|Promoter		chr1:150463251-150465851|Enhancer
chr1:150567883-150568498|Promoter	chr1:150568971-150569269|-|RN7SL600P			chr1:150812770-150813331|Promoter	chr1:150253348-150257337|Promoter,chr1:150279776-150283038|Promoter,chr1:150257804-150258132|Promoter		
chr1:150577496-150580542|Promoter	chr1:150574551-150579738|-|MCL1	chr1:150618931-150622371|Enhancer,chr1:150557812-150563359|Enhancer	chr1:150530453-150535670|Enhancer,chr1:150611569-150614340|Enhancer,chr1:150463251-150465851|Enhancer,chr1:150484977-150485421|Enhancer		chr1:150549252-150550511|Promoter,chr1:150516495-150516883|Promoter	chr1:150557812-150563359|Enhancer	chr1:150463251-150465851|Enhancer
chr1:150812770-150813331|Promoter	chr1:150812591-150812698|-|RNU6-1309P			chr1:150567883-150568498|Promoter,chr1:150253348-150257337|Promoter	chr1:150279776-150283038|Promoter,chr1:150257804-150258132|Promoter		
chr1:151023247-151024963|Promoter	chr1:151022746-151022852|-|RNU6-884P	chr1:151097964-151103018|Enhancer		chr1:151070951-151072757|Promoter,chr1:151154047-151157669|Promoter,chr1:151165184-151165885|Promoter			
chr1:151070951-151072757|Promoter	chr1:151070761-151125542|+|GABPB2		chr1:151097964-151103018|Enhancer	chr1:151023247-151024963|Promoter,chr1:151154047-151157669|Promoter	chr1:151165184-151165885|Promoter		
chr1:151154047-151157669|Promoter	chr1:151156649-151159749|+|TNFAIP8L2	chr1:151097964-151103018|Enhancer		chr1:151070951-151072757|Promoter,chr1:151023247-151024963|Promoter	chr1:151165184-151165885|Promoter		
chr1:151165184-151165885|Promoter	chr1:151159748-151165948|-|LYSMD1		chr1:151097964-151103018|Enhancer	chr1:151023247-151024963|Promoter	chr1:151070951-151072757|Promoter,chr1:151154047-151157669|Promoter		
chr1:151188143-151188445|Promoter	chr1:151176873-151190213|-|VPS72	chr1:151188018-151188060|Enhancer					
chr1:151250597-151254744|Promoter	chr1:151254703-151267479|+|PSMD4	chr1:151194083-151198150|Enhancer					
chr1:151281220-151282431|Promoter	chr1:151282312-151291903|+|ZNF687,chr1:151280024-151281929|-|ZNF687-AS1			chr1:151339054-151342392|Promoter	chr1:151299209-151301213|Promoter		
chr1:151299209-151301213|Promoter	chr1:151300665-151300964|-|RN7SL444P			chr1:151339054-151342392|Promoter	chr1:151281220-151282431|Promoter		
chr1:151326406-151328254|Promoter	chr1:151327949-151328429|+|AL391069.3,chr1:151291797-151327715|-|PI4KB	chr1:151311749-151312089|Enhancer					
chr1:151339054-151342392|Promoter	chr1:151340648-151341966|+|AL391069.1			chr1:151281220-151282431|Promoter,chr1:151299209-151301213|Promoter			
chr1:151346310-151347222|Promoter	chr1:151346967-151348027|+|AL391069.2		chr1:151395973-151396375|Enhancer	chr1:151399133-151399574|Promoter			
chr1:151399133-151399574|Promoter	chr1:151399573-151401937|+|PSMB4	chr1:151395973-151396375|Enhancer		chr1:151346310-151347222|Promoter			
chr1:15151852-15156669|Promoter	chr1:15152532-15220478|+|TMEM51,chr1:15111815-15152464|-|TMEM51-AS1	chr1:15127835-15130348|Enhancer,chr1:15269733-15276023|Enhancer	chr1:15427594-15435366|Enhancer,chr1:15321200-15329665|Enhancer,chr1:15303577-15305213|Enhancer,chr1:15500255-15501678|Enhancer,chr1:15363296-15366148|Enhancer,chr1:15382928-15386281|Enhancer,chr1:15416946-15417903|Enhancer			chr1:15127835-15130348|Enhancer	chr1:15427594-15435366|Enhancer
chr1:151851841-151851942|Promoter	chr1:151847101-151853712|-|THEM5			chr1:151852027-151852133|Promoter			
chr1:151852027-151852133|Promoter	chr1:151847101-151853712|-|THEM5			chr1:151851841-151851942|Promoter			
chr1:151907618-151909627|Promoter	chr1:151870866-151909637|-|THEM4	chr1:151966356-151972869|Enhancer,chr1:151999981-152003710|Enhancer	chr1:151933563-151935872|Enhancer	chr1:151993336-151999380|Promoter		chr1:151966356-151972869|Enhancer	
chr1:151992375-151992535|Promoter	chr1:151982915-151993859|-|S100A10			chr1:151992612-151992702|Promoter			
chr1:151992612-151992702|Promoter	chr1:151982915-151993859|-|S100A10			chr1:151992375-151992535|Promoter			
chr1:151993336-151999380|Promoter	chr1:151994531-152042774|+|AL450992.1,chr1:151982915-151993859|-|S100A10	chr1:151966356-151972869|Enhancer,chr1:151933563-151935872|Enhancer	chr1:151999981-152003710|Enhancer	chr1:151907618-151909627|Promoter		chr1:151966356-151972869|Enhancer	
chr1:152018753-152019621|Promoter	chr1:152018662-152022508|+|NBPF18P	chr1:152013719-152015323|Enhancer					
chr1:152034767-152037124|Promoter	chr1:152032506-152037004|-|S100A11	chr1:152051216-152053469|Enhancer	chr1:152457620-152460450|Enhancer,chr1:152347371-152347588|Enhancer,chr1:152440821-152441720|Enhancer,chr1:152140511-152144022|Enhancer		chr1:152181618-152190886|Promoter		chr1:152140511-152144022|Enhancer
chr1:152181618-152190886|Promoter	chr1:152189351-152408084|+|FLG-AS1	chr1:152457620-152460450|Enhancer,chr1:152140511-152144022|Enhancer,chr1:152051216-152053469|Enhancer,chr1:152440821-152441720|Enhancer,chr1:152347371-152347588|Enhancer			chr1:152034767-152037124|Promoter	chr1:152051216-152053469|Enhancer	
chr1:15224423-15224652|Promoter	chr1:15226373-15227549|+|AL391094.1	chr1:15223989-15224397|Enhancer					
chr1:152654001-152655572|Promoter	chr1:152656332-152656501|+|AL139247.1	chr1:152920071-152928702|Enhancer	chr1:152960697-152961849|Enhancer,chr1:153190527-153192968|Enhancer,chr1:152961908-152962313|Enhancer,chr1:152869579-152875524|Enhancer				chr1:152869579-152875524|Enhancer
chr1:153531749-153537546|Promoter	chr1:153534599-153536244|-|S100A6,chr1:153533603-153535115|+|BX470102.1	chr1:153509470-153514400|Enhancer,chr1:153545465-153545862|Enhancer	chr1:153399441-153401045|Enhancer,chr1:153572557-153576074|Enhancer,chr1:153492232-153496748|Enhancer,chr1:153349988-153357229|Enhancer	chr1:153565865-153570739|Promoter	chr1:153627710-153629526|Promoter,chr1:153615981-153618151|Promoter	chr1:153509470-153514400|Enhancer	chr1:153349988-153357229|Enhancer
chr1:153543016-153543309|Promoter	chr1:153537147-153541765|-|S100A5			chr1:153543311-153543587|Promoter			
chr1:153543311-153543587|Promoter	chr1:153537147-153541765|-|S100A5			chr1:153543016-153543309|Promoter			
chr1:153565865-153570739|Promoter	chr1:153561108-153567890|-|S100A2	chr1:153509470-153514400|Enhancer	chr1:153572557-153576074|Enhancer,chr1:153492232-153496748|Enhancer,chr1:153545465-153545862|Enhancer,chr1:153349988-153357229|Enhancer,chr1:153399441-153401045|Enhancer	chr1:153531749-153537546|Promoter	chr1:153627710-153629526|Promoter,chr1:153615981-153618151|Promoter		chr1:153349988-153357229|Enhancer
chr1:153615981-153618151|Promoter	chr1:153614255-153616986|-|S100A14	chr1:153509470-153514400|Enhancer,chr1:153572557-153576074|Enhancer	chr1:153399441-153401045|Enhancer,chr1:153492232-153496748|Enhancer,chr1:153349988-153357229|Enhancer,chr1:153545465-153545862|Enhancer		chr1:153627710-153629526|Promoter,chr1:153531749-153537546|Promoter,chr1:153565865-153570739|Promoter	chr1:153509470-153514400|Enhancer	chr1:153349988-153357229|Enhancer
chr1:153627710-153629526|Promoter	chr1:153627926-153632037|+|S100A1,chr1:153618799-153628239|-|S100A13	chr1:153509470-153514400|Enhancer	chr1:153572557-153576074|Enhancer,chr1:153492232-153496748|Enhancer,chr1:153545465-153545862|Enhancer,chr1:153349988-153357229|Enhancer,chr1:153399441-153401045|Enhancer		chr1:153531749-153537546|Promoter,chr1:153565865-153570739|Promoter,chr1:153615981-153618151|Promoter		chr1:153349988-153357229|Enhancer
chr1:153677626-153680219|Promoter	chr1:153678688-153693992|+|NPR1			chr1:153985849-153987725|Promoter	chr1:153921299-153922986|Promoter		
chr1:153921299-153922986|Promoter	chr1:153804725-153922972|-|GATAD2B			chr1:153985849-153987725|Promoter	chr1:153677626-153680219|Promoter		
chr1:153944928-153947212|Promoter	chr1:153929501-153946718|-|DENND4B	chr1:153920441-153920762|Enhancer		chr1:153957100-153957951|Promoter			
chr1:153957100-153957951|Promoter	chr1:153947675-153958612|-|CRTC2		chr1:153920441-153920762|Enhancer	chr1:153944928-153947212|Promoter			
chr1:153985849-153987725|Promoter	chr1:153981617-153986352|-|RAB13,chr1:153975850-153986246|-|AL358472.6			chr1:153921299-153922986|Promoter,chr1:153677626-153680219|Promoter			
chr1:154192001-154192351|Promoter	chr1:154155304-154192100|-|TPM3	chr1:154184913-154187684|Enhancer	chr1:154199045-154201253|Enhancer		chr1:154270724-154273007|Promoter		
chr1:154220328-154220462|Promoter	chr1:154220179-154271509|+|UBAP2L			chr1:154220491-154220721|Promoter			
chr1:154220491-154220721|Promoter	chr1:154206706-154220636|-|C1orf43			chr1:154220328-154220462|Promoter			
chr1:154270724-154273007|Promoter	chr1:154272511-154275875|+|HAX1	chr1:154199045-154201253|Enhancer,chr1:154184913-154187684|Enhancer			chr1:154192001-154192351|Promoter	chr1:154184913-154187684|Enhancer	
chr1:154324614-154324778|Promoter	chr1:154325553-154351304|+|ATP8B2	chr1:154344877-154345790|Enhancer	chr1:154669272-154671968|Enhancer,chr1:155090075-155094931|Enhancer,chr1:167453609-167456333|Enhancer,chr1:167533082-167535123|Enhancer,chr1:154335111-154335532|Enhancer,chr1:167120995-167124383|Enhancer,chr1:155110333-155112877|Enhancer,chr1:167342211-167343495|Enhancer,chr1:154351991-154353964|Enhancer,chr1:154876530-154882159|Enhancer,chr1:167615335-167617211|Enhancer,chr1:167438607-167444173|Enhancer,chr1:155164906-155168917|Enhancer,chr1:154765563-154766399|Enhancer,chr1:167675586-167677786|Enhancer,chr1:167597948-167602874|Enhancer,chr1:167265611-167269379|Enhancer,chr1:167538835-167540702|Enhancer,chr1:167066151-167068336|Enhancer,chr1:154758925-154762412|Enhancer,chr1:154995330-154995934|Enhancer,chr1:154466564-154467041|Enhancer,chr1:155016547-155019022|Enhancer,chr1:154276522-154278749|Enhancer,chr1:167685359-167690000|Enhancer,chr1:154544597-154544844|Enhancer,chr1:154534066-154534934|Enhancer,chr1:154942813-154944949|Enhancer,chr1:167400174-167402400|Enhancer,chr1:154558865-154562879|Enhancer,chr1:167126476-167129157|Enhancer,chr1:154988057-154988695|Enhancer,chr1:154546031-154549269|Enhancer,chr1:154348440-154350092|Enhancer,chr1:155081667-155088074|Enhancer,chr1:167636646-167639065|Enhancer,chr1:154438739-154442805|Enhancer,chr1:167409166-167409433|Enhancer		chr1:155185637-155186126|Promoter,chr1:154973544-154976065|Promoter,chr1:155052607-155052787|Promoter,chr1:154998894-155003038|Promoter,chr1:167630012-167635073|Promoter,chr1:155172669-155177952|Promoter,chr1:155207009-155208861|Promoter,chr1:154961539-154963941|Promoter,chr1:167219413-167222938|Promoter,chr1:154478066-154481089|Promoter,chr1:167627694-167629403|Promoter,chr1:155193490-155193942|Promoter,chr1:155043886-155046896|Promoter,chr1:155307552-155310647|Promoter,chr1:154404053-154410024|Promoter,chr1:155060856-155064728|Promoter,chr1:155050616-155052269|Promoter,chr1:154325450-154327937|Promoter,chr1:154984134-154986409|Promoter,chr1:155322723-155324130|Promoter		chr1:154669272-154671968|Enhancer
chr1:154325450-154327937|Promoter	chr1:154325553-154351304|+|ATP8B2	chr1:154344877-154345790|Enhancer,chr1:154276522-154278749|Enhancer	chr1:154669272-154671968|Enhancer,chr1:155090075-155094931|Enhancer,chr1:167453609-167456333|Enhancer,chr1:167533082-167535123|Enhancer,chr1:154335111-154335532|Enhancer,chr1:167120995-167124383|Enhancer,chr1:155110333-155112877|Enhancer,chr1:167342211-167343495|Enhancer,chr1:154351991-154353964|Enhancer,chr1:154876530-154882159|Enhancer,chr1:167615335-167617211|Enhancer,chr1:167438607-167444173|Enhancer,chr1:155164906-155168917|Enhancer,chr1:154765563-154766399|Enhancer,chr1:167675586-167677786|Enhancer,chr1:167597948-167602874|Enhancer,chr1:167265611-167269379|Enhancer,chr1:167538835-167540702|Enhancer,chr1:167066151-167068336|Enhancer,chr1:154758925-154762412|Enhancer,chr1:154995330-154995934|Enhancer,chr1:154466564-154467041|Enhancer,chr1:155016547-155019022|Enhancer,chr1:167685359-167690000|Enhancer,chr1:154544597-154544844|Enhancer,chr1:154534066-154534934|Enhancer,chr1:154942813-154944949|Enhancer,chr1:167400174-167402400|Enhancer,chr1:154558865-154562879|Enhancer,chr1:167126476-167129157|Enhancer,chr1:154988057-154988695|Enhancer,chr1:154546031-154549269|Enhancer,chr1:154348440-154350092|Enhancer,chr1:155081667-155088074|Enhancer,chr1:167636646-167639065|Enhancer,chr1:154438739-154442805|Enhancer,chr1:167409166-167409433|Enhancer		chr1:155185637-155186126|Promoter,chr1:154973544-154976065|Promoter,chr1:154324614-154324778|Promoter,chr1:155052607-155052787|Promoter,chr1:154998894-155003038|Promoter,chr1:167630012-167635073|Promoter,chr1:155172669-155177952|Promoter,chr1:155207009-155208861|Promoter,chr1:154961539-154963941|Promoter,chr1:167219413-167222938|Promoter,chr1:154478066-154481089|Promoter,chr1:167627694-167629403|Promoter,chr1:155193490-155193942|Promoter,chr1:155043886-155046896|Promoter,chr1:155307552-155310647|Promoter,chr1:154404053-154410024|Promoter,chr1:155060856-155064728|Promoter,chr1:155050616-155052269|Promoter,chr1:154984134-154986409|Promoter,chr1:155322723-155324130|Promoter	chr1:154344877-154345790|Enhancer	chr1:154669272-154671968|Enhancer
chr1:154379549-154379633|Promoter	chr1:154376966-154379273|-|AL162591.1			chr1:154379734-154379826|Promoter			
chr1:154379734-154379826|Promoter	chr1:154376966-154379273|-|AL162591.1			chr1:154379549-154379633|Promoter			
chr1:154404053-154410024|Promoter	chr1:154405193-154469450|+|IL6R,chr1:154402328-154406564|-|IL6R-AS1	chr1:154466564-154467041|Enhancer,chr1:154438739-154442805|Enhancer,chr1:154351991-154353964|Enhancer	chr1:154344877-154345790|Enhancer,chr1:154669272-154671968|Enhancer,chr1:167533082-167535123|Enhancer,chr1:155090075-155094931|Enhancer,chr1:154335111-154335532|Enhancer,chr1:167453609-167456333|Enhancer,chr1:167120995-167124383|Enhancer,chr1:155110333-155112877|Enhancer,chr1:167342211-167343495|Enhancer,chr1:154876530-154882159|Enhancer,chr1:167615335-167617211|Enhancer,chr1:167438607-167444173|Enhancer,chr1:155164906-155168917|Enhancer,chr1:154765563-154766399|Enhancer,chr1:167675586-167677786|Enhancer,chr1:167597948-167602874|Enhancer,chr1:167265611-167269379|Enhancer,chr1:167538835-167540702|Enhancer,chr1:167066151-167068336|Enhancer,chr1:154758925-154762412|Enhancer,chr1:154995330-154995934|Enhancer,chr1:155016547-155019022|Enhancer,chr1:154276522-154278749|Enhancer,chr1:167685359-167690000|Enhancer,chr1:154544597-154544844|Enhancer,chr1:154534066-154534934|Enhancer,chr1:154942813-154944949|Enhancer,chr1:167400174-167402400|Enhancer,chr1:154558865-154562879|Enhancer,chr1:167126476-167129157|Enhancer,chr1:154988057-154988695|Enhancer,chr1:154546031-154549269|Enhancer,chr1:154348440-154350092|Enhancer,chr1:155081667-155088074|Enhancer,chr1:167636646-167639065|Enhancer,chr1:167409166-167409433|Enhancer	chr1:154478066-154481089|Promoter	chr1:155185637-155186126|Promoter,chr1:154973544-154976065|Promoter,chr1:154324614-154324778|Promoter,chr1:155052607-155052787|Promoter,chr1:154998894-155003038|Promoter,chr1:167630012-167635073|Promoter,chr1:155172669-155177952|Promoter,chr1:155207009-155208861|Promoter,chr1:154961539-154963941|Promoter,chr1:167219413-167222938|Promoter,chr1:167627694-167629403|Promoter,chr1:155043886-155046896|Promoter,chr1:155193490-155193942|Promoter,chr1:155307552-155310647|Promoter,chr1:155060856-155064728|Promoter,chr1:155050616-155052269|Promoter,chr1:154325450-154327937|Promoter,chr1:154984134-154986409|Promoter,chr1:155322723-155324130|Promoter	chr1:154351991-154353964|Enhancer	chr1:154669272-154671968|Enhancer
chr1:154478066-154481089|Promoter	chr1:154480012-154481501|+|AL162591.2	chr1:154558865-154562879|Enhancer,chr1:154546031-154549269|Enhancer,chr1:154348440-154350092|Enhancer,chr1:154351991-154353964|Enhancer,chr1:154534066-154534934|Enhancer	chr1:154344877-154345790|Enhancer,chr1:154669272-154671968|Enhancer,chr1:167533082-167535123|Enhancer,chr1:155090075-155094931|Enhancer,chr1:154335111-154335532|Enhancer,chr1:167453609-167456333|Enhancer,chr1:167120995-167124383|Enhancer,chr1:155110333-155112877|Enhancer,chr1:167342211-167343495|Enhancer,chr1:154876530-154882159|Enhancer,chr1:167615335-167617211|Enhancer,chr1:167438607-167444173|Enhancer,chr1:155164906-155168917|Enhancer,chr1:154765563-154766399|Enhancer,chr1:167675586-167677786|Enhancer,chr1:167597948-167602874|Enhancer,chr1:167265611-167269379|Enhancer,chr1:167538835-167540702|Enhancer,chr1:167066151-167068336|Enhancer,chr1:154758925-154762412|Enhancer,chr1:154995330-154995934|Enhancer,chr1:154466564-154467041|Enhancer,chr1:155016547-155019022|Enhancer,chr1:154276522-154278749|Enhancer,chr1:167685359-167690000|Enhancer,chr1:154544597-154544844|Enhancer,chr1:154942813-154944949|Enhancer,chr1:167400174-167402400|Enhancer,chr1:167126476-167129157|Enhancer,chr1:154988057-154988695|Enhancer,chr1:155081667-155088074|Enhancer,chr1:167636646-167639065|Enhancer,chr1:154438739-154442805|Enhancer,chr1:167409166-167409433|Enhancer	chr1:154404053-154410024|Promoter	chr1:155185637-155186126|Promoter,chr1:154973544-154976065|Promoter,chr1:154324614-154324778|Promoter,chr1:155052607-155052787|Promoter,chr1:154998894-155003038|Promoter,chr1:167630012-167635073|Promoter,chr1:155172669-155177952|Promoter,chr1:155207009-155208861|Promoter,chr1:154961539-154963941|Promoter,chr1:167219413-167222938|Promoter,chr1:167627694-167629403|Promoter,chr1:155043886-155046896|Promoter,chr1:155193490-155193942|Promoter,chr1:155307552-155310647|Promoter,chr1:155060856-155064728|Promoter,chr1:155050616-155052269|Promoter,chr1:154325450-154327937|Promoter,chr1:154984134-154986409|Promoter,chr1:155322723-155324130|Promoter	chr1:154558865-154562879|Enhancer	chr1:154669272-154671968|Enhancer
chr1:154961539-154963941|Promoter	chr1:154961825-154962623|+|AL451085.2,chr1:154957026-154962036|-|PYGO2	chr1:154995330-154995934|Enhancer,chr1:155016547-155019022|Enhancer,chr1:154942813-154944949|Enhancer	chr1:154669272-154671968|Enhancer,chr1:155090075-155094931|Enhancer,chr1:167453609-167456333|Enhancer,chr1:167533082-167535123|Enhancer,chr1:154344877-154345790|Enhancer,chr1:167120995-167124383|Enhancer,chr1:154335111-154335532|Enhancer,chr1:155110333-155112877|Enhancer,chr1:167342211-167343495|Enhancer,chr1:154351991-154353964|Enhancer,chr1:154876530-154882159|Enhancer,chr1:167615335-167617211|Enhancer,chr1:167438607-167444173|Enhancer,chr1:155164906-155168917|Enhancer,chr1:154765563-154766399|Enhancer,chr1:167675586-167677786|Enhancer,chr1:167597948-167602874|Enhancer,chr1:167265611-167269379|Enhancer,chr1:167538835-167540702|Enhancer,chr1:167066151-167068336|Enhancer,chr1:154758925-154762412|Enhancer,chr1:154466564-154467041|Enhancer,chr1:154276522-154278749|Enhancer,chr1:167685359-167690000|Enhancer,chr1:154544597-154544844|Enhancer,chr1:154534066-154534934|Enhancer,chr1:167400174-167402400|Enhancer,chr1:154558865-154562879|Enhancer,chr1:167126476-167129157|Enhancer,chr1:154988057-154988695|Enhancer,chr1:155081667-155088074|Enhancer,chr1:154546031-154549269|Enhancer,chr1:154348440-154350092|Enhancer,chr1:167636646-167639065|Enhancer,chr1:154438739-154442805|Enhancer,chr1:167409166-167409433|Enhancer		chr1:155185637-155186126|Promoter,chr1:154973544-154976065|Promoter,chr1:155052607-155052787|Promoter,chr1:154324614-154324778|Promoter,chr1:154998894-155003038|Promoter,chr1:167630012-167635073|Promoter,chr1:155172669-155177952|Promoter,chr1:155207009-155208861|Promoter,chr1:167219413-167222938|Promoter,chr1:154478066-154481089|Promoter,chr1:167627694-167629403|Promoter,chr1:155193490-155193942|Promoter,chr1:155043886-155046896|Promoter,chr1:155307552-155310647|Promoter,chr1:154404053-154410024|Promoter,chr1:155060856-155064728|Promoter,chr1:155050616-155052269|Promoter,chr1:154325450-154327937|Promoter,chr1:154984134-154986409|Promoter,chr1:155322723-155324130|Promoter	chr1:154942813-154944949|Enhancer	chr1:154669272-154671968|Enhancer
