loopId	mergedAnchorA	mergedAnchorB
loop_chr16-chr16-8237|K562_RAD21_17m	chr16:2304491-2304663|Enhancer	chr16:2305010-2305168|Enhancer
loop_chr16-chr16-8239|K562_RAD21_17m	chr16:88369333-88369505|Enhancer	chr16:88370269-88370561|Enhancer
loop_chr16-chr16-8242|K562_RAD21_17m	chr16:87146745-87146773|Enhancer	chr16:87146917-87147024|Enhancer
loop_chr16-chr16-8246|K562_RAD21_17m	chr16:85669878-85670246|Enhancer	chr16:85670443-85670772|Enhancer
loop_chr16-chr16-8247|K562_RAD21_17m	chr16:67682223-67682341|Enhancer	chr16:67682398-67682541|Enhancer
loop_chr16-chr16-8258|K562_RAD21_17m	chr16:3272623-3272890|Promoter	chr16:3272908-3273398|Promoter
loop_chr16-chr16-8261|K562_RAD21_17m	chr16:4298632-4298739|Enhancer	chr16:4298822-4298893|Enhancer
loop_chr16-chr16-8262|K562_RAD21_17m	chr16:87461599-87461780|Enhancer	chr16:87492648-87493908|Promoter
loop_chr16-chr16-8267|K562_RAD21_17m	chr16:81451313-81451983|Enhancer	chr16:81495644-81496148|Enhancer
loop_chr16-chr16-8269|K562_RAD21_17m	chr16:86697780-86698275|Promoter	chr16:86698348-86698432|Promoter
loop_chr16-chr16-8270|K562_RAD21_17m	chr16:12364173-12364238|Enhancer	chr16:12364449-12364718|Enhancer
loop_chr16-chr16-8272|K562_RAD21_17m	chr16:2019261-2019714|Promoter	chr16:2023001-2023701|Enhancer
loop_chr16-chr16-8287|K562_RAD21_17m	chr16:71412472-71412890|Enhancer	chr16:71439276-71440877|Promoter
loop_chr16-chr16-8290|K562_RAD21_17m	chr16:75524206-75524656|Enhancer	chr16:75621118-75621927|Promoter
loop_chr16-chr16-8293|K562_RAD21_17m	chr16:10579208-10580117|Promoter	chr16:10736233-10737390|Enhancer
loop_chr16-chr16-8296|K562_RAD21_17m	chr16:66954162-66954676|Enhancer	chr16:67014221-67014644|Enhancer
loop_chr16-chr16-8301|K562_RAD21_17m	chr16:8957926-8959264|Enhancer	chr16:9008600-9008976|Enhancer
loop_chr16-chr16-8302|K562_RAD21_17m	chr16:67883842-67884591|Promoter	chr16:67918999-67919907|Enhancer
loop_chr16-chr16-8305|K562_RAD21_17m	chr16:85553196-85554149|Enhancer	chr16:85563664-85564992|Enhancer
loop_chr16-chr16-8320|K562_RAD21_17m	chr16:27079703-27081211|Enhancer	chr16:27109776-27110194|Enhancer
loop_chr16-chr16-8323|K562_RAD21_17m	chr16:71421661-71422179|Promoter	chr16:71499966-71500013|Enhancer
loop_chr16-chr16-8326|K562_RAD21_17m	chr16:57591461-57591812|Enhancer	chr16:57664437-57664666|Enhancer
loop_chr16-chr16-8328|K562_RAD21_17m	chr16:57899539-57901196|Enhancer	chr16:57976166-57978252|Promoter
loop_chr16-chr16-8339|K562_RAD21_17m	chr16:2023001-2023701|Enhancer	chr16:2047719-2048066|Promoter
loop_chr16-chr16-8360|K562_RAD21_17m	chr16:66608826-66609253|Enhancer	chr16:66660411-66662986|Enhancer
loop_chr16-chr16-8380|K562_RAD21_17m	chr16:72864827-72865081|Enhancer	chr16:72865207-72865441|Enhancer
loop_chr16-chr16-8381|K562_RAD21_17m	chr16:30155230-30155232|Enhancer	chr16:30155364-30155365|Enhancer
loop_chr16-chr16-8382|K562_RAD21_17m	chr16:29838469-29839522|Enhancer	chr16:29843195-29843898|Enhancer
loop_chr16-chr16-8384|K562_RAD21_17m	chr16:68704533-68704834|Enhancer	chr16:68843194-68844238|Promoter
loop_chr16-chr16-8386|K562_RAD21_17m	chr16:85253172-85253927|Enhancer	chr16:85275355-85276014|Enhancer
loop_chr16-chr16-8395|K562_RAD21_17m	chr16:84981825-84982949|Enhancer	chr16:85055562-85057454|Enhancer
loop_chr16-chr16-8396|K562_RAD21_17m	chr16:84174017-84175428|Enhancer	chr16:84186688-84187091|Promoter
loop_chr16-chr16-8405|K562_RAD21_17m	chr16:66651032-66651163|Enhancer	chr16:66660411-66662986|Enhancer
loop_chr16-chr16-8406|K562_RAD21_17m	chr16:85011725-85012589|Promoter	chr16:85055562-85057454|Enhancer
loop_chr16-chr16-8407|K562_RAD21_17m	chr16:78503642-78503714|Enhancer	chr16:78769775-78770731|Enhancer
loop_chr16-chr16-8412|K562_RAD21_17m	chr16:57801313-57802483|Promoter	chr16:57863715-57864273|Enhancer
loop_chr16-chr16-8427|K562_RAD21_17m	chr16:66894737-66895406|Enhancer	chr16:66952197-66954112|Enhancer
loop_chr16-chr16-8442|K562_RAD21_17m	chr16:24834580-24835822|Enhancer	chr16:24844435-24844731|Promoter
loop_chr16-chr16-8448|K562_RAD21_17m	chr16:85390214-85395473|Enhancer	chr16:85416100-85416711|Enhancer
loop_chr16-chr16-8458|K562_RAD21_17m	chr16:88443007-88445448|Enhancer	chr16:88454830-88455657|Promoter
loop_chr16-chr16-8463|K562_RAD21_17m	chr16:55700250-55701867|Enhancer	chr16:55712372-55712762|Enhancer
loop_chr16-chr16-8467|K562_RAD21_17m	chr16:85027494-85028662|Promoter	chr16:85050632-85051635|Enhancer
loop_chr16-chr16-8499|K562_RAD21_17m	chr16:2194988-2195159|Promoter	chr16:2250403-2252910|Promoter
loop_chr4-chr4-15896|K562_RAD21_17m	chr4:128508808-128509091|Enhancer	chr4:128509303-128509589|Enhancer
loop_chr4-chr4-15898|K562_RAD21_17m	chr4:184638246-184638673|Enhancer	chr4:184639261-184639451|Enhancer
loop_chr4-chr4-15899|K562_RAD21_17m	chr4:177157408-177157549|Enhancer	chr4:177157605-177157625|Enhancer
loop_chr4-chr4-15903|K562_RAD21_17m	chr4:183262013-183262130|Enhancer	chr4:183398762-183399133|Enhancer
loop_chr4-chr4-15906|K562_RAD21_17m	chr4:158753773-158754203|Enhancer	chr4:158754233-158754488|Enhancer
loop_chr4-chr4-15908|K562_RAD21_17m	chr4:74376855-74377927|Enhancer	chr4:74530699-74532484|Enhancer
loop_chr4-chr4-15909|K562_RAD21_17m	chr4:77694327-77694545|Enhancer	chr4:77694785-77695063|Enhancer
loop_chr4-chr4-15910|K562_RAD21_17m	chr4:55794483-55794586|Enhancer	chr4:55794877-55794905|Enhancer
loop_chr4-chr4-15912|K562_RAD21_17m	chr4:126579793-126579806|Enhancer	chr4:126579905-126580105|Enhancer
loop_chr4-chr4-15913|K562_RAD21_17m	chr4:188085362-188085467|Enhancer	chr4:188085522-188085696|Enhancer
loop_chr4-chr4-15915|K562_RAD21_17m	chr4:186037028-186037049|Enhancer	chr4:186038287-186038362|Enhancer
loop_chr4-chr4-15917|K562_RAD21_17m	chr4:82380626-82380665|Enhancer	chr4:82380719-82380823|Enhancer
loop_chr4-chr4-15918|K562_RAD21_17m	chr4:10160497-10161571|Enhancer	chr4:10403534-10404878|Enhancer
loop_chr4-chr4-15919|K562_RAD21_17m	chr4:65442261-65442314|Enhancer	chr4:65442351-65442574|Enhancer
loop_chr4-chr4-15921|K562_RAD21_17m	chr4:119040382-119040806|Enhancer	chr4:119041996-119042196|Enhancer
loop_chr4-chr4-15922|K562_RAD21_17m	chr4:10113406-10113691|Enhancer	chr4:10113846-10114266|Promoter
loop_chr4-chr4-15923|K562_RAD21_17m	chr4:135288927-135288951|Enhancer	chr4:135289206-135289220|Enhancer
loop_chr4-chr4-15925|K562_RAD21_17m	chr4:48564306-48564595|Enhancer	chr4:48564840-48565047|Enhancer
loop_chr4-chr4-15926|K562_RAD21_17m	chr4:82630975-82631142|Enhancer	chr4:82631427-82631560|Enhancer
loop_chr4-chr4-15929|K562_RAD21_17m	chr4:33245677-33245801|Enhancer	chr4:33245845-33245864|Enhancer
loop_chr4-chr4-15931|K562_RAD21_17m	chr4:168958245-168958271|Enhancer	chr4:168958351-168958473|Enhancer
loop_chr4-chr4-15932|K562_RAD21_17m	chr4:56770235-56770251|Enhancer	chr4:56770551-56770553|Enhancer
loop_chr4-chr4-15933|K562_RAD21_17m	chr4:41794450-41794461|Enhancer	chr4:41797158-41797160|Enhancer
loop_chr4-chr4-15934|K562_RAD21_17m	chr4:107174713-107174788|Enhancer	chr4:107174965-107175068|Enhancer
loop_chr4-chr4-15935|K562_RAD21_17m	chr4:60520672-60520674|Enhancer	chr4:60520859-60520882|Enhancer
loop_chr4-chr4-15937|K562_RAD21_17m	chr4:147572094-147572217|Enhancer	chr4:147572376-147572427|Enhancer
loop_chr4-chr4-15939|K562_RAD21_17m	chr4:1736638-1736744|Enhancer	chr4:1736909-1736954|Enhancer
loop_chr4-chr4-15940|K562_RAD21_17m	chr4:82889551-82889578|Enhancer	chr4:82890733-82890991|Enhancer
loop_chr4-chr4-15942|K562_RAD21_17m	chr4:183539301-183539316|Enhancer	chr4:183539471-183539520|Enhancer
loop_chr4-chr4-15943|K562_RAD21_17m	chr4:13443754-13443983|Enhancer	chr4:13444032-13444044|Enhancer
loop_chr4-chr4-15944|K562_RAD21_17m	chr4:40941493-40941587|Enhancer	chr4:40941796-40941837|Enhancer
loop_chr4-chr4-15945|K562_RAD21_17m	chr4:19153238-19154104|Enhancer	chr4:19154241-19154471|Enhancer
loop_chr4-chr4-15949|K562_RAD21_17m	chr4:144719915-144720391|Enhancer	chr4:144720426-144720696|Enhancer
loop_chr4-chr4-15951|K562_RAD21_17m	chr4:48741009-48741017|Enhancer	chr4:48741904-48742030|Enhancer
loop_chr4-chr4-15953|K562_RAD21_17m	chr4:42285583-42285680|Enhancer	chr4:42285831-42285839|Enhancer
loop_chr4-chr4-15955|K562_RAD21_17m	chr4:95059759-95059851|Enhancer	chr4:95059927-95060181|Enhancer
loop_chr4-chr4-15956|K562_RAD21_17m	chr4:108218794-108219013|Enhancer	chr4:108219772-108220073|Enhancer
loop_chr4-chr4-15959|K562_RAD21_17m	chr4:189192861-189193172|Promoter	chr4:189193199-189193311|Promoter
loop_chr4-chr4-15961|K562_RAD21_17m	chr4:101943123-101943135|Enhancer	chr4:101943503-101943505|Enhancer
loop_chr4-chr4-15962|K562_RAD21_17m	chr4:3234173-3234174|Enhancer	chr4:3324818-3324819|Promoter
loop_chr4-chr4-15964|K562_RAD21_17m	chr4:161421740-161421792|Enhancer	chr4:161422001-161422164|Enhancer
loop_chr4-chr4-15965|K562_RAD21_17m	chr4:86699200-86699230|Enhancer	chr4:86699289-86699401|Enhancer
loop_chr4-chr4-15967|K562_RAD21_17m	chr4:56764747-56764923|Enhancer	chr4:56765039-56765093|Enhancer
loop_chr4-chr4-15970|K562_RAD21_17m	chr4:26956355-26956431|Enhancer	chr4:26956491-26956592|Enhancer
loop_chr4-chr4-15971|K562_RAD21_17m	chr4:46961260-46961277|Enhancer	chr4:46961416-46961625|Enhancer
loop_chr4-chr4-15972|K562_RAD21_17m	chr4:38023126-38023165|Enhancer	chr4:38023259-38023402|Enhancer
loop_chr4-chr4-15973|K562_RAD21_17m	chr4:7604495-7604644|Enhancer	chr4:7604746-7604859|Enhancer
loop_chr4-chr4-15974|K562_RAD21_17m	chr4:173300731-173300741|Enhancer	chr4:173301817-173301963|Enhancer
loop_chr4-chr4-15975|K562_RAD21_17m	chr4:67890891-67890945|Enhancer	chr4:67891043-67891158|Enhancer
loop_chr4-chr4-15979|K562_RAD21_17m	chr4:6280747-6280839|Enhancer	chr4:6280930-6281115|Enhancer
loop_chr4-chr4-15981|K562_RAD21_17m	chr4:1857198-1860582|Enhancer	chr4:1897872-1899673|Enhancer
loop_chr4-chr4-15982|K562_RAD21_17m	chr4:72468796-72469125|Enhancer	chr4:72470414-72470665|Enhancer
loop_chr4-chr4-15983|K562_RAD21_17m	chr4:69576323-69576409|Enhancer	chr4:69576700-69576736|Enhancer
loop_chr4-chr4-15984|K562_RAD21_17m	chr4:86898765-86899123|Enhancer	chr4:87235834-87236135|Enhancer
loop_chr4-chr4-15985|K562_RAD21_17m	chr4:158894779-158894847|Enhancer	chr4:158894962-158894990|Enhancer
loop_chr4-chr4-15986|K562_RAD21_17m	chr4:70715975-70716030|Enhancer	chr4:70716226-70716239|Enhancer
loop_chr4-chr4-15989|K562_RAD21_17m	chr4:94549075-94549105|Enhancer	chr4:94549271-94549355|Enhancer
loop_chr4-chr4-15990|K562_RAD21_17m	chr4:85576269-85576444|Enhancer	chr4:85576477-85576669|Enhancer
loop_chr4-chr4-15991|K562_RAD21_17m	chr4:110076922-110077044|Enhancer	chr4:110077066-110077107|Enhancer
loop_chr4-chr4-15993|K562_RAD21_17m	chr4:158953302-158953322|Enhancer	chr4:158953652-158953727|Enhancer
loop_chr4-chr4-15994|K562_RAD21_17m	chr4:111363234-111363288|Enhancer	chr4:111363560-111363603|Enhancer
loop_chr4-chr4-15995|K562_RAD21_17m	chr4:35943961-35944113|Enhancer	chr4:35944214-35944442|Enhancer
loop_chr4-chr4-15996|K562_RAD21_17m	chr4:72393532-72393533|Enhancer	chr4:72756102-72756103|Enhancer
loop_chr4-chr4-15997|K562_RAD21_17m	chr4:128180885-128181159|Enhancer	chr4:128181207-128181519|Enhancer
loop_chr4-chr4-15998|K562_RAD21_17m	chr4:185181209-185181292|Enhancer	chr4:185181600-185181646|Enhancer
loop_chr4-chr4-15999|K562_RAD21_17m	chr4:172663508-172663550|Enhancer	chr4:172663711-172663833|Enhancer
loop_chr4-chr4-16000|K562_RAD21_17m	chr4:25420791-25420794|Enhancer	chr4:25423471-25423472|Enhancer
loop_chr4-chr4-16002|K562_RAD21_17m	chr4:186733311-186733327|Enhancer	chr4:186733535-186733647|Enhancer
loop_chr4-chr4-16005|K562_RAD21_17m	chr4:53885453-53885581|Enhancer	chr4:53885796-53885865|Enhancer
loop_chr4-chr4-16008|K562_RAD21_17m	chr4:34207209-34207268|Enhancer	chr4:34207372-34207475|Enhancer
loop_chr4-chr4-16009|K562_RAD21_17m	chr4:104433492-104433523|Enhancer	chr4:104433777-104433807|Enhancer
loop_chr4-chr4-16011|K562_RAD21_17m	chr4:95193454-95193536|Enhancer	chr4:95193769-95193780|Enhancer
loop_chr4-chr4-16012|K562_RAD21_17m	chr4:155388324-155388402|Enhancer	chr4:155388496-155388690|Enhancer
loop_chr4-chr4-16014|K562_RAD21_17m	chr4:602783-602808|Enhancer	chr4:605765-605932|Enhancer
loop_chr4-chr4-16017|K562_RAD21_17m	chr4:124576379-124576564|Enhancer	chr4:124576640-124576681|Enhancer
loop_chr4-chr4-16020|K562_RAD21_17m	chr4:105630238-105630252|Enhancer	chr4:105630544-105630664|Enhancer
loop_chr4-chr4-16021|K562_RAD21_17m	chr4:86921831-86923198|Enhancer	chr4:87006708-87007068|Enhancer
loop_chr4-chr4-16022|K562_RAD21_17m	chr4:64954298-64954413|Enhancer	chr4:64954485-64954491|Enhancer
loop_chr4-chr4-16025|K562_RAD21_17m	chr4:39462948-39462956|Enhancer	chr4:39463100-39463149|Enhancer
loop_chr4-chr4-16026|K562_RAD21_17m	chr4:99718817-99718881|Enhancer	chr4:99718970-99719173|Enhancer
loop_chr4-chr4-16027|K562_RAD21_17m	chr4:89489952-89490131|Enhancer	chr4:89490194-89490358|Enhancer
loop_chr4-chr4-16028|K562_RAD21_17m	chr4:143295578-143295615|Enhancer	chr4:143295801-143295952|Enhancer
loop_chr4-chr4-16029|K562_RAD21_17m	chr4:48293766-48293780|Enhancer	chr4:48293843-48294022|Enhancer
loop_chr4-chr4-16030|K562_RAD21_17m	chr4:69466488-69466695|Enhancer	chr4:69466734-69466791|Enhancer
loop_chr4-chr4-16032|K562_RAD21_17m	chr4:148267738-148267785|Enhancer	chr4:148268109-148268134|Enhancer
loop_chr4-chr4-16033|K562_RAD21_17m	chr4:6470706-6470856|Enhancer	chr4:6474287-6474434|Enhancer
loop_chr4-chr4-16034|K562_RAD21_17m	chr4:7831082-7831375|Enhancer	chr4:7831434-7831587|Enhancer
loop_chr4-chr4-16035|K562_RAD21_17m	chr4:179619194-179619433|Enhancer	chr4:179619578-179619597|Enhancer
loop_chr4-chr4-16038|K562_RAD21_17m	chr4:2220198-2221335|Enhancer	chr4:2462613-2463879|Promoter
loop_chr4-chr4-16039|K562_RAD21_17m	chr4:127990133-127990324|Enhancer	chr4:127990484-127990565|Enhancer
loop_chr4-chr4-16040|K562_RAD21_17m	chr4:188222353-188222416|Enhancer	chr4:188222447-188222776|Enhancer
loop_chr4-chr4-16041|K562_RAD21_17m	chr4:94607100-94607127|Enhancer	chr4:94607359-94607716|Enhancer
loop_chr4-chr4-16044|K562_RAD21_17m	chr4:9146186-9146234|Enhancer	chr4:9146303-9146552|Enhancer
loop_chr4-chr4-16045|K562_RAD21_17m	chr4:40195600-40195657|Enhancer	chr4:40197081-40197230|Enhancer
loop_chr4-chr4-16047|K562_RAD21_17m	chr4:10172830-10173963|Enhancer	chr4:10185866-10187946|Enhancer
loop_chr4-chr4-16048|K562_RAD21_17m	chr4:2440607-2441932|Enhancer	chr4:2462613-2463879|Promoter
loop_chr4-chr4-16054|K562_RAD21_17m	chr4:180364617-180364759|Enhancer	chr4:180364888-180364988|Enhancer
loop_chr4-chr4-16057|K562_RAD21_17m	chr4:68019317-68019823|Enhancer	chr4:68020051-68020080|Enhancer
loop_chr4-chr4-16060|K562_RAD21_17m	chr4:150579476-150579581|Promoter	chr4:150579694-150579934|Promoter
loop_chr4-chr4-16065|K562_RAD21_17m	chr4:138971096-138971207|Enhancer	chr4:138971218-138971358|Enhancer
loop_chr4-chr4-16067|K562_RAD21_17m	chr4:15882745-15882761|Enhancer	chr4:16001535-16001596|Enhancer
loop_chr4-chr4-16071|K562_RAD21_17m	chr4:184175482-184175500|Enhancer	chr4:184175654-184175717|Enhancer
loop_chr4-chr4-16073|K562_RAD21_17m	chr4:41644353-41644578|Enhancer	chr4:41647021-41647382|Enhancer
loop_chr4-chr4-16079|K562_RAD21_17m	chr4:74439302-74439520|Promoter	chr4:74439611-74439925|Promoter
loop_chr4-chr4-16081|K562_RAD21_17m	chr4:110471940-110472108|Enhancer	chr4:110472114-110472463|Enhancer
loop_chr4-chr4-16082|K562_RAD21_17m	chr4:125350590-125350697|Enhancer	chr4:125350801-125350915|Enhancer
loop_chr4-chr4-16088|K562_RAD21_17m	chr4:40796544-40796724|Enhancer	chr4:40797005-40797105|Enhancer
loop_chr4-chr4-16089|K562_RAD21_17m	chr4:10805462-10805790|Enhancer	chr4:10806155-10806234|Enhancer
loop_chr4-chr4-16092|K562_RAD21_17m	chr4:57019346-57019730|Enhancer	chr4:57019785-57019806|Enhancer
loop_chr4-chr4-16102|K562_RAD21_17m	chr4:618885-618960|Enhancer	chr4:619066-619283|Enhancer
loop_chr4-chr4-16103|K562_RAD21_17m	chr4:48761847-48762203|Enhancer	chr4:48762236-48762264|Enhancer
loop_chr4-chr4-16105|K562_RAD21_17m	chr4:186313437-186313746|Enhancer	chr4:186313910-186314138|Enhancer
loop_chr4-chr4-16107|K562_RAD21_17m	chr4:1474169-1474327|Enhancer	chr4:1474408-1474532|Enhancer
loop_chr4-chr4-16109|K562_RAD21_17m	chr4:122939080-122939335|Enhancer	chr4:122939508-122939656|Enhancer
loop_chr4-chr4-16113|K562_RAD21_17m	chr4:60253084-60253224|Enhancer	chr4:60253579-60253724|Enhancer
loop_chr4-chr4-16116|K562_RAD21_17m	chr4:76947495-76947576|Enhancer	chr4:76948470-76948886|Promoter
loop_chr4-chr4-16121|K562_RAD21_17m	chr4:71440159-71440221|Enhancer	chr4:71440314-71440386|Enhancer
loop_chr4-chr4-16125|K562_RAD21_17m	chr4:108030407-108030636|Enhancer	chr4:108512183-108513397|Enhancer
loop_chr4-chr4-16134|K562_RAD21_17m	chr4:119185347-119185410|Enhancer	chr4:119185627-119185997|Enhancer
loop_chr4-chr4-16136|K562_RAD21_17m	chr4:157075963-157076220|Promoter	chr4:157076287-157076301|Promoter
loop_chr4-chr4-16137|K562_RAD21_17m	chr4:179745530-179745687|Enhancer	chr4:179745694-179745852|Enhancer
loop_chr4-chr4-16141|K562_RAD21_17m	chr4:37373654-37374067|Enhancer	chr4:37374251-37374274|Enhancer
loop_chr4-chr4-16142|K562_RAD21_17m	chr4:55857003-55857217|Enhancer	chr4:55857395-55857524|Enhancer
loop_chr4-chr4-16144|K562_RAD21_17m	chr4:24250141-24250156|Enhancer	chr4:24250689-24250779|Enhancer
loop_chr4-chr4-16146|K562_RAD21_17m	chr4:183816407-183816461|Enhancer	chr4:183816937-183817246|Enhancer
loop_chr4-chr4-16148|K562_RAD21_17m	chr4:55504141-55504268|Enhancer	chr4:55504310-55504321|Enhancer
loop_chr4-chr4-16149|K562_RAD21_17m	chr4:144894613-144894995|Enhancer	chr4:144895060-144895347|Enhancer
loop_chr4-chr4-16150|K562_RAD21_17m	chr4:53706381-53706644|Enhancer	chr4:54228028-54228236|Promoter
loop_chr4-chr4-16152|K562_RAD21_17m	chr4:25888089-25888252|Enhancer	chr4:25888362-25888372|Enhancer
loop_chr4-chr4-16153|K562_RAD21_17m	chr4:28014230-28014569|Enhancer	chr4:28014584-28014847|Enhancer
loop_chr4-chr4-16155|K562_RAD21_17m	chr4:15236667-15236917|Enhancer	chr4:15236963-15237024|Enhancer
loop_chr4-chr4-16156|K562_RAD21_17m	chr4:153367014-153367254|Enhancer	chr4:153367772-153367846|Enhancer
loop_chr4-chr4-16158|K562_RAD21_17m	chr4:48316155-48316498|Enhancer	chr4:48406886-48406992|Enhancer
loop_chr4-chr4-16159|K562_RAD21_17m	chr4:130920882-130921214|Enhancer	chr4:130922057-130922171|Enhancer
loop_chr4-chr4-16163|K562_RAD21_17m	chr4:139416273-139416552|Enhancer	chr4:139418622-139418757|Enhancer
loop_chr4-chr4-16168|K562_RAD21_17m	chr4:8688316-8689112|Enhancer	chr4:8917651-8918108|Enhancer
loop_chr4-chr4-16171|K562_RAD21_17m	chr4:20155675-20156024|Enhancer	chr4:20156455-20156565|Enhancer
loop_chr4-chr4-16172|K562_RAD21_17m	chr4:144920605-144920807|Promoter	chr4:144921052-144921077|Promoter
loop_chr4-chr4-16177|K562_RAD21_17m	chr4:10524869-10525011|Enhancer	chr4:10526614-10526700|Enhancer
loop_chr4-chr4-16178|K562_RAD21_17m	chr4:108778798-108778849|Enhancer	chr4:108779063-108779466|Enhancer
loop_chr4-chr4-16180|K562_RAD21_17m	chr4:173554482-173554554|Enhancer	chr4:173554568-173554808|Enhancer
loop_chr4-chr4-16181|K562_RAD21_17m	chr4:177530948-177531069|Enhancer	chr4:177531167-177531553|Enhancer
loop_chr4-chr4-16183|K562_RAD21_17m	chr4:96283609-96283697|Enhancer	chr4:96283905-96283939|Enhancer
loop_chr4-chr4-16184|K562_RAD21_17m	chr4:151243129-151243337|Enhancer	chr4:151243397-151243524|Enhancer
loop_chr4-chr4-16191|K562_RAD21_17m	chr4:6420125-6420212|Enhancer	chr4:6420307-6420613|Enhancer
loop_chr4-chr4-16192|K562_RAD21_17m	chr4:7664144-7664219|Enhancer	chr4:7664393-7664418|Enhancer
loop_chr4-chr4-16194|K562_RAD21_17m	chr4:119849543-119849818|Enhancer	chr4:119850219-119850443|Enhancer
loop_chr4-chr4-16199|K562_RAD21_17m	chr4:159510020-159510053|Enhancer	chr4:159510188-159510343|Enhancer
loop_chr4-chr4-16200|K562_RAD21_17m	chr4:56170508-56170514|Promoter	chr4:56170666-56170762|Promoter
loop_chr4-chr4-16201|K562_RAD21_17m	chr4:178361627-178361706|Enhancer	chr4:178361752-178362006|Enhancer
loop_chr4-chr4-16205|K562_RAD21_17m	chr4:137875560-137875756|Enhancer	chr4:137875792-137875838|Enhancer
loop_chr4-chr4-16206|K562_RAD21_17m	chr4:96586085-96586361|Enhancer	chr4:96586551-96586654|Enhancer
loop_chr4-chr4-16208|K562_RAD21_17m	chr4:39977867-39978325|Promoter	chr4:40055421-40055608|Promoter
loop_chr4-chr4-16209|K562_RAD21_17m	chr4:121653017-121653223|Enhancer	chr4:121653374-121653561|Enhancer
loop_chr4-chr4-16210|K562_RAD21_17m	chr4:55521990-55522146|Enhancer	chr4:55522652-55522871|Enhancer
loop_chr4-chr4-16214|K562_RAD21_17m	chr4:68031635-68031750|Enhancer	chr4:68031784-68031848|Enhancer
loop_chr4-chr4-16219|K562_RAD21_17m	chr4:67592195-67592319|Enhancer	chr4:67592759-67593080|Enhancer
loop_chr4-chr4-16221|K562_RAD21_17m	chr4:59394647-59394931|Enhancer	chr4:59395261-59395410|Enhancer
loop_chr4-chr4-16223|K562_RAD21_17m	chr4:112170923-112171105|Promoter	chr4:112171112-112171216|Promoter
loop_chr4-chr4-16226|K562_RAD21_17m	chr4:23917684-23917713|Enhancer	chr4:23917848-23917899|Enhancer
loop_chr4-chr4-16227|K562_RAD21_17m	chr4:7159610-7159821|Enhancer	chr4:7159905-7160030|Enhancer
loop_chr4-chr4-16228|K562_RAD21_17m	chr4:185215574-185215793|Enhancer	chr4:185215933-185216004|Enhancer
loop_chr4-chr4-16231|K562_RAD21_17m	chr4:25548164-25548495|Enhancer	chr4:25548625-25548731|Enhancer
loop_chr4-chr4-16232|K562_RAD21_17m	chr4:125656641-125656761|Enhancer	chr4:125656910-125656941|Enhancer
loop_chr4-chr4-16234|K562_RAD21_17m	chr4:30982413-30982794|Enhancer	chr4:30982806-30983110|Enhancer
loop_chr4-chr4-16237|K562_RAD21_17m	chr4:151865671-151865756|Enhancer	chr4:151865953-151866075|Enhancer
loop_chr4-chr4-16238|K562_RAD21_17m	chr4:30415623-30415869|Enhancer	chr4:30415966-30416010|Enhancer
loop_chr4-chr4-16239|K562_RAD21_17m	chr4:1814044-1814470|Enhancer	chr4:1897872-1899673|Enhancer
loop_chr4-chr4-16240|K562_RAD21_17m	chr4:184248165-184248256|Enhancer	chr4:184248414-184248554|Enhancer
loop_chr4-chr4-16242|K562_RAD21_17m	chr4:10554784-10554817|Enhancer	chr4:12633065-12633321|Enhancer
loop_chr4-chr4-16243|K562_RAD21_17m	chr4:56287005-56287137|Promoter	chr4:56287606-56287776|Promoter
loop_chr4-chr4-16244|K562_RAD21_17m	chr4:182937593-182939191|Enhancer	chr4:183008258-183008689|Enhancer
loop_chr4-chr4-16245|K562_RAD21_17m	chr4:117687377-117687470|Enhancer	chr4:117687626-117687762|Enhancer
loop_chr4-chr4-16249|K562_RAD21_17m	chr4:7718180-7718355|Enhancer	chr4:7718611-7718697|Enhancer
loop_chr4-chr4-16250|K562_RAD21_17m	chr4:22129807-22129937|Enhancer	chr4:22130152-22130259|Enhancer
loop_chr4-chr4-16255|K562_RAD21_17m	chr4:178165083-178165330|Enhancer	chr4:178165412-178165733|Enhancer
loop_chr4-chr4-16256|K562_RAD21_17m	chr4:112057540-112057874|Enhancer	chr4:112060410-112060453|Enhancer
loop_chr4-chr4-16257|K562_RAD21_17m	chr4:10185866-10187946|Enhancer	chr4:10403534-10404878|Enhancer
loop_chr4-chr4-16258|K562_RAD21_17m	chr4:122602475-122602719|Enhancer	chr4:122700482-122700636|Enhancer
loop_chr4-chr4-16261|K562_RAD21_17m	chr4:48033910-48034094|Enhancer	chr4:48036554-48036782|Enhancer
loop_chr4-chr4-16263|K562_RAD21_17m	chr4:78610909-78612439|Enhancer	chr4:78612596-78613810|Enhancer
loop_chr4-chr4-16264|K562_RAD21_17m	chr4:144457605-144457898|Enhancer	chr4:144458086-144458255|Enhancer
loop_chr4-chr4-16267|K562_RAD21_17m	chr4:32174445-32174555|Enhancer	chr4:32174663-32174783|Enhancer
loop_chr4-chr4-16268|K562_RAD21_17m	chr4:108480065-108480213|Enhancer	chr4:108480281-108480326|Enhancer
loop_chr4-chr4-16269|K562_RAD21_17m	chr4:10018767-10018920|Enhancer	chr4:10063615-10064584|Enhancer
loop_chr4-chr4-16272|K562_RAD21_17m	chr4:153051093-153051423|Enhancer	chr4:153051093-153051423|Enhancer
loop_chr4-chr4-16278|K562_RAD21_17m	chr4:44138504-44138762|Enhancer	chr4:44139074-44139214|Enhancer
