loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr17-chr17-2034|GM12878_RAD21_17m	Enhancer	Enhancer	12670	23922	chr17:8797162-8799349|-|MFSD6L	chr17:9021510-9244000|+|NTN1
loop_chr17-chr17-2035|GM12878_RAD21_17m	Enhancer	Promoter	72150	0	chr17:60899891-60900185|+|RN7SL448P	chr17:61411751-61413280|+|C17orf82
loop_chr17-chr17-2036|GM12878_RAD21_17m	Promoter	Promoter	0	835	chr17:35005990-35089319|-|RFFL	chr17:35092208-35120044|-|RAD51D
loop_chr17-chr17-2043|GM12878_RAD21_17m	Enhancer	Enhancer	11805	10841	chr17:30116781-30186475|+|NSRP1	chr17:30288071-30288177|-|RNU6-1267P
loop_chr17-chr17-2044|GM12878_RAD21_17m	Enhancer	Enhancer	3393	20123	chr17:7913324-7916276|-|RNF227	chr17:8002594-8020339|+|GUCY2D
loop_chr17-chr17-2045|GM12878_RAD21_17m	Enhancer	Enhancer	31810	23258	chr17:30059052-30059147|-|RNY4P13	chr17:30068632-30069631|+|AC104996.2
loop_chr17-chr17-2048|GM12878_RAD21_17m	Promoter	Enhancer	0	8933	chr17:68205489-68207493|+|AC005332.4	chr17:68246629-68247938|-|AC005332.1
loop_chr17-chr17-2051|GM12878_RAD21_17m	Promoter	Enhancer	612	6268	chr17:34080882-34082224|-|AC004147.1	chr17:33013087-34157294|-|ASIC2
loop_chr17-chr17-2052|GM12878_RAD21_17m	Promoter	Enhancer	0	4022	chr17:76558791-76558868|+|SNORD1C	chr17:76672551-76711016|-|MXRA7
loop_chr17-chr17-2056|GM12878_RAD21_17m	Promoter	Enhancer	0	11601	chr17:74560701-74567343|-|CD300H	chr17:74748613-74748699|+|MIR3615
loop_chr17-chr17-2059|GM12878_RAD21_17m	Enhancer	Enhancer	18116	3248	chr17:49210411-49223225|+|ABI3	chr17:49223362-49230766|-|PHOSPHO1
loop_chr17-chr17-2062|GM12878_RAD21_17m	Promoter	Enhancer	1621	24479	chr17:75272981-75289449|-|SLC25A19	chr17:75338827-75339147|+|AC011933.1
loop_chr17-chr17-2064|GM12878_RAD21_17m	Promoter	Enhancer	1327	25783	chr17:8729935-8744836|-|CCDC42	chr17:8802737-8867677|-|PIK3R6
loop_chr17-chr17-2065|GM12878_RAD21_17m	Enhancer	Enhancer	4543	80683	chr17:31008497-31093127|+|AC138207.8	chr17:31294647-31297239|-|OMG
loop_chr17-chr17-2066|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr17:7591230-7614867|-|FXR2	chr17:7661779-7687550|-|TP53
loop_chr17-chr17-2072|GM12878_RAD21_17m	Promoter	Enhancer	559	19096	chr17:47970534-47981781|+|CDK5RAP3	chr17:48037161-48037247|-|MIR152
loop_chr17-chr17-2074|GM12878_RAD21_17m	Enhancer	Promoter	3372	1729	chr17:17776686-17779529|-|SMCR5	chr17:17858227-17860041|+|AC122129.1
loop_chr17-chr17-2078|GM12878_RAD21_17m	Enhancer	Enhancer	4645	18524	chr17:79848058-79850110|-|AC100791.1	chr17:79952663-79952992|+|AC100791.3
loop_chr17-chr17-2079|GM12878_RAD21_17m	Promoter	Enhancer	0	3415	chr17:2215482-2216015|-|AC090617.1	chr17:2235713-2236086|-|SMG6-IT1
loop_chr17-chr17-2080|GM12878_RAD21_17m	Enhancer	Enhancer	9668	5457	chr17:80200673-80205949|-|AC087741.1	chr17:80260866-80398786|+|AC124319.1
loop_chr17-chr17-2082|GM12878_RAD21_17m	Promoter	Enhancer	0	8213	chr17:67377281-67697261|+|PITPNC1	chr17:67637774-67638973|+|AC079331.1
loop_chr17-chr17-2084|GM12878_RAD21_17m	Enhancer	Promoter	28829	0	chr17:65051909-65053308|+|AC037487.2	chr17:65009289-65056740|-|GNA13
loop_chr17-chr17-2085|GM12878_RAD21_17m	Enhancer	Promoter	45540	0	chr17:42313324-42388568|-|STAT3	chr17:42313324-42388568|-|STAT3
loop_chr17-chr17-2086|GM12878_RAD21_17m	Enhancer	Enhancer	64658	31071	chr17:80940418-80942033|-|AC127496.3	chr17:80940418-80942033|-|AC127496.3
loop_chr17-chr17-2088|GM12878_RAD21_17m	Enhancer	Enhancer	9154	61860	chr17:5501400-5584531|-|NLRP1	chr17:5730289-5731085|+|AC006236.1
loop_chr17-chr17-2089|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr17:43125610-43145113|+|NBR2,chr17:43044295-43125483|-|BRCA1	chr17:43170481-43211689|+|NBR1
loop_chr17-chr17-2090|GM12878_RAD21_17m	Promoter	Enhancer	972	21521	chr17:69414697-69553865|+|MAP2K6	chr17:69477139-69501755|-|AC002546.1
loop_chr17-chr17-2093|GM12878_RAD21_17m	Enhancer	Enhancer	14554	7646	chr17:77444704-77447167|+|AC111170.3	chr17:77469068-77471045|+|AC111170.2
loop_chr17-chr17-2094|GM12878_RAD21_17m	Enhancer	Enhancer	13918	16703	chr17:75633434-75641404|+|SMIM5	chr17:75751594-75765711|-|GALK1
loop_chr17-chr17-2096|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr17:3896592-3916465|-|P2RX1	chr17:3923870-3964464|-|ATP2A3
loop_chr17-chr17-2097|GM12878_RAD21_17m	Enhancer	Enhancer	15058	10845	chr17:79730943-79742219|+|ENPP7	chr17:79800598-79802529|+|AC100791.2
loop_chr17-chr17-2098|GM12878_RAD21_17m	Enhancer	Enhancer	13302	8998	chr17:57685529-57685592|-|RNU7-134P	chr17:57744481-57745312|-|CCDC182
loop_chr17-chr17-2099|GM12878_RAD21_17m	Enhancer	Enhancer	20072	8199	chr17:58325450-58353719|+|TSPOAP1-AS1	chr17:58345178-58353093|-|SUPT4H1
loop_chr17-chr17-2101|GM12878_RAD21_17m	Enhancer	Enhancer	14065	23949	chr17:82482098-82483388|+|NARF-IT1	chr17:82576616-82577391|-|AC124283.4
loop_chr17-chr17-2104|GM12878_RAD21_17m	Enhancer	Enhancer	35881	31837	chr17:51336737-51445793|+|LINC02073	chr17:51502488-51503233|-|RPL7P48
loop_chr17-chr17-2105|GM12878_RAD21_17m	Enhancer	Enhancer	29811	8503	chr17:49210411-49223225|+|ABI3	chr17:49202791-49210574|-|GNGT2
loop_chr17-chr17-2108|GM12878_RAD21_17m	Enhancer	Promoter	3898	0	chr17:49036352-49036455|+|RNU6-826P	chr17:49223362-49230766|-|PHOSPHO1
loop_chr17-chr17-2112|GM12878_RAD21_17m	Enhancer	Enhancer	12408	2479	chr17:49248239-49256449|+|AC004797.1	chr17:49288346-49288454|-|MIR6129
loop_chr17-chr17-2113|GM12878_RAD21_17m	Enhancer	Enhancer	5945	10826	chr17:21126652-21193265|+|DHRS7B	chr17:21229334-21229628|-|RN7SL426P
loop_chr17-chr17-2114|GM12878_RAD21_17m	Enhancer	Promoter	10874	0	chr17:7754320-7754976|+|RPL29P2	chr17:8056225-8057621|-|AC129492.3
loop_chr17-chr17-2116|GM12878_RAD21_17m	Promoter	Enhancer	0	2285	chr17:48133442-48430219|-|SKAP1	chr17:48460370-48466040|+|AC036222.1
loop_chr17-chr17-2117|GM12878_RAD21_17m	Promoter	Enhancer	1887	23167	chr17:5501400-5584531|-|NLRP1	chr17:5730289-5731085|+|AC006236.1
loop_chr17-chr17-2119|GM12878_RAD21_17m	Enhancer	Enhancer	36048	8250	chr17:67611277-67613822|+|AC079331.2	chr17:67637774-67638973|+|AC079331.1
loop_chr17-chr17-2121|GM12878_RAD21_17m	Enhancer	Enhancer	31653	8946	chr17:59784813-59785035|+|AC040904.1	chr17:59841266-59841337|+|MIR21
loop_chr17-chr17-2122|GM12878_RAD21_17m	Enhancer	Enhancer	17059	3303	chr17:42313324-42388568|-|STAT3	chr17:42514188-42514307|+|MIR5010
loop_chr17-chr17-2123|GM12878_RAD21_17m	Enhancer	Enhancer	31830	8182	chr17:67611277-67613822|+|AC079331.2	chr17:67611277-67613822|+|AC079331.2
loop_chr17-chr17-2124|GM12878_RAD21_17m	Enhancer	Promoter	7468	0	chr17:16933065-16972118|-|TNFRSF13B	chr17:16988329-16990177|+|LINC02090
loop_chr17-chr17-2125|GM12878_RAD21_17m	Promoter	Enhancer	0	29073	chr17:67377281-67697261|+|PITPNC1	chr17:67717936-67744531|+|NOL11
loop_chr17-chr17-2126|GM12878_RAD21_17m	Enhancer	Enhancer	34633	8643	chr17:67524481-67525422|+|AC110921.1	chr17:67637774-67638973|+|AC079331.1
loop_chr17-chr17-2127|GM12878_RAD21_17m	Promoter	Enhancer	1490	6175	chr17:78146353-78166177|+|C17orf99	chr17:78168558-78173527|+|SYNGR2
loop_chr17-chr17-2128|GM12878_RAD21_17m	Enhancer	Enhancer	13157	27623	chr17:67637774-67638973|+|AC079331.1	chr17:67717936-67744531|+|NOL11
loop_chr17-chr17-2129|GM12878_RAD21_17m	Promoter	Enhancer	0	16768	chr17:75272981-75289449|-|SLC25A19	chr17:75338827-75339147|+|AC011933.1
loop_chr17-chr17-2130|GM12878_RAD21_17m	Enhancer	Enhancer	26444	37639	chr17:58897776-58899692|+|AC100832.1	chr17:58965952-58966727|+|AC100832.2
loop_chr17-chr17-2132|GM12878_RAD21_17m	Enhancer	Enhancer	12440	9868	chr17:74670578-74747335|+|RAB37	chr17:74672712-74677600|-|AC064805.2
loop_chr17-chr17-2134|GM12878_RAD21_17m	Enhancer	Enhancer	40417	7995	chr17:67611277-67613822|+|AC079331.2	chr17:67611277-67613822|+|AC079331.2
loop_chr17-chr17-2137|GM12878_RAD21_17m	Promoter	Promoter	0	0	chr17:5078467-5096374|+|ZFP3	chr17:5192104-5235643|+|AC087500.1,chr17:5179535-5191868|-|ZNF594
loop_chr17-chr17-2140|GM12878_RAD21_17m	Enhancer	Enhancer	17646	7540	chr17:49210411-49223225|+|ABI3	chr17:49223362-49230766|-|PHOSPHO1
loop_chr17-chr17-2142|GM12878_RAD21_17m	Enhancer	Promoter	2632	0	chr17:2055099-2063241|+|HIC1	chr17:2089681-2101560|+|AC090617.4
loop_chr17-chr17-2143|GM12878_RAD21_17m	Enhancer	Enhancer	29221	3584	chr17:6444441-6451469|+|PIMREG	chr17:6643311-6651634|-|MED31
loop_chr17-chr17-2145|GM12878_RAD21_17m	Enhancer	Enhancer	23865	24841	chr17:69477139-69501755|-|AC002546.1	chr17:69593987-69902908|+|LINC01483
loop_chr17-chr17-2148|GM12878_RAD21_17m	Promoter	Promoter	0	531	chr17:78214186-78225636|+|BIRC5	chr17:78250346-78250932|-|AC087645.3
loop_chr17-chr17-2149|GM12878_RAD21_17m	Enhancer	Enhancer	9869	22171	chr17:77469068-77471045|+|AC111170.2	chr17:77469162-77472770|-|AC111170.1
loop_chr17-chr17-2151|GM12878_RAD21_17m	Enhancer	Enhancer	31569	20521	chr17:16442014-16492153|-|LRRC75A	chr17:16546954-16569204|-|ZNF287
loop_chr17-chr17-2153|GM12878_RAD21_17m	Promoter	Enhancer	0	2058	chr17:4967997-4987675|-|CAMTA2,chr17:4987706-4988446|+|AC004771.3	chr17:5060356-5062123|+|AC012146.2
loop_chr17-chr17-2160|GM12878_RAD21_17m	Enhancer	Promoter	9782	0	chr17:16342537-16353469|-|CENPV	chr17:16440036-16440106|+|SNORD49A,chr17:16439505-16439576|+|SNORD49B,chr17:16438975-16470459|+|SNHG29
loop_chr17-chr17-2161|GM12878_RAD21_17m	Enhancer	Enhancer	8666	23326	chr17:5501400-5584531|-|NLRP1	chr17:5730289-5731085|+|AC006236.1
loop_chr17-chr17-2163|GM12878_RAD21_17m	Enhancer	Enhancer	51167	6198	chr17:58541587-58544368|-|C17orf47	chr17:58666537-58666697|-|RNU1-108P
loop_chr17-chr17-2164|GM12878_RAD21_17m	Enhancer	Enhancer	19775	12002	chr17:12201600-12215267|+|AC005244.2	chr17:12990149-12990610|-|AC005277.1
loop_chr17-chr17-2165|GM12878_RAD21_17m	Promoter	Enhancer	1042	13464	chr17:2055099-2063241|+|HIC1	chr17:2366589-2366791|-|AC006435.3
loop_chr17-chr17-2166|GM12878_RAD21_17m	Promoter	Enhancer	0	28354	chr17:32509954-32523424|-|AC079336.2	chr17:32529008-32530049|-|AC079336.3
loop_chr17-chr17-2175|GM12878_RAD21_17m	Enhancer	Promoter	5521	0	chr17:64425069-64425170|-|AC234063.1	chr17:64499616-64506521|-|DDX5,chr17:64506977-64537946|+|CEP95
loop_chr17-chr17-2177|GM12878_RAD21_17m	Enhancer	Promoter	5818	0	chr17:30316333-30334059|-|TMIGD1	chr17:30477362-30527592|+|GOSR1
loop_chr17-chr17-2178|GM12878_RAD21_17m	Enhancer	Enhancer	4543	87309	chr17:72425939-72428852|+|AC007639.1	chr17:72627231-72627624|+|RPL32P33
loop_chr17-chr17-2179|GM12878_RAD21_17m	Promoter	Enhancer	0	17051	chr17:27456470-27626438|+|KSR1	chr17:27526386-27527223|-|AC069366.1
loop_chr17-chr17-2180|GM12878_RAD21_17m	Enhancer	Enhancer	12036	4875	chr17:75165586-75182959|-|SUMO2	chr17:75205679-75235758|+|NUP85
loop_chr17-chr17-2181|GM12878_RAD21_17m	Promoter	Enhancer	0	12997	chr17:64499616-64506521|-|DDX5,chr17:64506977-64537946|+|CEP95	chr17:64542282-64662307|-|SMURF2
loop_chr17-chr17-2182|GM12878_RAD21_17m	Enhancer	Enhancer	63868	57920	chr17:72663823-72664152|-|RN7SKP180	chr17:73283624-73312001|-|CDC42EP4
loop_chr17-chr17-2183|GM12878_RAD21_17m	Promoter	Enhancer	0	2260	chr17:16922915-16934839|-|TBC1D27P	chr17:16988329-16990177|+|LINC02090
loop_chr17-chr17-2185|GM12878_RAD21_17m	Enhancer	Promoter	34736	0	chr17:57092145-57096425|-|AC007114.2	chr17:57744481-57745312|-|CCDC182
loop_chr17-chr17-2186|GM12878_RAD21_17m	Enhancer	Enhancer	12842	16820	chr17:69593987-69902908|+|LINC01483	chr17:70017324-70128859|-|AC005208.1
loop_chr17-chr17-2187|GM12878_RAD21_17m	Enhancer	Promoter	15816	0	chr17:7839904-7854796|+|KDM6B	chr17:8056225-8057621|-|AC129492.3
loop_chr17-chr17-2189|GM12878_RAD21_17m	Enhancer	Promoter	8132	0	chr17:5501400-5584531|-|NLRP1	chr17:6423737-6435199|-|AIPL1
loop_chr17-chr17-2190|GM12878_RAD21_17m	Enhancer	Enhancer	32439	25968	chr17:49708334-49720060|+|AC015795.1	chr17:49710332-49788592|-|FAM117A
loop_chr17-chr17-2191|GM12878_RAD21_17m	Enhancer	Enhancer	11378	25257	chr17:1003518-1187322|-|ABR	chr17:1241939-1254000|-|AC144836.1
loop_chr17-chr17-2192|GM12878_RAD21_17m	Enhancer	Enhancer	2593	7588	chr17:67377281-67697261|+|PITPNC1	chr17:67611277-67613822|+|AC079331.2
loop_chr17-chr17-2199|GM12878_RAD21_17m	Enhancer	Enhancer	2817	2842	chr17:55392622-55421835|-|MMD	chr17:55448433-55511444|-|SMIM36
loop_chr17-chr17-2201|GM12878_RAD21_17m	Enhancer	Enhancer	3299	17428	chr17:77396984-77397054|-|MIR4316	chr17:77444704-77447167|+|AC111170.3
loop_chr17-chr17-2202|GM12878_RAD21_17m	Enhancer	Enhancer	3484	20537	chr17:77444704-77447167|+|AC111170.3	chr17:77469162-77472770|-|AC111170.1
loop_chr14-chr14-1916|K562_RAD21_17m|loop_chr14-chr14-1012|GM12878_RAD21_17m	Enhancer	Enhancer	9602	12378	chr14:76921840-76924649|-|AF111169.2	chr14:77041064-77069503|+|LINC02288
loop_chr14-chr14-1928|K562_RAD21_17m|loop_chr14-chr14-981|GM12878_RAD21_17m	Enhancer	Enhancer	11587	7386	chr14:76886377-76886750|-|RPL22P2	chr14:77069180-77076191|-|LINC02289
loop_chr14-chr14-1960|K562_RAD21_17m|loop_chr14-chr14-974|GM12878_RAD21_17m	Enhancer	Promoter	64902	0	chr14:91258299-91259003|+|AL135818.2	chr14:91419449-91419751|+|AL133153.1,chr14:91418266-91421176|+|AL133153.2,chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-2078|K562_RAD21_17m|loop_chr14-chr14-1011|GM12878_RAD21_17m	Enhancer	Enhancer	9316	17390	chr14:20693480-20707120|-|AL163636.1	chr14:20870278-20873370|-|AL133371.3
loop_chr14-chr14-2116|K562_RAD21_17m|loop_chr14-chr14-1015|GM12878_RAD21_17m	Promoter	Enhancer	0	5288	chr14:103519667-103522830|-|CKB	chr14:103550345-103550406|+|RNU7-160P
loop_chr14-chr14-2122|K562_RAD21_17m|loop_chr14-chr14-1101|GM12878_RAD21_17m	Enhancer	Enhancer	33549	6157	chr14:95407266-95475836|-|SYNE3	chr14:95533355-95533629|-|SCARNA13
loop_chr14-chr14-2129|K562_RAD21_17m|loop_chr14-chr14-1072|GM12878_RAD21_17m	Enhancer	Enhancer	13828	21652	chr14:68236243-68236539|-|RN7SL108P	chr14:68787660-68794736|-|ZFP36L1
loop_chr14-chr14-2136|K562_RAD21_17m|loop_chr14-chr14-966|GM12878_RAD21_17m	Promoter	Enhancer	0	12858	chr14:22556311-22557062|-|LINC02332,chr14:22556640-22559037|+|AC243965.1	chr14:22556311-22557062|-|LINC02332
loop_chr14-chr14-2139|K562_RAD21_17m|loop_chr14-chr14-1092|GM12878_RAD21_17m	Enhancer	Enhancer	13224	33894	chr14:75294407-75296638|+|LINC01220	chr14:75522425-75547015|+|BATF
loop_chr14-chr14-2151|K562_RAD21_17m|loop_chr14-chr14-982|GM12878_RAD21_17m	Enhancer	Enhancer	4455	16270	chr14:104653548-104655787|-|AL583722.3	chr14:104690091-104691284|-|AL583722.4
loop_chr14-chr14-2163|K562_RAD21_17m|loop_chr14-chr14-976|GM12878_RAD21_17m	Promoter	Enhancer	0	7563	chr14:75578620-75663164|+|FLVCR2,chr14:75574888-75579588|-|AC007182.1	chr14:75649791-75661189|-|ERG28
loop_chr14-chr14-2252|K562_RAD21_17m	Enhancer	Enhancer	29418	29816	chr14:89736965-89738391|-|CHORDC2P	chr14:89736965-89738391|-|CHORDC2P
loop_chr14-chr14-2286|K562_RAD21_17m	Enhancer	Enhancer	114825	115249	chr14:66212810-66509394|-|AL359232.1	chr14:66212810-66509394|-|AL359232.1
loop_chr14-chr14-2376|K562_RAD21_17m|loop_chr14-chr14-1004|GM12878_RAD21_17m	Enhancer	Enhancer	2924	12907	chr14:71141125-71143253|-|AC004817.3	chr14:71734927-71739794|-|AC004900.1
loop_chr14-chr14-2385|K562_RAD21_17m|loop_chr14-chr14-1000|GM12878_RAD21_17m	Enhancer	Enhancer	2464	85261	chr14:54567097-54793315|+|SAMD4A	chr14:54859215-54859330|+|RNU6ATAC9P
loop_chr14-chr14-2393|K562_RAD21_17m|loop_chr14-chr14-983|GM12878_RAD21_17m	Enhancer	Enhancer	8519	21528	chr14:59135488-59136421|-|AL359219.1	chr14:59460765-59465342|-|GPR135
loop_chr14-chr14-2398|K562_RAD21_17m|loop_chr14-chr14-996|GM12878_RAD21_17m	Enhancer	Enhancer	11867	16311	chr14:22701476-22766560|-|AL160314.2	chr14:22836585-22847758|+|MMP14
loop_chr14-chr14-2432|K562_RAD21_17m|loop_chr14-chr14-973|GM12878_RAD21_17m	Enhancer	Promoter	27032	0	chr14:22417836-22418657|+|AC244502.3	chr14:22469041-22469698|-|TRDV3
loop_chr14-chr14-2483|K562_RAD21_17m|loop_chr14-chr14-1019|GM12878_RAD21_17m	Enhancer	Promoter	59386	0	chr14:75814502-75847698|-|AF107885.2	chr14:75958202-75981191|-|TGFB3
loop_chr14-chr14-2490|K562_RAD21_17m|loop_chr14-chr14-967|GM12878_RAD21_17m	Promoter	Enhancer	0	11306	chr14:72516820-72516898|+|MIR7843	chr14:72619296-72894116|-|DPF3
loop_chr14-chr14-2502|K562_RAD21_17m|loop_chr14-chr14-985|GM12878_RAD21_17m	Enhancer	Enhancer	62324	8953	chr14:61831861-61832369|-|COX4I1P1	chr14:62103378-62117175|-|AL390816.2
loop_chr14-chr14-2511|K562_RAD21_17m|loop_chr14-chr14-970|GM12878_RAD21_17m	Enhancer	Promoter	7529	0	chr14:69611596-69715144|+|SUSD6	chr14:69726900-69772004|+|SRSF5
loop_chr14-chr14-2517|K562_RAD21_17m|loop_chr14-chr14-971|GM12878_RAD21_17m	Enhancer	Enhancer	37461	75952	chr14:76013679-76014143|+|AC008015.1	chr14:76310712-76501837|+|ESRRB
loop_chr14-chr14-972|GM12878_RAD21_17m	Enhancer	Enhancer	38738	30121	chr14:55129252-55145423|+|LGALS3	chr14:55148112-55191585|-|DLGAP5
loop_chr14-chr14-975|GM12878_RAD21_17m	Enhancer	Enhancer	2411	8969	chr14:32074946-32076793|-|ARHGAP5-AS1	chr14:32241524-32243093|-|AL136298.2
loop_chr14-chr14-977|GM12878_RAD21_17m	Enhancer	Enhancer	13818	29462	chr14:67441855-67441930|-|MIR5694	chr14:67589318-67600268|-|PIGH
loop_chr14-chr14-979|GM12878_RAD21_17m	Promoter	Enhancer	0	4809	chr14:80955043-81146302|+|TSHR	chr14:80981988-80983638|+|BHLHB9P1
loop_chr14-chr14-984|GM12878_RAD21_17m	Enhancer	Enhancer	11468	15033	chr14:70610086-70610379|+|RN7SL77P	chr14:70698698-70712153|+|LINC01269
loop_chr14-chr14-987|GM12878_RAD21_17m	Promoter	Enhancer	0	11916	chr14:72516820-72516898|+|MIR7843	chr14:72960595-72961993|+|AL442663.4
loop_chr14-chr14-988|GM12878_RAD21_17m	Enhancer	Promoter	21243	0	chr14:96275046-96276723|-|AL355102.3	chr14:96423700-96424209|-|PEBP1P1
loop_chr14-chr14-993|GM12878_RAD21_17m	Enhancer	Enhancer	3918	45462	chr14:24606480-24609699|-|GZMH	chr14:24630954-24634267|-|GZMB
loop_chr14-chr14-997|GM12878_RAD21_17m	Enhancer	Enhancer	71813	8300	chr14:61995823-62112550|+|SYT16	chr14:62103378-62117175|-|AL390816.2
loop_chr14-chr14-1001|GM12878_RAD21_17m	Enhancer	Promoter	13560	0	chr14:74348471-74360008|+|VRTN	chr14:74476192-74493512|-|NPC2,chr14:74493720-74497106|+|ISCA2
loop_chr14-chr14-1006|GM12878_RAD21_17m	Enhancer	Enhancer	4970	5491	chr14:103567405-103567545|+|RNU4-68P	chr14:103682362-103684015|-|AL049840.1
loop_chr14-chr14-1007|GM12878_RAD21_17m	Enhancer	Enhancer	75635	53868	chr14:54859215-54859330|+|RNU6ATAC9P	chr14:54859215-54859330|+|RNU6ATAC9P
loop_chr14-chr14-1013|GM12878_RAD21_17m	Enhancer	Promoter	11177	0	chr14:73517233-73520648|-|AC005225.1	chr14:73616700-73633941|-|AC005225.2
loop_chr14-chr14-1016|GM12878_RAD21_17m	Enhancer	Enhancer	3722	9348	chr14:52792875-52820034|-|AL139317.1	chr14:52857268-52951050|-|FERMT2
loop_chr14-chr14-1017|GM12878_RAD21_17m	Promoter	Enhancer	651	4343	chr14:100852390-100852487|+|MIR770	chr14:101628984-101632530|-|AL049836.1
loop_chr14-chr14-1021|GM12878_RAD21_17m	Enhancer	Enhancer	22075	141427	chr14:69775416-69797241|-|SLC10A1	chr14:69885340-69886140|-|RPL7AP6
loop_chr14-chr14-1024|GM12878_RAD21_17m	Enhancer	Enhancer	27972	11641	chr14:50571919-50572140|-|SNRPGP1	chr14:50872053-50904970|+|ABHD12B
loop_chr14-chr14-1032|GM12878_RAD21_17m	Enhancer	Promoter	62320	0	chr14:91271323-91417844|-|CCDC88C	chr14:91419449-91419751|+|AL133153.1,chr14:91418266-91421176|+|AL133153.2,chr14:91271323-91417844|-|CCDC88C
loop_chr14-chr14-1034|GM12878_RAD21_17m	Enhancer	Promoter	13925	403	chr14:22556311-22557062|-|LINC02332	chr14:22630929-22644352|-|OR6J1
loop_chr14-chr14-1035|GM12878_RAD21_17m	Enhancer	Enhancer	13737	11012	chr14:22630929-22644352|-|OR6J1	chr14:22702143-22703065|+|OR6E1P
loop_chr14-chr14-1037|GM12878_RAD21_17m	Enhancer	Enhancer	42431	15801	chr14:65212893-65222347|-|LINC02324	chr14:65212893-65222347|-|LINC02324
loop_chr14-chr14-1040|GM12878_RAD21_17m	Enhancer	Promoter	6227	1419	chr14:35222174-35222746|+|DPRXP3	chr14:35401511-35404746|-|NFKBIA
loop_chr14-chr14-1042|GM12878_RAD21_17m	Enhancer	Enhancer	19761	2942	chr14:77274956-77320884|-|POMT2	chr14:77547566-77547846|-|RN7SL587P
loop_chr14-chr14-1046|GM12878_RAD21_17m	Enhancer	Promoter	2819	1578	chr14:32074946-32076793|-|ARHGAP5-AS1	chr14:32241524-32243093|-|AL136298.2
loop_chr14-chr14-1047|GM12878_RAD21_17m	Enhancer	Enhancer	12383	24103	chr14:95573562-95581956|+|LINC02318	chr14:96019484-96019765|+|AL137190.1
loop_chr14-chr14-1048|GM12878_RAD21_17m	Promoter	Enhancer	0	140845	chr14:69879416-70032366|+|SMOC1	chr14:69885340-69886140|-|RPL7AP6
loop_chr14-chr14-1049|GM12878_RAD21_17m	Promoter	Enhancer	1573	5949	chr14:88010787-88015611|-|AL157955.1	chr14:88175391-88180198|+|AL133279.1
loop_chr14-chr14-1052|GM12878_RAD21_17m	Enhancer	Enhancer	5053	8738	chr14:35235180-35235651|-|RPL7AP3	chr14:35401511-35404746|-|NFKBIA
loop_chr14-chr14-1058|GM12878_RAD21_17m	Promoter	Enhancer	1877	9807	chr14:75294407-75296638|+|LINC01220	chr14:75294407-75296638|+|LINC01220
loop_chr14-chr14-1059|GM12878_RAD21_17m	Enhancer	Enhancer	9799	3230	chr14:95620914-95643285|+|AL133467.2	chr14:95686426-95692628|+|TCL1B
loop_chr14-chr14-1060|GM12878_RAD21_17m	Promoter	Promoter	0	1889	chr14:67619920-67651708|+|ARG2	chr14:67701886-67734452|+|RDH12
loop_chr14-chr14-1061|GM12878_RAD21_17m	Enhancer	Enhancer	3151	9707	chr14:94430633-94464730|+|AL132708.1	chr14:94462717-94476333|-|SERPINA9
loop_chr14-chr14-1062|GM12878_RAD21_17m	Enhancer	Enhancer	72858	5391	chr14:61529128-61657964|+|AL355916.3	chr14:61831861-61832369|-|COX4I1P1
loop_chr14-chr14-1063|GM12878_RAD21_17m	Enhancer	Enhancer	39851	28158	chr14:65124352-65124542|-|RNU2-14P	chr14:65986967-65987447|-|AL391261.4
loop_chr14-chr14-1064|GM12878_RAD21_17m	Enhancer	Enhancer	8832	58765	chr14:95620914-95643285|+|AL133467.2	chr14:95715480-95757656|+|AL139020.2
loop_chr14-chr14-1065|GM12878_RAD21_17m	Enhancer	Promoter	7576	0	chr14:65279267-65281166|+|PTBP1P	chr14:65411170-65412690|-|FUT8-AS1
loop_chr14-chr14-1066|GM12878_RAD21_17m	Enhancer	Enhancer	2043	9016	chr14:104937253-104978374|-|AHNAK2	chr14:105095191-105099004|+|LINC02298
loop_chr14-chr14-1067|GM12878_RAD21_17m	Enhancer	Enhancer	17528	33452	chr14:100052803-100074878|-|AL157912.1	chr14:100143957-100159645|-|DEGS2
loop_chr14-chr14-1068|GM12878_RAD21_17m	Enhancer	Promoter	4761	0	chr14:104653548-104655787|-|AL583722.3	chr14:104681146-104684932|+|AL583722.1
loop_chr14-chr14-1069|GM12878_RAD21_17m	Promoter	Enhancer	911	34918	chr14:64513952-64539621|-|AL049869.3	chr14:64600243-64601644|-|AL049869.1
loop_chr14-chr14-1071|GM12878_RAD21_17m	Promoter	Promoter	0	1909	chr14:105370418-105372918|+|AL928654.4	chr14:105526583-105530202|+|TMEM121
loop_chr14-chr14-1073|GM12878_RAD21_17m	Enhancer	Enhancer	5297	17776	chr14:99977115-99978098|-|AL133368.2	chr14:99977115-99978098|-|AL133368.2
