Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr1:207495792-207500784|Promoter	chr1:207496147-207641765|+|CR1	chr1:207404252-207408116|Enhancer		chr1:207454165-207456314|Promoter			
chr1:211680788-211681228|Promoter	chr1:211681764-211687459|+|AC096637.2	chr1:211697295-211698818|Enhancer					
chr1:212664932-212667335|Promoter	chr1:212653999-212665434|-|AL590648.3	chr1:212780826-212783539|Enhancer		chr1:212695584-212703549|Promoter			
chr1:212695584-212703549|Promoter	chr1:212686417-212699840|-|BATF3	chr1:212780826-212783539|Enhancer		chr1:212664932-212667335|Promoter			
chr1:21292838-21296529|Promoter	chr1:21293290-21299774|+|AL031728.1	chr1:21255159-21256658|Enhancer					
chr1:21508266-21511451|Promoter	chr1:21509423-21578410|+|ALPL	chr1:21595666-21596030|Enhancer,chr1:21533752-21536877|Enhancer	chr1:21231600-21233924|Enhancer,chr1:21490881-21491307|Enhancer			chr1:21533752-21536877|Enhancer	chr1:21231600-21233924|Enhancer
chr1:2194392-2195430|Promoter	chr1:2184461-2194775|-|FAAP20			chr1:2413598-2414551|Promoter			
chr1:220688652-220692867|Promoter	chr1:220690363-220699153|+|C1orf115	chr1:220775485-220776925|Enhancer,chr1:220732594-220733802|Enhancer				chr1:220732594-220733802|Enhancer	
chr1:221741218-221745401|Promoter	chr1:221701424-221742089|-|DUSP10	chr1:221544054-221546297|Enhancer,chr1:221708194-221709361|Enhancer,chr1:221776588-221778863|Enhancer	chr1:221754128-221755044|Enhancer		chr1:221837843-221841093|Promoter	chr1:221776588-221778863|Enhancer	
chr1:221837843-221841093|Promoter	chr1:221827666-221840666|-|LINC01655	chr1:221776588-221778863|Enhancer	chr1:221544054-221546297|Enhancer,chr1:221708194-221709361|Enhancer,chr1:221754128-221755044|Enhancer		chr1:221741218-221745401|Promoter		chr1:221754128-221755044|Enhancer
chr1:222465098-222467977|Promoter	chr1:222468094-222470882|+|CICP13	chr1:222633836-222637153|Enhancer					
chr1:225425643-225428903|Promoter	chr1:225401502-225428855|-|LBR	chr1:225474690-225475403|Enhancer	chr1:225553505-225554767|Enhancer				
chr1:225777066-225778657|Promoter	chr1:225777813-225790468|+|SRP9	chr1:225911164-225913078|Enhancer					
chr1:22641471-22642419|Promoter	chr1:22643633-22648110|+|C1QC	chr1:22416046-22416774|Enhancer					
chr1:226737243-226741469|Promoter	chr1:226631690-226739323|-|ITPKB	chr1:226823731-226828271|Enhancer					
chr1:230977272-230979589|Promoter	chr1:230979094-231000733|+|ARV1,chr1:230906243-230978861|-|TTC13	chr1:230916366-230922863|Enhancer					
chr1:234721464-234725056|Promoter	chr1:234724042-234736720|+|LINC01132	chr1:234772481-234772619|Enhancer,chr1:234699640-234700475|Enhancer				chr1:234699640-234700475|Enhancer	
chr1:234975705-234982321|Promoter	chr1:234979647-234980804|-|AL391832.3	chr1:235081714-235084361|Enhancer,chr1:235008529-235013431|Enhancer,chr1:234987043-234988224|Enhancer	chr1:234962100-234965358|Enhancer,chr1:234970731-234972256|Enhancer,chr1:234879258-234882227|Enhancer,chr1:234730509-234731683|Enhancer,chr1:234841719-234845821|Enhancer,chr1:234497119-234501011|Enhancer,chr1:235015617-235016243|Enhancer,chr1:235093774-235094053|Enhancer,chr1:234597496-234598604|Enhancer,chr1:234925130-234928445|Enhancer		chr1:235074283-235076082|Promoter,chr1:235104276-235104453|Promoter	chr1:235008529-235013431|Enhancer	chr1:234962100-234965358|Enhancer
chr1:235074283-235076082|Promoter	chr1:235065479-235074220|-|LINC01348	chr1:234962100-234965358|Enhancer,chr1:235008529-235013431|Enhancer	chr1:234970731-234972256|Enhancer,chr1:234879258-234882227|Enhancer,chr1:234730509-234731683|Enhancer,chr1:234841719-234845821|Enhancer,chr1:235081714-235084361|Enhancer,chr1:234497119-234501011|Enhancer,chr1:234987043-234988224|Enhancer,chr1:235015617-235016243|Enhancer,chr1:235093774-235094053|Enhancer,chr1:234597496-234598604|Enhancer,chr1:234925130-234928445|Enhancer		chr1:235104276-235104453|Promoter,chr1:234975705-234982321|Promoter	chr1:235008529-235013431|Enhancer	chr1:235081714-235084361|Enhancer
chr1:235104276-235104453|Promoter	chr1:235104180-235104609|-|AL732292.2	chr1:234497119-234501011|Enhancer	chr1:234962100-234965358|Enhancer,chr1:234970731-234972256|Enhancer,chr1:234879258-234882227|Enhancer,chr1:234730509-234731683|Enhancer,chr1:234841719-234845821|Enhancer,chr1:235081714-235084361|Enhancer,chr1:234987043-234988224|Enhancer,chr1:235015617-235016243|Enhancer,chr1:235093774-235094053|Enhancer,chr1:235008529-235013431|Enhancer,chr1:234597496-234598604|Enhancer,chr1:234925130-234928445|Enhancer		chr1:235074283-235076082|Promoter,chr1:234975705-234982321|Promoter		chr1:235008529-235013431|Enhancer
chr1:235327791-235330025|Promoter	chr1:235166895-235328219|-|ARID4B,chr1:235328570-235452443|+|TBCE	chr1:235253348-235254273|Enhancer					
chr1:235865543-235868191|Promoter	chr1:235661041-235866924|-|LYST	chr1:235945215-235946978|Enhancer					
chr1:235971868-235972490|Promoter	chr1:235957879-235971825|-|AL139161.1			chr1:236064477-236065010|Promoter			
chr1:236064477-236065010|Promoter	chr1:235975830-236065109|-|NID1			chr1:235971868-235972490|Promoter			
chr1:236108119-236110362|Promoter	chr1:236110061-236112370|+|AL122018.1	chr1:236137179-236139110|Enhancer,chr1:236166323-236169458|Enhancer				chr1:236166323-236169458|Enhancer	
chr1:23691631-23695421|Promoter	chr1:23691742-23696835|+|RPL11			chr1:23743207-23746851|Promoter			
chr1:23743207-23746851|Promoter	chr1:23743155-23762059|+|ELOA			chr1:23691631-23695421|Promoter			
chr1:23865403-23869797|Promoter	chr1:23845077-23868294|-|FUCA1	chr1:23887971-23892622|Enhancer,chr1:23914672-23917747|Enhancer	chr1:23809689-23811956|Enhancer			chr1:23914672-23917747|Enhancer	
chr1:2413598-2414551|Promoter	chr1:2403964-2412571|-|PEX10			chr1:2194392-2195430|Promoter			
chr1:241531334-241532036|Promoter	chr1:241532134-241595642|+|KMO	chr1:241627538-241627864|Enhancer					
chr1:24194906-24205464|Promoter	chr1:24200240-24211693|+|AL590683.1	chr1:24386833-24394411|Enhancer					
chr1:24415381-24415641|Promoter	chr1:24415802-24472976|+|NIPAL3	chr1:24526450-24527450|Enhancer					
chr1:244834471-244836380|Promoter	chr1:244835616-244845057|+|COX20	chr1:244801307-244801959|Enhancer					
chr1:246506246-246507531|Promoter	chr1:245749342-246507312|-|SMYD3			chr1:246566491-246567304|Promoter			
chr1:246566491-246567304|Promoter	chr1:246566456-246668595|+|CNST			chr1:246506246-246507531|Promoter			
chr1:246753965-246754142|Promoter	chr1:246755511-246755832|-|AL591848.1	chr1:246495790-246498982|Enhancer	chr1:246696651-246699373|Enhancer				
chr1:24745051-24750951|Promoter	chr1:24745447-24844321|+|CLIC4	chr1:24688363-24689321|Enhancer,chr1:24830581-24832008|Enhancer				chr1:24830581-24832008|Enhancer	
chr1:247486113-247488464|Promoter	chr1:247488093-247492415|+|OR2W5	chr1:247389380-247390779|Enhancer,chr1:247372733-247374189|Enhancer				chr1:247372733-247374189|Enhancer	
chr1:248906134-248907143|Promoter	chr1:248906196-248919946|+|PGBD2	chr1:248924764-248924932|Enhancer					
chr1:24961471-24965996|Promoter	chr1:24899511-24965010|-|RUNX3	chr1:25029019-25034150|Enhancer,chr1:25019474-25020398|Enhancer,chr1:25036033-25039118|Enhancer,chr1:25099441-25102898|Enhancer,chr1:24928885-24930450|Enhancer	chr1:24988882-24991452|Enhancer,chr1:25046248-25047625|Enhancer,chr1:24953384-24957243|Enhancer	chr1:25022451-25023607|Promoter		chr1:25036033-25039118|Enhancer	chr1:24953384-24957243|Enhancer
chr1:25022451-25023607|Promoter	chr1:25023503-25023586|+|MIR4425	chr1:25036033-25039118|Enhancer	chr1:24988882-24991452|Enhancer,chr1:25046248-25047625|Enhancer,chr1:25029019-25034150|Enhancer,chr1:25019474-25020398|Enhancer,chr1:24953384-24957243|Enhancer,chr1:25099441-25102898|Enhancer,chr1:24928885-24930450|Enhancer	chr1:24961471-24965996|Promoter			chr1:25099441-25102898|Enhancer
chr1:26317240-26322811|Promoter	chr1:26317958-26320523|+|CD52,chr1:26281328-26318363|-|UBXN11	chr1:26280137-26290112|Enhancer	chr1:26417115-26417232|Enhancer				
chr1:26862756-26863047|Promoter	chr1:26863149-26864456|+|SFN	chr1:26878054-26878888|Enhancer					
chr1:27631315-27635637|Promoter	chr1:27612064-27635185|-|FGR	chr1:27606182-27611191|Enhancer	chr1:27623377-27625548|Enhancer		chr1:27655583-27665573|Promoter		
chr1:27655583-27665573|Promoter	chr1:27660328-27662722|-|LINC02574	chr1:27606182-27611191|Enhancer	chr1:27623377-27625548|Enhancer		chr1:27631315-27635637|Promoter		
chr1:29121411-29122504|Promoter	chr1:29119429-29123903|-|TMEM200B	chr1:28878402-28884890|Enhancer	chr1:29031974-29035306|Enhancer				
chr1:30718244-30724361|Promoter	chr1:30718504-30726763|+|MATN1-AS1,chr1:30711277-30723585|-|MATN1	chr1:30776848-30783641|Enhancer,chr1:30743611-30744620|Enhancer				chr1:30743611-30744620|Enhancer	
chr1:31617787-31618456|Promoter	chr1:31617700-31632518|+|HCRTR1	chr1:31587498-31589327|Enhancer					
chr1:32222235-32224118|Promoter	chr1:32222370-32231604|+|EIF3I,chr1:32216197-32222343|-|TMEM234	chr1:32253932-32257229|Enhancer					
chr1:32289807-32293362|Promoter	chr1:32292083-32333626|+|HDAC1	chr1:32316421-32316853|Enhancer					
chr1:33470252-33471317|Promoter	chr1:33472645-33496507|+|ZSCAN20	chr1:33430438-33432438|Enhancer					
chr1:35807926-35811991|Promoter	chr1:35808016-35857890|+|AGO4	chr1:35774569-35775462|Enhancer	chr1:35715472-35716168|Enhancer				
chr1:36303342-36307775|Promoter	chr1:36307110-36321230|+|SH3D21	chr1:36419823-36421425|Enhancer	chr1:36099585-36100599|Enhancer		chr1:36385186-36389021|Promoter		
chr1:36385186-36389021|Promoter	chr1:36339624-36385896|-|STK40	chr1:36419823-36421425|Enhancer	chr1:36099585-36100599|Enhancer		chr1:36303342-36307775|Promoter		
chr1:36703709-36704547|Promoter	chr1:36703953-36710582|+|AL596257.1			chr1:37323139-37324050|Promoter			
chr1:37323139-37324050|Promoter	chr1:37262739-37325100|-|AL353604.1			chr1:36703709-36704547|Promoter			
chr1:39255935-39261664|Promoter	chr1:39249838-39257649|-|AL442071.1	chr1:39190017-39196182|Enhancer	chr1:39229447-39231162|Enhancer,chr1:39215324-39216144|Enhancer				chr1:39215324-39216144|Enhancer
chr1:39490507-39491600|Promoter	chr1:39491636-39529869|+|BMP8A	chr1:39539220-39539427|Enhancer					
chr1:39574500-39578017|Promoter	chr1:39560816-39576790|-|PABPC4	chr1:39596952-39600318|Enhancer,chr1:39604079-39606443|Enhancer				chr1:39604079-39606443|Enhancer	
chr1:39816877-39817923|Promoter	chr1:39801414-39817460|-|AL033527.4	chr1:39917850-39920023|Enhancer		chr1:39881337-39883628|Promoter			
chr1:39881337-39883628|Promoter	chr1:39841022-39883506|-|TRIT1		chr1:39917850-39920023|Enhancer	chr1:39816877-39817923|Promoter			
chr1:40039351-40040907|Promoter	chr1:40040233-40072649|+|CAP1	chr1:40063271-40067849|Enhancer					
chr1:40161292-40163172|Promoter	chr1:40161387-40240921|+|RLF		chr1:40084308-40085157|Enhancer,chr1:40337967-40341071|Enhancer,chr1:40142393-40146687|Enhancer	chr1:40315198-40318993|Promoter			chr1:40337967-40341071|Enhancer
chr1:40315198-40318993|Promoter	chr1:40300489-40317286|-|COL9A2	chr1:40337967-40341071|Enhancer	chr1:40084308-40085157|Enhancer,chr1:40142393-40146687|Enhancer	chr1:40161292-40163172|Promoter			chr1:40142393-40146687|Enhancer
chr1:42333323-42335320|Promoter	chr1:42176539-42335877|-|FOXJ3	chr1:42176744-42179063|Enhancer					
chr1:43933063-43936810|Promoter	chr1:43933320-43937240|+|ARTN	chr1:43759608-43766518|Enhancer					
chr1:44785892-44786667|Promoter	chr1:44783585-44788170|-|BEST4		chr1:45226354-45231329|Enhancer	chr1:45010428-45019783|Promoter	chr1:45297612-45304148|Promoter		
chr1:44807171-44808001|Promoter	chr1:44808482-44814129|+|BTBD19			chr1:44819475-44819896|Promoter	chr1:44808899-44810079|Promoter		
chr1:44808899-44810079|Promoter	chr1:44808482-44814129|+|BTBD19			chr1:44819475-44819896|Promoter	chr1:44807171-44808001|Promoter		
chr1:44819475-44819896|Promoter	chr1:44819883-44819997|-|RNU5E-6P			chr1:44807171-44808001|Promoter,chr1:44808899-44810079|Promoter			
chr1:45010428-45019783|Promoter	chr1:45002540-45011324|-|HECTD3,chr1:45010950-45015575|+|UROD	chr1:45226354-45231329|Enhancer		chr1:45297612-45304148|Promoter,chr1:44785892-44786667|Promoter			
chr1:45297612-45304148|Promoter	chr1:45303910-45305619|+|LINC01144		chr1:45226354-45231329|Enhancer	chr1:45010428-45019783|Promoter	chr1:44785892-44786667|Promoter		
chr1:45488908-45494885|Promoter	chr1:45343883-45491163|-|TESK2	chr1:45358647-45361438|Enhancer			chr1:45498625-45500278|Promoter		
chr1:45498625-45500278|Promoter	chr1:45493866-45500073|-|CCDC163	chr1:45358647-45361438|Enhancer			chr1:45488908-45494885|Promoter		
chr1:45520153-45522631|Promoter	chr1:45511036-45521938|-|PRDX1	chr1:45570161-45570317|Enhancer		chr1:45550723-45552795|Promoter			
chr1:45550723-45552795|Promoter	chr1:45550543-45570049|+|AKR1A1		chr1:45570161-45570317|Enhancer	chr1:45520153-45522631|Promoter			
chr1:46130568-46134863|Promoter	chr1:46040140-46133036|-|PIK3R3,chr1:46134531-46139081|+|AL358075.2	chr1:46177097-46183197|Enhancer	chr1:46033818-46043804|Enhancer				
chr1:46301523-46305148|Promoter	chr1:46303698-46316776|+|UQCRH,chr1:46277462-46303608|-|LRRC41	chr1:46347571-46349860|Enhancer	chr1:46332488-46333903|Enhancer,chr1:46244580-46245215|Enhancer	chr1:46340509-46341777|Promoter			chr1:46244580-46245215|Enhancer
chr1:46340509-46341777|Promoter	chr1:46340177-46362192|+|NSUN4	chr1:46332488-46333903|Enhancer	chr1:46244580-46245215|Enhancer,chr1:46347571-46349860|Enhancer	chr1:46301523-46305148|Promoter			chr1:46347571-46349860|Enhancer
chr1:51234025-51237757|Promoter	chr1:51236273-51273447|+|RNF11,chr1:51195095-51235096|-|LINC01562	chr1:51295414-51297449|Enhancer					
chr1:53220255-53220963|Promoter	chr1:53214099-53220634|-|CZIB,chr1:53220663-53224253|+|AL606760.3			chr1:53238528-53238863|Promoter			
chr1:53238528-53238863|Promoter	chr1:53238610-53242783|+|AL606760.1			chr1:53220255-53220963|Promoter			
chr1:53326211-53330341|Promoter	chr1:53242364-53328054|-|LRP8,chr1:53328233-53336509|+|LINC01771	chr1:53390231-53395040|Enhancer,chr1:53276903-53280074|Enhancer		chr1:53367440-53368197|Promoter		chr1:53390231-53395040|Enhancer	
chr1:53367440-53368197|Promoter	chr1:53366668-53368245|-|AC119428.2		chr1:53276903-53280074|Enhancer,chr1:53390231-53395040|Enhancer	chr1:53326211-53330341|Promoter			chr1:53276903-53280074|Enhancer
chr1:54763201-54766002|Promoter	chr1:54756898-54764523|-|PARS2		chr1:54808466-54813151|Enhancer,chr1:54670854-54673060|Enhancer	chr1:54800798-54803756|Promoter			chr1:54670854-54673060|Enhancer
chr1:54800798-54803756|Promoter	chr1:54779712-54801323|-|TTC22	chr1:54670854-54673060|Enhancer	chr1:54808466-54813151|Enhancer	chr1:54763201-54766002|Promoter			
chr1:54995263-54997317|Promoter	chr1:54998193-55017172|+|BSND	chr1:54945078-54952970|Enhancer					
chr1:58546798-58547794|Promoter	chr1:58480719-58546726|-|OMA1	chr1:58652401-58653197|Enhancer	chr1:58571226-58574326|Enhancer				
chr1:58699362-58700293|Promoter	chr1:58654743-58700062|-|MYSM1	chr1:58724192-58726515|Enhancer					
chr1:58782453-58785378|Promoter	chr1:58785128-58901105|+|LINC01135,chr1:58780788-58784327|-|JUN	chr1:59045256-59045763|Enhancer,chr1:59026273-59027802|Enhancer				chr1:59026273-59027802|Enhancer	
chr1:63316954-63317476|Promoter	chr1:63159090-63317274|-|LINC00466			chr1:63537560-63538162|Promoter			
chr1:63537560-63538162|Promoter	chr1:63536711-63536770|-|RNU7-123P			chr1:63316954-63317476|Promoter			
chr1:6554065-6554671|Promoter	chr1:6521347-6554513|-|NOL9	chr1:6601236-6602987|Enhancer					
chr1:67232072-67234391|Promoter	chr1:67092165-67231852|-|C1orf141	chr1:67500388-67500802|Enhancer					
chr1:6781835-6787177|Promoter	chr1:6783892-6784843|-|CAMTA1-DT,chr1:6785454-7769706|+|CAMTA1	chr1:6727000-6728256|Enhancer,chr1:6719436-6720241|Enhancer				chr1:6719436-6720241|Enhancer	
chr1:70352380-70355180|Promoter	chr1:70354805-70385339|+|HHLA3,chr1:70258999-70354734|-|ANKRD13C			chr1:70411222-70412996|Promoter			
chr1:70411222-70412996|Promoter	chr1:70411218-70439851|+|CTH			chr1:70352380-70355180|Promoter			
chr1:71049310-71050498|Promoter	chr1:71048855-71067184|+|ZRANB2-AS1	chr1:70683874-70687836|Enhancer					
chr1:77758776-77759913|Promoter	chr1:77695987-77759852|-|USP33			chr1:77779635-77781990|Promoter			
chr1:77779635-77781990|Promoter	chr1:77779904-77779999|+|RNA5SP21			chr1:77758776-77759913|Promoter			
chr1:8026090-8026789|Promoter	chr1:8026738-8122702|+|AL034417.2,chr1:8004404-8026309|-|ERRFI1	chr1:8313931-8314982|Enhancer					
chr1:84502013-84507849|Promoter	chr1:84506397-84554539|+|SPATA1,chr1:84498325-84506581|-|GNG5	chr1:84619391-84622290|Enhancer	chr1:84598844-84601347|Enhancer				
chr1:89631234-89635237|Promoter	chr1:89583241-89632894|-|LRRC8C-DT,chr1:89633140-89933250|+|AC093423.3,chr1:89633120-89719533|+|LRRC8C	chr1:89761374-89764202|Enhancer	chr1:89519349-89520535|Enhancer,chr1:89692924-89695536|Enhancer				chr1:89692924-89695536|Enhancer
chr1:89986625-89987841|Promoter	chr1:89987713-89987944|-|RN7SKP272	chr1:89842746-89847856|Enhancer	chr1:89804668-89804897|Enhancer				
chr1:902853-905931|Promoter	chr1:904834-915976|+|AL645608.6	chr1:937910-938410|Enhancer					
chr1:9068818-9069774|Promoter	chr1:9035107-9069716|-|SLC2A5	chr1:9007355-9012398|Enhancer	chr1:9098839-9102513|Enhancer				
chr1:9195156-9202832|Promoter	chr1:9148011-9198703|-|MIR34AHG	chr1:9110137-9112777|Enhancer	chr1:9247491-9251184|Enhancer				
chr1:92484454-92487464|Promoter	chr1:92473043-92486925|-|GFI1	chr1:92599035-92599544|Enhancer					
chr1:92927987-92931344|Promoter	chr1:92930696-92934098|+|AL449283.1		chr1:92992229-92996103|Enhancer	chr1:92960168-92962498|Promoter	chr1:92968225-92969136|Promoter		
chr1:92960168-92962498|Promoter	chr1:92832737-92961522|-|DIPK1A	chr1:92992229-92996103|Enhancer		chr1:92968225-92969136|Promoter,chr1:92927987-92931344|Promoter			
chr1:92968225-92969136|Promoter	chr1:92969604-92969710|-|RNU6-970P	chr1:92992229-92996103|Enhancer		chr1:92960168-92962498|Promoter	chr1:92927987-92931344|Promoter		
chr1:93079559-93081165|Promoter	chr1:93079235-93139079|+|MTF2			chr1:93179358-93181095|Promoter			
chr1:93179358-93181095|Promoter	chr1:93179919-93278607|+|CCDC18,chr1:93149742-93180413|-|TMED5			chr1:93079559-93081165|Promoter			
chr1:93843812-93847299|Promoter	chr1:93847174-93848939|+|AL049796.1,chr1:93846832-93846911|+|MIR760,chr1:93561741-93847150|-|BCAR3	chr1:93813992-93816344|Enhancer					
chr1:94852614-94856068|Promoter	chr1:94613814-94855426|-|SLC44A3-AS1	chr1:95039532-95046525|Enhancer	chr1:94480696-94483059|Enhancer,chr1:94804032-94806269|Enhancer				chr1:94804032-94806269|Enhancer
chr1:9649882-9656035|Promoter	chr1:9651732-9729114|+|PIK3CD,chr1:9652610-9654586|-|PIK3CD-AS1	chr1:9626344-9630949|Enhancer			chr1:9686132-9689380|Promoter		
chr1:9686132-9689380|Promoter	chr1:9672426-9687555|-|PIK3CD-AS2	chr1:9626344-9630949|Enhancer			chr1:9649882-9656035|Promoter		
chr1:9942429-9943772|Promoter	chr1:9942923-9949974|+|AL357140.2,chr1:9926293-9943407|-|LZIC,chr1:9943428-9985498|+|NMNAT1		chr1:9950050-9951286|Enhancer	chr1:10032346-10034685|Promoter			
chr20:1325454-1325962|Promoter	chr20:1325410-1378734|+|SDCBP2-AS1			chr20:1392560-1393519|Promoter			
chr20:1392560-1393519|Promoter	chr20:1318373-1393096|-|AL136531.2,chr20:1368978-1393172|-|FKBP1A,chr20:1392900-1392961|-|MIR6869			chr20:1325454-1325962|Promoter			
chr20:17678850-17683040|Promoter	chr20:17613678-17682295|-|RRBP1	chr20:17895640-17900393|Enhancer,chr20:17537016-17538704|Enhancer	chr20:17938942-17940072|Enhancer,chr20:17649302-17651838|Enhancer			chr20:17537016-17538704|Enhancer	chr20:17649302-17651838|Enhancer
chr20:21529508-21530359|Promoter	chr20:21530202-21530744|+|AL133325.2			chr20:21615489-21615787|Promoter			
chr20:21615489-21615787|Promoter	chr20:21614978-21615435|+|AL121590.1			chr20:21529508-21530359|Promoter			
chr20:25389842-25391097|Promoter	chr20:25294743-25390983|-|ABHD12	chr20:25318686-25319110|Enhancer					
chr20:266139-268528|Promoter	chr20:267186-268857|+|AL034548.1	chr20:208932-211261|Enhancer					
chr20:31683463-31685797|Promoter	chr20:31686216-31716825|+|AL117381.1		chr20:31659830-31668986|Enhancer	chr20:31716315-31725878|Promoter			
chr20:31716315-31725878|Promoter	chr20:31721507-31723409|+|ABALON,chr20:31664452-31722868|-|BCL2L1	chr20:31659830-31668986|Enhancer		chr20:31683463-31685797|Promoter			
chr20:32355318-32358004|Promoter	chr20:32355053-32355734|+|AL121583.1	chr20:32331971-32334843|Enhancer					
chr20:32670682-32676361|Promoter	chr20:32631652-32673941|-|C20orf203	chr20:32776097-32780889|Enhancer	chr20:32646899-32654749|Enhancer,chr20:32518468-32523241|Enhancer				chr20:32518468-32523241|Enhancer
chr20:33666960-33670162|Promoter	chr20:33666943-33668525|+|ACTL10	chr20:33651782-33655036|Enhancer,chr20:33455411-33460757|Enhancer				chr20:33455411-33460757|Enhancer	
chr20:33731058-33733803|Promoter	chr20:33731657-33792269|+|ZNF341,chr20:33728931-33731828|-|AL050349.1	chr20:33785458-33786011|Enhancer,chr20:33776680-33779231|Enhancer		chr20:33811080-33813111|Promoter		chr20:33776680-33779231|Enhancer	
chr20:33811080-33813111|Promoter	chr20:33811348-33854366|+|CHMP4B,chr20:33787375-33811097|-|ZNF341-AS1		chr20:33785458-33786011|Enhancer,chr20:33776680-33779231|Enhancer	chr20:33731058-33733803|Promoter			chr20:33776680-33779231|Enhancer
chr20:34312713-34313240|Promoter	chr20:34280268-34311802|-|AHCY			chr20:34476345-34476805|Promoter			
chr20:34476345-34476805|Promoter	chr20:34475924-34476474|-|FDX1P1			chr20:34312713-34313240|Promoter			
chr20:34872572-34876563|Promoter	chr20:34844720-34872856|-|GGT7			chr20:34954162-34956836|Promoter			
chr20:34954162-34956836|Promoter	chr20:34928432-34956027|-|GSS			chr20:34872572-34876563|Promoter			
chr20:36772596-36774069|Promoter	chr20:36751791-36773818|-|DSN1		chr20:36792543-36796875|Enhancer,chr20:36808313-36808792|Enhancer,chr20:36836689-36838436|Enhancer,chr20:36884331-36887926|Enhancer,chr20:36845472-36846440|Enhancer	chr20:36862846-36865917|Promoter			chr20:36884331-36887926|Enhancer
chr20:36862846-36865917|Promoter	chr20:36777447-36863538|-|SOGA1	chr20:36792543-36796875|Enhancer,chr20:36808313-36808792|Enhancer,chr20:36836689-36838436|Enhancer,chr20:36884331-36887926|Enhancer,chr20:36845472-36846440|Enhancer		chr20:36772596-36774069|Promoter		chr20:36884331-36887926|Enhancer	
chr20:37288813-37291849|Promoter	chr20:37289638-37317260|+|MANBAL	chr20:37315414-37316973|Enhancer					
chr20:37528205-37534849|Promoter	chr20:37530039-37530543|+|PPIAP3	chr20:37267738-37274060|Enhancer	chr20:37335984-37337730|Enhancer,chr20:37363247-37366676|Enhancer,chr20:37409600-37413572|Enhancer,chr20:37275422-37276929|Enhancer,chr20:37383073-37386616|Enhancer				chr20:37363247-37366676|Enhancer
chr20:3768066-3769120|Promoter	chr20:3753508-3768387|-|C20orf27	chr20:3752049-3753793|Enhancer					
chr20:3786019-3789555|Promoter	chr20:3786772-3806121|+|CDC25B,chr20:3783851-3786740|-|CENPB	chr20:3855125-3855963|Enhancer	chr20:3794981-3799446|Enhancer	chr20:3818386-3821590|Promoter			
chr20:37901311-37905188|Promoter	chr20:37903111-37945350|+|VSTM2L	chr20:37990603-37994169|Enhancer,chr20:38055776-38060306|Enhancer	chr20:38217671-38223090|Enhancer		chr20:38165272-38166962|Promoter	chr20:38055776-38060306|Enhancer	
chr20:38165272-38166962|Promoter	chr20:38127385-38165270|-|TGM2	chr20:38055776-38060306|Enhancer	chr20:37990603-37994169|Enhancer,chr20:38217671-38223090|Enhancer		chr20:37901311-37905188|Promoter		chr20:38217671-38223090|Enhancer
chr20:3818386-3821590|Promoter	chr20:3820524-3828838|+|AP5S1	chr20:3794981-3799446|Enhancer	chr20:3855125-3855963|Enhancer	chr20:3786019-3789555|Promoter			
chr20:38804685-38812598|Promoter	chr20:38805697-38923024|+|PPP1R16B	chr20:38888723-38896139|Enhancer,chr20:38857843-38864549|Enhancer		chr20:38872451-38876357|Promoter		chr20:38857843-38864549|Enhancer	
chr20:38872451-38876357|Promoter	chr20:38872770-38873074|+|RN7SL116P	chr20:38857843-38864549|Enhancer,chr20:38888723-38896139|Enhancer		chr20:38804685-38812598|Promoter		chr20:38888723-38896139|Enhancer	
chr20:40687790-40690226|Promoter	chr20:40685848-40689236|-|MAFB	chr20:39886104-39886721|Enhancer					
chr20:41027358-41031776|Promoter	chr20:41028822-41124487|+|TOP1	chr20:40990546-40993094|Enhancer	chr20:41063515-41066587|Enhancer,chr20:41078266-41078972|Enhancer,chr20:40965803-40971981|Enhancer,chr20:41093084-41097877|Enhancer,chr20:41172874-41173649|Enhancer,chr20:41010942-41013071|Enhancer,chr20:41154778-41157423|Enhancer		chr20:41133735-41138445|Promoter		chr20:40965803-40971981|Enhancer
chr20:41133735-41138445|Promoter	chr20:41136960-41177626|+|PLCG1,chr20:41098329-41138003|-|PLCG1-AS1	chr20:41154778-41157423|Enhancer,chr20:40965803-40971981|Enhancer	chr20:41063515-41066587|Enhancer,chr20:41078266-41078972|Enhancer,chr20:40990546-40993094|Enhancer,chr20:41093084-41097877|Enhancer,chr20:41172874-41173649|Enhancer,chr20:41010942-41013071|Enhancer		chr20:41027358-41031776|Promoter	chr20:40965803-40971981|Enhancer	chr20:40990546-40993094|Enhancer
chr20:41618157-41620993|Promoter	chr20:41402083-41618377|-|CHD6	chr20:41692614-41693997|Enhancer					
chr20:43188022-43189218|Promoter	chr20:42072752-43189970|-|PTPRT	chr20:42027972-42028093|Enhancer					
chr20:44310622-44313406|Promoter	chr20:44302840-44311202|-|FITM2	chr20:44213200-44215518|Enhancer,chr20:44217014-44219384|Enhancer				chr20:44217014-44219384|Enhancer	
chr20:44645179-44653162|Promoter	chr20:44619522-44651699|-|ADA	chr20:44682936-44687954|Enhancer,chr20:44606756-44611839|Enhancer	chr20:44575716-44577325|Enhancer,chr20:44729549-44735898|Enhancer,chr20:44642351-44643104|Enhancer			chr20:44682936-44687954|Enhancer	chr20:44642351-44643104|Enhancer
