loopId	chrA	startA	endA	chrB	startB	endB	distance(bp)	centerA	centerB	rawTargetAnchorAReads	rawTargetAnchorBReads	rawControlAnchorAReads	rawControlAnchorBReads	scaledTargetAnchorAReads	scaledTargetAnchorBReads	rawTargetCounts	scaledTargetCounts	rawControlCounts	rawTargetNearbyMedianCounts	scaledTargetNearbyMedianCounts	rawControlNearbyMedianCounts	rawTargetES	rawControlES	targetDensity	controlDensity	rawFc	scaledFc	poissonPvalue	significant
loop_chr2-chr2-609|GM12878_RAD21_17m	chr2	85887563	85888541	chr2	86079435	86080476	191903.5	85888052.0	86079955.5	90	150	121	176	30.132319498388487	44.70191456619196	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.02913498237333566	0.14567490329756635	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-611|GM12878_RAD21_17m	chr2	37570769	37571917	chr2	37635650	37637437	65200.5	37571343.0	37636543.5	7	15	98	103	4.1941254458839925	7.554530147022621	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.02004208838560978	0.12025252323998085	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-613|GM12878_RAD21_17m	chr2	240565792	240566739	chr2	240584580	240586185	19117.0	240566265.5	240585382.5	69	10	94	126	24.543424063399762	5.523878412791145	0	0.0	7	0.0	0.0	1.75	0.0	4.0	0.02304997234003319	0.1613497968890678	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-615|GM12878_RAD21_17m	chr2	33475825	33476433	chr2	33496689	33498360	21395.5	33476129.0	33497524.5	52	8	136	73	19.72802714841059	4.649626638197297	0	0.0	5	0.0	0.0	0.5	0.0	5.0	0.02581111426580285	0.12905556373751054	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-619|GM12878_RAD21_17m	chr2	197110936	197114708	chr2	197308969	197312022	197673.5	197112822.0	197310495.5	68	56	301	488	24.26832383015944	20.88978891923236	0	0.0	10	0.0	0.0	2.5	0.0	4.0	0.008618832148243914	0.08618831641253817	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-620|GM12878_RAD21_17m	chr2	119702540	119705570	chr2	120174574	120177405	471934.5	119704055.0	120175989.5	197	260	273	398	55.172878895845926	68.35518199140358	1	0.9335239083803982	11	0.25	0.3200837953572311	2.75	1.0	4.0	0.010036432249064104	0.11040074824554348	-3.4594315337728863	-3.5586727418925284	0.00018134117309513058	1
loop_chr2-chr2-621|GM12878_RAD21_17m	chr2	37168185	37168642	chr2	37281062	37283867	114051.0	37168413.5	37282464.5	82	24	123	72	28.042507387141963	10.859561952439837	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.01803296425866484	0.1081977791874138	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-622|GM12878_RAD21_17m	chr2	97993656	97995639	chr2	98012762	98013756	18611.5	97994647.5	98013259.0	62	11	222	68	22.597714870320054	5.94571619739258	0	0.0	7	0.0	0.0	1.5	0.0	4.666666666666667	0.019759331344227308	0.1383153112733964	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-623|GM12878_RAD21_17m	chr2	43484510	43487039	chr2	43541534	43542524	56254.5	43485774.5	43542029.0	94	70	183	121	31.16120837082505	24.817617206238772	0	0.0	6	0.0	0.0	1.0	0.0	6.0	0.016715978804138876	0.10029586692507636	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-624|GM12878_RAD21_17m	chr2	206799955	206800886	chr2	206988755	206989626	188770.0	206800420.5	206989190.5	87	35	179	80	29.353808881701056	14.532127616788811	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.03264346804204478	0.1632173306092045	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-625|GM12878_RAD21_17m	chr2	57759722	57762239	chr2	57881681	57883463	121591.5	57760980.5	57882572.0	258	15	400	75	67.94883801753302	7.554530147022621	0	0.0	9	0.0	0.0	2.25	0.0	4.0	0.013683072670798954	0.12314764679321134	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-627|GM12878_RAD21_17m	chr2	69740852	69742109	chr2	69816273	69817146	75229.0	69741480.5	69816709.5	46	40	89	96	17.94617106839203	16.110383093813827	0	0.0	5	0.0	0.0	1.5	0.0	3.333333333333333	0.027616680475006903	0.13808339425248192	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-629|GM12878_RAD21_17m	chr2	213149699	213154686	chr2	213229599	213233688	79451.0	213152192.5	213231643.5	72	10	482	213	25.36334526950351	5.523878412791145	0	0.0	12	0.0	0.0	3.75	0.0	3.2	0.006481217431882405	0.07777460460761211	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-630|GM12878_RAD21_17m	chr2	84969814	84972150	chr2	85013002	85017677	44357.5	84970982.0	85015339.5	78	136	137	256	26.98031431843965	41.44485838110377	0	0.0	9	0.75	0.7475804136827622	2.0	0.0	4.5	0.008390176781024775	0.07551158658736494	-inf	-inf	0.003721676481885652	1
loop_chr2-chr2-631|GM12878_RAD21_17m	chr2	118046643	118048069	chr2	118055527	118056611	8713.0	118047356.0	118056069.0	78	4	199	53	26.98031431843965	2.7226210766002983	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.023435669088352474	0.11717833854891893	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-632|GM12878_RAD21_17m	chr2	230580727	230585658	chr2	230609205	230612238	27529.0	230583192.5	230610721.5	40	269	172	640	16.110383093813827	70.17501808026043	0	0.0	10	0.5	0.5466313891930411	3.5	0.0	2.8571428571428568	0.007386178981889091	0.07386178547407997	-inf	-inf	1.4473689464308444e-05	1
loop_chr2-chr2-633|GM12878_RAD21_17m	chr2	42495031	42496533	chr2	42598942	42599906	103642.0	42495782.0	42599424.0	75	2	173	42	26.175515634409475	1.594249625518776	0	0.0	5	0.0	0.0	1.5	0.0	3.333333333333333	0.02385382376795	0.1192691118239199	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-635|GM12878_RAD21_17m	chr2	143161505	143162662	chr2	143258035	143259656	96762.0	143162083.5	143258845.5	50	54	114	152	19.13955771472794	20.31135997561164	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.021174776606106803	0.10587387680265893	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-638|GM12878_RAD21_17m	chr2	218852990	218854297	chr2	218875857	218877192	22881.0	218853643.5	218876524.5	158	111	200	392	46.531775180849856	35.42888577400785	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.022264772676670968	0.13358862820187126	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-639|GM12878_RAD21_17m	chr2	178394388	178397328	chr2	178418329	178419795	23204.0	178395858.0	178419062.0	240	63	139	79	64.25855760408297	22.878622320696604	0	0.0	10	0.0	0.0	0.5	0.0	10.0	0.013350778350377828	0.1335077756503797	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-640|GM12878_RAD21_17m	chr2	120228278	120232721	chr2	120312443	120313657	82550.5	120230499.5	120313050.0	31	195	173	296	13.232248431196867	54.73988911451747	0	0.0	12	0.0	0.0	0.0	0.0	12.0	0.010398361218272	0.12478032727924478	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-641|GM12878_RAD21_17m	chr2	174156466	174158555	chr2	174339955	174341795	183364.5	174157510.5	174340875.0	129	396	115	316	39.78791264598416	94.5919951148651	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.01497162876349318	0.1197730230624735	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-642|GM12878_RAD21_17m	chr2	222315093	222320287	chr2	222612989	222615235	296422.0	222317690.0	222614112.0	46	47	562	144	17.94617106839203	18.246661352498453	0	0.0	13	0.0	0.0	1.5	0.0	8.666666666666666	0.007906388361796331	0.10278304265729098	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-644|GM12878_RAD21_17m	chr2	61017463	61017898	chr2	61064795	61065888	47661.0	61017680.5	61065341.5	33	25	39	53	13.88667917264068	11.207300561046672	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.03849707422235911	0.23098243174695274	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-645|GM12878_RAD21_17m	chr2	64645868	64647392	chr2	64698227	64700040	52503.5	64646630.0	64699133.5	159	47	231	160	46.759004356551245	18.246661352498453	0	0.0	7	0.0	0.0	1.5	0.0	4.666666666666667	0.017627668388302282	0.12339367145966468	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-646|GM12878_RAD21_17m	chr2	60353071	60356368	chr2	60439441	60440616	85309.0	60354719.5	60440028.5	6	15	300	129	3.7234930722711774	7.554530147022621	0	0.0	8	0.0	0.0	0.5	0.0	8.0	0.013153740923918763	0.10522992120135474	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-647|GM12878_RAD21_17m	chr2	25340409	25343208	chr2	25418909	25419960	77626.0	25341808.5	25419434.5	154	10	357	150	45.619552939142274	5.523878412791145	0	0.0	7	0.0	0.0	0.75	0.0	7.0	0.015278838808250575	0.10695186536646782	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-648|GM12878_RAD21_17m	chr2	212686438	212687783	chr2	213152431	213154938	466574.0	212687110.5	213153684.5	37	27	232	299	15.169220616625859	11.893457489622508	0	0.0	7	0.0	0.0	2.25	0.0	3.111111111111111	0.015270905870136216	0.10689633480293384	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-651|GM12878_RAD21_17m	chr2	45643487	45643779	chr2	46010297	46011663	367347.0	45643633.0	46010980.0	124	93	188	112	38.59183267420674	30.90493770578741	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.03547860640034059	0.17739302156681933	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-653|GM12878_RAD21_17m	chr2	201068206	201073432	chr2	201177170	201177938	106735.0	201070819.0	201177554.0	235	110	371	223	63.22243213184283	35.18218768316352	0	0.0	10	0.0	0.0	0.0	0.0	10.0	0.009813735303931384	0.09813734726652867	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-656|GM12878_RAD21_17m	chr2	119702753	119703558	chr2	119750707	119753571	48983.5	119703155.5	119752139.0	156	176	207	186	46.07633035684815	50.5740448885836	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.016032578198900166	0.09619546353484433	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-657|GM12878_RAD21_17m	chr2	64916627	64918809	chr2	64937130	64941543	21618.5	64917718.0	64939336.5	315	33	377	251	79.27160585693935	13.88667917264068	0	0.0	9	0.0	0.0	1.5	0.0	6.0	0.00891941310261785	0.08027471320151869	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-658|GM12878_RAD21_17m	chr2	229801261	229801930	chr2	229920272	229922035	119558.0	229801595.5	229921153.5	34	26	85	80	14.210485076576099	11.551882913082707	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.024187306501547986	0.12093652539382667	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-659|GM12878_RAD21_17m	chr2	88489288	88490060	chr2	88670507	88671870	181514.5	88489674.0	88671188.5	13	85	22	140	6.764285036394197	28.83140530440895	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.0275520044083207	0.1377600139380733	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-660|GM12878_RAD21_17m	chr2	231227142	231227977	chr2	231394230	231397140	168125.5	231227559.5	231395685.0	115	41	238	187	36.410673453219964	16.420484394539155	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.015707217466425824	0.12565773233977526	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-662|GM12878_RAD21_17m	chr2	231244528	231246163	chr2	231412274	231412837	167210.0	231245345.5	231412555.5	29	10	56	264	12.568117600567259	5.523878412791145	0	0.0	5	0.0	0.0	0.5	0.0	5.0	0.02676229727559814	0.13381147850672725	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-663|GM12878_RAD21_17m	chr2	229780789	229781072	chr2	230160278	230161390	379903.5	229780930.5	230160834.0	42	113	68	198	16.728866718667575	35.92076963041383	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.04216740459624711	0.2108370105790584	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-665|GM12878_RAD21_17m	chr2	64522555	64524245	chr2	64582698	64583454	59676.0	64523400.0	64583076.0	139	4	286	64	42.148990069270724	2.7226210766002983	0	0.0	5	0.0	0.0	0.5	0.0	5.0	0.02404886729835025	0.12024432941855538	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-666|GM12878_RAD21_17m	chr2	100606946	100608174	chr2	101152846	101153057	545391.5	100607560.0	101152951.5	106	55	127	144	34.190220932609265	20.601173634067575	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.040878060744798266	0.204390291701033	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-667|GM12878_RAD21_17m	chr2	136132458	136133529	chr2	136378288	136379003	245652.0	136132993.5	136378645.5	9	80	66	230	5.09229902699635	27.512923861625247	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.03293590672551215	0.16467952394052993	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-674|GM12878_RAD21_17m	chr2	25521980	25524656	chr2	25564382	25567680	42713.0	25523318.0	25566031.0	105	71	345	315	33.94090589098684	25.090919145311503	0	0.0	11	0.0	0.0	2.75	0.0	4.0	0.009846590125839423	0.108312485012911	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-675|GM12878_RAD21_17m	chr2	182238018	182241079	chr2	182649318	182650992	410606.5	182239548.5	182650155.0	36	180	97	226	14.851682463393212	51.45924881523543	0	0.0	9	0.5	0.5466313891930411	2.5	0.0	3.6	0.012423131871544816	0.11180818026695157	-inf	-inf	0.0002661519051658436	1
loop_chr2-chr2-678|GM12878_RAD21_17m	chr2	230008217	230009857	chr2	230067014	230069020	58980.0	230009037.0	230068017.0	97	46	233	212	31.926329046149363	17.94617106839203	0	0.0	9	0.0	0.0	2.25	0.0	4.0	0.016133716240198766	0.14520343762041024	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-681|GM12878_RAD21_17m	chr2	134460707	134461486	chr2	134897383	134898555	436872.5	134461096.5	134897969.0	54	38	138	87	20.31135997561164	15.48480881318786	0	0.0	5	0.0	0.0	1.75	0.0	2.8571428571428568	0.0301504507492387	0.1507522448784144	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-682|GM12878_RAD21_17m	chr2	120252719	120254153	chr2	120292774	120294128	40015.0	120253436.0	120293451.0	118	4	133	38	37.14190850271997	2.7226210766002983	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.02109882690522407	0.1054941283205834	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-685|GM12878_RAD21_17m	chr2	60446345	60447709	chr2	60549574	60550892	103206.0	60447027.0	60550233.0	6	86	115	440	3.7234930722711774	29.092953165564165	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.021932710444356712	0.1315962549251841	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-688|GM12878_RAD21_17m	chr2	134245516	134247598	chr2	134273492	134276643	28510.5	134246557.0	134275067.5	101	7	219	177	32.93816415289218	4.1941254458839925	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.011240880835422264	0.08992704139355212	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-689|GM12878_RAD21_17m	chr2	128733618	128737726	chr2	129233887	129234308	498425.5	128735672.0	129234097.5	149	11	267	68	44.47163808409106	5.94571619739258	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.012988193731897704	0.07792915780731813	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-690|GM12878_RAD21_17m	chr2	99336282	99337921	chr2	99490135	99490535	153233.5	99337101.5	99490335.0	78	185	126	178	26.98031431843965	52.55947936997593	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.02884920520439662	0.14424601753692326	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-693|GM12878_RAD21_17m	chr2	231296863	231298957	chr2	231405825	231406012	108008.5	231297910.0	231405918.5	53	9	167	34	20.020320633923713	5.09229902699635	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.025788482863553137	0.1289424067329182	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-694|GM12878_RAD21_17m	chr2	230920328	230926215	chr2	230948265	230952579	27150.5	230923271.5	230950422.0	97	9	391	172	31.926329046149363	5.09229902699635	0	0.0	13	0.0	0.0	1.5	0.0	8.666666666666666	0.005766447349452475	0.07496381113324624	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-695|GM12878_RAD21_17m	chr2	98728721	98730414	chr2	98835877	98837555	107148.5	98729567.5	98836716.0	18	164	59	411	8.696505514147391	47.89031807243354	0	0.0	7	0.0	0.0	1.75	0.0	4.0	0.017449875233392084	0.12214911944850225	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-697|GM12878_RAD21_17m	chr2	199979057	199981001	chr2	200470719	200471823	491242.0	199980029.0	200471271.0	131	116	207	199	40.26337097378831	36.654896104227184	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.01929905820595955	0.1157943424243254	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-700|GM12878_RAD21_17m	chr2	207046974	207047442	chr2	207472231	207475114	426464.5	207047208.0	207473672.5	1	210	53	476	0.9335239083803982	57.9634608398531	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.01755402250425685	0.10532412883000412	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-701|GM12878_RAD21_17m	chr2	181107032	181108988	chr2	181312198	181314126	205152.0	181108010.0	181313162.0	12	6	101	117	6.358891703576133	3.7234930722711774	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.015145089961834371	0.09087053442568067	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-703|GM12878_RAD21_17m	chr2	75786602	75788050	chr2	75833238	75834819	46702.5	75787326.0	75834028.5	96	4	221	36	31.671896122784098	2.7226210766002983	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.01942011535548521	0.09710057106562776	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-706|GM12878_RAD21_17m	chr2	178891455	178894378	chr2	179019967	179020834	127484.0	178892916.5	179020400.5	87	19	191	129	29.353808881701056	9.067237032661367	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.015520720161415487	0.10864503473902402	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-707|GM12878_RAD21_17m	chr2	175111301	175112945	chr2	175187009	175187775	75269.0	175112123.0	175187392.0	54	66	106	63	20.31135997561164	23.71533591366845	0	0.0	6	0.0	0.0	0.75	0.0	6.0	0.0244081034903588	0.1464486123275285	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-709|GM12878_RAD21_17m	chr2	46464593	46465458	chr2	46614819	46618326	151547.0	46465025.5	46616572.5	187	91	259	122	52.99766732898564	30.390501774693433	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.01345460416554545	0.09418222361868732	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-712|GM12878_RAD21_17m	chr2	45833694	45838023	chr2	45936384	45937176	100921.5	45835858.5	45936780.0	68	109	357	290	24.26832383015944	34.9349779829862	0	0.0	7	0.0	0.0	0.0	0.0	7.0	0.011486727086851143	0.08040708487812949	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-714|GM12878_RAD21_17m	chr2	25419167	25422220	chr2	25566093	25567660	146183.0	25420693.5	25566876.5	10	53	329	279	5.523878412791145	20.020320633923713	0	0.0	7	0.0	0.0	1.0	0.0	7.0	0.012732365673542143	0.08912655447205653	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-715|GM12878_RAD21_17m	chr2	212776710	212778633	chr2	213151590	213154036	375141.5	212777671.5	213152813.0	6	48	189	345	3.7234930722711774	18.545698102164085	0	0.0	7	0.0	0.0	1.75	0.0	4.0	0.013463842850026254	0.0942468944062488	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-717|GM12878_RAD21_17m	chr2	96172768	96175672	chr2	96260864	96261917	87170.5	96174220.0	96261390.5	409	47	539	66	96.9807995986292	18.246661352498453	0	0.0	5	0.0	0.0	0.75	0.0	5.0	0.014865688504363081	0.07432843814955434	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-720|GM12878_RAD21_17m	chr2	157302351	157302974	chr2	157591596	157593373	289822.0	157302662.5	157592484.5	164	31	190	52	47.89031807243354	13.232248431196867	0	0.0	5	0.0	0.0	0.5	0.0	5.0	0.02450980392156863	0.12254901239907773	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-723|GM12878_RAD21_17m	chr2	156332917	156336706	chr2	156398306	156401316	64999.5	156334811.5	156399811.0	350	135	356	175	85.98998409539965	41.20936397209222	0	0.0	9	0.25	0.3200837953572311	2.0	0.0	4.5	0.008651791353399722	0.07786611760023764	-inf	-inf	2.6390146384262266e-06	1
loop_chr2-chr2-724|GM12878_RAD21_17m	chr2	44770414	44771783	chr2	44954030	44955923	183878.0	44771098.5	44954976.5	12	221	36	376	6.358891703576133	60.2940530922864	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.01803296425866484	0.0901648159895115	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-730|GM12878_RAD21_17m	chr2	160994334	160996017	chr2	161063626	161064172	68723.5	160995175.5	161063899.0	113	64	185	124	35.92076963041383	23.15851547084796	0	0.0	6	0.0	0.0	0.0	0.0	6.0	0.026390098435067164	0.15834058129625114	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-731|GM12878_RAD21_17m	chr2	15938994	15941050	chr2	16281643	16282091	341845.0	15940022.0	16281867.0	180	27	173	53	51.45924881523543	11.893457489622508	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.023491824844953955	0.11745911731540995	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-733|GM12878_RAD21_17m	chr2	230848266	230849674	chr2	230902217	230902456	53366.5	230848970.0	230902336.5	35	75	64	165	14.532127616788811	26.175515634409475	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.03571556127004536	0.17857779584565056	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-734|GM12878_RAD21_17m	chr2	231647293	231650180	chr2	231714336	231716834	66848.5	231648736.5	231715585.0	57	326	135	368	21.177232056597813	81.40061099955437	0	0.0	7	0.0	0.0	1.5	0.0	4.666666666666667	0.010923589491506907	0.07646512194260002	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-736|GM12878_RAD21_17m	chr2	231227363	231230551	chr2	231411820	231413774	183840.0	231228957.0	231412797.0	158	26	337	342	46.531775180849856	11.551882913082707	0	0.0	7	0.0	0.0	1.25	0.0	5.6	0.011439815132587456	0.08007870121760036	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-737|GM12878_RAD21_17m	chr2	8543259	8545381	chr2	8685627	8686195	141591.0	8544320.0	8685911.0	182	356	257	388	51.9001662825008	87.12596729909653	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.021867483052700632	0.17493985413102542	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-739|GM12878_RAD21_17m	chr2	23350419	23352278	chr2	23385817	23388100	35610.0	23351348.5	23386958.5	87	18	138	137	29.353808881701056	8.696505514147391	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.014201721248615332	0.08521032247932009	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-741|GM12878_RAD21_17m	chr2	197254818	197255764	chr2	197309626	197310985	55014.5	197255291.0	197310305.5	4	40	64	329	2.7226210766002983	16.110383093813827	0	0.0	5	0.0	0.0	1.25	0.0	4.0	0.025519969376036747	0.12759983937431085	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-743|GM12878_RAD21_17m	chr2	42096024	42100218	chr2	42170742	42172317	73408.5	42098121.0	42171529.5	226	19	539	80	61.34462440387557	9.067237032661367	0	0.0	10	0.0	0.0	1.25	0.0	8.0	0.010196486290824182	0.10196485691030906	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-744|GM12878_RAD21_17m	chr2	129251908	129253854	chr2	129397259	129397499	144498.0	129252881.0	129397379.0	38	31	159	161	15.48480881318786	13.232248431196867	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.0269092083310909	0.13454603374098192	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-745|GM12878_RAD21_17m	chr2	39913026	39914138	chr2	40553924	40555578	641169.0	39913582.0	40554751.0	124	34	164	133	38.59183267420674	14.210485076576099	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.02126664114669729	0.10633319947859236	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-746|GM12878_RAD21_17m	chr2	224937861	224939008	chr2	224968474	224970518	31061.5	224938434.5	224969496.0	0	2	74	52	0.0	1.594249625518776	0	0.0	5	0.0	0.0	1.0	0.0	5.0	0.01843419912621896	0.09217099020927186	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-748|GM12878_RAD21_17m	chr2	57906143	57908852	chr2	58045279	58048756	139520.0	57907497.5	58047017.5	123	94	382	200	38.35130892159236	31.16120837082505	0	0.0	8	0.0	0.0	1.75	0.0	4.571428571428571	0.009509138281888894	0.07607310178022282	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-749|GM12878_RAD21_17m	chr2	218875561	218877458	chr2	218979987	218981551	104259.5	218876509.5	218980769.0	124	123	427	172	38.59183267420674	38.35130892159236	0	0.0	6	0.0	0.0	1.5	0.0	4.0	0.016996107891292894	0.1019766413491314	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-750|GM12878_RAD21_17m	chr2	74715194	74717007	chr2	74833827	74837112	119369.0	74716100.5	74835469.5	105	118	163	192	33.94090589098684	37.14190850271997	0	0.0	7	0.25	0.3200837953572311	1.5	0.0	4.666666666666667	0.011538550296540741	0.0807698473246177	-inf	-inf	0.0018698737724807848	1
loop_chr2-chr2-751|GM12878_RAD21_17m	chr2	33370927	33374365	chr2	33582125	33583472	210152.5	33372646.0	33582798.5	169	77	219	202	49.013797764397154	26.712845138324305	0	0.0	8	0.0	0.0	2.0	0.0	4.0	0.012293318581351036	0.09834654286571752	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-752|GM12878_RAD21_17m	chr2	30231636	30232190	chr2	30337692	30339560	106713.0	30231913.0	30338626.0	80	17	92	96	27.512923861625247	8.321047944013081	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.024287171516005245	0.1214358504367409	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-753|GM12878_RAD21_17m	chr2	96773099	96775346	chr2	96800749	96801240	26772.0	96774222.5	96800994.5	20	76	70	150	9.433546384775648	26.444583186395608	0	0.0	5	0.0	0.0	0.0	0.0	5.0	0.021484123232930863	0.10742060984579492	-inf	-inf	3.6203999999999977e-296	1
loop_chr2-chr2-755|GM12878_RAD21_17m	chr2	68282866	68285432	chr2	68441768	68442544	158007.0	68284149.0	68442156.0	128	224	200	289	39.54955442011621	60.9250380056229	0	0.0	8	0.0	0.0	0.0	0.0	8.0	0.01760129545534551	0.14081035535980202	-inf	-inf	3.6203999999999977e-296	1
