anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr14:51202986-51203730|Enhancer	chr14	51202986	51203730	Enhancer	36889	TMX1	chr14:51240247-51257655|+|TMX1
chr14:51216982-51220099|Enhancer	chr14	51216982	51220099	Enhancer	21706	TMX1	chr14:51240247-51257655|+|TMX1
chr14:51779688-51780830|Enhancer	chr14	51779688	51780830	Enhancer	7202	AL079307.3	chr14:51787461-51787743|+|AL079307.3
chr14:51866763-51869606|Enhancer	chr14	51866763	51869606	Enhancer	41989	GNG2	chr14:51826195-51969800|+|GNG2
chr14:51978350-51980058|Enhancer	chr14	51978350	51980058	Enhancer	8015	AL358333.1	chr14:51982520-51987219|-|AL358333.1
chr14:52298629-52301603|Enhancer	chr14	52298629	52301603	Enhancer	13319	AL365475.1	chr14:52286797-52289268|+|AL365475.1
chr14:52473621-52473792|Enhancer	chr14	52473621	52473792	Enhancer	78798	TXNDC16	chr14:52430596-52552505|-|TXNDC16
chr14:52823578-52823935|Enhancer	chr14	52823578	52823935	Enhancer	3722	AL139317.1	chr14:52792875-52820034|-|AL139317.1
chr14:52959332-52961465|Enhancer	chr14	52959332	52961465	Enhancer	9348	FERMT2	chr14:52857268-52951050|-|FERMT2
chr14:53108733-53110355|Enhancer	chr14	53108733	53110355	Enhancer	43738	DDHD1	chr14:53036745-53153282|-|DDHD1
chr14:53147484-53153810|Promoter	chr14	53147484	53153810	Promoter	0	DDHD1,AL356020.1	chr14:53036745-53153282|-|DDHD1,chr14:53153354-53157528|+|AL356020.1
chr14:54562112-54566696|Enhancer	chr14	54562112	54566696	Enhancer	2693	SAMD4A	chr14:54567097-54793315|+|SAMD4A
chr14:54772553-54775354|Enhancer	chr14	54772553	54775354	Enhancer	85261	RNU6ATAC9P	chr14:54859215-54859330|+|RNU6ATAC9P
chr14:54782829-54784331|Enhancer	chr14	54782829	54784331	Enhancer	75635	RNU6ATAC9P	chr14:54859215-54859330|+|RNU6ATAC9P
chr14:54804050-54806643|Enhancer	chr14	54804050	54806643	Enhancer	53868	RNU6ATAC9P	chr14:54859215-54859330|+|RNU6ATAC9P
chr14:55089034-55091994|Enhancer	chr14	55089034	55091994	Enhancer	38738	LGALS3	chr14:55129252-55145423|+|LGALS3
chr14:55157918-55165009|Enhancer	chr14	55157918	55165009	Enhancer	30121	DLGAP5	chr14:55148112-55191585|-|DLGAP5
chr14:55212302-55214536|Enhancer	chr14	55212302	55214536	Enhancer	14406	AL139316.1	chr14:55196727-55199013|-|AL139316.1
chr14:55271074-55272048|Promoter	chr14	55271074	55272048	Promoter	0	FBXO34,AL158801.2	chr14:55271421-55353611|+|FBXO34,chr14:55262767-55271308|-|AL158801.2
chr14:55297303-55298657|Promoter	chr14	55297303	55298657	Promoter	0	CHMP4BP1	chr14:55298644-55299231|+|CHMP4BP1
chr14:55327194-55327895|Enhancer	chr14	55327194	55327895	Enhancer	11956	AL158801.3	chr14:55325834-55339501|-|AL158801.3
chr14:55430130-55430387|Enhancer	chr14	55430130	55430387	Enhancer	10357	TBPL2	chr14:55413541-55440616|-|TBPL2
chr14:59028205-59029010|Enhancer	chr14	59028205	59029010	Enhancer	107813	AL359219.1	chr14:59135488-59136421|-|AL359219.1
chr14:59055585-59056548|Enhancer	chr14	59055585	59056548	Enhancer	80354	AL359219.1	chr14:59135488-59136421|-|AL359219.1
chr14:59126493-59129310|Enhancer	chr14	59126493	59129310	Enhancer	8519	AL359219.1	chr14:59135488-59136421|-|AL359219.1
chr14:59443040-59444588|Enhancer	chr14	59443040	59444588	Enhancer	21528	GPR135	chr14:59460765-59465342|-|GPR135
chr14:60091603-60094187|Promoter	chr14	60091603	60094187	Promoter	0	PCNX4,AL157911.1	chr14:60091911-60169133|+|PCNX4,chr14:59969116-60091783|-|AL157911.1
chr14:60165368-60165750|Enhancer	chr14	60165368	60165750	Enhancer	4297	DHRS7	chr14:60144119-60169856|-|DHRS7
chr14:60186392-60188655|Enhancer	chr14	60186392	60188655	Enhancer	8141	PSMA3P	chr14:60179382-60180016|+|PSMA3P
chr14:60213107-60213547|Promoter	chr14	60213107	60213547	Promoter	415	RPL17P2	chr14:60212462-60212912|-|RPL17P2
chr14:60250157-60251670|Enhancer	chr14	60250157	60251670	Enhancer	5161	PPM1A	chr14:60245752-60299087|+|PPM1A
chr14:60327313-60328700|Enhancer	chr14	60327313	60328700	Enhancer	4770	LINC02322	chr14:60323236-60323907|+|LINC02322
chr14:60330773-60332071|Enhancer	chr14	60330773	60332071	Enhancer	8186	LINC02322	chr14:60323236-60323907|+|LINC02322
chr14:61024861-61025779|Enhancer	chr14	61024861	61025779	Enhancer	43962	TRMT5	chr14:60971451-60981358|-|TRMT5
chr14:61252914-61253490|Enhancer	chr14	61252914	61253490	Enhancer	28638	TMEM30B	chr14:61277370-61281840|-|TMEM30B
chr14:61296884-61297352|Enhancer	chr14	61296884	61297352	Enhancer	15278	TMEM30B	chr14:61277370-61281840|-|TMEM30B
chr14:61320992-61322892|Promoter	chr14	61320992	61322892	Promoter	0	PRKCH,AL359220.1	chr14:61321720-61550976|+|PRKCH,chr14:61298164-61322818|-|AL359220.1
chr14:61386954-61389034|Enhancer	chr14	61386954	61389034	Enhancer	65176	AL359220.1	chr14:61298164-61322818|-|AL359220.1
chr14:61437999-61440057|Enhancer	chr14	61437999	61440057	Enhancer	90100	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61453770-61458770|Enhancer	chr14	61453770	61458770	Enhancer	72858	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61461767-61462091|Enhancer	chr14	61461767	61462091	Enhancer	67199	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61475110-61476831|Enhancer	chr14	61475110	61476831	Enhancer	53157	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61477079-61479682|Enhancer	chr14	61477079	61479682	Enhancer	50747	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61503157-61504269|Enhancer	chr14	61503157	61504269	Enhancer	25415	AL355916.3	chr14:61529128-61657964|+|AL355916.3
chr14:61661417-61662768|Enhancer	chr14	61661417	61662768	Enhancer	33420	HIF1A	chr14:61695513-61748259|+|HIF1A
chr14:61695279-61696174|Promoter	chr14	61695279	61696174	Promoter	0	HIF1A-AS1,HIF1A	chr14:61681041-61695823|-|HIF1A-AS1,chr14:61695513-61748259|+|HIF1A
chr14:61836277-61838903|Enhancer	chr14	61836277	61838903	Enhancer	5221	COX4I1P1	chr14:61831861-61832369|-|COX4I1P1
chr14:61859638-61861905|Enhancer	chr14	61859638	61861905	Enhancer	28402	COX4I1P1	chr14:61831861-61832369|-|COX4I1P1
chr14:61893363-61896475|Enhancer	chr14	61893363	61896475	Enhancer	62550	COX4I1P1	chr14:61831861-61832369|-|COX4I1P1
chr14:61921005-61927014|Enhancer	chr14	61921005	61927014	Enhancer	71813	SYT16	chr14:61995823-62112550|+|SYT16
chr14:62123622-62127329|Enhancer	chr14	62123622	62127329	Enhancer	8300	AL390816.2	chr14:62103378-62117175|-|AL390816.2
chr14:63388503-63390408|Enhancer	chr14	63388503	63390408	Enhancer	70576	GPHB5	chr14:63312835-63318879|-|GPHB5
chr14:63493022-63495850|Enhancer	chr14	63493022	63495850	Enhancer	48941	PPP2R5E	chr14:63371364-63543377|-|PPP2R5E
chr14:63502678-63502779|Enhancer	chr14	63502678	63502779	Enhancer	40648	PPP2R5E	chr14:63371364-63543377|-|PPP2R5E
chr14:63542151-63544944|Promoter	chr14	63542151	63544944	Promoter	0	AL136038.3,PPP2R5E	chr14:63543569-63544664|+|AL136038.3,chr14:63371364-63543377|-|PPP2R5E
chr14:63852880-63854410|Promoter	chr14	63852880	63854410	Promoter	0	SYNE2	chr14:63852983-64226433|+|SYNE2
chr14:63938000-63938886|Enhancer	chr14	63938000	63938886	Enhancer	85460	SYNE2	chr14:63852983-64226433|+|SYNE2
chr14:64235448-64236498|Enhancer	chr14	64235448	64236498	Enhancer	102139	ESR2	chr14:64084232-64338112|-|ESR2
chr14:64294565-64295671|Enhancer	chr14	64294565	64295671	Enhancer	42994	ESR2	chr14:64084232-64338112|-|ESR2
chr14:64428836-64430918|Enhancer	chr14	64428836	64430918	Enhancer	12361	AL122035.2	chr14:64440369-64442238|-|AL122035.2
chr14:64478247-64479568|Enhancer	chr14	64478247	64479568	Enhancer	13408	AKAP5	chr14:64465499-64474503|+|AKAP5
chr14:64501390-64503800|Promoter	chr14	64501390	64503800	Promoter	1390	ZBTB1	chr14:64503985-64533690|+|ZBTB1
chr14:64510669-64511539|Enhancer	chr14	64510669	64511539	Enhancer	5891	ZBTB25	chr14:64449106-64505213|-|ZBTB25
chr14:64540431-64540633|Promoter	chr14	64540431	64540633	Promoter	911	AL049869.3	chr14:64513952-64539621|-|AL049869.3
chr14:64636198-64636927|Enhancer	chr14	64636198	64636927	Enhancer	34918	AL049869.1	chr14:64600243-64601644|-|AL049869.1
chr14:65101319-65103641|Promoter	chr14	65101319	65103641	Promoter	0	MAX	chr14:65006174-65102690|-|MAX
chr14:65159723-65160223|Enhancer	chr14	65159723	65160223	Enhancer	35431	RNU2-14P	chr14:65124352-65124542|-|RNU2-14P
chr14:65162358-65166731|Enhancer	chr14	65162358	65166731	Enhancer	40002	RNU2-14P	chr14:65124352-65124542|-|RNU2-14P
chr14:65168056-65171349|Enhancer	chr14	65168056	65171349	Enhancer	45160	RNU2-14P	chr14:65124352-65124542|-|RNU2-14P
chr14:65178832-65181000|Enhancer	chr14	65178832	65181000	Enhancer	42431	LINC02324	chr14:65212893-65222347|-|LINC02324
chr14:65205018-65209258|Enhancer	chr14	65205018	65209258	Enhancer	15209	LINC02324	chr14:65212893-65222347|-|LINC02324
chr14:65221502-65223055|Promoter	chr14	65221502	65223055	Promoter	0	LINC02324	chr14:65212893-65222347|-|LINC02324
chr14:65285634-65288052|Enhancer	chr14	65285634	65288052	Enhancer	7576	PTBP1P	chr14:65279267-65281166|+|PTBP1P
chr14:65301859-65305642|Enhancer	chr14	65301859	65305642	Enhancer	15039	AL355076.2	chr14:65236480-65318790|-|AL355076.2
chr14:65354566-65357406|Enhancer	chr14	65354566	65357406	Enhancer	20803	MIR4708	chr14:65335117-65335183|-|MIR4708
chr14:65411067-65415894|Promoter	chr14	65411067	65415894	Promoter	0	FUT8-AS1	chr14:65411170-65412690|-|FUT8-AS1
chr14:65959062-65959516|Enhancer	chr14	65959062	65959516	Enhancer	28158	AL391261.4	chr14:65986967-65987447|-|AL391261.4
chr14:66359369-66360239|Enhancer	chr14	66359369	66360239	Enhancer	126567	CCDC196	chr14:66486371-66498553|+|CCDC196
chr14:66394210-66395934|Enhancer	chr14	66394210	66395934	Enhancer	91299	CCDC196	chr14:66486371-66498553|+|CCDC196
chr14:66398689-66404519|Enhancer	chr14	66398689	66404519	Enhancer	84767	CCDC196	chr14:66486371-66498553|+|CCDC196
chr14:66507942-66510499|Promoter	chr14	66507942	66510499	Promoter	0	AL359232.1	chr14:66212810-66509394|-|AL359232.1
chr14:66623935-66625094|Enhancer	chr14	66623935	66625094	Enhancer	115120	AL359232.1	chr14:66212810-66509394|-|AL359232.1
chr14:67425641-67430583|Enhancer	chr14	67425641	67430583	Enhancer	13818	MIR5694	chr14:67441855-67441930|-|MIR5694
chr14:67526732-67528329|Enhancer	chr14	67526732	67528329	Enhancer	5770	PLEKHH1	chr14:67533301-67589612|+|PLEKHH1
chr14:67569576-67572035|Enhancer	chr14	67569576	67572035	Enhancer	29462	PIGH	chr14:67589318-67600268|-|PIGH
chr14:67583976-67584438|Enhancer	chr14	67583976	67584438	Enhancer	16061	PIGH	chr14:67589318-67600268|-|PIGH
chr14:67618163-67620459|Promoter	chr14	67618163	67620459	Promoter	0	ARG2	chr14:67619920-67651708|+|ARG2
chr14:67702055-67705496|Promoter	chr14	67702055	67705496	Promoter	1889	RDH12	chr14:67701886-67734452|+|RDH12
chr14:68084390-68086285|Enhancer	chr14	68084390	68086285	Enhancer	28806	AL133370.2	chr14:68113706-68114144|-|AL133370.2
chr14:68210274-68211258|Enhancer	chr14	68210274	68211258	Enhancer	25773	RN7SL108P	chr14:68236243-68236539|-|RN7SL108P
chr14:68246886-68253345|Enhancer	chr14	68246886	68253345	Enhancer	13576	RN7SL108P	chr14:68236243-68236539|-|RN7SL108P
chr14:68274911-68276296|Enhancer	chr14	68274911	68276296	Enhancer	39064	RN7SL108P	chr14:68236243-68236539|-|RN7SL108P
chr14:68278449-68286177|Enhancer	chr14	68278449	68286177	Enhancer	45774	RN7SL108P	chr14:68236243-68236539|-|RN7SL108P
chr14:68305733-68307360|Enhancer	chr14	68305733	68307360	Enhancer	32981	AL122013.1	chr14:68338728-68339528|-|AL122013.1
chr14:68311985-68314519|Enhancer	chr14	68311985	68314519	Enhancer	26276	AL122013.1	chr14:68338728-68339528|-|AL122013.1
chr14:68367718-68370525|Enhancer	chr14	68367718	68370525	Enhancer	29593	AL122013.1	chr14:68338728-68339528|-|AL122013.1
chr14:68400397-68405858|Enhancer	chr14	68400397	68405858	Enhancer	19068	PPIAP6	chr14:68421698-68422196|-|PPIAP6
chr14:68407289-68409059|Enhancer	chr14	68407289	68409059	Enhancer	14022	PPIAP6	chr14:68421698-68422196|-|PPIAP6
chr14:68505593-68507203|Enhancer	chr14	68505593	68507203	Enhancer	84202	PPIAP6	chr14:68421698-68422196|-|PPIAP6
chr14:68513926-68514631|Enhancer	chr14	68513926	68514631	Enhancer	92082	PPIAP6	chr14:68421698-68422196|-|PPIAP6
chr14:68786373-68789784|Enhancer	chr14	68786373	68789784	Enhancer	6657	ZFP36L1	chr14:68787660-68794736|-|ZFP36L1
chr14:68795077-68797088|Promoter	chr14	68795077	68797088	Promoter	1346	ZFP36L1	chr14:68787660-68794736|-|ZFP36L1
chr14:68814155-68818075|Enhancer	chr14	68814155	68818075	Enhancer	21379	ZFP36L1	chr14:68787660-68794736|-|ZFP36L1
chr14:68824458-68825796|Enhancer	chr14	68824458	68825796	Enhancer	30391	ZFP36L1	chr14:68787660-68794736|-|ZFP36L1
chr14:68843257-68844549|Enhancer	chr14	68843257	68844549	Enhancer	17859	MAGOH3P	chr14:68861762-68862525|+|MAGOH3P
chr14:68911416-68911959|Enhancer	chr14	68911416	68911959	Enhancer	23603	HMGN1P3	chr14:68887785-68888084|-|HMGN1P3
chr14:69107175-69107583|Enhancer	chr14	69107175	69107583	Enhancer	23981	DDX18P1	chr14:69083398-69085389|+|DDX18P1
chr14:69242538-69245697|Enhancer	chr14	69242538	69245697	Enhancer	15846	GALNT16	chr14:69259964-69357033|+|GALNT16
chr14:69354522-69355140|Enhancer	chr14	69354522	69355140	Enhancer	2179	AL157996.1	chr14:69357010-69359308|+|AL157996.1
chr14:69396791-69398758|Promoter	chr14	69396791	69398758	Promoter	0	SLC39A9,ERH	chr14:69398690-69462390|+|SLC39A9,chr14:69380128-69398299|-|ERH
chr14:69459275-69461035|Enhancer	chr14	69459275	69461035	Enhancer	24573	PLEKHD1	chr14:69484728-69531551|+|PLEKHD1
chr14:69503889-69504357|Enhancer	chr14	69503889	69504357	Enhancer	19395	PLEKHD1	chr14:69484728-69531551|+|PLEKHD1
chr14:69574781-69577119|Promoter	chr14	69574781	69577119	Promoter	0	CCDC177	chr14:69569799-69574871|-|CCDC177
chr14:69602073-69606060|Enhancer	chr14	69602073	69606060	Enhancer	7529	SUSD6	chr14:69611596-69715144|+|SUSD6
chr14:69672350-69676894|Enhancer	chr14	69672350	69676894	Enhancer	52278	SRSF5	chr14:69726900-69772004|+|SRSF5
chr14:69693346-69695724|Enhancer	chr14	69693346	69695724	Enhancer	32365	SRSF5	chr14:69726900-69772004|+|SRSF5
chr14:69725683-69728821|Promoter	chr14	69725683	69728821	Promoter	0	SRSF5	chr14:69726900-69772004|+|SRSF5
chr14:69818092-69820540|Enhancer	chr14	69818092	69820540	Enhancer	22075	SLC10A1	chr14:69775416-69797241|-|SLC10A1
chr14:69876793-69879514|Promoter	chr14	69876793	69879514	Promoter	0	SMOC1	chr14:69879416-70032366|+|SMOC1
chr14:70024703-70030431|Enhancer	chr14	70024703	70030431	Enhancer	141427	RPL7AP6	chr14:69885340-69886140|-|RPL7AP6
chr14:70620627-70622481|Enhancer	chr14	70620627	70622481	Enhancer	11468	RN7SL77P	chr14:70610086-70610379|+|RN7SL77P
chr14:70640963-70641570|Promoter	chr14	70640963	70641570	Promoter	0	AL357153.3,AL357153.1	chr14:70593314-70641204|-|AL357153.3,chr14:70608798-70641298|-|AL357153.1
chr14:70713180-70714524|Enhancer	chr14	70713180	70714524	Enhancer	15154	LINC01269	chr14:70698698-70712153|+|LINC01269
chr14:70817759-70819518|Enhancer	chr14	70817759	70819518	Enhancer	3365	AC004816.2	chr14:70822004-70823984|+|AC004816.2
chr14:70872957-70873799|Enhancer	chr14	70872957	70873799	Enhancer	13949	AC004825.1	chr14:70858844-70859429|-|AC004825.1
chr14:70886917-70890298|Enhancer	chr14	70886917	70890298	Enhancer	18503	AC004825.2	chr14:70906657-70907111|-|AC004825.2
chr14:70906183-70907806|Promoter	chr14	70906183	70907806	Promoter	0	PCNX1,AC004825.2	chr14:70907405-71115382|+|PCNX1,chr14:70906657-70907111|-|AC004825.2
chr14:70954940-70956308|Enhancer	chr14	70954940	70956308	Enhancer	48219	PCNX1	chr14:70907405-71115382|+|PCNX1
chr14:70972034-70972929|Enhancer	chr14	70972034	70972929	Enhancer	59488	AC005230.1	chr14:71031686-71031970|-|AC005230.1
chr14:71137765-71143441|Promoter	chr14	71137765	71143441	Promoter	0	AC004817.3	chr14:71141125-71143253|-|AC004817.3
chr14:71319573-71322479|Promoter	chr14	71319573	71322479	Promoter	0	AC005476.2	chr14:71292729-71321814|-|AC005476.2
chr14:71750077-71755325|Enhancer	chr14	71750077	71755325	Enhancer	12907	AC004900.1	chr14:71734927-71739794|-|AC004900.1
chr14:72292364-72293256|Enhancer	chr14	72292364	72293256	Enhancer	224010	MIR7843	chr14:72516820-72516898|+|MIR7843
chr14:72420922-72421875|Enhancer	chr14	72420922	72421875	Enhancer	95421	MIR7843	chr14:72516820-72516898|+|MIR7843
chr14:72513453-72520396|Promoter	chr14	72513453	72520396	Promoter	0	MIR7843	chr14:72516820-72516898|+|MIR7843
chr14:72890771-72894767|Promoter	chr14	72890771	72894767	Promoter	0	DPF3	chr14:72619296-72894116|-|DPF3
chr14:72902225-72908619|Enhancer	chr14	72902225	72908619	Enhancer	11306	DPF3	chr14:72619296-72894116|-|DPF3
chr14:72948453-72948905|Enhancer	chr14	72948453	72948905	Enhancer	11916	AL442663.4	chr14:72960595-72961993|+|AL442663.4
chr14:73173288-73173551|Enhancer	chr14	73173288	73173551	Enhancer	16343	AC004858.1	chr14:73189763-73190004|+|AC004858.1
chr14:73294210-73296342|Enhancer	chr14	73294210	73296342	Enhancer	21195	AC004846.2	chr14:73272182-73274081|-|AC004846.2
chr14:73472003-73474977|Enhancer	chr14	73472003	73474977	Enhancer	9848	AC005280.3	chr14:73409976-73463642|-|AC005280.3
chr14:73508408-73510534|Enhancer	chr14	73508408	73510534	Enhancer	11177	AC005225.1	chr14:73517233-73520648|-|AC005225.1
chr14:73633497-73634595|Promoter	chr14	73633497	73634595	Promoter	0	AC005225.2	chr14:73616700-73633941|-|AC005225.2
chr14:73758547-73759893|Promoter	chr14	73758547	73759893	Promoter	0	MIR4505	chr14:73758747-73758819|+|MIR4505
chr14:73784018-73785552|Enhancer	chr14	73784018	73785552	Enhancer	2473	ELMSAN1	chr14:73715122-73787258|-|ELMSAN1
chr14:74361037-74363026|Enhancer	chr14	74361037	74363026	Enhancer	13560	VRTN	chr14:74348471-74360008|+|VRTN
chr14:74477747-74479426|Promoter	chr14	74477747	74479426	Promoter	1617	MIR4709	chr14:74480133-74480204|-|MIR4709
chr14:74490027-74493912|Promoter	chr14	74490027	74493912	Promoter	0	NPC2,ISCA2	chr14:74476192-74493512|-|NPC2,chr14:74493720-74497106|+|ISCA2
chr14:75175820-75176983|Promoter	chr14	75175820	75176983	Promoter	0	AL691403.2,TMED10	chr14:75176929-75177418|+|AL691403.2,chr14:75131469-75176612|-|TMED10
chr14:75294962-75296590|Promoter	chr14	75294962	75296590	Promoter	1369	LINC01220	chr14:75294407-75296638|+|LINC01220
chr14:75303664-75304764|Enhancer	chr14	75303664	75304764	Enhancer	9807	LINC01220	chr14:75294407-75296638|+|LINC01220
chr14:75305052-75310048|Enhancer	chr14	75305052	75310048	Enhancer	13143	LINC01220	chr14:75294407-75296638|+|LINC01220
chr14:75426780-75429806|Promoter	chr14	75426780	75429806	Promoter	0	AF111167.2,JDP2	chr14:75423683-75427741|-|AF111167.2,chr14:75427716-75474111|+|JDP2
chr14:75452549-75455203|Enhancer	chr14	75452549	75455203	Enhancer	26135	AF111167.2	chr14:75423683-75427741|-|AF111167.2
chr14:75479889-75480267|Enhancer	chr14	75479889	75480267	Enhancer	42347	BATF	chr14:75522425-75547015|+|BATF
chr14:75485612-75492737|Enhancer	chr14	75485612	75492737	Enhancer	33250	BATF	chr14:75522425-75547015|+|BATF
chr14:75497288-75497921|Enhancer	chr14	75497288	75497921	Enhancer	24820	BATF	chr14:75522425-75547015|+|BATF
chr14:75521793-75524198|Promoter	chr14	75521793	75524198	Promoter	0	BATF	chr14:75522425-75547015|+|BATF
chr14:75559157-75564103|Enhancer	chr14	75559157	75564103	Enhancer	16990	FLVCR2	chr14:75578620-75663164|+|FLVCR2
chr14:75575163-75580101|Promoter	chr14	75575163	75580101	Promoter	0	FLVCR2,AC007182.1	chr14:75578620-75663164|+|FLVCR2,chr14:75574888-75579588|-|AC007182.1
chr14:75651023-75656229|Enhancer	chr14	75651023	75656229	Enhancer	7563	ERG28	chr14:75649791-75661189|-|ERG28
chr14:75905156-75909012|Enhancer	chr14	75905156	75909012	Enhancer	59386	AF107885.2	chr14:75814502-75847698|-|AF107885.2
chr14:75975090-75983034|Promoter	chr14	75975090	75983034	Promoter	0	TGFB3	chr14:75958202-75981191|-|TGFB3
chr14:76048896-76052305|Enhancer	chr14	76048896	76052305	Enhancer	36921	AC008015.1	chr14:76013679-76014143|+|AC008015.1
chr14:76352613-76354682|Enhancer	chr14	76352613	76354682	Enhancer	42935	ESRRB	chr14:76310712-76501837|+|ESRRB
chr14:76385034-76387759|Enhancer	chr14	76385034	76387759	Enhancer	75684	ESRRB	chr14:76310712-76501837|+|ESRRB
chr14:76709054-76711899|Enhancer	chr14	76709054	76711899	Enhancer	16235	AC008050.1	chr14:76495363-76726712|-|AC008050.1
chr14:76809899-76812387|Promoter	chr14	76809899	76812387	Promoter	1797	ANGEL1	chr14:76786178-76812940|-|ANGEL1
chr14:76871711-76878614|Enhancer	chr14	76871711	76878614	Enhancer	11587	RPL22P2	chr14:76886377-76886750|-|RPL22P2
chr14:76911744-76918350|Enhancer	chr14	76911744	76918350	Enhancer	9602	AF111169.2	chr14:76921840-76924649|-|AF111169.2
chr14:76960389-76964985|Enhancer	chr14	76960389	76964985	Enhancer	3049	LINC01629	chr14:76959638-76965802|+|LINC01629
chr14:77026533-77028798|Promoter	chr14	77026533	77028798	Promoter	0	AC007686.3,IRF2BPL	chr14:77028086-77031572|+|AC007686.3,chr14:77024543-77028708|-|IRF2BPL
chr14:77051097-77055787|Enhancer	chr14	77051097	77055787	Enhancer	12378	LINC02288	chr14:77041064-77069503|+|LINC02288
chr14:77064210-77073400|Enhancer	chr14	77064210	77073400	Enhancer	7386	LINC02289	chr14:77069180-77076191|-|LINC02289
chr14:77094811-77101563|Promoter	chr14	77094811	77101563	Promoter	0	AC007375.1,CIPC	chr14:77098311-77225462|+|AC007375.1,chr14:77098126-77117287|+|CIPC
chr14:77123666-77126018|Enhancer	chr14	77123666	77126018	Enhancer	15841	AC007375.2	chr14:77140683-77142996|+|AC007375.2
chr14:77151088-77152295|Enhancer	chr14	77151088	77152295	Enhancer	9900	ZDHHC22	chr14:77131270-77141791|-|ZDHHC22
chr14:77300996-77301249|Enhancer	chr14	77300996	77301249	Enhancer	19761	POMT2	chr14:77274956-77320884|-|POMT2
chr14:77457610-77460210|Promoter	chr14	77457610	77460210	Promoter	0	AHSA1	chr14:77458032-77469472|+|AHSA1
chr14:77549708-77553352|Enhancer	chr14	77549708	77553352	Enhancer	3684	RN7SL587P	chr14:77547566-77547846|-|RN7SL587P
chr14:77707331-77708055|Promoter	chr14	77707331	77708055	Promoter	0	ALKBH1	chr14:77672404-77708023|-|ALKBH1
chr14:80954339-80956923|Promoter	chr14	80954339	80956923	Promoter	0	TSHR	chr14:80955043-81146302|+|TSHR
chr14:80984395-80989200|Enhancer	chr14	80984395	80989200	Enhancer	4809	BHLHB9P1	chr14:80981988-80983638|+|BHLHB9P1
chr14:88013734-88014341|Promoter	chr14	88013734	88014341	Promoter	1573	AL157955.1	chr14:88010787-88015611|-|AL157955.1
chr14:88168311-88170572|Enhancer	chr14	88168311	88170572	Enhancer	5949	AL133279.1	chr14:88175391-88180198|+|AL133279.1
chr14:89027301-89027691|Enhancer	chr14	89027301	89027691	Enhancer	14110	AL137785.1	chr14:89013386-89025807|+|AL137785.1
chr14:89040158-89041390|Enhancer	chr14	89040158	89041390	Enhancer	27388	AL137785.1	chr14:89013386-89025807|+|AL137785.1
chr14:89177354-89177707|Enhancer	chr14	89177354	89177707	Enhancer	20787	AL138478.1	chr14:89156743-89157574|+|AL138478.1
chr14:89331411-89334504|Enhancer	chr14	89331411	89334504	Enhancer	17327	AL357093.2	chr14:89350285-89364699|+|AL357093.2
chr14:89335677-89337386|Enhancer	chr14	89335677	89337386	Enhancer	13753	AL357093.2	chr14:89350285-89364699|+|AL357093.2
chr14:89364175-89367498|Enhancer	chr14	89364175	89367498	Enhancer	10776	AL357093.1	chr14:89355060-89356571|+|AL357093.1
chr14:89415016-89418280|Promoter	chr14	89415016	89418280	Promoter	0	FOXN3-AS1	chr14:89417354-89419793|+|FOXN3-AS1
chr14:89429028-89431644|Enhancer	chr14	89429028	89431644	Enhancer	12982	FOXN3-AS1	chr14:89417354-89419793|+|FOXN3-AS1
chr14:89680299-89683227|Enhancer	chr14	89680299	89683227	Enhancer	30748	RN7SKP255	chr14:89712511-89712823|+|RN7SKP255
chr14:89765817-89768438|Enhancer	chr14	89765817	89768438	Enhancer	28736	CHORDC2P	chr14:89736965-89738391|-|CHORDC2P
chr14:89773537-89777441|Enhancer	chr14	89773537	89777441	Enhancer	37098	CHORDC2P	chr14:89736965-89738391|-|CHORDC2P
chr14:89898179-89900534|Enhancer	chr14	89898179	89900534	Enhancer	7228	RAB42P1	chr14:89892128-89892443|+|RAB42P1
chr14:89914816-89916215|Enhancer	chr14	89914816	89916215	Enhancer	23387	RAB42P1	chr14:89892128-89892443|+|RAB42P1
chr14:89973342-89976305|Enhancer	chr14	89973342	89976305	Enhancer	18921	TDP1	chr14:89955902-90044768|+|TDP1
chr14:90060337-90060651|Promoter	chr14	90060337	90060651	Promoter	1500	KCNK13	chr14:90061994-90185853|+|KCNK13
chr14:90233695-90236018|Enhancer	chr14	90233695	90236018	Enhancer	21696	PSMC1	chr14:90256553-90275429|+|PSMC1
chr14:90399382-90400317|Enhancer	chr14	90399382	90400317	Enhancer	2820	CALM1	chr14:90397029-90408268|+|CALM1
chr14:90696838-90698135|Promoter	chr14	90696838	90698135	Promoter	0	AL139193.2	chr14:90697333-90699374|+|AL139193.2
chr14:90986122-90987554|Enhancer	chr14	90986122	90987554	Enhancer	73803	RPS6KA5	chr14:90847861-91060641|-|RPS6KA5
chr14:91113728-91114500|Promoter	chr14	91113728	91114500	Promoter	0	DGLUCY	chr14:91114063-91225632|+|DGLUCY
