loopId	mergedAnchorA	mergedAnchorB
loop_chr20-chr20-8646|K562_RAD21_17m	chr20:51917024-51917091|Enhancer	chr20:51917316-51917330|Enhancer
loop_chr20-chr20-8647|K562_RAD21_17m	chr20:43448358-43450474|Enhancer	chr20:44078897-44082209|Enhancer
loop_chr20-chr20-8648|K562_RAD21_17m	chr20:51712407-51712900|Enhancer	chr20:51713034-51713171|Enhancer
loop_chr20-chr20-8649|K562_RAD21_17m|loop_chr20-chr20-4840|GM12878_RAD21_17m	chr20:49332187-49335692|Enhancer	chr20:49608483-49612318|Enhancer
loop_chr20-chr20-8650|K562_RAD21_17m	chr20:63354545-63354739|Enhancer	chr20:63354974-63355136|Enhancer
loop_chr20-chr20-8651|K562_RAD21_17m	chr20:8821892-8822056|Enhancer	chr20:8822114-8822181|Enhancer
loop_chr20-chr20-8652|K562_RAD21_17m	chr20:5605114-5605115|Enhancer	chr20:5606505-5606513|Enhancer
loop_chr20-chr20-8653|K562_RAD21_17m	chr20:31556661-31564669|Promoter	chr20:31610844-31614866|Enhancer
loop_chr20-chr20-8654|K562_RAD21_17m	chr20:45738529-45738550|Enhancer	chr20:45738835-45738845|Enhancer
loop_chr20-chr20-8655|K562_RAD21_17m	chr20:46385597-46385844|Enhancer	chr20:46385873-46385998|Enhancer
loop_chr20-chr20-8656|K562_RAD21_17m	chr20:32337063-32337107|Enhancer	chr20:32354914-32355057|Promoter
loop_chr20-chr20-8657|K562_RAD21_17m	chr20:9244948-9245217|Enhancer	chr20:9245616-9245666|Enhancer
loop_chr20-chr20-8658|K562_RAD21_17m	chr20:50641621-50641756|Enhancer	chr20:50642203-50642304|Enhancer
loop_chr20-chr20-8659|K562_RAD21_17m	chr20:57409878-57410340|Enhancer	chr20:57412668-57412859|Enhancer
loop_chr20-chr20-8660|K562_RAD21_17m	chr20:44645179-44653162|Promoter	chr20:44645179-44653162|Promoter
loop_chr20-chr20-8661|K562_RAD21_17m	chr20:56253989-56254212|Enhancer	chr20:56254410-56254449|Enhancer
loop_chr20-chr20-8662|K562_RAD21_17m	chr20:53124350-53124858|Enhancer	chr20:53215890-53217345|Enhancer
loop_chr20-chr20-8663|K562_RAD21_17m	chr20:56593104-56593504|Enhancer	chr20:56593525-56593677|Enhancer
loop_chr20-chr20-8664|K562_RAD21_17m	chr20:35261793-35261979|Enhancer	chr20:35262070-35262212|Enhancer
loop_chr20-chr20-8665|K562_RAD21_17m|loop_chr20-chr20-4738|GM12878_RAD21_17m	chr20:32670682-32676361|Promoter	chr20:32776097-32780889|Enhancer
loop_chr20-chr20-8666|K562_RAD21_17m	chr20:7900588-7900803|Enhancer	chr20:7900588-7900803|Enhancer
loop_chr20-chr20-8667|K562_RAD21_17m	chr20:46179988-46180097|Enhancer	chr20:46180234-46180315|Enhancer
loop_chr20-chr20-8668|K562_RAD21_17m|loop_chr20-chr20-4715|GM12878_RAD21_17m	chr20:48652351-48659309|Promoter	chr20:48902076-48908041|Enhancer
loop_chr20-chr20-8669|K562_RAD21_17m	chr20:33663785-33663989|Promoter	chr20:33664890-33664891|Enhancer
loop_chr20-chr20-8670|K562_RAD21_17m	chr20:54658582-54658660|Enhancer	chr20:54658918-54659097|Enhancer
loop_chr20-chr20-8671|K562_RAD21_17m	chr20:37341757-37341879|Enhancer	chr20:37341900-37342006|Enhancer
loop_chr20-chr20-8672|K562_RAD21_17m	chr20:48050147-48050189|Enhancer	chr20:48050309-48050418|Enhancer
loop_chr20-chr20-8673|K562_RAD21_17m	chr20:41550302-41550578|Enhancer	chr20:41550616-41550757|Enhancer
loop_chr20-chr20-8674|K562_RAD21_17m|loop_chr20-chr20-4913|GM12878_RAD21_17m	chr20:38446157-38448329|Promoter	chr20:38471895-38473141|Promoter
loop_chr20-chr20-8675|K562_RAD21_17m	chr20:4106805-4113841|Enhancer	chr20:4194410-4196011|Enhancer
loop_chr20-chr20-8676|K562_RAD21_17m	chr20:38658975-38659320|Enhancer	chr20:38730593-38732045|Enhancer
loop_chr20-chr20-8677|K562_RAD21_17m	chr20:18828557-18828651|Promoter	chr20:18828722-18829095|Promoter
loop_chr20-chr20-8678|K562_RAD21_17m	chr20:32789169-32790447|Enhancer	chr20:32893814-32894964|Enhancer
loop_chr20-chr20-8679|K562_RAD21_17m	chr20:39264701-39265519|Enhancer	chr20:39268991-39269303|Enhancer
loop_chr20-chr20-8680|K562_RAD21_17m	chr20:20082427-20085559|Enhancer	chr20:20568266-20568905|Enhancer
loop_chr20-chr20-8681|K562_RAD21_17m	chr20:33532353-33532429|Enhancer	chr20:33532479-33532800|Enhancer
loop_chr20-chr20-8682|K562_RAD21_17m	chr20:953881-956826|Enhancer	chr20:953881-956826|Enhancer
loop_chr20-chr20-8683|K562_RAD21_17m|loop_chr20-chr20-4934|GM12878_RAD21_17m	chr20:38071868-38075311|Enhancer	chr20:38217671-38223090|Enhancer
loop_chr20-chr20-8684|K562_RAD21_17m	chr20:45512025-45512125|Enhancer	chr20:45512243-45512255|Enhancer
loop_chr20-chr20-8685|K562_RAD21_17m	chr20:49645996-49646272|Enhancer	chr20:49646330-49646476|Enhancer
loop_chr20-chr20-8686|K562_RAD21_17m	chr20:38552108-38552121|Enhancer	chr20:38552322-38552467|Enhancer
loop_chr20-chr20-8687|K562_RAD21_17m	chr20:39021344-39021434|Enhancer	chr20:39021476-39021710|Enhancer
loop_chr20-chr20-8688|K562_RAD21_17m	chr20:45798835-45800129|Enhancer	chr20:45961768-45963338|Enhancer
loop_chr20-chr20-8689|K562_RAD21_17m	chr20:61542821-61543069|Enhancer	chr20:61543087-61543254|Enhancer
loop_chr20-chr20-8690|K562_RAD21_17m	chr20:49332187-49335692|Enhancer	chr20:49888309-49890035|Enhancer
loop_chr20-chr20-8691|K562_RAD21_17m	chr20:51324280-51324298|Enhancer	chr20:51326458-51326466|Enhancer
loop_chr20-chr20-8692|K562_RAD21_17m	chr20:48756484-48756645|Enhancer	chr20:48756751-48756913|Enhancer
loop_chr20-chr20-8693|K562_RAD21_17m|loop_chr20-chr20-4858|GM12878_RAD21_17m	chr20:265919-269001|Promoter	chr20:329345-334844|Enhancer
loop_chr20-chr20-8694|K562_RAD21_17m	chr20:33454315-33454681|Enhancer	chr20:33455411-33460757|Enhancer
loop_chr20-chr20-8695|K562_RAD21_17m	chr20:37262979-37263081|Promoter	chr20:37263248-37263441|Promoter
loop_chr20-chr20-8696|K562_RAD21_17m	chr20:34439411-34439564|Enhancer	chr20:34439898-34439960|Enhancer
loop_chr20-chr20-8697|K562_RAD21_17m	chr20:34872478-34876563|Promoter	chr20:35018421-35018855|Enhancer
loop_chr20-chr20-8698|K562_RAD21_17m|loop_chr20-chr20-5108|GM12878_RAD21_17m	chr20:20836231-20838514|Enhancer	chr20:21503433-21507902|Enhancer
loop_chr20-chr20-8699|K562_RAD21_17m	chr20:59445417-59445792|Enhancer	chr20:59445812-59445993|Enhancer
loop_chr20-chr20-8700|K562_RAD21_17m	chr20:57525468-57527059|Promoter	chr20:57591038-57598934|Enhancer
loop_chr20-chr20-8701|K562_RAD21_17m	chr20:813432-822848|Enhancer	chr20:813432-822848|Enhancer
loop_chr20-chr20-8702|K562_RAD21_17m|loop_chr20-chr20-4717|GM12878_RAD21_17m	chr20:43746903-43753423|Enhancer	chr20:44078897-44082209|Enhancer
loop_chr20-chr20-8703|K562_RAD21_17m|loop_chr20-chr20-4785|GM12878_RAD21_17m	chr20:34872478-34876563|Promoter	chr20:34959282-34962795|Enhancer
loop_chr20-chr20-8704|K562_RAD21_17m|loop_chr20-chr20-4718|GM12878_RAD21_17m	chr20:21235062-21237763|Enhancer	chr20:21503433-21507902|Enhancer
loop_chr20-chr20-8705|K562_RAD21_17m	chr20:3807073-3807416|Promoter	chr20:3807508-3807756|Promoter
loop_chr20-chr20-8706|K562_RAD21_17m	chr20:46337332-46337448|Enhancer	chr20:46337461-46337893|Enhancer
loop_chr20-chr20-8707|K562_RAD21_17m	chr20:38925114-38929750|Promoter	chr20:38961403-38963705|Promoter
loop_chr20-chr20-8708|K562_RAD21_17m|loop_chr20-chr20-4736|GM12878_RAD21_17m	chr20:4606192-4609965|Enhancer	chr20:4718460-4723478|Promoter
loop_chr20-chr20-8709|K562_RAD21_17m	chr20:58027163-58027312|Enhancer	chr20:58027348-58027566|Enhancer
loop_chr20-chr20-8710|K562_RAD21_17m	chr20:32378813-32379216|Enhancer	chr20:32378813-32379216|Enhancer
loop_chr20-chr20-8711|K562_RAD21_17m|loop_chr20-chr20-4895|GM12878_RAD21_17m	chr20:54095788-54097409|Enhancer	chr20:54197599-54200036|Enhancer
loop_chr20-chr20-8712|K562_RAD21_17m|loop_chr20-chr20-4884|GM12878_RAD21_17m	chr20:208886-211261|Enhancer	chr20:329345-334844|Enhancer
loop_chr20-chr20-8713|K562_RAD21_17m	chr20:4718460-4723478|Promoter	chr20:4718460-4723478|Promoter
loop_chr20-chr20-8714|K562_RAD21_17m	chr20:44217014-44219384|Enhancer	chr20:44386549-44390202|Enhancer
loop_chr20-chr20-8715|K562_RAD21_17m|loop_chr20-chr20-5010|GM12878_RAD21_17m	chr20:51593506-51596521|Enhancer	chr20:51622652-51624923|Enhancer
loop_chr20-chr20-8716|K562_RAD21_17m	chr20:666306-669015|Enhancer	chr20:726962-728789|Enhancer
loop_chr20-chr20-8717|K562_RAD21_17m	chr20:58780117-58780395|Enhancer	chr20:58780492-58780658|Enhancer
loop_chr20-chr20-8718|K562_RAD21_17m	chr20:33128605-33128780|Enhancer	chr20:33128794-33129100|Enhancer
loop_chr20-chr20-8719|K562_RAD21_17m	chr20:61099363-61099435|Enhancer	chr20:61099685-61099695|Enhancer
loop_chr20-chr20-8720|K562_RAD21_17m	chr20:41326243-41326655|Enhancer	chr20:41326955-41327380|Enhancer
loop_chr20-chr20-8721|K562_RAD21_17m	chr20:46605494-46605619|Enhancer	chr20:46605730-46605886|Enhancer
loop_chr20-chr20-8722|K562_RAD21_17m|loop_chr20-chr20-4977|GM12878_RAD21_17m	chr20:22335511-22341124|Enhancer	chr20:22584404-22588765|Promoter
loop_chr20-chr20-8723|K562_RAD21_17m	chr20:36161042-36161318|Enhancer	chr20:36162388-36162911|Enhancer
loop_chr20-chr20-8724|K562_RAD21_17m	chr20:44386549-44390202|Enhancer	chr20:44460437-44461663|Enhancer
loop_chr20-chr20-8725|K562_RAD21_17m	chr20:33947530-33948561|Enhancer	chr20:34021994-34025647|Enhancer
loop_chr20-chr20-8726|K562_RAD21_17m	chr20:62478130-62479855|Promoter	chr20:62494507-62497313|Enhancer
loop_chr20-chr20-8727|K562_RAD21_17m|loop_chr20-chr20-4896|GM12878_RAD21_17m	chr20:49608483-49612318|Enhancer	chr20:49888309-49890035|Enhancer
loop_chr20-chr20-8728|K562_RAD21_17m	chr20:3190276-3190555|Enhancer	chr20:3190613-3190866|Enhancer
loop_chr20-chr20-8729|K562_RAD21_17m	chr20:8721180-8724078|Enhancer	chr20:8721180-8724078|Enhancer
loop_chr20-chr20-8730|K562_RAD21_17m	chr20:31820989-31824595|Enhancer	chr20:32029758-32032775|Promoter
loop_chr20-chr20-8731|K562_RAD21_17m	chr20:2420216-2420265|Enhancer	chr20:2420277-2420394|Enhancer
loop_chr20-chr20-8732|K562_RAD21_17m	chr20:28603025-28603201|Promoter	chr20:28603297-28603423|Promoter
loop_chr20-chr20-8733|K562_RAD21_17m	chr20:42107166-42107424|Enhancer	chr20:42107623-42107795|Enhancer
loop_chr20-chr20-8734|K562_RAD21_17m	chr20:53154640-53154774|Enhancer	chr20:53175536-53175770|Enhancer
loop_chr20-chr20-8735|K562_RAD21_17m	chr20:51541289-51543132|Enhancer	chr20:51593506-51596521|Enhancer
loop_chr20-chr20-8736|K562_RAD21_17m|loop_chr20-chr20-4745|GM12878_RAD21_17m	chr20:41168079-41174732|Promoter	chr20:41336802-41341982|Promoter
loop_chr20-chr20-8737|K562_RAD21_17m	chr20:32141316-32141498|Enhancer	chr20:32141636-32141703|Enhancer
loop_chr20-chr20-8738|K562_RAD21_17m	chr20:38645391-38651361|Enhancer	chr20:38723476-38728440|Promoter
loop_chr20-chr20-8739|K562_RAD21_17m|loop_chr20-chr20-4887|GM12878_RAD21_17m	chr20:17535291-17538822|Enhancer	chr20:17615628-17619051|Enhancer
loop_chr20-chr20-8740|K562_RAD21_17m	chr20:16801836-16805079|Enhancer	chr20:16820396-16821725|Enhancer
loop_chr20-chr20-8741|K562_RAD21_17m	chr20:33307778-33308073|Enhancer	chr20:33308996-33309033|Enhancer
loop_chr20-chr20-8742|K562_RAD21_17m	chr20:63909242-63910850|Promoter	chr20:63972342-63974416|Enhancer
loop_chr20-chr20-8743|K562_RAD21_17m	chr20:34310036-34314718|Promoter	chr20:34704577-34709431|Enhancer
loop_chr20-chr20-8744|K562_RAD21_17m	chr20:58540196-58540439|Enhancer	chr20:58541163-58541207|Enhancer
loop_chr20-chr20-8745|K562_RAD21_17m	chr20:35303120-35305168|Enhancer	chr20:35306896-35307181|Enhancer
loop_chr20-chr20-8746|K562_RAD21_17m	chr20:17503330-17503408|Enhancer	chr20:17503779-17505576|Enhancer
loop_chr20-chr20-8747|K562_RAD21_17m|loop_chr20-chr20-4740|GM12878_RAD21_17m	chr20:34310036-34314718|Promoter	chr20:34522579-34524552|Enhancer
loop_chr20-chr20-8748|K562_RAD21_17m|loop_chr20-chr20-4902|GM12878_RAD21_17m	chr20:31852637-31854614|Enhancer	chr20:32029758-32032775|Promoter
loop_chr20-chr20-8749|K562_RAD21_17m|loop_chr20-chr20-4753|GM12878_RAD21_17m	chr20:31459959-31461203|Enhancer	chr20:31501440-31504405|Enhancer
loop_chr20-chr20-8750|K562_RAD21_17m	chr20:63765304-63765497|Enhancer	chr20:63765538-63765650|Enhancer
loop_chr20-chr20-8751|K562_RAD21_17m	chr20:50119918-50121893|Enhancer	chr20:50119918-50121893|Enhancer
loop_chr20-chr20-8752|K562_RAD21_17m	chr20:31556661-31564669|Promoter	chr20:31566484-31576216|Promoter
loop_chr20-chr20-8753|K562_RAD21_17m	chr20:33455048-33455363|Enhancer	chr20:33455411-33460757|Enhancer
loop_chr20-chr20-8754|K562_RAD21_17m	chr20:9617084-9619873|Enhancer	chr20:9617084-9619873|Enhancer
loop_chr20-chr20-8755|K562_RAD21_17m	chr20:33416031-33416327|Enhancer	chr20:33419076-33419241|Enhancer
loop_chr20-chr20-8756|K562_RAD21_17m|loop_chr20-chr20-5068|GM12878_RAD21_17m	chr20:49608483-49612318|Enhancer	chr20:49928250-49930903|Enhancer
loop_chr20-chr20-8757|K562_RAD21_17m	chr20:62515778-62516745|Promoter	chr20:62539605-62542025|Enhancer
loop_chr20-chr20-8758|K562_RAD21_17m|loop_chr20-chr20-4822|GM12878_RAD21_17m	chr20:44386549-44390202|Enhancer	chr20:44606756-44611839|Enhancer
loop_chr20-chr20-8759|K562_RAD21_17m	chr20:39947848-39948027|Enhancer	chr20:39948253-39948264|Enhancer
loop_chr20-chr20-8760|K562_RAD21_17m	chr20:38645391-38651361|Enhancer	chr20:38723476-38728440|Promoter
loop_chr20-chr20-8761|K562_RAD21_17m	chr20:42985694-42985866|Enhancer	chr20:42985942-42985987|Enhancer
loop_chr20-chr20-8762|K562_RAD21_17m|loop_chr20-chr20-4996|GM12878_RAD21_17m	chr20:49332187-49335692|Enhancer	chr20:49507260-49509468|Enhancer
loop_chr20-chr20-8763|K562_RAD21_17m	chr20:33800860-33800912|Enhancer	chr20:33801116-33801203|Enhancer
loop_chr20-chr20-8764|K562_RAD21_17m|loop_chr20-chr20-4792|GM12878_RAD21_17m	chr20:36155093-36159425|Promoter	chr20:36198443-36204121|Enhancer
loop_chr20-chr20-8765|K562_RAD21_17m	chr20:94800-94956|Enhancer	chr20:95096-95289|Enhancer
loop_chr20-chr20-8766|K562_RAD21_17m|loop_chr20-chr20-4838|GM12878_RAD21_17m	chr20:43536397-43540891|Promoter	chr20:43690870-43693343|Enhancer
loop_chr20-chr20-8767|K562_RAD21_17m	chr20:59513956-59517085|Promoter	chr20:59525269-59526056|Enhancer
loop_chr20-chr20-8768|K562_RAD21_17m	chr20:1433883-1434033|Enhancer	chr20:1435042-1440567|Enhancer
loop_chr20-chr20-8769|K562_RAD21_17m|loop_chr20-chr20-4755|GM12878_RAD21_17m	chr20:34872478-34876563|Promoter	chr20:34954162-34956836|Promoter
loop_chr20-chr20-8770|K562_RAD21_17m|loop_chr20-chr20-4747|GM12878_RAD21_17m	chr20:49541357-49543385|Enhancer	chr20:49608483-49612318|Enhancer
loop_chr20-chr20-8771|K562_RAD21_17m	chr20:16689732-16689884|Enhancer	chr20:16690024-16690104|Enhancer
loop_chr20-chr20-8772|K562_RAD21_17m	chr20:56485310-56485448|Enhancer	chr20:56485481-56485601|Enhancer
loop_chr20-chr20-8773|K562_RAD21_17m|loop_chr20-chr20-4741|GM12878_RAD21_17m	chr20:37901311-37905188|Promoter	chr20:37990603-37994169|Enhancer
loop_chr20-chr20-8774|K562_RAD21_17m	chr20:62875571-62875847|Enhancer	chr20:62878595-62878930|Enhancer
loop_chr20-chr20-8775|K562_RAD21_17m	chr20:22536626-22536743|Enhancer	chr20:22536801-22537035|Enhancer
loop_chr20-chr20-8776|K562_RAD21_17m	chr20:7936583-7936775|Enhancer	chr20:7937226-7937330|Enhancer
loop_chr20-chr20-8777|K562_RAD21_17m	chr20:13638132-13638816|Promoter	chr20:13638819-13639153|Promoter
loop_chr20-chr20-8778|K562_RAD21_17m	chr20:33666960-33670162|Promoter	chr20:33729741-33733803|Promoter
loop_chr20-chr20-8779|K562_RAD21_17m	chr20:9406512-9410523|Enhancer	chr20:9406512-9410523|Enhancer
loop_chr20-chr20-8780|K562_RAD21_17m|loop_chr20-chr20-5138|GM12878_RAD21_17m	chr20:45319696-45324877|Enhancer	chr20:45448473-45451702|Promoter
loop_chr20-chr20-8781|K562_RAD21_17m	chr20:39046803-39050843|Enhancer	chr20:39078851-39078881|Enhancer
loop_chr20-chr20-8782|K562_RAD21_17m	chr20:38747339-38753065|Promoter	chr20:38747339-38753065|Promoter
loop_chr20-chr20-8783|K562_RAD21_17m|loop_chr20-chr20-4746|GM12878_RAD21_17m	chr20:40965803-40971981|Enhancer	chr20:41093084-41097877|Enhancer
loop_chr20-chr20-8784|K562_RAD21_17m	chr20:31311011-31311104|Promoter	chr20:31313441-31313620|Promoter
loop_chr20-chr20-8785|K562_RAD21_17m	chr20:41510014-41510078|Enhancer	chr20:41510238-41510384|Enhancer
loop_chr20-chr20-8786|K562_RAD21_17m	chr20:651809-655069|Promoter	chr20:726962-728789|Enhancer
loop_chr20-chr20-8787|K562_RAD21_17m|loop_chr20-chr20-4814|GM12878_RAD21_17m	chr20:25293550-25295059|Enhancer	chr20:25398748-25399654|Enhancer
loop_chr20-chr20-8788|K562_RAD21_17m|loop_chr20-chr20-4820|GM12878_RAD21_17m	chr20:49132487-49138785|Promoter	chr20:49216304-49220182|Promoter
loop_chr20-chr20-8789|K562_RAD21_17m|loop_chr20-chr20-4733|GM12878_RAD21_17m	chr20:62300372-62306403|Promoter	chr20:62381050-62383946|Enhancer
loop_chr20-chr20-8790|K562_RAD21_17m	chr20:43448358-43450474|Enhancer	chr20:43746903-43753423|Enhancer
loop_chr20-chr20-8791|K562_RAD21_17m	chr20:59177851-59177921|Enhancer	chr20:59177928-59178131|Enhancer
loop_chr20-chr20-8792|K562_RAD21_17m|loop_chr20-chr20-4725|GM12878_RAD21_17m	chr20:4758889-4763112|Promoter	chr20:4949203-4951031|Enhancer
loop_chr20-chr20-8793|K562_RAD21_17m	chr20:35462614-35462713|Enhancer	chr20:35463935-35464146|Enhancer
loop_chr20-chr20-8794|K562_RAD21_17m	chr20:56550435-56551822|Enhancer	chr20:56974412-56974639|Enhancer
loop_chr20-chr20-8795|K562_RAD21_17m	chr20:57141820-57141874|Enhancer	chr20:57142231-57142251|Enhancer
loop_chr20-chr20-8796|K562_RAD21_17m	chr20:46518672-46522323|Enhancer	chr20:46699664-46701671|Enhancer
loop_chr20-chr20-8797|K562_RAD21_17m	chr20:50183769-50192051|Promoter	chr20:50343913-50344818|Enhancer
loop_chr20-chr20-8798|K562_RAD21_17m	chr20:47289847-47289959|Enhancer	chr20:47290020-47290270|Enhancer
loop_chr20-chr20-8799|K562_RAD21_17m	chr20:33966289-33966522|Promoter	chr20:33966634-33966740|Promoter
loop_chr20-chr20-8800|K562_RAD21_17m	chr20:2572307-2572466|Enhancer	chr20:2572535-2572645|Enhancer
loop_chr20-chr20-8801|K562_RAD21_17m	chr20:44897558-44897659|Enhancer	chr20:44897849-44897987|Enhancer
loop_chr20-chr20-8802|K562_RAD21_17m	chr20:42100307-42100468|Enhancer	chr20:42100643-42100794|Enhancer
loop_chr20-chr20-8803|K562_RAD21_17m	chr20:40965803-40971981|Enhancer	chr20:41232310-41233034|Enhancer
loop_chr20-chr20-8804|K562_RAD21_17m	chr20:22691661-22692760|Enhancer	chr20:23235548-23235734|Enhancer
loop_chr20-chr20-8805|K562_RAD21_17m	chr20:50636067-50636215|Enhancer	chr20:50713090-50714528|Enhancer
loop_chr20-chr20-8806|K562_RAD21_17m	chr20:63819482-63819783|Enhancer	chr20:63857540-63859301|Enhancer
loop_chr20-chr20-8807|K562_RAD21_17m	chr20:477599-482767|Enhancer	chr20:477599-482767|Enhancer
loop_chr20-chr20-8808|K562_RAD21_17m	chr20:50711174-50711625|Enhancer	chr20:50713090-50714528|Enhancer
loop_chr20-chr20-8809|K562_RAD21_17m	chr20:22080239-22080394|Enhancer	chr20:22080565-22080643|Enhancer
loop_chr20-chr20-8810|K562_RAD21_17m	chr20:56204109-56204302|Promoter	chr20:56204351-56204443|Promoter
loop_chr20-chr20-8811|K562_RAD21_17m	chr20:1311834-1315163|Enhancer	chr20:1503824-1504037|Enhancer
loop_chr20-chr20-8812|K562_RAD21_17m|loop_chr20-chr20-4776|GM12878_RAD21_17m	chr20:5123855-5127617|Promoter	chr20:5190415-5195310|Enhancer
loop_chr20-chr20-8813|K562_RAD21_17m|loop_chr20-chr20-4928|GM12878_RAD21_17m	chr20:43536397-43540891|Promoter	chr20:44078897-44082209|Enhancer
loop_chr20-chr20-8814|K562_RAD21_17m|loop_chr20-chr20-4901|GM12878_RAD21_17m	chr20:2207144-2209739|Promoter	chr20:2343755-2349840|Enhancer
loop_chr20-chr20-8815|K562_RAD21_17m|loop_chr20-chr20-4856|GM12878_RAD21_17m	chr20:51369844-51374392|Enhancer	chr20:51622652-51624923|Enhancer
loop_chr20-chr20-8816|K562_RAD21_17m	chr20:2450230-2455048|Enhancer	chr20:2450230-2455048|Enhancer
loop_chr20-chr20-8817|K562_RAD21_17m|loop_chr20-chr20-5103|GM12878_RAD21_17m	chr20:45011188-45013144|Enhancer	chr20:45094680-45097795|Enhancer
loop_chr20-chr20-8818|K562_RAD21_17m|loop_chr20-chr20-4839|GM12878_RAD21_17m	chr20:62666854-62670125|Promoter	chr20:62808223-62809414|Enhancer
loop_chr20-chr20-8819|K562_RAD21_17m|loop_chr20-chr20-4821|GM12878_RAD21_17m	chr20:38435084-38435730|Promoter	chr20:38446157-38448329|Promoter
loop_chr20-chr20-8820|K562_RAD21_17m	chr20:32670682-32676361|Promoter	chr20:32763270-32765095|Promoter
loop_chr20-chr20-8821|K562_RAD21_17m	chr20:33651782-33657089|Promoter	chr20:33729741-33733803|Promoter
loop_chr20-chr20-8822|K562_RAD21_17m	chr20:33792414-33792780|Enhancer	chr20:34128342-34130225|Enhancer
loop_chr20-chr20-8823|K562_RAD21_17m	chr20:39984859-39984869|Enhancer	chr20:39985085-39985138|Enhancer
loop_chr20-chr20-8824|K562_RAD21_17m	chr20:33660798-33661180|Promoter	chr20:33662597-33663729|Promoter
loop_chr20-chr20-8825|K562_RAD21_17m|loop_chr20-chr20-5016|GM12878_RAD21_17m	chr20:62009361-62013031|Enhancer	chr20:62133978-62138367|Enhancer
loop_chr20-chr20-8826|K562_RAD21_17m	chr20:36384172-36384279|Enhancer	chr20:36399934-36400009|Enhancer
loop_chr20-chr20-8827|K562_RAD21_17m	chr20:43983270-43983526|Enhancer	chr20:44078897-44082209|Enhancer
loop_chr20-chr20-8828|K562_RAD21_17m	chr20:40965803-40971981|Enhancer	chr20:40965803-40971981|Enhancer
loop_chr20-chr20-8829|K562_RAD21_17m	chr20:36595295-36595492|Enhancer	chr20:36595550-36595654|Enhancer
loop_chr20-chr20-8830|K562_RAD21_17m|loop_chr20-chr20-4767|GM12878_RAD21_17m	chr20:44115387-44118682|Enhancer	chr20:44189040-44192469|Enhancer
loop_chr20-chr20-8831|K562_RAD21_17m	chr20:62614946-62618857|Enhancer	chr20:62619034-62619127|Enhancer
loop_chr20-chr20-8832|K562_RAD21_17m	chr20:2849688-2849779|Enhancer	chr20:2850675-2852459|Enhancer
loop_chr20-chr20-8833|K562_RAD21_17m	chr20:3114150-3117355|Enhancer	chr20:3114150-3117355|Enhancer
loop_chr20-chr20-8834|K562_RAD21_17m|loop_chr20-chr20-5144|GM12878_RAD21_17m	chr20:57591038-57598934|Enhancer	chr20:58177620-58181802|Enhancer
loop_chr20-chr20-8835|K562_RAD21_17m	chr20:38055776-38060306|Enhancer	chr20:38055776-38060306|Enhancer
loop_chr20-chr20-8836|K562_RAD21_17m|loop_chr20-chr20-4815|GM12878_RAD21_17m	chr20:40989538-40993094|Enhancer	chr20:41063515-41066587|Enhancer
loop_chr20-chr20-8837|K562_RAD21_17m	chr20:61120018-61120122|Enhancer	chr20:61120534-61121029|Enhancer
loop_chr20-chr20-8838|K562_RAD21_17m|loop_chr20-chr20-5065|GM12878_RAD21_17m	chr20:45319696-45324877|Enhancer	chr20:45435442-45439478|Enhancer
loop_chr20-chr20-8839|K562_RAD21_17m	chr20:63183387-63183543|Enhancer	chr20:63215242-63215599|Promoter
loop_chr20-chr20-8840|K562_RAD21_17m|loop_chr20-chr20-4844|GM12878_RAD21_17m	chr20:38111639-38115634|Enhancer	chr20:38164024-38168106|Promoter
loop_chr20-chr20-8841|K562_RAD21_17m|loop_chr20-chr20-4885|GM12878_RAD21_17m	chr20:3676027-3678662|Enhancer	chr20:3709835-3714320|Enhancer
loop_chr20-chr20-8842|K562_RAD21_17m	chr20:1435042-1440567|Enhancer	chr20:1470132-1470217|Enhancer
loop_chr20-chr20-8843|K562_RAD21_17m	chr20:53907206-53907530|Enhancer	chr20:53912154-53912601|Enhancer
loop_chr20-chr20-8844|K562_RAD21_17m	chr20:63537358-63540135|Promoter	chr20:63972342-63974416|Enhancer
loop_chr20-chr20-8845|K562_RAD21_17m	chr20:2300312-2302975|Enhancer	chr20:2343755-2349840|Enhancer
loop_chr20-chr20-8846|K562_RAD21_17m	chr20:38336965-38339346|Enhancer	chr20:38355359-38356569|Enhancer
loop_chr20-chr20-8847|K562_RAD21_17m	chr20:7936583-7936775|Enhancer	chr20:8721180-8724078|Enhancer
loop_chr20-chr20-8848|K562_RAD21_17m|loop_chr20-chr20-4872|GM12878_RAD21_17m	chr20:46518672-46522323|Enhancer	chr20:46680195-46682802|Promoter
loop_chr20-chr20-8849|K562_RAD21_17m	chr20:63949714-63950965|Enhancer	chr20:63955778-63957511|Promoter
loop_chr20-chr20-8850|K562_RAD21_17m|loop_chr20-chr20-4903|GM12878_RAD21_17m	chr20:57089409-57093259|Enhancer	chr20:57345084-57349234|Enhancer
loop_chr20-chr20-8851|K562_RAD21_17m	chr20:44213200-44215518|Enhancer	chr20:44217014-44219384|Enhancer
loop_chr20-chr20-8852|K562_RAD21_17m	chr20:50066210-50073534|Enhancer	chr20:50179136-50179620|Enhancer
loop_chr20-chr20-8853|K562_RAD21_17m	chr20:62515778-62516745|Promoter	chr20:62614946-62618857|Enhancer
