Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr1:227481660-227481837|Promoter	chr1:227482253-227482454|+|AL451054.2	chr1:227760406-227762665|Enhancer					
chr1:227481934-227482114|Promoter	chr1:227482253-227482454|+|AL451054.2			chr1:227727257-227727436|Promoter			
chr1:227727257-227727436|Promoter	chr1:227728657-227781231|+|SNAP47			chr1:227481934-227482114|Promoter			
chr1:228140086-228140279|Promoter	chr1:228139962-228148984|+|GUK1			chr1:228166554-228166618|Promoter			
chr1:228166554-228166618|Promoter	chr1:228165804-228182257|+|IBA57			chr1:228140086-228140279|Promoter			
chr1:229548029-229548160|Promoter	chr1:229549905-229550022|+|RNA5SP78	chr1:229547794-229547989|Enhancer					
chr1:23018001-23018134|Promoter	chr1:23019443-23083689|+|KDM1A			chr1:23018226-23018324|Promoter			
chr1:23018226-23018324|Promoter	chr1:23019443-23083689|+|KDM1A			chr1:23018001-23018134|Promoter			
chr1:234532820-234532946|Promoter	chr1:234527891-234531779|-|LINC01354			chr1:234533092-234533131|Promoter			
chr1:234533092-234533131|Promoter	chr1:234527891-234531779|-|LINC01354			chr1:234532820-234532946|Promoter			
chr1:234610749-234610811|Promoter	chr1:234604269-234609525|-|IRF2BP2	chr1:234612667-234612784|Enhancer					
chr1:244410821-244410936|Promoter	chr1:244375100-244409592|-|AL645465.1			chr1:244411161-244411249|Promoter			
chr1:244411161-244411249|Promoter	chr1:244375100-244409592|-|AL645465.1			chr1:244410821-244410936|Promoter			
chr1:244653298-244653379|Promoter	chr1:244653103-244709033|+|DESI2	chr1:244603666-244603707|Enhancer					
chr1:245021529-245021595|Promoter	chr1:245023015-245023118|+|RNU6-1089P			chr1:245021723-245021909|Promoter			
chr1:245021723-245021909|Promoter	chr1:245023015-245023118|+|RNU6-1089P			chr1:245021529-245021595|Promoter			
chr1:24502321-24502955|Promoter	chr1:24502351-24541040|+|RCAN3	chr1:24527328-24528619|Enhancer					
chr1:247937158-247937193|Promoter	chr1:247936061-247937513|-|CLK3P2	chr1:248807086-248807338|Enhancer					
chr1:248904899-248905143|Promoter	chr1:248906196-248919946|+|PGBD2			chr1:248905345-248905384|Promoter			
chr1:248905345-248905384|Promoter	chr1:248906196-248919946|+|PGBD2			chr1:248904899-248905143|Promoter			
chr1:25124953-25125269|Promoter	chr1:25125053-25125454|-|AL121994.1			chr1:25125331-25125827|Promoter			
chr1:25125331-25125827|Promoter	chr1:25125053-25125454|-|AL121994.1			chr1:25124953-25125269|Promoter			
chr1:25858759-25859710|Promoter	chr1:25859613-25863420|+|AL033528.2,chr1:25831913-25859458|-|AUNIP	chr1:25837191-25839311|Enhancer					
chr1:26169717-26169903|Promoter	chr1:26169908-26170873|+|ZNF593	chr1:26161532-26162818|Enhancer					
chr1:26190241-26190808|Promoter	chr1:26190561-26202968|+|CATSPER4			chr1:26233742-26234497|Promoter			
chr1:26233742-26234497|Promoter	chr1:26234200-26278808|+|CEP85			chr1:26190241-26190808|Promoter			
chr1:26788070-26789328|Promoter	chr1:26787995-26798398|+|PIGV	chr1:26681635-26683292|Enhancer					
chr1:27013016-27014317|Promoter	chr1:27005020-27012850|-|TENT5B	chr1:26966869-26967594|Enhancer	chr1:26997434-26998026|Enhancer				
chr1:27365720-27366998|Promoter	chr1:27355184-27366961|-|MAP3K6	chr1:27395186-27395530|Enhancer					
chr1:27603242-27604975|Promoter	chr1:27534035-27604177|-|AHDC1	chr1:27507840-27508425|Enhancer					
chr1:28643010-28644603|Promoter	chr1:28643228-28648581|+|LINC01715,chr1:28602850-28643066|-|TAF12	chr1:28783529-28784887|Enhancer		chr1:28736419-28738144|Promoter			
chr1:28736419-28738144|Promoter	chr1:28736621-28769775|+|YTHDF2		chr1:28783529-28784887|Enhancer	chr1:28643010-28644603|Promoter			
chr1:29236379-29236790|Promoter	chr1:29236516-29326813|+|PTPRU	chr1:29240129-29240568|Enhancer	chr1:29241454-29241534|Enhancer,chr1:29341119-29343122|Enhancer				chr1:29341119-29343122|Enhancer
chr1:31765097-31765598|Promoter	chr1:31727117-31764340|-|ADGRB2	chr1:31963778-31965389|Enhancer					
chr1:31940011-31940253|Promoter	chr1:31906421-31938368|-|PTP4A2	chr1:31944402-31944812|Enhancer					
chr1:32013486-32016124|Promoter	chr1:32013868-32043877|+|KHDRBS1	chr1:32021764-32022395|Enhancer					
chr1:32248252-32248492|Promoter	chr1:32247222-32248856|+|FAM167B			chr1:32252172-32252379|Promoter			
chr1:32252172-32252379|Promoter	chr1:32251239-32286165|+|LCK			chr1:32248252-32248492|Promoter			
chr1:32333632-32335849|Promoter	chr1:32333839-32336233|-|MARCKSL1	chr1:32413667-32414222|Enhancer	chr1:32390975-32391302|Enhancer,chr1:32411453-32411527|Enhancer				chr1:32411453-32411527|Enhancer
chr1:32741556-32742730|Promoter	chr1:32741830-32774970|+|KIAA1522	chr1:32712093-32714070|Enhancer	chr1:32787056-32787848|Enhancer				
chr1:33144822-33144987|Promoter	chr1:33141871-33143230|-|AL662907.1			chr1:33145056-33145175|Promoter			
chr1:33145056-33145175|Promoter	chr1:33141871-33143230|-|AL662907.1			chr1:33144822-33144987|Promoter			
chr1:34114442-34114518|Promoter	chr1:34112949-34113063|+|RNA5SP42			chr1:34114605-34114636|Promoter			
chr1:34114605-34114636|Promoter	chr1:34112949-34113063|+|RNA5SP42			chr1:34114442-34114518|Promoter			
chr1:3452694-3453943|Promoter	chr1:3454665-3481113|+|ARHGEF16	chr1:3724585-3724604|Enhancer,chr1:3490452-3493983|Enhancer	chr1:3586804-3588927|Enhancer,chr1:3616663-3619728|Enhancer			chr1:3490452-3493983|Enhancer	chr1:3616663-3619728|Enhancer
chr1:3786174-3786190|Promoter	chr1:3785008-3785538|+|AL365330.1	chr1:3897936-3897961|Enhancer					
chr1:3856985-3858310|Promoter	chr1:3812086-3857214|-|CEP104,chr1:3857267-3885429|+|DFFB	chr1:3907353-3908158|Enhancer					
chr1:39258722-39259720|Promoter	chr1:39249838-39257649|-|AL442071.1	chr1:39102273-39106687|Enhancer	chr1:39136331-39139098|Enhancer,chr1:39097752-39099859|Enhancer,chr1:39191351-39191600|Enhancer,chr1:39183529-39185721|Enhancer				chr1:39183529-39185721|Enhancer
chr1:40592276-40593050|Promoter	chr1:40593633-40594353|-|GTF2F2P2	chr1:40668578-40669213|Enhancer	chr1:40612398-40612697|Enhancer,chr1:40630548-40632242|Enhancer				chr1:40630548-40632242|Enhancer
chr1:40861842-40864352|Promoter	chr1:40861051-40862366|-|CITED4,chr1:40863914-40876670|+|AC119677.1	chr1:40948015-40950173|Enhancer,chr1:40952146-40954174|Enhancer				chr1:40952146-40954174|Enhancer	
chr1:42777947-42778260|Promoter	chr1:42775813-42776790|-|AC098484.1	chr1:43226916-43227520|Enhancer					
chr1:42956042-42959261|Promoter	chr1:42959049-42983358|+|SLC2A1-AS1,chr1:42925375-42959176|-|SLC2A1	chr1:42913536-42914274|Enhancer					
chr1:42962275-42963751|Promoter	chr1:42959158-42961864|-|AC099795.1	chr1:43073555-43073890|Enhancer					
chr1:43453027-43453095|Promoter	chr1:43453927-43456995|+|HYI-AS1			chr1:43453241-43453418|Promoter			
chr1:43453241-43453418|Promoter	chr1:43453927-43456995|+|HYI-AS1			chr1:43453027-43453095|Promoter			
chr1:43529241-43529977|Promoter	chr1:43530876-43623666|+|PTPRF	chr1:44035812-44036900|Enhancer	chr1:43994948-43995563|Enhancer		chr1:44043775-44044388|Promoter		
chr1:43934422-43935077|Promoter	chr1:43933320-43937240|+|ARTN	chr1:43907274-43910704|Enhancer					
chr1:44043775-44044388|Promoter	chr1:44043928-44115913|+|AL139220.2	chr1:44035812-44036900|Enhancer	chr1:43994948-43995563|Enhancer		chr1:43529241-43529977|Promoter		
chr1:44774732-44774775|Promoter	chr1:44775540-44778779|+|RPS8			chr1:44774927-44774959|Promoter			
chr1:44774927-44774959|Promoter	chr1:44775540-44778779|+|RPS8			chr1:44774732-44774775|Promoter			
chr1:4482492-4482548|Promoter	chr1:4479131-4484375|-|AL355602.1			chr1:4482591-4482728|Promoter			
chr1:4482591-4482728|Promoter	chr1:4479131-4484375|-|AL355602.1			chr1:4482492-4482548|Promoter			
chr1:45303853-45304533|Promoter	chr1:45303910-45305619|+|LINC01144	chr1:44835597-44836902|Enhancer					
chr1:46507254-46509132|Promoter	chr1:46506996-46514226|+|DMBX1	chr1:46521798-46523694|Enhancer	chr1:46487914-46488196|Enhancer				
chr1:4652786-4652811|Promoter	chr1:4654732-4792534|+|AJAP1			chr1:4656252-4656555|Promoter			
chr1:4656252-4656555|Promoter	chr1:4654732-4792534|+|AJAP1			chr1:4652786-4652811|Promoter			
chr1:46665566-46665722|Promoter	chr1:46665910-46666375|-|NENFP1			chr1:46665895-46666254|Promoter			
chr1:46665895-46666254|Promoter	chr1:46665910-46666375|-|NENFP1			chr1:46665566-46665722|Promoter			
chr1:47179695-47181197|Promoter	chr1:47096653-47179271|-|CYP4A22-AS1	chr1:47237766-47239926|Enhancer	chr1:47193037-47193806|Enhancer,chr1:47194397-47194511|Enhancer				chr1:47193037-47193806|Enhancer
chr1:48102051-48102055|Promoter	chr1:48102068-48104736|+|AL356289.3			chr1:48102178-48102223|Promoter			
chr1:48102178-48102223|Promoter	chr1:48102068-48104736|+|AL356289.3			chr1:48102051-48102055|Promoter			
chr1:52141811-52145456|Promoter	chr1:52142094-52346686|+|ZFYVE9	chr1:52296169-52296393|Enhancer					
chr1:52250865-52250867|Promoter	chr1:52252062-52252773|-|DNAJC19P7	chr1:52250695-52250711|Enhancer					
chr1:52715320-52715434|Promoter	chr1:52714399-52714695|+|RN7SL62P			chr1:52715436-52715725|Promoter			
chr1:52715436-52715725|Promoter	chr1:52714399-52714695|+|RN7SL62P			chr1:52715320-52715434|Promoter			
chr1:53073438-53073575|Promoter	chr1:53073110-53073389|-|HIGD1AP11			chr1:53073733-53073956|Promoter			
chr1:53073733-53073956|Promoter	chr1:53073110-53073389|-|HIGD1AP11			chr1:53073438-53073575|Promoter			
chr1:53116282-53116573|Promoter	chr1:53114576-53118609|+|AL445183.2	chr1:53116626-53116763|Enhancer					
chr1:53182483-53182778|Promoter	chr1:53180921-53186900|+|AL606760.4	chr1:52905013-52905081|Enhancer					
chr1:53240416-53240529|Promoter	chr1:53238610-53242783|+|AL606760.1	chr1:53240628-53240698|Enhancer					
chr1:53439155-53439192|Promoter	chr1:53413149-53440020|-|SLC25A3P1			chr1:53439336-53439439|Promoter			
chr1:53439336-53439439|Promoter	chr1:53413149-53440020|-|SLC25A3P1			chr1:53439155-53439192|Promoter			
chr1:58782730-58786052|Promoter	chr1:58785128-58901105|+|LINC01135,chr1:58780788-58784327|-|JUN	chr1:58898290-58899645|Enhancer					
chr1:58998159-58998268|Promoter	chr1:58999676-59000494|+|PHBP3			chr1:58998377-58998489|Promoter			
chr1:58998377-58998489|Promoter	chr1:58999676-59000494|+|PHBP3			chr1:58998159-58998268|Promoter			
chr1:62782861-62782952|Promoter	chr1:62784132-62865516|+|ATG4C			chr1:62782978-62783067|Promoter			
chr1:62782978-62783067|Promoter	chr1:62784132-62865516|+|ATG4C			chr1:62782861-62782952|Promoter			
chr1:63593759-63593904|Promoter	chr1:63593411-63660245|+|PGM1			chr1:63594034-63594066|Promoter			
chr1:63594034-63594066|Promoter	chr1:63593411-63660245|+|PGM1			chr1:63593759-63593904|Promoter			
chr1:6393838-6394140|Promoter	chr1:6264269-6394391|-|ACOT7			chr1:6394961-6395177|Promoter			
chr1:6394961-6395177|Promoter	chr1:6264269-6394391|-|ACOT7			chr1:6393838-6394140|Promoter			
chr1:6430990-6430991|Promoter	chr1:6429834-6429896|-|MIR4252			chr1:6431093-6431094|Promoter			
chr1:6431093-6431094|Promoter	chr1:6429834-6429896|-|MIR4252			chr1:6430990-6430991|Promoter			
chr1:64984638-64984674|Promoter	chr1:64984608-64986087|-|SLC2A3P2			chr1:64984972-64985049|Promoter			
chr1:64984972-64985049|Promoter	chr1:64984608-64986087|-|SLC2A3P2			chr1:64984638-64984674|Promoter			
chr1:6623600-6626342|Promoter	chr1:6624866-6635586|+|THAP3	chr1:6609936-6610876|Enhancer					
chr1:67539545-67539603|Promoter	chr1:67541127-67541233|+|RNU6-1031P			chr1:67539616-67539712|Promoter			
chr1:67539616-67539712|Promoter	chr1:67541127-67541233|+|RNU6-1031P			chr1:67539545-67539603|Promoter			
chr1:67686532-67686911|Promoter	chr1:67685201-67688334|+|GADD45A	chr1:67687626-67687699|Enhancer					
chr1:7217849-7218472|Promoter	chr1:7219360-7219524|+|RNU1-8P	chr1:6720005-6720812|Enhancer					
chr1:75582853-75583077|Promoter	chr1:75582099-75582555|+|AL096829.1			chr1:75583343-75583482|Promoter			
chr1:75583343-75583482|Promoter	chr1:75582099-75582555|+|AL096829.1			chr1:75582853-75583077|Promoter			
chr1:8026043-8026319|Promoter	chr1:8004404-8026309|-|ERRFI1	chr1:7981643-7982561|Enhancer					
chr1:8027474-8027567|Promoter	chr1:8026738-8122702|+|AL034417.2			chr1:8027760-8027770|Promoter			
chr1:8027760-8027770|Promoter	chr1:8026738-8122702|+|AL034417.2			chr1:8027474-8027567|Promoter			
chr1:904649-905403|Promoter	chr1:904834-915976|+|AL645608.6		chr1:1005237-1005565|Enhancer,chr1:1292002-1292105|Enhancer	chr1:981970-984367|Promoter			chr1:1292002-1292105|Enhancer
chr1:95061040-95061188|Promoter	chr1:95061596-95067545|+|AC095033.1			chr1:95061224-95061628|Promoter			
chr1:95061224-95061628|Promoter	chr1:95061596-95067545|+|AC095033.1			chr1:95061040-95061188|Promoter			
chr1:95115973-95118016|Promoter	chr1:95117923-95244955|+|TMEM56-RWDD3,chr1:95117355-95197607|+|TMEM56		chr1:95043290-95043682|Enhancer,chr1:95177926-95179606|Enhancer	chr1:95232670-95234732|Promoter			chr1:95177926-95179606|Enhancer
chr1:95232670-95234732|Promoter	chr1:95234210-95247225|+|RWDD3,chr1:95163219-95233982|-|AC092802.1	chr1:95043290-95043682|Enhancer,chr1:95177926-95179606|Enhancer		chr1:95115973-95118016|Promoter		chr1:95177926-95179606|Enhancer	
chr1:9685708-9685855|Promoter	chr1:9672426-9687555|-|PIK3CD-AS2	chr1:9685436-9685499|Enhancer					
chr1:981970-984367|Promoter	chr1:975204-982093|-|PERM1	chr1:1005237-1005565|Enhancer,chr1:1292002-1292105|Enhancer		chr1:904649-905403|Promoter		chr1:1292002-1292105|Enhancer	
chr20:1185929-1186840|Promoter	chr20:1186092-1207036|+|AL031665.1	chr20:816154-817141|Enhancer					
chr20:16587884-16588296|Promoter	chr20:16586333-16586693|-|RPLP0P1			chr20:16588477-16588535|Promoter			
chr20:16588477-16588535|Promoter	chr20:16586333-16586693|-|RPLP0P1			chr20:16587884-16588296|Promoter			
chr20:22584404-22587979|Promoter	chr20:22581005-22585455|-|FOXA2	chr20:22385642-22386256|Enhancer			chr20:22683133-22684366|Promoter		
chr20:22683133-22684366|Promoter	chr20:22684958-22746991|+|AL158175.1	chr20:22385642-22386256|Enhancer			chr20:22584404-22587979|Promoter		
chr20:2779103-2779458|Promoter	chr20:2780614-2781041|+|RPL19P1			chr20:2779582-2779630|Promoter			
chr20:2779582-2779630|Promoter	chr20:2780614-2781041|+|RPL19P1			chr20:2779103-2779458|Promoter			
chr20:2816620-2817486|Promoter	chr20:2816302-2820284|+|TMEM239	chr20:2850675-2852459|Enhancer	chr20:2849688-2849779|Enhancer				
chr20:28603025-28603201|Promoter	chr20:28563850-28602843|-|FRG1CP			chr20:28603297-28603423|Promoter			
chr20:28603297-28603423|Promoter	chr20:28563850-28602843|-|FRG1CP			chr20:28603025-28603201|Promoter			
chr20:31562731-31562995|Promoter	chr20:31563166-31564076|+|HM13-IT1			chr20:31572830-31573154|Promoter			
chr20:31572830-31573154|Promoter	chr20:31567707-31573263|-|HM13-AS1			chr20:31562731-31562995|Promoter			
chr20:3204450-3204471|Promoter	chr20:3190350-3204685|-|DDRGK1			chr20:3204656-3204775|Promoter			
chr20:3204656-3204775|Promoter	chr20:3190350-3204685|-|DDRGK1			chr20:3204450-3204471|Promoter			
chr20:32354914-32355057|Promoter	chr20:32355053-32355734|+|AL121583.1	chr20:32337063-32337107|Enhancer					
chr20:32672460-32674683|Promoter	chr20:32631652-32673941|-|C20orf203			chr20:32763270-32765095|Promoter,chr20:32745092-32745815|Promoter			
chr20:32745092-32745815|Promoter	chr20:32702691-32743997|-|COMMD7			chr20:32672460-32674683|Promoter	chr20:32763270-32765095|Promoter		
chr20:32763270-32765095|Promoter	chr20:32762385-32809356|+|DNMT3B			chr20:32672460-32674683|Promoter	chr20:32745092-32745815|Promoter		
chr20:33653392-33657089|Promoter	chr20:33655701-33656423|-|AL121906.2			chr20:33731593-33732485|Promoter			
chr20:33660798-33661180|Promoter	chr20:33662327-33663908|+|C20orf144			chr20:33662597-33662685|Promoter			
chr20:33662597-33662685|Promoter	chr20:33662327-33663908|+|C20orf144			chr20:33660798-33661180|Promoter			
chr20:33663845-33663862|Promoter	chr20:33662327-33663908|+|C20orf144	chr20:33664890-33664891|Enhancer					
chr20:33731593-33732485|Promoter	chr20:33731657-33792269|+|ZNF341,chr20:33728931-33731828|-|AL050349.1			chr20:33653392-33657089|Promoter			
chr20:33915025-33915645|Promoter	chr20:33912323-33913336|-|TPM3P2	chr20:33792277-33792386|Enhancer					
chr20:34195448-34195548|Promoter	chr20:34194569-34269344|+|ASIP			chr20:34195754-34195821|Promoter			
chr20:34195754-34195821|Promoter	chr20:34194569-34269344|+|ASIP			chr20:34195448-34195548|Promoter			
chr20:34311927-34312946|Promoter	chr20:34280268-34311802|-|AHCY	chr20:34704577-34709313|Enhancer					
chr20:34874196-34874290|Promoter	chr20:34844720-34872856|-|GGT7	chr20:35018421-35018855|Enhancer					
chr20:35145288-35146072|Promoter	chr20:35115364-35147336|-|EDEM2	chr20:35096625-35096915|Enhancer					
chr20:35171976-35172029|Promoter	chr20:35172072-35177362|+|PROCR			chr20:35172161-35172286|Promoter			
chr20:35172161-35172286|Promoter	chr20:35172072-35177362|+|PROCR			chr20:35171976-35172029|Promoter			
chr20:37262979-37263081|Promoter	chr20:37251082-37261835|-|GHRH			chr20:37263248-37263441|Promoter			
chr20:37263248-37263441|Promoter	chr20:37251082-37261835|-|GHRH			chr20:37262979-37263081|Promoter			
chr20:38328234-38328279|Promoter	chr20:38288331-38326536|-|AL359555.1			chr20:38328395-38328545|Promoter			
chr20:38328395-38328545|Promoter	chr20:38288331-38326536|-|AL359555.1			chr20:38328234-38328279|Promoter			
chr20:38723476-38728440|Promoter	chr20:38724486-38729372|+|SLC32A1	chr20:38789375-38790677|Enhancer,chr20:38659028-38659271|Enhancer				chr20:38659028-38659271|Enhancer	
chr20:38925793-38926082|Promoter	chr20:38926312-38953106|+|FAM83D	chr20:38935038-38935983|Enhancer					
chr20:46459012-46459312|Promoter	chr20:46414228-46459276|-|ZNF663P			chr20:46459317-46459588|Promoter			
chr20:46459317-46459588|Promoter	chr20:46414228-46459276|-|ZNF663P			chr20:46459012-46459312|Promoter			
chr20:4720660-4720915|Promoter	chr20:4721909-4728460|+|PRND	chr20:4718927-4719057|Enhancer					
chr20:50690977-50692540|Promoter	chr20:50586108-50691527|-|RIPOR3	chr20:50663424-50667025|Enhancer					
chr20:53551672-53551767|Promoter	chr20:53552770-53575863|+|AL157838.1			chr20:53552044-53552140|Promoter			
chr20:53552044-53552140|Promoter	chr20:53552770-53575863|+|AL157838.1			chr20:53551672-53551767|Promoter			
chr20:56458551-56458950|Promoter	chr20:56459428-56459583|-|RPL39P			chr20:56459139-56459298|Promoter			
chr20:56459139-56459298|Promoter	chr20:56459428-56459583|-|RPL39P			chr20:56458551-56458950|Promoter			
chr20:56461373-56461657|Promoter	chr20:56459428-56459583|-|RPL39P	chr20:56461904-56461978|Enhancer					
chr20:57525468-57527059|Promoter	chr20:57495966-57525652|-|CTCFL	chr20:57593194-57594755|Enhancer					
chr20:58650417-58652125|Promoter	chr20:58651253-58679526|+|STX16,chr20:58651434-58715410|+|STX16-NPEPL1	chr20:58481596-58482041|Enhancer					
chr20:58755697-58755763|Promoter	chr20:58754351-58756838|+|AL132655.3			chr20:58755925-58756035|Promoter			
chr20:58755925-58756035|Promoter	chr20:58754351-58756838|+|AL132655.3			chr20:58755697-58755763|Promoter			
chr20:59513956-59517085|Promoter	chr20:59515191-59516039|+|AL389889.1	chr20:59525269-59526056|Enhancer					
chr20:62142580-62143461|Promoter	chr20:62136733-62143430|-|PSMA7	chr20:62155444-62157157|Enhancer					
chr20:62478130-62479855|Promoter	chr20:62477870-62478594|+|AL499627.2	chr20:62494507-62496824|Enhancer	chr20:62395478-62396510|Enhancer,chr20:62409241-62410684|Enhancer				chr20:62409241-62410684|Enhancer
chr20:62515778-62516745|Promoter	chr20:62513909-62516096|-|AL499627.1	chr20:62539605-62542025|Enhancer	chr20:62500115-62501649|Enhancer				
chr20:63537797-63538026|Promoter	chr20:63528001-63537376|-|PTK6			chr20:64036845-64039375|Promoter	chr20:64054983-64055000|Promoter		
chr20:63745593-63745681|Promoter	chr20:63744689-63745951|+|AL121845.1			chr20:63746082-63746101|Promoter			
chr20:63746082-63746101|Promoter	chr20:63744689-63745951|+|AL121845.1			chr20:63745593-63745681|Promoter			
chr20:63808591-63809602|Promoter	chr20:63808076-63816521|+|ZBTB46-AS1	chr20:63859131-63859217|Enhancer					
chr20:63956355-63957511|Promoter	chr20:63939829-63956416|-|UCKL1	chr20:63974097-63974318|Enhancer					
chr20:64036845-64039375|Promoter	chr20:64036175-64039001|+|C20orf204			chr20:63537797-63538026|Promoter,chr20:64054983-64055000|Promoter			
chr20:64054983-64055000|Promoter	chr20:64056803-64057084|+|AL355803.1			chr20:64036845-64039375|Promoter	chr20:63537797-63538026|Promoter		
chr20:64075428-64075587|Promoter	chr20:64076955-64077010|-|MIR6813			chr20:64075765-64075791|Promoter			
chr20:64075765-64075791|Promoter	chr20:64076955-64077010|-|MIR6813			chr20:64075428-64075587|Promoter			
chr21:15067364-15067622|Promoter	chr21:15067070-15067837|+|AF127577.5			chr21:15067908-15068312|Promoter			
chr21:15067908-15068312|Promoter	chr21:15067070-15067837|+|AF127577.5			chr21:15067364-15067622|Promoter			
chr21:20427379-20427678|Promoter	chr21:20424949-20426206|-|KRT18P2			chr21:20427739-20427992|Promoter			
chr21:20427739-20427992|Promoter	chr21:20424949-20426206|-|KRT18P2			chr21:20427379-20427678|Promoter			
chr21:25930061-25930328|Promoter	chr21:25928754-25942686|+|AP001442.1			chr21:25930355-25930692|Promoter			
chr21:25930355-25930692|Promoter	chr21:25928754-25942686|+|AP001442.1			chr21:25930061-25930328|Promoter			
chr21:29299430-29300141|Promoter	chr21:29298922-29346148|+|BACH1	chr21:29302201-29302730|Enhancer					
chr21:33071478-33071498|Promoter	chr21:32913649-33071104|-|AP000282.1			chr21:33071647-33071745|Promoter			
chr21:33071647-33071745|Promoter	chr21:32913649-33071104|-|AP000282.1			chr21:33071478-33071498|Promoter			
chr21:33544121-33544255|Promoter	chr21:33543038-33577514|+|SON			chr21:33544470-33544649|Promoter			
chr21:33544470-33544649|Promoter	chr21:33543038-33577514|+|SON			chr21:33544121-33544255|Promoter			
chr21:34361714-34362519|Promoter	chr21:34364024-34371389|+|KCNE2	chr21:34602309-34603220|Enhancer					
chr21:36128538-36128683|Promoter	chr21:36130489-36131376|+|MEMO1P1			chr21:36128716-36129186|Promoter			
chr21:36128716-36129186|Promoter	chr21:36130489-36131376|+|MEMO1P1			chr21:36128538-36128683|Promoter			
chr21:36296550-36296593|Promoter	chr21:36295173-36295702|-|SRSF9P1			chr21:36296857-36297044|Promoter			
chr21:36296857-36297044|Promoter	chr21:36295173-36295702|-|SRSF9P1			chr21:36296550-36296593|Promoter			
chr21:37365951-37367311|Promoter	chr21:37365477-37365932|-|AP001437.1	chr21:37463142-37463257|Enhancer					
chr21:39125935-39127022|Promoter	chr21:39127568-39128040|+|RPL23AP12	chr21:39087488-39090104|Enhancer,chr21:39123999-39124303|Enhancer				chr21:39123999-39124303|Enhancer	
chr21:39351363-39351479|Promoter	chr21:39342315-39349647|-|HMGN1	chr21:39351637-39351691|Enhancer					
chr21:39527409-39527460|Promoter	chr21:39525583-39529855|+|AF121897.1	chr21:39527663-39527823|Enhancer					
chr21:41181528-41181615|Promoter	chr21:41180097-41180626|+|BACE2-IT1			chr21:41181707-41181752|Promoter			
chr21:41181707-41181752|Promoter	chr21:41180097-41180626|+|BACE2-IT1			chr21:41181528-41181615|Promoter			
chr21:41955820-41955827|Promoter	chr21:41885112-41954018|-|C2CD2	chr21:41955957-41956096|Enhancer					
chr21:42366362-42366393|Promoter	chr21:42362282-42366535|-|TFF1			chr21:42366876-42367316|Promoter			
chr21:42366876-42367316|Promoter	chr21:42362282-42366535|-|TFF1			chr21:42366362-42366393|Promoter			
chr21:43810388-43810921|Promoter	chr21:43805758-43812567|-|AATBC			chr21:43812713-43812822|Promoter			
chr21:43812713-43812822|Promoter	chr21:43805758-43812567|-|AATBC			chr21:43810388-43810921|Promoter			
chr21:43864640-43865777|Promoter	chr21:43865223-43987592|+|AGPAT3	chr21:43861011-43861269|Enhancer					
chr21:44012283-44013523|Promoter	chr21:44012309-44106552|+|TRAPPC10	chr21:43975106-43975716|Enhancer					
chr21:44329284-44329297|Promoter	chr21:44328944-44330221|-|AP001062.3			chr21:44330392-44330395|Promoter			
chr21:44330392-44330395|Promoter	chr21:44328944-44330221|-|AP001062.3			chr21:44329284-44329297|Promoter			
chr21:44682613-44682810|Promoter	chr21:44681576-44682163|-|KRTAP12-1			chr21:44682834-44683050|Promoter			
chr21:44682834-44683050|Promoter	chr21:44681576-44682163|-|KRTAP12-1			chr21:44682613-44682810|Promoter			
chr21:44931079-44932899|Promoter	chr21:44929653-44930112|-|AL844908.2	chr21:44852424-44855137|Enhancer					
chr21:46058457-46058485|Promoter	chr21:46056516-46057567|+|AP001476.2	chr21:46058599-46058728|Enhancer					
chr22:17065777-17065914|Promoter	chr22:17067821-17070675|+|AC006946.2	chr22:17065456-17065492|Enhancer					
chr22:17083237-17083347|Promoter	chr22:17084959-17115694|+|IL17RA			chr22:17083419-17083569|Promoter			
chr22:17083419-17083569|Promoter	chr22:17084959-17115694|+|IL17RA			chr22:17083237-17083347|Promoter			
chr22:17119247-17121039|Promoter	chr22:17116299-17121367|-|TMEM121B	chr22:17169696-17172698|Enhancer	chr22:17462738-17462740|Enhancer				
chr22:19056964-19057136|Promoter	chr22:19055801-19056512|+|AC004461.1			chr22:19057313-19057377|Promoter			
chr22:19057313-19057377|Promoter	chr22:19055801-19056512|+|AC004461.1			chr22:19056964-19057136|Promoter			
chr22:19062674-19062757|Promoter	chr22:19061041-19061843|-|AC004461.2			chr22:19062822-19062869|Promoter			
chr22:19062822-19062869|Promoter	chr22:19061041-19061843|-|AC004461.2			chr22:19062674-19062757|Promoter			
chr22:19179414-19181309|Promoter	chr22:19175581-19178736|-|SLC25A1	chr22:19627627-19631836|Enhancer	chr22:19216602-19218369|Enhancer,chr22:19396585-19397911|Enhancer,chr22:19298510-19300906|Enhancer		chr22:19431331-19433282|Promoter		chr22:19298510-19300906|Enhancer
chr22:19363989-19364138|Promoter	chr22:19365766-19366044|+|RN7SL168P			chr22:19364243-19364671|Promoter			
chr22:19364243-19364671|Promoter	chr22:19365766-19366044|+|RN7SL168P			chr22:19363989-19364138|Promoter			
