loopId	typeAnchorA	typeAnchorB	nearestDistanceToGeneAnchorA	nearestDistanceToGeneAnchorB	nearestTargetGeneAnchorA	nearestTargetGeneAnchorB
loop_chr20-chr20-8826|K562_RAD21_17m	Enhancer	Enhancer	77889	93635	chr20:36306336-36528637|+|DLGAP4	chr20:36306336-36528637|+|DLGAP4
loop_chr20-chr20-8827|K562_RAD21_17m	Enhancer	Enhancer	23850	73825	chr20:44007248-44007537|+|RN7SL443P	chr20:44007248-44007537|+|RN7SL443P
loop_chr20-chr20-8828|K562_RAD21_17m	Enhancer	Enhancer	55181	53791	chr20:41024205-41024394|+|RNU2-52P	chr20:41024205-41024394|+|RNU2-52P
loop_chr20-chr20-8829|K562_RAD21_17m	Enhancer	Enhancer	10385	10177	chr20:36605779-36612557|+|RAB5IF	chr20:36605779-36612557|+|RAB5IF
loop_chr20-chr20-8830|K562_RAD21_17m|loop_chr20-chr20-4767|GM12878_RAD21_17m	Enhancer	Enhancer	70543	3176	chr20:44111695-44187578|-|JPH2	chr20:44111695-44187578|-|JPH2
loop_chr20-chr20-8831|K562_RAD21_17m	Enhancer	Enhancer	13480	14691	chr20:62596732-62603355|-|BX640514.2	chr20:62633772-62635862|+|AL450469.1
loop_chr20-chr20-8833|K562_RAD21_17m	Enhancer	Enhancer	8810	9861	chr20:3106913-3150867|+|UBOX5-AS1	chr20:3106913-3150867|+|UBOX5-AS1
loop_chr20-chr20-8834|K562_RAD21_17m|loop_chr20-chr20-5144|GM12878_RAD21_17m	Enhancer	Enhancer	3964	29411	chr20:57599695-57601200|-|AL035541.1	chr20:58150904-58161150|+|C20orf85
loop_chr20-chr20-8835|K562_RAD21_17m	Enhancer	Enhancer	24046	25703	chr20:38033546-38092366|+|RPRD1B	chr20:38033546-38092366|+|RPRD1B
loop_chr20-chr20-8836|K562_RAD21_17m|loop_chr20-chr20-4815|GM12878_RAD21_17m	Enhancer	Enhancer	32796	35966	chr20:41024205-41024394|+|RNU2-52P	chr20:41028822-41124487|+|TOP1
loop_chr20-chr20-8838|K562_RAD21_17m|loop_chr20-chr20-5065|GM12878_RAD21_17m	Enhancer	Enhancer	13757	10578	chr20:45293445-45308529|-|MATN4	chr20:45435272-45448325|-|AL031663.3
loop_chr20-chr20-8839|K562_RAD21_17m	Enhancer	Promoter	2562	718	chr20:63166797-63180903|-|AL096828.1	chr20:63195429-63216139|-|YTHDF1
loop_chr20-chr20-8840|K562_RAD21_17m|loop_chr20-chr20-4844|GM12878_RAD21_17m	Enhancer	Promoter	9168	0	chr20:38103524-38104961|-|AL031651.1	chr20:38127385-38165270|-|TGM2
loop_chr20-chr20-8841|K562_RAD21_17m|loop_chr20-chr20-4885|GM12878_RAD21_17m	Enhancer	Enhancer	4901	4949	chr20:3667970-3682246|-|ADAM33	chr20:3686970-3707128|-|SIGLEC1
loop_chr20-chr20-8843|K562_RAD21_17m	Enhancer	Enhancer	31811	27782	chr20:53875252-53875557|-|SUMO1P1	chr20:53940160-53942508|+|AC005220.1
loop_chr20-chr20-8844|K562_RAD21_17m	Promoter	Enhancer	1035	4147	chr20:63528001-63537376|-|PTK6	chr20:63956704-63969930|-|ZNF512B
loop_chr20-chr20-8845|K562_RAD21_17m	Enhancer	Enhancer	6113	33969	chr20:2296001-2341079|+|TGM3	chr20:2380908-2432753|+|TGM6
loop_chr20-chr20-8847|K562_RAD21_17m	Enhancer	Enhancer	3741	109818	chr20:7882985-7940458|-|HAO1	chr20:8831186-8831393|+|RNU105B
loop_chr20-chr20-8848|K562_RAD21_17m|loop_chr20-chr20-4872|GM12878_RAD21_17m	Enhancer	Promoter	6938	1368	chr20:46499630-46513559|-|ZNF334	chr20:46681676-46682375|-|AL133520.1
loop_chr20-chr20-8849|K562_RAD21_17m	Enhancer	Promoter	3044	0	chr20:63953384-63956985|+|UCKL1-AS1	chr20:63939829-63956416|-|UCKL1
loop_chr20-chr20-8850|K562_RAD21_17m|loop_chr20-chr20-4903|GM12878_RAD21_17m	Enhancer	Enhancer	14407	4064	chr20:57105741-57107128|+|AL157414.2	chr20:57351223-57379211|+|RAE1
loop_chr20-chr20-8851|K562_RAD21_17m	Enhancer	Enhancer	4348	6382	chr20:44210992-44226027|+|OSER1-DT	chr20:44210992-44226027|+|OSER1-DT
loop_chr20-chr20-8853|K562_RAD21_17m	Promoter	Enhancer	379	13520	chr20:62513909-62516096|-|AL499627.1	chr20:62596732-62603355|-|BX640514.2
loop_chr20-chr20-8855|K562_RAD21_17m|loop_chr20-chr20-4989|GM12878_RAD21_17m	Promoter	Promoter	712	0	chr20:63528001-63537376|-|PTK6	chr20:63553020-63556695|+|FNDC11
loop_chr20-chr20-8859|K562_RAD21_17m|loop_chr20-chr20-4744|GM12878_RAD21_17m	Enhancer	Enhancer	3962	11271	chr20:45372557-45378325|-|TP53TG5	chr20:45435272-45448325|-|AL031663.3
loop_chr20-chr20-8860|K562_RAD21_17m|loop_chr20-chr20-4789|GM12878_RAD21_17m	Promoter	Enhancer	0	17985	chr20:44746642-44747201|+|AL118522.1	chr20:44864435-44885604|-|AL008725.1
loop_chr20-chr20-8862|K562_RAD21_17m|loop_chr20-chr20-4770|GM12878_RAD21_17m	Enhancer	Enhancer	71075	102338	chr20:38977711-38978422|-|NPM1P19	chr20:38977711-38978422|-|NPM1P19
loop_chr20-chr20-8863|K562_RAD21_17m	Promoter	Promoter	0	0	chr20:38420587-38435361|-|SNHG17	chr20:38472816-38578859|+|RALGAPB
loop_chr20-chr20-8865|K562_RAD21_17m|loop_chr20-chr20-4758|GM12878_RAD21_17m	Promoter	Enhancer	1380	3942	chr20:46173733-46308498|-|CDH22	chr20:46366050-46406632|-|ELMO2
loop_chr20-chr20-8866|K562_RAD21_17m	Enhancer	Enhancer	6472	83595	chr20:58876592-58876981|-|AL121917.2	chr20:59123381-59259113|+|ZNF831
loop_chr20-chr20-8868|K562_RAD21_17m|loop_chr20-chr20-4782|GM12878_RAD21_17m	Promoter	Enhancer	0	14792	chr20:46173733-46308498|-|CDH22	chr20:46345980-46364458|-|SLC35C2
loop_chr20-chr20-8869|K562_RAD21_17m	Enhancer	Enhancer	3083	5184	chr20:46008908-46016561|+|MMP9	chr20:46008908-46016561|+|MMP9
loop_chr20-chr20-8870|K562_RAD21_17m	Enhancer	Enhancer	7134	29949	chr20:49972106-49972212|+|RNU6-147P	chr20:50040716-50041504|-|TRERNA1
loop_chr20-chr20-8871|K562_RAD21_17m	Promoter	Enhancer	1544	5079	chr20:257724-261096|+|DEFB132	chr20:325595-330224|+|SOX12
loop_chr20-chr20-8872|K562_RAD21_17m|loop_chr20-chr20-4857|GM12878_RAD21_17m	Enhancer	Enhancer	31325	2707	chr20:38614913-38615476|-|AL035419.1	chr20:38748460-38772520|+|ACTR5
loop_chr20-chr20-8874|K562_RAD21_17m	Enhancer	Enhancer	29914	30400	chr20:50040716-50041504|-|TRERNA1	chr20:50081124-50115954|-|UBE2V1
loop_chr20-chr20-8875|K562_RAD21_17m	Enhancer	Enhancer	14056	13498	chr20:62513909-62516096|-|AL499627.1	chr20:62596732-62603355|-|BX640514.2
loop_chr20-chr20-8876|K562_RAD21_17m	Promoter	Enhancer	928	3743	chr20:3927309-4015558|-|RNF24	chr20:4070152-4075165|-|AL356414.1
loop_chr20-chr20-8878|K562_RAD21_17m	Enhancer	Enhancer	6892	33951	chr20:36150413-36155733|-|AL121895.1	chr20:36233851-36234297|+|AL121895.2
loop_chr20-chr20-8879|K562_RAD21_17m	Enhancer	Enhancer	7329	55892	chr20:9986088-10007116|+|PARAL1	chr20:10034987-10058303|+|ANKEF1
loop_chr20-chr20-8880|K562_RAD21_17m	Promoter	Enhancer	463	15435	chr20:50190734-50192689|+|CEBPB	chr20:50479767-50479991|+|COX6CP2
loop_chr20-chr20-8881|K562_RAD21_17m|loop_chr20-chr20-4800|GM12878_RAD21_17m	Enhancer	Enhancer	13324	9045	chr20:45551153-45579326|-|WFDC8	chr20:45778698-45778823|+|RNU6ATAC38P
loop_chr20-chr20-8882|K562_RAD21_17m	Enhancer	Enhancer	26107	27509	chr20:53943541-54070594|-|BCAS1	chr20:53943541-54070594|-|BCAS1
loop_chr20-chr20-8883|K562_RAD21_17m	Enhancer	Enhancer	17978	7542	chr20:227258-229886|+|DEFB129	chr20:227258-229886|+|DEFB129
loop_chr20-chr20-8884|K562_RAD21_17m	Enhancer	Enhancer	19533	20396	chr20:38761528-38761842|+|RN7SKP173	chr20:38761528-38761842|+|RN7SKP173
loop_chr20-chr20-8885|K562_RAD21_17m	Enhancer	Enhancer	73051	61566	chr20:51452905-51452977|-|MIR3194	chr20:51386957-51562831|-|NFATC2
loop_chr20-chr20-8886|K562_RAD21_17m	Enhancer	Enhancer	2649	9059	chr20:33235995-33243311|+|BPIFA1	chr20:33283214-33309871|+|BPIFB1
loop_chr20-chr20-8887|K562_RAD21_17m	Enhancer	Enhancer	7868	12149	chr20:38103524-38104961|-|AL031651.1	chr20:38233251-38233799|-|AL031651.2
loop_chr20-chr20-8888|K562_RAD21_17m	Enhancer	Enhancer	8550	6957	chr20:38346482-38377013|+|LBP	chr20:38724486-38729372|+|SLC32A1
loop_chr20-chr20-8889|K562_RAD21_17m	Enhancer	Enhancer	5722	6868	chr20:50620763-50621077|+|RPL36P2	chr20:50794894-50882676|+|BCAS4
loop_chr20-chr20-8890|K562_RAD21_17m	Enhancer	Enhancer	33893	33677	chr20:37975156-37975481|-|RN7SKP185	chr20:37975156-37975481|-|RN7SKP185
loop_chr20-chr20-8891|K562_RAD21_17m	Promoter	Promoter	1232	1560	chr20:33662327-33663908|+|C20orf144	chr20:33662327-33663908|+|C20orf144
loop_chr20-chr20-8892|K562_RAD21_17m	Enhancer	Enhancer	9507	9316	chr20:25140789-25148790|-|AL035252.2	chr20:25140789-25148790|-|AL035252.2
loop_chr20-chr20-8893|K562_RAD21_17m	Enhancer	Enhancer	10167	9689	chr20:33272262-33272657|-|RPL12P3	chr20:33272262-33272657|-|RPL12P3
loop_chr20-chr20-8894|K562_RAD21_17m	Enhancer	Enhancer	17057	16838	chr20:53097652-53097984|+|RN7SKP184	chr20:53097652-53097984|+|RN7SKP184
loop_chr20-chr20-8896|K562_RAD21_17m	Enhancer	Enhancer	76263	76011	chr20:51452905-51452977|-|MIR3194	chr20:51452905-51452977|-|MIR3194
loop_chr20-chr20-8897|K562_RAD21_17m	Enhancer	Enhancer	10293	10015	chr20:37251082-37261835|-|GHRH	chr20:37251082-37261835|-|GHRH
loop_chr20-chr20-8899|K562_RAD21_17m	Promoter	Promoter	1122	884	chr20:62841115-62861763|-|TCFL5	chr20:62841115-62861763|-|TCFL5
loop_chr20-chr20-8902|K562_RAD21_17m	Promoter	Promoter	740	1048	chr20:63908955-63909119|+|RNU1-134P	chr20:63908955-63909119|+|RNU1-134P
loop_chr20-chr20-8903|K562_RAD21_17m	Enhancer	Enhancer	12407	12769	chr20:44531785-44624247|+|PKIG	chr20:44531785-44624247|+|PKIG
loop_chr20-chr20-8904|K562_RAD21_17m	Enhancer	Enhancer	10672	10409	chr20:11685144-11687323|-|AL161938.1	chr20:11685144-11687323|-|AL161938.1
loop_chr20-chr20-8906|K562_RAD21_17m	Enhancer	Enhancer	2925	2675	chr20:34476205-34476787|+|AL109923.1	chr20:34476205-34476787|+|AL109923.1
loop_chr20-chr20-8907|K562_RAD21_17m	Enhancer	Enhancer	21737	22111	chr20:35285731-35292425|-|FAM83C	chr20:35285731-35292425|-|FAM83C
loop_chr20-chr20-8909|K562_RAD21_17m	Enhancer	Enhancer	11884	11616	chr20:47630266-47631438|-|AL034418.1	chr20:47630266-47631438|-|AL034418.1
loop_chr20-chr20-8910|K562_RAD21_17m	Enhancer	Enhancer	17750	17432	chr20:53567065-53593839|-|ZNF217	chr20:53567065-53593839|-|ZNF217
loop_chr20-chr20-8912|K562_RAD21_17m	Enhancer	Enhancer	4444	4694	chr20:62305432-62306325|-|AL354836.1	chr20:62305432-62306325|-|AL354836.1
loop_chr20-chr20-8914|K562_RAD21_17m	Enhancer	Enhancer	6397	6689	chr20:46709649-46736347|+|SLC2A10	chr20:46709649-46736347|+|SLC2A10
loop_chr20-chr20-8915|K562_RAD21_17m	Enhancer	Enhancer	143376	142330	chr20:41991140-42063969|+|AL049812.2	chr20:41991140-42063969|+|AL049812.2
loop_chr20-chr20-8916|K562_RAD21_17m	Promoter	Promoter	1960	1737	chr20:31944337-31952046|-|PDRG1	chr20:31944337-31952046|-|PDRG1
loop_chr20-chr20-8917|K562_RAD21_17m	Enhancer	Enhancer	8509	8059	chr20:18420160-18421454|-|GCNT1P1	chr20:18420160-18421454|-|GCNT1P1
loop_chr20-chr20-8918|K562_RAD21_17m	Promoter	Promoter	0	193	chr20:62708836-62762771|+|NTSR1	chr20:62708836-62762771|+|NTSR1
loop_chr20-chr20-8920|K562_RAD21_17m	Enhancer	Enhancer	11346	11604	chr20:46484461-46492640|+|ZNF840P	chr20:46484461-46492640|+|ZNF840P
loop_chr20-chr20-8921|K562_RAD21_17m	Enhancer	Enhancer	3118	3250	chr20:3786772-3806121|+|CDC25B	chr20:3786772-3806121|+|CDC25B
loop_chr20-chr20-8924|K562_RAD21_17m	Enhancer	Enhancer	15931	16107	chr20:34546854-34560345|+|MAP1LC3A	chr20:34546854-34560345|+|MAP1LC3A
loop_chr20-chr20-8925|K562_RAD21_17m	Enhancer	Enhancer	50607	50351	chr20:33655701-33656423|-|AL121906.2	chr20:33655701-33656423|-|AL121906.2
loop_chr20-chr20-8926|K562_RAD21_17m	Enhancer	Enhancer	11675	11425	chr20:47391929-47412327|-|LINC01754	chr20:47391929-47412327|-|LINC01754
loop_chr20-chr20-8927|K562_RAD21_17m	Enhancer	Enhancer	20803	21231	chr20:46118272-46129863|+|CD40	chr20:46118272-46129863|+|CD40
loop_chr20-chr20-8929|K562_RAD21_17m	Enhancer	Enhancer	47688	47887	chr20:49318337-49441654|+|AL035685.1	chr20:49318337-49441654|+|AL035685.1
loop_chr20-chr20-8932|K562_RAD21_17m	Enhancer	Enhancer	22872	22618	chr20:51386957-51562831|-|NFATC2	chr20:51386957-51562831|-|NFATC2
loop_chr20-chr20-8933|K562_RAD21_17m	Promoter	Promoter	234	60	chr20:17962710-17962946|-|SNORD17	chr20:17962710-17962946|-|SNORD17
loop_chr20-chr20-8934|K562_RAD21_17m	Enhancer	Enhancer	26363	26160	chr20:48657073-48659119|+|AL035106.1	chr20:48657073-48659119|+|AL035106.1
loop_chr20-chr20-8935|K562_RAD21_17m	Enhancer	Enhancer	4087	4282	chr20:41331123-41331660|+|ADI1P1	chr20:41331123-41331660|+|ADI1P1
loop_chr20-chr20-8937|K562_RAD21_17m	Enhancer	Enhancer	8979	8763	chr20:41359962-41366818|-|EMILIN3	chr20:41359962-41366818|-|EMILIN3
loop_chr20-chr20-8939|K562_RAD21_17m	Promoter	Promoter	0	346	chr20:49829125-49831085|+|AL162615.1	chr20:49829125-49831085|+|AL162615.1
loop_chr20-chr20-8940|K562_RAD21_17m	Enhancer	Enhancer	11067	11247	chr20:50247643-50279795|+|SMIM25	chr20:50247643-50279795|+|SMIM25
loop_chr20-chr20-8941|K562_RAD21_17m	Enhancer	Enhancer	30751	30594	chr20:3659292-3663399|-|GFRA4	chr20:3659292-3663399|-|GFRA4
loop_chr20-chr20-8942|K562_RAD21_17m	Enhancer	Enhancer	41725	41473	chr20:4590993-4591300|-|AL121916.1	chr20:4590993-4591300|-|AL121916.1
loop_chr20-chr20-8943|K562_RAD21_17m	Enhancer	Enhancer	11668	12005	chr20:37021743-37021984|-|RPS3AP3	chr20:37021743-37021984|-|RPS3AP3
loop_chr20-chr20-8944|K562_RAD21_17m	Promoter	Promoter	433	140	chr20:46345980-46364458|-|SLC35C2	chr20:46345980-46364458|-|SLC35C2
loop_chr20-chr20-8945|K562_RAD21_17m	Enhancer	Enhancer	2752	2244	chr20:36233851-36234297|+|AL121895.2	chr20:36233851-36234297|+|AL121895.2
loop_chr20-chr20-8947|K562_RAD21_17m	Promoter	Promoter	178	45	chr20:63708864-63739103|+|AL121845.3	chr20:63708864-63739103|+|AL121845.3
loop_chr20-chr20-8948|K562_RAD21_17m	Enhancer	Enhancer	18119	17835	chr20:47391929-47412327|-|LINC01754	chr20:47391929-47412327|-|LINC01754
loop_chr20-chr20-8949|K562_RAD21_17m	Enhancer	Enhancer	40010	40460	chr20:32587479-32608893|+|NOL4L-DT	chr20:32587479-32608893|+|NOL4L-DT
loop_chr20-chr20-8950|K562_RAD21_17m	Enhancer	Enhancer	18911	19242	chr20:50840615-50840749|-|TMSB4XP6	chr20:50840615-50840749|-|TMSB4XP6
loop_chr20-chr20-8953|K562_RAD21_17m	Enhancer	Enhancer	63205	63529	chr20:5544404-5611026|-|GPCPD1	chr20:5544404-5611026|-|GPCPD1
loop_chr20-chr20-8954|K562_RAD21_17m	Enhancer	Enhancer	18284	17991	chr20:62928621-62929297|-|AL117379.1	chr20:62928621-62929297|-|AL117379.1
loop_chr20-chr20-8955|K562_RAD21_17m	Enhancer	Enhancer	26213	26009	chr20:44751808-44810338|-|RIMS4	chr20:44751808-44810338|-|RIMS4
loop_chr20-chr20-8956|K562_RAD21_17m	Promoter	Promoter	1431	1576	chr20:45325288-45348424|-|SDC4	chr20:45325288-45348424|-|SDC4
loop_chr20-chr20-8958|K562_RAD21_17m	Promoter	Promoter	1317	1126	chr20:64047582-64049639|-|SOX18	chr20:64047582-64049639|-|SOX18
loop_chr20-chr20-8960|K562_RAD21_17m	Enhancer	Enhancer	114686	114483	chr20:24931840-24932983|+|AL035661.1	chr20:24931840-24932983|+|AL035661.1
loop_chr20-chr20-8961|K562_RAD21_17m	Promoter	Promoter	460	1066	chr20:44466564-44466842|-|RPL37AP1	chr20:44466564-44466842|-|RPL37AP1
loop_chr20-chr20-8964|K562_RAD21_17m	Enhancer	Enhancer	14063	14401	chr20:35887659-35887801|+|RNU4-40P	chr20:35887659-35887801|+|RNU4-40P
loop_chr20-chr20-8965|K562_RAD21_17m	Enhancer	Enhancer	8148	8410	chr20:60755001-60767279|+|AL117372.1	chr20:60755001-60767279|+|AL117372.1
loop_chr20-chr20-8966|K562_RAD21_17m	Enhancer	Enhancer	20429	20078	chr20:46557823-46670139|-|SLC13A3	chr20:46557823-46670139|-|SLC13A3
loop_chr20-chr20-8968|K562_RAD21_17m	Enhancer	Enhancer	6083	6315	chr20:49503874-49568137|-|PTGIS	chr20:49503874-49568137|-|PTGIS
loop_chr20-chr20-8970|K562_RAD21_17m	Enhancer	Enhancer	10824	10575	chr20:43590009-43590596|-|Z98752.4	chr20:43590009-43590596|-|Z98752.4
loop_chr20-chr20-8971|K562_RAD21_17m	Enhancer	Enhancer	36183	36603	chr20:50310711-50321342|-|LINC01271	chr20:50310711-50321342|-|LINC01271
loop_chr20-chr20-8974|K562_RAD21_17m	Enhancer	Enhancer	18646	19068	chr20:22371216-22471557|-|AL133464.1	chr20:22371216-22471557|-|AL133464.1
loop_chr20-chr20-8979|K562_RAD21_17m	Enhancer	Enhancer	141256	141038	chr20:16272104-16573434|-|KIF16B	chr20:16272104-16573434|-|KIF16B
loop_chr20-chr20-8982|K562_RAD21_17m	Enhancer	Enhancer	3773	3958	chr20:44475874-44494603|+|TTPAL	chr20:44475874-44494603|+|TTPAL
loop_chr20-chr20-8983|K562_RAD21_17m	Enhancer	Enhancer	26570	26791	chr20:49134480-49135012|+|ARPC3P1	chr20:49134480-49135012|+|ARPC3P1
loop_chr20-chr20-8984|K562_RAD21_17m	Enhancer	Enhancer	9586	9770	chr20:227258-229886|+|DEFB129	chr20:227258-229886|+|DEFB129
loop_chr20-chr20-8985|K562_RAD21_17m	Promoter	Promoter	247	494	chr20:50645471-50662275|+|AL353653.1	chr20:50645471-50662275|+|AL353653.1
loop_chr20-chr20-8986|K562_RAD21_17m	Enhancer	Enhancer	31433	31149	chr20:58594417-58603973|+|AL050327.1	chr20:58594417-58603973|+|AL050327.1
loop_chr20-chr20-8987|K562_RAD21_17m	Enhancer	Enhancer	12996	13294	chr20:46364551-46397994|+|AL133227.1	chr20:46364551-46397994|+|AL133227.1
loop_chr20-chr20-8988|K562_RAD21_17m	Promoter	Promoter	0	232	chr20:50172590-50176671|+|LINC01273	chr20:50172590-50176671|+|LINC01273
loop_chr20-chr20-8989|K562_RAD21_17m	Enhancer	Enhancer	37387	37200	chr20:19693267-19696727|-|AL121830.1	chr20:19693267-19696727|-|AL121830.1
loop_chr20-chr20-8990|K562_RAD21_17m	Enhancer	Enhancer	61680	61361	chr20:51452905-51452977|-|MIR3194	chr20:51452905-51452977|-|MIR3194
loop_chr20-chr20-8991|K562_RAD21_17m	Enhancer	Enhancer	5706	6011	chr20:44111695-44187578|-|JPH2	chr20:44111695-44187578|-|JPH2
loop_chr20-chr20-8993|K562_RAD21_17m	Enhancer	Enhancer	4610	4338	chr20:18782424-18783690|-|EEF1A1P34	chr20:18782424-18783690|-|EEF1A1P34
loop_chr20-chr20-9001|K562_RAD21_17m	Enhancer	Enhancer	5727	5469	chr20:33407955-33443892|-|SNTA1	chr20:33407955-33443892|-|SNTA1
loop_chr20-chr20-9002|K562_RAD21_17m	Enhancer	Enhancer	36385	35974	chr20:37444733-37445534|-|RPL7AP14	chr20:37444733-37445534|-|RPL7AP14
loop_chr20-chr20-9005|K562_RAD21_17m	Enhancer	Enhancer	10020	9673	chr20:25611153-25611223|+|RNU6ATAC17P	chr20:25611153-25611223|+|RNU6ATAC17P
loop_chr20-chr20-9007|K562_RAD21_17m	Enhancer	Enhancer	20848	20450	chr20:54068408-54068485|-|MIR4756	chr20:54068408-54068485|-|MIR4756
loop_chr20-chr20-9009|K562_RAD21_17m	Enhancer	Enhancer	9427	9194	chr20:53552770-53575863|+|AL157838.1	chr20:53552770-53575863|+|AL157838.1
loop_chr20-chr20-9010|K562_RAD21_17m	Enhancer	Enhancer	10987	10563	chr20:3659292-3663399|-|GFRA4	chr20:3659292-3663399|-|GFRA4
loop_chr20-chr20-9013|K562_RAD21_17m	Enhancer	Enhancer	10617	10432	chr20:38406011-38416797|-|AL391095.1	chr20:38406011-38416797|-|AL391095.1
loop_chr20-chr20-9019|K562_RAD21_17m	Enhancer	Enhancer	48493	48049	chr20:46173733-46308498|-|CDH22	chr20:46173733-46308498|-|CDH22
loop_chr20-chr20-9020|K562_RAD21_17m	Enhancer	Enhancer	13399	13697	chr20:38346482-38377013|+|LBP	chr20:38346482-38377013|+|LBP
loop_chr20-chr20-9022|K562_RAD21_17m	Enhancer	Enhancer	9260	8695	chr20:35772015-35950370|+|PHF20	chr20:35772015-35950370|+|PHF20
loop_chr20-chr20-9025|K562_RAD21_17m	Enhancer	Enhancer	41593	41813	chr20:61079140-61080179|+|LINC01718	chr20:61079140-61080179|+|LINC01718
loop_chr20-chr20-9026|K562_RAD21_17m	Enhancer	Enhancer	9130	9391	chr20:38233251-38233799|-|AL031651.2	chr20:38233251-38233799|-|AL031651.2
loop_chr20-chr20-9027|K562_RAD21_17m	Enhancer	Enhancer	22973	22819	chr20:37975156-37975481|-|RN7SKP185	chr20:37975156-37975481|-|RN7SKP185
loop_chr20-chr20-9028|K562_RAD21_17m	Enhancer	Enhancer	120455	120697	chr20:42014034-42015478|-|AL049812.3	chr20:42014034-42015478|-|AL049812.3
loop_chr20-chr20-9029|K562_RAD21_17m	Enhancer	Enhancer	43603	44113	chr20:43796437-43796543|-|RNU6-639P	chr20:43796437-43796543|-|RNU6-639P
loop_chr20-chr20-9030|K562_RAD21_17m	Promoter	Promoter	850	1375	chr20:46894624-47188844|+|EYA2	chr20:46894624-47188844|+|EYA2
loop_chr20-chr20-9031|K562_RAD21_17m	Enhancer	Enhancer	38520	38051	chr20:57710156-57712780|+|NKILA	chr20:57710156-57712780|+|NKILA
loop_chr20-chr20-9032|K562_RAD21_17m	Promoter	Promoter	901	1560	chr20:25407673-25448563|+|GINS1	chr20:25407673-25448563|+|GINS1
loop_chr20-chr20-9033|K562_RAD21_17m	Promoter	Promoter	267	681	chr20:62544343-62551526|-|MIR1-1HG-AS1	chr20:62544343-62551526|-|MIR1-1HG-AS1
loop_chr20-chr20-9034|K562_RAD21_17m	Promoter	Promoter	889	574	chr20:33993646-34084884|+|RALY	chr20:33993646-34084884|+|RALY
loop_chr20-chr20-9035|K562_RAD21_17m	Enhancer	Enhancer	11081	11385	chr20:46173733-46308498|-|CDH22	chr20:46173733-46308498|-|CDH22
loop_chr20-chr20-9036|K562_RAD21_17m	Enhancer	Enhancer	4771	4626	chr20:38955910-38956547|+|AL023803.2	chr20:38955910-38956547|+|AL023803.2
loop_chr20-chr20-9037|K562_RAD21_17m	Enhancer	Enhancer	12054	11667	chr20:35643143-35643462|+|RN7SKP271	chr20:35643143-35643462|+|RN7SKP271
loop_chr20-chr20-9038|K562_RAD21_17m	Enhancer	Enhancer	13992	13786	chr20:33702758-33720319|-|PXMP4	chr20:33702758-33720319|-|PXMP4
loop_chr20-chr20-9041|K562_RAD21_17m	Enhancer	Enhancer	28450	28097	chr20:2652632-2658393|+|NOP56	chr20:2652632-2658393|+|NOP56
loop_chr20-chr20-9042|K562_RAD21_17m	Enhancer	Enhancer	41983	42161	chr20:14223041-14223325|+|RN7SL864P	chr20:14223041-14223325|+|RN7SL864P
loop_chr20-chr20-9045|K562_RAD21_17m	Enhancer	Enhancer	34121	33747	chr20:41290280-41290577|-|RN7SL615P	chr20:41290280-41290577|-|RN7SL615P
loop_chr20-chr20-9047|K562_RAD21_17m	Enhancer	Enhancer	8279	8580	chr20:52858338-52862855|-|AL121902.1	chr20:52858338-52862855|-|AL121902.1
loop_chr20-chr20-9050|K562_RAD21_17m	Enhancer	Enhancer	26709	29357	chr20:35968590-36030700|+|CNBD2	chr20:35968590-36030700|+|CNBD2
loop_chr20-chr20-9051|K562_RAD21_17m	Enhancer	Enhancer	45255	45731	chr20:51386957-51562831|-|NFATC2	chr20:51386957-51562831|-|NFATC2
loop_chr20-chr20-9052|K562_RAD21_17m	Enhancer	Enhancer	9426	24344	chr20:53668697-53668758|-|RNU7-14P	chr20:53940160-53942508|+|AC005220.1
loop_chr20-chr20-9054|K562_RAD21_17m	Enhancer	Enhancer	18495	18207	chr20:34928432-34956027|-|GSS	chr20:34928432-34956027|-|GSS
loop_chr20-chr20-9055|K562_RAD21_17m	Enhancer	Enhancer	2798	2612	chr20:45306840-45317824|+|RBPJL	chr20:45306840-45317824|+|RBPJL
loop_chr20-chr20-9057|K562_RAD21_17m	Enhancer	Enhancer	20404	19995	chr20:37676910-37683234|+|AL162293.1	chr20:37676910-37683234|+|AL162293.1
loop_chr20-chr20-9059|K562_RAD21_17m	Enhancer	Enhancer	4775	4358	chr20:37338886-37344109|-|AL034422.1	chr20:37338886-37344109|-|AL034422.1
loop_chr20-chr20-9060|K562_RAD21_17m	Promoter	Promoter	202	609	chr20:52051663-52191779|-|ZFP64	chr20:52051663-52191779|-|ZFP64
loop_chr20-chr20-9061|K562_RAD21_17m	Enhancer	Enhancer	4616	4977	chr20:41340920-41360582|+|LPIN3	chr20:41340920-41360582|+|LPIN3
loop_chr20-chr20-9062|K562_RAD21_17m	Enhancer	Enhancer	40734	41165	chr20:41028822-41124487|+|TOP1	chr20:41028822-41124487|+|TOP1
loop_chr20-chr20-9063|K562_RAD21_17m	Enhancer	Enhancer	3305	3049	chr20:20363691-20365657|+|AL161658.1	chr20:20363691-20365657|+|AL161658.1
loop_chr20-chr20-9064|K562_RAD21_17m|loop_chr20-chr20-4795|GM12878_RAD21_17m	Promoter	Enhancer	0	18243	chr20:32027753-32031575|-|AL031658.1	chr20:32109506-32167258|+|TM9SF4
