Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr20:17962642-17962781|Promoter	chr20:17962710-17962946|-|SNORD17			chr20:17962863-17962909|Promoter			
chr20:17962863-17962909|Promoter	chr20:17962710-17962946|-|SNORD17			chr20:17962642-17962781|Promoter			
chr20:18793998-18795210|Promoter	chr20:18794529-18796067|+|LINC00653,chr20:18786065-18794289|-|LINC00652	chr20:18632178-18633316|Enhancer					
chr20:18828557-18828651|Promoter	chr20:18809728-18830153|-|C20orf78			chr20:18828722-18829095|Promoter			
chr20:18828722-18829095|Promoter	chr20:18809728-18830153|-|C20orf78			chr20:18828557-18828651|Promoter			
chr20:1894541-1894669|Promoter	chr20:1888128-1894374|-|AL117335.1			chr20:1894697-1894811|Promoter			
chr20:1894697-1894811|Promoter	chr20:1888128-1894374|-|AL117335.1			chr20:1894541-1894669|Promoter			
chr20:21570882-21572245|Promoter	chr20:21569976-21619674|+|LINC01727	chr20:21235819-21236443|Enhancer	chr20:20864399-20865173|Enhancer				
chr20:2207144-2209739|Promoter	chr20:2207328-2341059|+|AL121899.2,chr20:2207227-2213151|+|AL121899.1	chr20:2343755-2348498|Enhancer	chr20:1763245-1764671|Enhancer,chr20:2314914-2315285|Enhancer,chr20:2005595-2006892|Enhancer,chr20:2171022-2174219|Enhancer,chr20:2301254-2302975|Enhancer,chr20:1964344-1966404|Enhancer				chr20:1964344-1966404|Enhancer
chr20:22584663-22588765|Promoter	chr20:22581005-22585455|-|FOXA2	chr20:22335511-22341124|Enhancer			chr20:22682993-22684232|Promoter		
chr20:22682993-22684232|Promoter	chr20:22684958-22746991|+|AL158175.1	chr20:22335511-22341124|Enhancer			chr20:22584663-22588765|Promoter		
chr20:23050298-23052180|Promoter	chr20:23045633-23049741|-|THBD	chr20:23198482-23203486|Enhancer	chr20:23235548-23235734|Enhancer,chr20:22691661-22692760|Enhancer		chr20:23132307-23133959|Promoter		chr20:22691661-22692760|Enhancer
chr20:23132307-23133959|Promoter	chr20:23125068-23132621|-|LINC00656	chr20:23198482-23203486|Enhancer	chr20:23235548-23235734|Enhancer,chr20:22691661-22692760|Enhancer		chr20:23050298-23052180|Promoter		chr20:22691661-22692760|Enhancer
chr20:23605632-23606886|Promoter	chr20:23602410-23605876|-|CST9	chr20:23441597-23442742|Enhancer					
chr20:2470153-2470271|Promoter	chr20:2461634-2470853|-|SNRPB			chr20:2470409-2470856|Promoter			
chr20:2470409-2470856|Promoter	chr20:2461634-2470853|-|SNRPB			chr20:2470153-2470271|Promoter			
chr20:24930210-24930321|Promoter	chr20:24931840-24932983|+|AL035661.1			chr20:24930375-24930644|Promoter			
chr20:24930375-24930644|Promoter	chr20:24931840-24932983|+|AL035661.1			chr20:24930210-24930321|Promoter			
chr20:24994043-24995073|Promoter	chr20:24962925-24992751|-|APMAP	chr20:25179025-25180116|Enhancer					
chr20:25408507-25408642|Promoter	chr20:25407673-25448563|+|GINS1			chr20:25408692-25409775|Promoter			
chr20:25408692-25409775|Promoter	chr20:25407673-25448563|+|GINS1			chr20:25408507-25408642|Promoter			
chr20:25623493-25626138|Promoter	chr20:25624045-25678074|+|ZNF337-AS1,chr20:25612935-25624014|-|NANP			chr20:25695371-25697247|Promoter			
chr20:25695371-25697247|Promoter	chr20:25673195-25696853|-|ZNF337			chr20:25623493-25626138|Promoter			
chr20:258923-259369|Promoter	chr20:257724-261096|+|DEFB132	chr20:329345-334844|Enhancer	chr20:219687-219744|Enhancer,chr20:208886-209694|Enhancer	chr20:265919-269001|Promoter			chr20:208886-209694|Enhancer
chr20:265919-269001|Promoter	chr20:267186-268857|+|AL034548.1	chr20:329345-334844|Enhancer	chr20:219687-219744|Enhancer,chr20:208886-209694|Enhancer	chr20:258923-259369|Promoter			chr20:208886-209694|Enhancer
chr20:2864033-2865736|Promoter	chr20:2864184-3039076|+|PTPRA	chr20:2872875-2874309|Enhancer					
chr20:3069594-3070137|Promoter	chr20:3071620-3072517|+|OXT	chr20:3114150-3117355|Enhancer	chr20:3052423-3054560|Enhancer				
chr20:31311011-31311104|Promoter	chr20:31311303-31311962|-|RPL31P3			chr20:31313441-31313620|Promoter			
chr20:31313441-31313620|Promoter	chr20:31311303-31311962|-|RPL31P3			chr20:31311011-31311104|Promoter			
chr20:31556661-31564669|Promoter	chr20:31563166-31564076|+|HM13-IT1	chr20:31610844-31614866|Enhancer		chr20:31566484-31576216|Promoter			
chr20:31566484-31576216|Promoter	chr20:31567707-31573263|-|HM13-AS1	chr20:31610844-31614866|Enhancer		chr20:31556661-31564669|Promoter			
chr20:31604154-31604926|Promoter	chr20:31605283-31606515|+|ID1			chr20:31607763-31607806|Promoter			
chr20:31607763-31607806|Promoter	chr20:31607186-31607240|+|MIR3193			chr20:31604154-31604926|Promoter			
chr20:31720803-31725815|Promoter	chr20:31721507-31723409|+|ABALON,chr20:31664452-31722868|-|BCL2L1	chr20:31633788-31636472|Enhancer,chr20:31674916-31675468|Enhancer,chr20:31675648-31676325|Enhancer	chr20:31691906-31694635|Enhancer,chr20:31660639-31662094|Enhancer	chr20:31738762-31740649|Promoter		chr20:31633788-31636472|Enhancer	chr20:31660639-31662094|Enhancer
chr20:31738762-31740649|Promoter	chr20:31739271-31801805|+|TPX2		chr20:31675648-31676325|Enhancer,chr20:31660639-31662094|Enhancer,chr20:31674916-31675468|Enhancer,chr20:31691906-31694635|Enhancer,chr20:31633788-31636472|Enhancer	chr20:31720803-31725815|Promoter			chr20:31633788-31636472|Enhancer
chr20:31845164-31849264|Promoter	chr20:31844301-31845619|-|FOXS1	chr20:31820989-31824595|Enhancer	chr20:31852637-31854614|Enhancer,chr20:32019434-32019794|Enhancer,chr20:32089699-32094546|Enhancer,chr20:31917943-31919508|Enhancer,chr20:31924974-31925073|Enhancer		chr20:31950787-31952592|Promoter,chr20:32029758-32032775|Promoter		chr20:32089699-32094546|Enhancer
chr20:31949972-31950199|Promoter	chr20:31944337-31952046|-|PDRG1			chr20:31950242-31950375|Promoter			
chr20:31950242-31950375|Promoter	chr20:31944337-31952046|-|PDRG1			chr20:31949972-31950199|Promoter			
chr20:31950787-31952592|Promoter	chr20:31944337-31952046|-|PDRG1	chr20:31917943-31919508|Enhancer,chr20:31852637-31854614|Enhancer,chr20:31924974-31925073|Enhancer	chr20:32019434-32019794|Enhancer,chr20:32089699-32094546|Enhancer,chr20:31820989-31824595|Enhancer		chr20:31845164-31849264|Promoter,chr20:32029758-32032775|Promoter	chr20:31852637-31854614|Enhancer	chr20:31820989-31824595|Enhancer
chr20:32029758-32032775|Promoter	chr20:32027753-32031575|-|AL031658.1	chr20:32019434-32019794|Enhancer,chr20:32089699-32094546|Enhancer,chr20:31852637-31854614|Enhancer,chr20:31820989-31824595|Enhancer	chr20:31917943-31919508|Enhancer,chr20:31924974-31925073|Enhancer		chr20:31845164-31849264|Promoter,chr20:31950787-31952592|Promoter	chr20:31820989-31824595|Enhancer	chr20:31924974-31925073|Enhancer
chr20:32207170-32207625|Promoter	chr20:32192504-32207743|-|PLAGL2	chr20:32155355-32155916|Enhancer					
chr20:32559162-32559332|Promoter	chr20:32561093-32573888|+|AL133343.2			chr20:32559565-32559905|Promoter			
chr20:32559565-32559905|Promoter	chr20:32561093-32573888|+|AL133343.2			chr20:32559162-32559332|Promoter			
chr20:325707-326601|Promoter	chr20:325595-330224|+|SOX12			chr20:346725-347894|Promoter			
chr20:32674336-32674572|Promoter	chr20:32631652-32673941|-|C20orf203	chr20:32893814-32894964|Enhancer,chr20:32789169-32790447|Enhancer	chr20:33212016-33213275|Enhancer,chr20:32900453-32903906|Enhancer,chr20:33094988-33096267|Enhancer		chr20:33005177-33006210|Promoter	chr20:32789169-32790447|Enhancer	chr20:32900453-32903906|Enhancer
chr20:32743614-32745069|Promoter	chr20:32702691-32743997|-|COMMD7	chr20:32776697-32776983|Enhancer					
chr20:33005177-33006210|Promoter	chr20:32983773-33004433|-|SUN5	chr20:32900453-32903906|Enhancer	chr20:33212016-33213275|Enhancer,chr20:33094988-33096267|Enhancer,chr20:32893814-32894964|Enhancer,chr20:32789169-32790447|Enhancer		chr20:32674336-32674572|Promoter		chr20:32789169-32790447|Enhancer
chr20:33662663-33663729|Promoter	chr20:33662327-33663908|+|C20orf144		chr20:33455048-33455363|Enhancer,chr20:33457116-33458240|Enhancer	chr20:33729741-33733402|Promoter,chr20:33663785-33663989|Promoter	chr20:33684912-33686439|Promoter,chr20:33671820-33674991|Promoter,chr20:33668115-33668266|Promoter		chr20:33457116-33458240|Enhancer
chr20:33663785-33663989|Promoter	chr20:33662327-33663908|+|C20orf144		chr20:33455048-33455363|Enhancer,chr20:33457116-33458240|Enhancer	chr20:33662663-33663729|Promoter	chr20:33729741-33733402|Promoter,chr20:33684912-33686439|Promoter,chr20:33671820-33674991|Promoter,chr20:33668115-33668266|Promoter		chr20:33457116-33458240|Enhancer
chr20:33668115-33668266|Promoter	chr20:33666943-33668525|+|ACTL10		chr20:33455048-33455363|Enhancer,chr20:33457116-33458240|Enhancer	chr20:33729741-33733402|Promoter	chr20:33662663-33663729|Promoter,chr20:33663785-33663989|Promoter,chr20:33684912-33686439|Promoter,chr20:33671820-33674991|Promoter		chr20:33457116-33458240|Enhancer
chr20:33671820-33674991|Promoter	chr20:33674517-33675380|+|AL121906.1,chr20:33657087-33674463|-|NECAB3		chr20:33455048-33455363|Enhancer,chr20:33457116-33458240|Enhancer	chr20:33729741-33733402|Promoter	chr20:33662663-33663729|Promoter,chr20:33663785-33663989|Promoter,chr20:33684912-33686439|Promoter,chr20:33668115-33668266|Promoter		chr20:33457116-33458240|Enhancer
chr20:33684912-33686439|Promoter	chr20:33675477-33686385|-|E2F1		chr20:33455048-33455363|Enhancer,chr20:33457116-33458240|Enhancer	chr20:33729741-33733402|Promoter	chr20:33662663-33663729|Promoter,chr20:33663785-33663989|Promoter,chr20:33671820-33674991|Promoter,chr20:33668115-33668266|Promoter		chr20:33457116-33458240|Enhancer
chr20:33729741-33733402|Promoter	chr20:33731657-33792269|+|ZNF341,chr20:33728931-33731828|-|AL050349.1	chr20:33457116-33458240|Enhancer	chr20:33455048-33455363|Enhancer	chr20:33662663-33663729|Promoter,chr20:33684912-33686439|Promoter,chr20:33671820-33674991|Promoter,chr20:33668115-33668266|Promoter	chr20:33663785-33663989|Promoter		
chr20:33966289-33966522|Promoter	chr20:33965162-33965576|+|PIGPP3			chr20:33966634-33966740|Promoter			
chr20:33966634-33966740|Promoter	chr20:33965162-33965576|+|PIGPP3			chr20:33966289-33966522|Promoter			
chr20:33992696-33992818|Promoter	chr20:33993646-34084884|+|RALY			chr20:33993021-33993123|Promoter			
chr20:33993021-33993123|Promoter	chr20:33993646-34084884|+|RALY			chr20:33992696-33992818|Promoter			
chr20:34310036-34314718|Promoter	chr20:34280268-34311802|-|AHCY	chr20:34472834-34473840|Enhancer,chr20:34190701-34192010|Enhancer,chr20:34534645-34540185|Enhancer,chr20:34522579-34524552|Enhancer	chr20:34707738-34709431|Enhancer,chr20:34769065-34770421|Enhancer	chr20:34514571-34519441|Promoter	chr20:34705036-34705571|Promoter	chr20:34522579-34524552|Enhancer	chr20:34707738-34709431|Enhancer
chr20:34514571-34519441|Promoter	chr20:34516409-34540958|+|DYNLRB1		chr20:34472834-34473840|Enhancer,chr20:34707738-34709431|Enhancer,chr20:34190701-34192010|Enhancer,chr20:34769065-34770421|Enhancer,chr20:34534645-34540185|Enhancer,chr20:34522579-34524552|Enhancer	chr20:34310036-34314718|Promoter	chr20:34705036-34705571|Promoter		chr20:34522579-34524552|Enhancer
chr20:346725-347894|Promoter	chr20:347024-359660|+|NRSN2			chr20:325707-326601|Promoter			
chr20:34705036-34705571|Promoter	chr20:34704339-34713439|+|TP53INP2	chr20:34707738-34709431|Enhancer	chr20:34472834-34473840|Enhancer,chr20:34190701-34192010|Enhancer,chr20:34769065-34770421|Enhancer,chr20:34534645-34540185|Enhancer,chr20:34522579-34524552|Enhancer		chr20:34514571-34519441|Promoter,chr20:34310036-34314718|Promoter		chr20:34522579-34524552|Enhancer
chr20:34872478-34876089|Promoter	chr20:34844720-34872856|-|GGT7	chr20:34959282-34962795|Enhancer		chr20:35091959-35092995|Promoter			
chr20:35091959-35092995|Promoter	chr20:35002404-35092807|-|TRPC4AP		chr20:34959282-34962795|Enhancer	chr20:34872478-34876089|Promoter			
chr20:35143640-35148006|Promoter	chr20:35115364-35147336|-|EDEM2	chr20:35268235-35270876|Enhancer,chr20:35206643-35210571|Enhancer	chr20:35120325-35121909|Enhancer,chr20:35095956-35097802|Enhancer		chr20:35277442-35277681|Promoter,chr20:35264899-35265477|Promoter	chr20:35206643-35210571|Enhancer	chr20:35095956-35097802|Enhancer
chr20:35264899-35265477|Promoter	chr20:35262727-35264187|-|AL121753.2	chr20:35268235-35270876|Enhancer	chr20:35120325-35121909|Enhancer,chr20:35095956-35097802|Enhancer,chr20:35206643-35210571|Enhancer		chr20:35143640-35148006|Promoter,chr20:35277442-35277681|Promoter		chr20:35206643-35210571|Enhancer
chr20:35277442-35277681|Promoter	chr20:35276352-35278129|-|MMP24OS	chr20:35206643-35210571|Enhancer	chr20:35268235-35270876|Enhancer,chr20:35120325-35121909|Enhancer,chr20:35095956-35097802|Enhancer		chr20:35143640-35148006|Promoter,chr20:35264899-35265477|Promoter		chr20:35095956-35097802|Enhancer
chr20:35740770-35743147|Promoter	chr20:35703610-35742312|-|RBM39			chr20:35771272-35774019|Promoter			
chr20:35771272-35774019|Promoter	chr20:35772015-35950370|+|PHF20			chr20:35740770-35743147|Promoter			
chr20:36064917-36066130|Promoter	chr20:36064243-36064563|-|AL035420.3	chr20:35994987-35995594|Enhancer	chr20:35997778-35998117|Enhancer				
chr20:36155093-36159425|Promoter	chr20:36150413-36155733|-|AL121895.1	chr20:36198443-36204121|Enhancer	chr20:36556106-36558180|Enhancer,chr20:36492331-36494689|Enhancer,chr20:36884315-36888153|Enhancer,chr20:36754333-36755177|Enhancer,chr20:36835666-36838746|Enhancer,chr20:36213053-36217526|Enhancer,chr20:36438188-36441538|Enhancer,chr20:36808377-36809221|Enhancer,chr20:36273577-36274817|Enhancer,chr20:36162487-36162763|Enhancer		chr20:36572248-36577007|Promoter,chr20:36602891-36606172|Promoter		chr20:36884315-36888153|Enhancer
chr20:36572248-36577007|Promoter	chr20:36574553-36612384|+|TGIF2-RAB5IF,chr20:36573488-36593950|+|TGIF2,chr20:36507702-36573275|-|DLGAP4-AS1	chr20:36556106-36558180|Enhancer	chr20:36492331-36494689|Enhancer,chr20:36884315-36888153|Enhancer,chr20:36754333-36755177|Enhancer,chr20:36835666-36838746|Enhancer,chr20:36213053-36217526|Enhancer,chr20:36438188-36441538|Enhancer,chr20:36198443-36204121|Enhancer,chr20:36808377-36809221|Enhancer,chr20:36273577-36274817|Enhancer,chr20:36162487-36162763|Enhancer	chr20:36602891-36606172|Promoter	chr20:36155093-36159425|Promoter		chr20:36884315-36888153|Enhancer
chr20:36602891-36606172|Promoter	chr20:36605779-36612557|+|RAB5IF	chr20:36556106-36558180|Enhancer	chr20:36492331-36494689|Enhancer,chr20:36884315-36888153|Enhancer,chr20:36754333-36755177|Enhancer,chr20:36835666-36838746|Enhancer,chr20:36213053-36217526|Enhancer,chr20:36438188-36441538|Enhancer,chr20:36198443-36204121|Enhancer,chr20:36808377-36809221|Enhancer,chr20:36273577-36274817|Enhancer,chr20:36162487-36162763|Enhancer	chr20:36572248-36577007|Promoter	chr20:36155093-36159425|Promoter		chr20:36884315-36888153|Enhancer
chr20:3768014-3771339|Promoter	chr20:3753508-3768387|-|C20orf27	chr20:3716343-3716901|Enhancer	chr20:3752658-3753356|Enhancer		chr20:3818583-3820854|Promoter		
chr20:3785933-3788381|Promoter	chr20:3786772-3806121|+|CDC25B,chr20:3783851-3786740|-|CENPB	chr20:4084343-4085891|Enhancer	chr20:4069055-4073789|Enhancer		chr20:3888927-3889286|Promoter,chr20:4013872-4015552|Promoter		
chr20:37902129-37903750|Promoter	chr20:37903111-37945350|+|VSTM2L	chr20:38220074-38223090|Enhancer	chr20:38111639-38115634|Enhancer,chr20:38071868-38075311|Enhancer		chr20:38164024-38168106|Promoter		chr20:38071868-38075311|Enhancer
chr20:3807073-3807416|Promoter	chr20:3808357-3812434|+|LINC01730			chr20:3807508-3807756|Promoter			
chr20:380728-385139|Promoter	chr20:381021-397559|+|TRIB3	chr20:371086-372227|Enhancer,chr20:352498-356549|Enhancer	chr20:477599-482767|Enhancer,chr20:429721-433532|Enhancer		chr20:407157-407910|Promoter	chr20:352498-356549|Enhancer	chr20:477599-482767|Enhancer
chr20:3807508-3807756|Promoter	chr20:3808357-3812434|+|LINC01730			chr20:3807073-3807416|Promoter			
chr20:38164024-38168106|Promoter	chr20:38127385-38165270|-|TGM2	chr20:38111639-38115634|Enhancer,chr20:38071868-38075311|Enhancer,chr20:38220074-38223090|Enhancer			chr20:37902129-37903750|Promoter	chr20:38220074-38223090|Enhancer	
chr20:3818583-3820854|Promoter	chr20:3820524-3828838|+|AP5S1	chr20:3716343-3716901|Enhancer,chr20:3752658-3753356|Enhancer			chr20:3768014-3771339|Promoter	chr20:3716343-3716901|Enhancer	
chr20:38435084-38435730|Promoter	chr20:38420587-38435361|-|SNHG17			chr20:38446157-38448329|Promoter,chr20:38471895-38473141|Promoter			
chr20:38446157-38448329|Promoter	chr20:38446691-38450921|+|SNHG11,chr20:38448084-38448215|+|SNORA71E			chr20:38435084-38435730|Promoter,chr20:38471895-38473141|Promoter			
chr20:38471895-38473141|Promoter	chr20:38472816-38578859|+|RALGAPB			chr20:38435084-38435730|Promoter,chr20:38446157-38448329|Promoter			
chr20:38747339-38753065|Promoter	chr20:38748460-38772520|+|ACTR5	chr20:38645391-38651361|Enhancer,chr20:38730593-38732045|Enhancer	chr20:38658975-38659320|Enhancer,chr20:38337786-38338077|Enhancer,chr20:39075478-39076476|Enhancer,chr20:39079121-39082400|Enhancer,chr20:38892731-38894968|Enhancer,chr20:39110639-39112828|Enhancer,chr20:38997525-38998481|Enhancer,chr20:39046803-39050672|Enhancer,chr20:38725996-38727538|Enhancer		chr20:38961403-38963705|Promoter,chr20:38925114-38929750|Promoter	chr20:38645391-38651361|Enhancer	chr20:39046803-39050672|Enhancer
chr20:3888927-3889286|Promoter	chr20:3888239-3888868|-|AL353194.1	chr20:4069055-4073789|Enhancer	chr20:4084343-4085891|Enhancer		chr20:3785933-3788381|Promoter,chr20:4013872-4015552|Promoter		
chr20:38925114-38929750|Promoter	chr20:38926312-38953106|+|FAM83D	chr20:39046803-39050672|Enhancer,chr20:39079121-39082400|Enhancer,chr20:38997525-38998481|Enhancer	chr20:38658975-38659320|Enhancer,chr20:38337786-38338077|Enhancer,chr20:39075478-39076476|Enhancer,chr20:38730593-38732045|Enhancer,chr20:39110639-39112828|Enhancer,chr20:38892731-38894968|Enhancer,chr20:38645391-38651361|Enhancer,chr20:38725996-38727538|Enhancer	chr20:38961403-38963705|Promoter	chr20:38747339-38753065|Promoter	chr20:39046803-39050672|Enhancer	chr20:38645391-38651361|Enhancer
chr20:38961403-38963705|Promoter	chr20:38961925-38962111|-|AL023803.1,chr20:38962472-38962993|+|AL023803.3,chr20:38962299-39039721|+|DHX35		chr20:38658975-38659320|Enhancer,chr20:38337786-38338077|Enhancer,chr20:39075478-39076476|Enhancer,chr20:38730593-38732045|Enhancer,chr20:39079121-39082400|Enhancer,chr20:39110639-39112828|Enhancer,chr20:38997525-38998481|Enhancer,chr20:38892731-38894968|Enhancer,chr20:39046803-39050672|Enhancer,chr20:38645391-38651361|Enhancer,chr20:38725996-38727538|Enhancer	chr20:38925114-38929750|Promoter	chr20:38747339-38753065|Promoter		chr20:38645391-38651361|Enhancer
chr20:4013872-4015552|Promoter	chr20:3927309-4015558|-|RNF24	chr20:4069055-4073789|Enhancer,chr20:4084343-4085891|Enhancer			chr20:3888927-3889286|Promoter,chr20:3785933-3788381|Promoter	chr20:4084343-4085891|Enhancer	
chr20:407157-407910|Promoter	chr20:408053-430966|+|RBCK1	chr20:477599-482767|Enhancer	chr20:371086-372227|Enhancer,chr20:352498-356549|Enhancer,chr20:429721-433532|Enhancer		chr20:380728-385139|Promoter		chr20:352498-356549|Enhancer
chr20:41132260-41138846|Promoter	chr20:41136960-41177626|+|PLCG1,chr20:41098329-41138003|-|PLCG1-AS1	chr20:41232310-41233034|Enhancer	chr20:40967832-40970203|Enhancer,chr20:41244629-41245529|Enhancer,chr20:40970288-40970539|Enhancer,chr20:41247889-41250201|Enhancer	chr20:41168079-41174732|Promoter,chr20:41336802-41341982|Promoter			chr20:40967832-40970203|Enhancer
chr20:41168079-41174732|Promoter	chr20:41169023-41169078|+|MIR6871	chr20:41232310-41233034|Enhancer	chr20:40967832-40970203|Enhancer,chr20:41244629-41245529|Enhancer,chr20:40970288-40970539|Enhancer,chr20:41247889-41250201|Enhancer	chr20:41132260-41138846|Promoter,chr20:41336802-41341982|Promoter			chr20:40967832-40970203|Enhancer
chr20:41336802-41341982|Promoter	chr20:41340920-41360582|+|LPIN3	chr20:40967832-40970203|Enhancer,chr20:41247889-41250201|Enhancer,chr20:41232310-41233034|Enhancer	chr20:41244629-41245529|Enhancer,chr20:40970288-40970539|Enhancer	chr20:41132260-41138846|Promoter,chr20:41168079-41174732|Promoter		chr20:41232310-41233034|Enhancer	chr20:40970288-40970539|Enhancer
chr20:4147573-4149311|Promoter	chr20:4148779-4187747|+|SMOX	chr20:4151348-4151651|Enhancer					
chr20:43536397-43540891|Promoter	chr20:43540171-43569498|+|Z98752.3	chr20:43690870-43693343|Enhancer,chr20:44080214-44082209|Enhancer	chr20:44053095-44057429|Enhancer,chr20:43983270-43983526|Enhancer,chr20:43839838-43841910|Enhancer,chr20:43570777-43573547|Enhancer,chr20:43749553-43750010|Enhancer,chr20:43448358-43450474|Enhancer			chr20:44080214-44082209|Enhancer	chr20:43448358-43450474|Enhancer
chr20:44311008-44311510|Promoter	chr20:44302840-44311202|-|FITM2	chr20:44115387-44118682|Enhancer	chr20:44189040-44192469|Enhancer				
chr20:44466976-44467629|Promoter	chr20:44466564-44466842|-|RPL37AP1			chr20:44467711-44468106|Promoter			
chr20:44467711-44468106|Promoter	chr20:44466564-44466842|-|RPL37AP1			chr20:44466976-44467629|Promoter			
chr20:44531209-44533522|Promoter	chr20:44531785-44624247|+|PKIG	chr20:44609706-44611838|Enhancer	chr20:44384395-44384823|Enhancer,chr20:44574114-44576673|Enhancer,chr20:44682950-44686624|Enhancer,chr20:44217232-44217797|Enhancer,chr20:44800637-44802010|Enhancer,chr20:44460437-44461663|Enhancer,chr20:44866681-44870100|Enhancer,chr20:44386549-44389584|Enhancer,chr20:44215144-44215511|Enhancer		chr20:44746590-44748088|Promoter		chr20:44386549-44389584|Enhancer
chr20:44746590-44748088|Promoter	chr20:44746642-44747201|+|AL118522.1	chr20:44866681-44870100|Enhancer	chr20:44384395-44384823|Enhancer,chr20:44574114-44576673|Enhancer,chr20:44217232-44217797|Enhancer,chr20:44800637-44802010|Enhancer,chr20:44386549-44389584|Enhancer,chr20:44460437-44461663|Enhancer,chr20:44609706-44611838|Enhancer,chr20:44682950-44686624|Enhancer,chr20:44215144-44215511|Enhancer		chr20:44531209-44533522|Promoter		chr20:44386549-44389584|Enhancer
chr20:44910715-44911728|Promoter	chr20:44910062-44959035|+|PABPC1L	chr20:45094680-45097795|Enhancer,chr20:44932445-44933255|Enhancer	chr20:45112453-45112860|Enhancer,chr20:45044091-45045946|Enhancer,chr20:45011188-45013144|Enhancer			chr20:45094680-45097795|Enhancer	chr20:45011188-45013144|Enhancer
chr20:44962227-44962355|Promoter	chr20:44942130-44960397|-|TOMM34	chr20:44962420-44962537|Enhancer					
chr20:45349846-45349865|Promoter	chr20:45325288-45348424|-|SDC4			chr20:45349989-45350012|Promoter			
chr20:45349989-45350012|Promoter	chr20:45325288-45348424|-|SDC4			chr20:45349846-45349865|Promoter			
chr20:45361362-45363724|Promoter	chr20:45361937-45376798|+|SYS1,chr20:45363510-45410068|+|SYS1-DBNDD2	chr20:45319696-45324877|Enhancer	chr20:45435755-45439478|Enhancer,chr20:45372944-45375781|Enhancer	chr20:45469544-45470881|Promoter,chr20:45448473-45451702|Promoter			chr20:45435755-45439478|Enhancer
chr20:45448473-45451702|Promoter	chr20:45435272-45448325|-|AL031663.3	chr20:45319696-45324877|Enhancer,chr20:45372944-45375781|Enhancer	chr20:45435755-45439478|Enhancer	chr20:45361362-45363724|Promoter	chr20:45469544-45470881|Promoter	chr20:45319696-45324877|Enhancer	
chr20:45469544-45470881|Promoter	chr20:45469753-45481532|+|WFDC2		chr20:45319696-45324877|Enhancer,chr20:45435755-45439478|Enhancer,chr20:45372944-45375781|Enhancer	chr20:45361362-45363724|Promoter	chr20:45448473-45451702|Promoter		chr20:45319696-45324877|Enhancer
chr20:45546151-45547505|Promoter	chr20:45534196-45547662|-|EPPIN-WFDC6	chr20:45767838-45771467|Enhancer	chr20:45590252-45595048|Enhancer				
chr20:4591162-4592387|Promoter	chr20:4590993-4591300|-|AL121916.1	chr20:4221578-4222368|Enhancer					
chr20:45968301-45972758|Promoter	chr20:45948660-45972203|-|ZNF335	chr20:45984112-45985624|Enhancer,chr20:46011412-46014701|Enhancer	chr20:46127010-46128773|Enhancer,chr20:45987274-45989096|Enhancer			chr20:46011412-46014701|Enhancer	chr20:45987274-45989096|Enhancer
chr20:46021856-46023311|Promoter	chr20:46013500-46022073|-|SLC12A5-AS1			chr20:46088711-46090014|Promoter			
chr20:46088711-46090014|Promoter	chr20:46060991-46089962|-|NCOA5			chr20:46021856-46023311|Promoter			
chr20:46306395-46308914|Promoter	chr20:46173733-46308498|-|CDH22	chr20:46348653-46350460|Enhancer,chr20:46409177-46411981|Enhancer,chr20:46131374-46133475|Enhancer	chr20:46438359-46438651|Enhancer			chr20:46131374-46133475|Enhancer	
chr20:46364009-46364041|Promoter	chr20:46345980-46364458|-|SLC35C2			chr20:46364231-46364405|Promoter			
chr20:46364231-46364405|Promoter	chr20:46345980-46364458|-|SLC35C2			chr20:46364009-46364041|Promoter			
chr20:46680195-46682281|Promoter	chr20:46681676-46682375|-|AL133520.1	chr20:46647774-46649243|Enhancer,chr20:46518672-46522323|Enhancer,chr20:46559700-46563462|Enhancer	chr20:46699947-46701671|Enhancer			chr20:46518672-46522323|Enhancer	
chr20:46895344-46895605|Promoter	chr20:46894624-47188844|+|EYA2			chr20:46895747-46896252|Promoter			
chr20:46895747-46896252|Promoter	chr20:46894624-47188844|+|EYA2			chr20:46895344-46895605|Promoter			
chr20:4718460-4722041|Promoter	chr20:4721909-4728460|+|PRND	chr20:4613114-4617407|Enhancer					
chr20:47356659-47358512|Promoter	chr20:47209214-47356889|-|ZMYND8	chr20:47382878-47385216|Enhancer	chr20:47620758-47623191|Enhancer,chr20:47204505-47206017|Enhancer,chr20:47196166-47199317|Enhancer,chr20:47296812-47298696|Enhancer,chr20:47272080-47274994|Enhancer				chr20:47272080-47274994|Enhancer
chr20:4758889-4761477|Promoter	chr20:4761300-4761696|+|AL133396.2	chr20:5099673-5103186|Enhancer	chr20:5055292-5058668|Enhancer				
chr20:49219348-49219613|Promoter	chr20:49219295-49244077|+|DDX27	chr20:49216933-49217242|Enhancer					
