anchor	chrom	start	end	type	nearestDistanceToTSS	nearestGene	nearestGeneLoc
chr2:210170677-210170930|Promoter	chr2	210170677	210170930	Promoter	605	KANSL1L	chr2:210021421-210171409|-|KANSL1L
chr2:210170998-210171969|Promoter	chr2	210170998	210171969	Promoter	0	KANSL1L,AC006994.2	chr2:210021421-210171409|-|KANSL1L,chr2:210171686-210233966|+|AC006994.2
chr2:210195320-210196134|Enhancer	chr2	210195320	210196134	Enhancer	24041	AC006994.2	chr2:210171686-210233966|+|AC006994.2
chr2:210502826-210503210|Enhancer	chr2	210502826	210503210	Enhancer	25309	CPS1	chr2:210477709-210679107|+|CPS1
chr2:210503317-210503633|Enhancer	chr2	210503317	210503633	Enhancer	25766	CPS1	chr2:210477709-210679107|+|CPS1
chr2:212832205-212832285|Promoter	chr2	212832205	212832285	Promoter	84	PCED1CP	chr2:212832161-212832945|+|PCED1CP
chr2:212832547-212832802|Promoter	chr2	212832547	212832802	Promoter	513	PCED1CP	chr2:212832161-212832945|+|PCED1CP
chr2:213244289-213244456|Enhancer	chr2	213244289	213244456	Enhancer	31779	AC079610.3	chr2:213266995-213276152|-|AC079610.3
chr2:213244536-213244813|Enhancer	chr2	213244536	213244813	Enhancer	31477	AC079610.3	chr2:213266995-213276152|-|AC079610.3
chr2:213819521-213819791|Enhancer	chr2	213819521	213819791	Enhancer	61589	MIR4438	chr2:213758067-213758159|+|MIR4438
chr2:214909354-214909623|Enhancer	chr2	214909354	214909623	Enhancer	62360	RPL10P6	chr2:214847128-214847445|+|RPL10P6
chr2:214909634-214909980|Enhancer	chr2	214909634	214909980	Enhancer	62679	RPL10P6	chr2:214847128-214847445|+|RPL10P6
chr2:214960903-214962582|Enhancer	chr2	214960903	214962582	Enhancer	43039	AC072062.1	chr2:215004782-215082772|+|AC072062.1
chr2:215268331-215270296|Enhancer	chr2	215268331	215270296	Enhancer	5678	AC073284.1	chr2:215274992-215277947|+|AC073284.1
chr2:215454037-215455167|Promoter	chr2	215454037	215455167	Promoter	895	AC012462.1	chr2:215453707-215463871|+|AC012462.1
chr2:215488759-215489618|Enhancer	chr2	215488759	215489618	Enhancer	12521	AC012462.2	chr2:215476667-215480248|+|AC012462.2
chr2:215489702-215490263|Enhancer	chr2	215489702	215490263	Enhancer	13315	AC012462.2	chr2:215476667-215480248|+|AC012462.2
chr2:215552768-215553945|Enhancer	chr2	215552768	215553945	Enhancer	7158	AC012668.3	chr2:215546198-215713895|+|AC012668.3
chr2:215553950-215554200|Enhancer	chr2	215553950	215554200	Enhancer	7877	AC012668.3	chr2:215546198-215713895|+|AC012668.3
chr2:215570413-215570619|Enhancer	chr2	215570413	215570619	Enhancer	12119	AC012668.1	chr2:215579407-215582635|-|AC012668.1
chr2:215570622-215570773|Enhancer	chr2	215570622	215570773	Enhancer	11937	AC012668.1	chr2:215579407-215582635|-|AC012668.1
chr2:215918349-215921931|Enhancer	chr2	215918349	215921931	Enhancer	21579	AC093382.1	chr2:215939308-215941719|-|AC093382.1
chr2:215931572-215931697|Enhancer	chr2	215931572	215931697	Enhancer	10084	AC093382.1	chr2:215939308-215941719|-|AC093382.1
chr2:216023017-216023768|Enhancer	chr2	216023017	216023768	Enhancer	9779	MREG	chr2:215942584-216013613|-|MREG
chr2:216023774-216024205|Enhancer	chr2	216023774	216024205	Enhancer	10376	MREG	chr2:215942584-216013613|-|MREG
chr2:216062686-216062776|Enhancer	chr2	216062686	216062776	Enhancer	19078	PECR	chr2:216038388-216081809|-|PECR
chr2:216064057-216064168|Enhancer	chr2	216064057	216064168	Enhancer	17696	PECR	chr2:216038388-216081809|-|PECR
chr2:216114723-216114823|Enhancer	chr2	216114723	216114823	Enhancer	7309	XRCC5	chr2:216107464-216206303|+|XRCC5
chr2:216114926-216114956|Enhancer	chr2	216114926	216114956	Enhancer	7477	XRCC5	chr2:216107464-216206303|+|XRCC5
chr2:216152057-216152247|Enhancer	chr2	216152057	216152247	Enhancer	4659	POLHP1	chr2:216156342-216156811|-|POLHP1
chr2:216152363-216152519|Enhancer	chr2	216152363	216152519	Enhancer	4370	POLHP1	chr2:216156342-216156811|-|POLHP1
chr2:216403844-216404326|Enhancer	chr2	216403844	216404326	Enhancer	8329	SMARCAL1	chr2:216412414-216483053|+|SMARCAL1
chr2:216408681-216409007|Enhancer	chr2	216408681	216409007	Enhancer	3570	SMARCAL1	chr2:216412414-216483053|+|SMARCAL1
chr2:216655529-216655636|Enhancer	chr2	216655529	216655636	Enhancer	22162	IGFBP2	chr2:216633420-216664436|+|IGFBP2
chr2:216655673-216655813|Enhancer	chr2	216655673	216655813	Enhancer	22323	IGFBP2	chr2:216633420-216664436|+|IGFBP2
chr2:216682604-216683615|Enhancer	chr2	216682604	216683615	Enhancer	11354	AC007563.2	chr2:216694464-216994079|+|AC007563.2
chr2:216697189-216699957|Enhancer	chr2	216697189	216699957	Enhancer	3024	IGFBP5	chr2:216672105-216695549|-|IGFBP5
chr2:216799586-216800106|Promoter	chr2	216799586	216800106	Promoter	0	AC007563.1	chr2:216799608-216805335|+|AC007563.1
chr2:216800214-216800273|Promoter	chr2	216800214	216800273	Promoter	635	AC007563.1	chr2:216799608-216805335|+|AC007563.1
chr2:216981916-216982146|Enhancer	chr2	216981916	216982146	Enhancer	13875	AC007749.1	chr2:216995906-216996490|+|AC007749.1
chr2:216982167-216982485|Enhancer	chr2	216982167	216982485	Enhancer	13580	AC007749.1	chr2:216995906-216996490|+|AC007749.1
chr2:217043581-217044955|Enhancer	chr2	217043581	217044955	Enhancer	48362	AC007749.1	chr2:216995906-216996490|+|AC007749.1
chr2:217166211-217166434|Enhancer	chr2	217166211	217166434	Enhancer	85233	RN7SKP43	chr2:217251556-217251875|+|RN7SKP43
chr2:217510812-217511679|Enhancer	chr2	217510812	217511679	Enhancer	182649	AC010886.1	chr2:217693895-217696763|+|AC010886.1
chr2:217650879-217651171|Enhancer	chr2	217650879	217651171	Enhancer	42870	AC010886.1	chr2:217693895-217696763|+|AC010886.1
chr2:217713271-217715709|Enhancer	chr2	217713271	217715709	Enhancer	20595	AC010886.1	chr2:217693895-217696763|+|AC010886.1
chr2:217785008-217787385|Enhancer	chr2	217785008	217787385	Enhancer	24905	RPL7L1P9	chr2:217760547-217761291|-|RPL7L1P9
chr2:217787841-217790810|Enhancer	chr2	217787841	217790810	Enhancer	28034	RPL7L1P9	chr2:217760547-217761291|-|RPL7L1P9
chr2:217823340-217823512|Enhancer	chr2	217823340	217823512	Enhancer	62135	RPL7L1P9	chr2:217760547-217761291|-|RPL7L1P9
chr2:217823521-217823695|Enhancer	chr2	217823521	217823695	Enhancer	62317	RPL7L1P9	chr2:217760547-217761291|-|RPL7L1P9
chr2:217873447-217873781|Enhancer	chr2	217873447	217873781	Enhancer	27014	MIR6809	chr2:217900513-217900628|-|MIR6809
chr2:217885549-217887768|Enhancer	chr2	217885549	217887768	Enhancer	13969	MIR6809	chr2:217900513-217900628|-|MIR6809
chr2:217987738-217989448|Enhancer	chr2	217987738	217989448	Enhancer	9886	AC010136.1	chr2:217978707-217992615|+|AC010136.1
chr2:218185732-218188806|Enhancer	chr2	218185732	218188806	Enhancer	13165	HMGB1P9	chr2:218200434-218201388|+|HMGB1P9
chr2:218268820-218273075|Promoter	chr2	218268820	218273075	Promoter	0	PNKD,AAMP	chr2:218270392-218346793|+|PNKD,chr2:218264123-218270257|-|AAMP
chr2:218292633-218292908|Promoter	chr2	218292633	218292908	Promoter	257	TMBIM1	chr2:218274197-218292513|-|TMBIM1
chr2:218301176-218302385|Enhancer	chr2	218301176	218302385	Enhancer	9267	TMBIM1	chr2:218274197-218292513|-|TMBIM1
chr2:218310846-218311048|Enhancer	chr2	218310846	218311048	Enhancer	18434	TMBIM1	chr2:218274197-218292513|-|TMBIM1
chr2:218311128-218311312|Enhancer	chr2	218311128	218311312	Enhancer	18707	TMBIM1	chr2:218274197-218292513|-|TMBIM1
chr2:218356373-218356952|Promoter	chr2	218356373	218356952	Promoter	0	CATIP	chr2:218356857-218368094|+|CATIP
chr2:218394029-218396658|Enhancer	chr2	218394029	218396658	Enhancer	2994	CTDSP1	chr2:218398338-218405941|+|CTDSP1
chr2:218399659-218399800|Promoter	chr2	218399659	218399800	Promoter	510	AC021016.3	chr2:218398743-218399219|-|AC021016.3
chr2:218687422-218687564|Enhancer	chr2	218687422	218687564	Enhancer	15424	STK36	chr2:218672069-218702715|+|STK36
chr2:218690642-218690719|Enhancer	chr2	218690642	218690719	Enhancer	18611	STK36	chr2:218672069-218702715|+|STK36
chr2:218723092-218723444|Enhancer	chr2	218723092	218723444	Enhancer	12433	TTLL4	chr2:218710835-218755416|+|TTLL4
chr2:218723560-218723963|Enhancer	chr2	218723560	218723963	Enhancer	12926	TTLL4	chr2:218710835-218755416|+|TTLL4
chr2:218727498-218729898|Enhancer	chr2	218727498	218729898	Enhancer	17863	TTLL4	chr2:218710835-218755416|+|TTLL4
chr2:218777405-218777548|Enhancer	chr2	218777405	218777548	Enhancer	4670	CYP27A1	chr2:218782147-218815293|+|CYP27A1
chr2:218777678-218777955|Enhancer	chr2	218777678	218777955	Enhancer	4330	CYP27A1	chr2:218782147-218815293|+|CYP27A1
chr2:218847601-218848436|Enhancer	chr2	218847601	218848436	Enhancer	6419	RPL23AP31	chr2:218841599-218842065|+|RPL23AP31
chr2:218852841-218855436|Enhancer	chr2	218852841	218855436	Enhancer	5666	WNT6	chr2:218859805-218874233|+|WNT6
chr2:218897956-218900604|Enhancer	chr2	218897956	218900604	Enhancer	17007	RNU6-642P	chr2:218916184-218916287|-|RNU6-642P
chr2:218992715-218994156|Promoter	chr2	218992715	218994156	Promoter	0	CRYBA2	chr2:218990189-218993422|-|CRYBA2
chr2:218995540-218996438|Enhancer	chr2	218995540	218996438	Enhancer	2567	CRYBA2	chr2:218990189-218993422|-|CRYBA2
chr2:219002052-219003246|Promoter	chr2	219002052	219003246	Promoter	0	AC097468.1	chr2:219002215-219015721|+|AC097468.1
chr2:219009996-219010335|Enhancer	chr2	219009996	219010335	Enhancer	7950	AC097468.1	chr2:219002215-219015721|+|AC097468.1
chr2:219010345-219010633|Enhancer	chr2	219010345	219010633	Enhancer	8274	AC097468.1	chr2:219002215-219015721|+|AC097468.1
chr2:219027708-219030017|Enhancer	chr2	219027708	219030017	Enhancer	12660	CFAP65	chr2:219002846-219041523|-|CFAP65
chr2:219056463-219059247|Promoter	chr2	219056463	219059247	Promoter	0	MIR3131	chr2:219058688-219058750|-|MIR3131
chr2:219072470-219075832|Enhancer	chr2	219072470	219075832	Enhancer	4342	AC097468.3	chr2:219069354-219069809|-|AC097468.3
chr2:219103852-219104654|Promoter	chr2	219103852	219104654	Promoter	1819	RN7SL764P	chr2:219102434-219102719|+|RN7SL764P
chr2:219119462-219121688|Enhancer	chr2	219119462	219121688	Enhancer	18141	RN7SL764P	chr2:219102434-219102719|+|RN7SL764P
chr2:219154358-219157206|Enhancer	chr2	219154358	219157206	Enhancer	5071	NHEJ1	chr2:219075317-219160853|-|NHEJ1
chr2:219159918-219162059|Promoter	chr2	219159918	219162059	Promoter	0	NHEJ1	chr2:219075317-219160853|-|NHEJ1
chr2:219279115-219280147|Promoter	chr2	219279115	219280147	Promoter	0	DNAJB2	chr2:219279267-219286900|+|DNAJB2
chr2:219294404-219300355|Promoter	chr2	219294404	219300355	Promoter	0	AC114803.1	chr2:219299002-219304130|+|AC114803.1
chr2:219352771-219352869|Enhancer	chr2	219352771	219352869	Enhancer	6163	AC053503.3	chr2:219358870-219358983|-|AC053503.3
chr2:219402933-219406397|Enhancer	chr2	219402933	219406397	Enhancer	4658	DNPEP	chr2:219373527-219400007|-|DNPEP
chr2:219459528-219461128|Enhancer	chr2	219459528	219461128	Enhancer	25485	SPEG	chr2:219434843-219493629|+|SPEG
chr2:219475457-219477533|Enhancer	chr2	219475457	219477533	Enhancer	15372	AC053503.7	chr2:219491867-219498244|+|AC053503.7
chr2:219494891-219495753|Promoter	chr2	219494891	219495753	Promoter	803	SPEGNB	chr2:219496125-219498287|+|SPEGNB
chr2:219509414-219511342|Enhancer	chr2	219509414	219511342	Enhancer	3952	ASIC4	chr2:219514330-219538772|+|ASIC4
chr2:219519465-219523022|Enhancer	chr2	219519465	219523022	Enhancer	4366	AC053503.1	chr2:219482073-219516877|-|AC053503.1
chr2:219526023-219526543|Enhancer	chr2	219526023	219526543	Enhancer	9406	AC053503.1	chr2:219482073-219516877|-|AC053503.1
chr2:219527803-219531989|Enhancer	chr2	219527803	219531989	Enhancer	13019	AC053503.1	chr2:219482073-219516877|-|AC053503.1
chr2:219541152-219544066|Promoter	chr2	219541152	219544066	Promoter	0	TMEM198,CHPF	chr2:219543663-219550595|+|TMEM198,chr2:219538948-219543809|-|CHPF
chr2:219559788-219560705|Promoter	chr2	219559788	219560705	Promoter	1163	AC009955.4	chr2:219559083-219559626|+|AC009955.4
chr2:219582191-219582395|Enhancer	chr2	219582191	219582395	Enhancer	8691	RN7SKP213	chr2:219590687-219590984|-|RN7SKP213
chr2:219582522-219582739|Enhancer	chr2	219582522	219582739	Enhancer	8353	RN7SKP213	chr2:219590687-219590984|-|RN7SKP213
chr2:219619285-219619556|Enhancer	chr2	219619285	219619556	Enhancer	7272	AC009955.1	chr2:219625059-219626693|-|AC009955.1
chr2:219640916-219643094|Enhancer	chr2	219640916	219643094	Enhancer	3085	AC009955.2	chr2:219645090-219645631|+|AC009955.2
chr2:219688593-219690124|Enhancer	chr2	219688593	219690124	Enhancer	3977	AC009502.1	chr2:219685381-219737937|+|AC009502.1
chr2:222903357-222903758|Promoter	chr2	222903357	222903758	Promoter	1497	ATG12P2	chr2:222904640-222905055|-|ATG12P2
chr2:222907144-222907813|Enhancer	chr2	222907144	222907813	Enhancer	2423	ATG12P2	chr2:222904640-222905055|-|ATG12P2
chr2:222971856-222972145|Enhancer	chr2	222971856	222972145	Enhancer	25612	AC013476.2	chr2:222945930-222946388|-|AC013476.2
chr2:223101454-223102971|Enhancer	chr2	223101454	223102971	Enhancer	50398	KCNE4	chr2:223051814-223055637|+|KCNE4
chr2:223992734-223995115|Enhancer	chr2	223992734	223995115	Enhancer	26218	AC073641.1	chr2:223965701-223967706|-|AC073641.1
chr2:224084282-224084520|Enhancer	chr2	224084282	224084520	Enhancer	45113	SERPINE2	chr2:223975045-224039288|-|SERPINE2
chr2:224084536-224084664|Enhancer	chr2	224084536	224084664	Enhancer	45312	SERPINE2	chr2:223975045-224039288|-|SERPINE2
chr2:224284243-224285620|Enhancer	chr2	224284243	224285620	Enhancer	9998	AC008072.1	chr2:224294930-224295753|+|AC008072.1
chr2:224357364-224359781|Enhancer	chr2	224357364	224359781	Enhancer	43534	FAM124B	chr2:224378698-224402107|-|FAM124B
chr2:224469361-224469600|Promoter	chr2	224469361	224469600	Promoter	1677	AC073052.2	chr2:224467803-224474500|+|AC073052.2
chr2:224469638-224469909|Promoter	chr2	224469638	224469909	Promoter	1970	AC073052.2	chr2:224467803-224474500|+|AC073052.2
chr2:224645920-224646368|Enhancer	chr2	224645920	224646368	Enhancer	60747	CUL3	chr2:224470150-224585397|-|CUL3
chr2:224646375-224646775|Enhancer	chr2	224646375	224646775	Enhancer	61178	CUL3	chr2:224470150-224585397|-|CUL3
chr2:224649497-224653387|Enhancer	chr2	224649497	224653387	Enhancer	64923	CCDC195	chr2:224703764-224716365|-|CCDC195
chr2:224777181-224779392|Enhancer	chr2	224777181	224779392	Enhancer	61921	CCDC195	chr2:224703764-224716365|-|CCDC195
chr2:225120402-225124137|Enhancer	chr2	225120402	225124137	Enhancer	79827	DOCK10	chr2:224765090-225042442|-|DOCK10
chr2:225649075-225649264|Enhancer	chr2	225649075	225649264	Enhancer	49084	AC016717.1	chr2:225698254-225698539|+|AC016717.1
chr2:225649394-225649596|Enhancer	chr2	225649394	225649596	Enhancer	48759	AC016717.1	chr2:225698254-225698539|+|AC016717.1
chr2:225658852-225661821|Enhancer	chr2	225658852	225661821	Enhancer	37917	AC016717.1	chr2:225698254-225698539|+|AC016717.1
chr2:226810624-226814379|Enhancer	chr2	226810624	226814379	Enhancer	8465	AC010735.1	chr2:226804036-226805061|+|AC010735.1
chr2:226984236-226986034|Enhancer	chr2	226984236	226986034	Enhancer	16013	RF00554	chr2:1118884-226969122|-|RF00554
chr2:227237991-227238446|Enhancer	chr2	227237991	227238446	Enhancer	73653	COL4A3	chr2:227164565-227314792|+|COL4A3
chr2:227238526-227238764|Enhancer	chr2	227238526	227238764	Enhancer	74080	COL4A3	chr2:227164565-227314792|+|COL4A3
chr2:227451505-227451693|Enhancer	chr2	227451505	227451693	Enhancer	20533	MIR5703	chr2:227472132-227472187|+|MIR5703
chr2:227471989-227473543|Promoter	chr2	227471989	227473543	Promoter	0	AGFG1,MIR5703	chr2:227472152-227561214|+|AGFG1,chr2:227472132-227472187|+|MIR5703
chr2:229340824-229341065|Enhancer	chr2	229340824	229341065	Enhancer	69659	PID1	chr2:229023974-229271285|-|PID1
chr2:229341257-229341453|Enhancer	chr2	229341257	229341453	Enhancer	70070	PID1	chr2:229023974-229271285|-|PID1
chr2:230005776-230008978|Enhancer	chr2	230005776	230008978	Enhancer	34062	RNU6-1027P	chr2:229973315-229973421|+|RNU6-1027P
chr2:230067146-230067216|Promoter	chr2	230067146	230067216	Promoter	1743	SLC16A14	chr2:230034982-230068924|-|SLC16A14
chr2:230611241-230612073|Enhancer	chr2	230611241	230612073	Enhancer	24536	RNU6-451P	chr2:230587121-230587227|+|RNU6-451P
chr2:230683175-230683542|Enhancer	chr2	230683175	230683542	Enhancer	17170	LINC01907	chr2:230690921-230700529|-|LINC01907
chr2:230683602-230683801|Enhancer	chr2	230683602	230683801	Enhancer	16827	LINC01907	chr2:230690921-230700529|-|LINC01907
chr2:230711032-230713967|Promoter	chr2	230711032	230713967	Promoter	0	CAB39	chr2:230712842-230821075|+|CAB39
chr2:230798607-230799271|Enhancer	chr2	230798607	230799271	Enhancer	37970	AC012507.3	chr2:230836909-230837385|+|AC012507.3
chr2:230823580-230825066|Enhancer	chr2	230823580	230825066	Enhancer	12586	AC012507.3	chr2:230836909-230837385|+|AC012507.3
chr2:230847540-230850194|Enhancer	chr2	230847540	230850194	Enhancer	11958	AC012507.3	chr2:230836909-230837385|+|AC012507.3
chr2:230902310-230902743|Enhancer	chr2	230902310	230902743	Enhancer	6325	AC012507.1	chr2:230908852-230910102|+|AC012507.1
chr2:230903925-230904044|Enhancer	chr2	230903925	230904044	Enhancer	4867	AC012507.1	chr2:230908852-230910102|+|AC012507.1
chr2:230904146-230904332|Enhancer	chr2	230904146	230904332	Enhancer	4613	AC012507.1	chr2:230908852-230910102|+|AC012507.1
chr2:230924052-230925473|Promoter	chr2	230924052	230925473	Promoter	0	AC012507.4	chr2:230924567-230929919|+|AC012507.4
chr2:230985042-230989631|Enhancer	chr2	230985042	230989631	Enhancer	2987	SPATA3	chr2:230990324-231025055|+|SPATA3
chr2:231051183-231054395|Promoter	chr2	231051183	231054395	Promoter	0	AC009407.1	chr2:231052040-231052637|+|AC009407.1
chr2:231220857-231221247|Enhancer	chr2	231220857	231221247	Enhancer	22506	ARMC9	chr2:231198546-231374837|+|ARMC9
chr2:231221298-231221696|Enhancer	chr2	231221298	231221696	Enhancer	22951	ARMC9	chr2:231198546-231374837|+|ARMC9
chr2:231227013-231229235|Enhancer	chr2	231227013	231229235	Enhancer	27973	AC018738.1	chr2:231256097-231256306|+|AC018738.1
chr2:231297231-231297273|Enhancer	chr2	231297231	231297273	Enhancer	41155	AC018738.1	chr2:231256097-231256306|+|AC018738.1
chr2:231404713-231406311|Enhancer	chr2	231404713	231406311	Enhancer	9802	B3GNT7	chr2:231395710-231401164|+|B3GNT7
chr2:231450882-231453563|Promoter	chr2	231450882	231453563	Promoter	0	AC017104.3	chr2:231452195-231453153|+|AC017104.3
chr2:231482800-231482908|Enhancer	chr2	231482800	231482908	Enhancer	12445	AC017104.4	chr2:231493708-231495299|-|AC017104.4
chr2:231516630-231518793|Enhancer	chr2	231516630	231518793	Enhancer	3372	LINC00471	chr2:231508426-231514339|-|LINC00471
chr2:231556182-231558380|Enhancer	chr2	231556182	231558380	Enhancer	2622	AC104634.1	chr2:231559903-231560364|+|AC104634.1
chr2:231561763-231564853|Enhancer	chr2	231561763	231564853	Enhancer	3405	AC104634.1	chr2:231559903-231560364|+|AC104634.1
chr2:231600239-231604279|Enhancer	chr2	231600239	231604279	Enhancer	9358	TEX44	chr2:231592901-231594283|+|TEX44
chr2:231611350-231613989|Enhancer	chr2	231611350	231613989	Enhancer	19768	TEX44	chr2:231592901-231594283|+|TEX44
chr2:231647207-231648963|Promoter	chr2	231647207	231648963	Promoter	1812	RN7SL499P	chr2:231645998-231646273|-|RN7SL499P
chr2:231670103-231677959|Enhancer	chr2	231670103	231677959	Enhancer	27758	RN7SL499P	chr2:231645998-231646273|-|RN7SL499P
chr2:231685782-231688336|Enhancer	chr2	231685782	231688336	Enhancer	20625	PTMA	chr2:231707684-231713541|+|PTMA
chr2:231708708-231708984|Promoter	chr2	231708708	231708984	Promoter	1162	PTMA	chr2:231707684-231713541|+|PTMA
chr2:231709011-231709240|Promoter	chr2	231709011	231709240	Promoter	1441	PTMA	chr2:231707684-231713541|+|PTMA
chr2:231710408-231716549|Promoter	chr2	231710408	231716549	Promoter	0	MIR1244-1	chr2:231713314-231713398|+|MIR1244-1
chr2:231849908-231850100|Enhancer	chr2	231849908	231850100	Enhancer	39160	AC073476.2	chr2:231810348-231810844|-|AC073476.2
chr2:231850102-231850257|Enhancer	chr2	231850102	231850257	Enhancer	39335	AC073476.2	chr2:231810348-231810844|-|AC073476.2
chr2:231905074-231907184|Enhancer	chr2	231905074	231907184	Enhancer	13831	MIR1471	chr2:231892242-231892298|-|MIR1471
chr2:231923671-231927798|Promoter	chr2	231923671	231927798	Promoter	0	NPPC	chr2:231921809-231926396|-|NPPC
chr2:232140828-232143531|Enhancer	chr2	232140828	232143531	Enhancer	30473	MIR562	chr2:232172653-232172747|+|MIR562
chr2:232325093-232328143|Enhancer	chr2	232325093	232328143	Enhancer	16498	AC068134.3	chr2:232343116-232343903|+|AC068134.3
chr2:232384023-232384165|Enhancer	chr2	232384023	232384165	Enhancer	2420	AC068134.1	chr2:232379635-232381674|-|AC068134.1
chr2:232384185-232384473|Enhancer	chr2	232384185	232384473	Enhancer	2655	AC068134.1	chr2:232379635-232381674|-|AC068134.1
chr2:232604998-232606429|Promoter	chr2	232604998	232606429	Promoter	0	EFHD1	chr2:232606057-232682780|+|EFHD1
chr2:232762922-232764713|Enhancer	chr2	232762922	232764713	Enhancer	4131	AC064852.1	chr2:232760146-232767949|-|AC064852.1
chr2:232922086-232922509|Enhancer	chr2	232922086	232922509	Enhancer	53283	SNORC	chr2:232869014-232876406|+|SNORC
chr2:232922528-232922582|Enhancer	chr2	232922528	232922582	Enhancer	53541	SNORC	chr2:232869014-232876406|+|SNORC
chr2:233422797-233423162|Enhancer	chr2	233422797	233423162	Enhancer	68472	DGKD	chr2:233354507-233472100|+|DGKD
chr2:233423429-233424276|Enhancer	chr2	233423429	233424276	Enhancer	69345	DGKD	chr2:233354507-233472100|+|DGKD
chr2:233443413-233443706|Enhancer	chr2	233443413	233443706	Enhancer	89052	DGKD	chr2:233354507-233472100|+|DGKD
chr2:233909411-233909587|Enhancer	chr2	233909411	233909587	Enhancer	7874	TRPM8	chr2:233917373-234019522|+|TRPM8
chr2:233909724-233909818|Enhancer	chr2	233909724	233909818	Enhancer	7602	TRPM8	chr2:233917373-234019522|+|TRPM8
chr2:234550114-234550973|Enhancer	chr2	234550114	234550973	Enhancer	53462	ARL4C	chr2:234493041-234497081|-|ARL4C
chr2:234980961-234981224|Enhancer	chr2	234980961	234981224	Enhancer	29075	SH3BP4	chr2:234952017-235055714|+|SH3BP4
chr2:234981259-234981401|Enhancer	chr2	234981259	234981401	Enhancer	29313	SH3BP4	chr2:234952017-235055714|+|SH3BP4
chr2:235005372-235006033|Enhancer	chr2	235005372	235006033	Enhancer	53685	SH3BP4	chr2:234952017-235055714|+|SH3BP4
chr2:235006082-235006302|Enhancer	chr2	235006082	235006302	Enhancer	54175	SH3BP4	chr2:234952017-235055714|+|SH3BP4
chr2:235105734-235107790|Enhancer	chr2	235105734	235107790	Enhancer	18176	AC114814.1	chr2:235084822-235088586|-|AC114814.1
chr2:235115753-235117133|Enhancer	chr2	235115753	235117133	Enhancer	27857	AC114814.1	chr2:235084822-235088586|-|AC114814.1
chr2:235136052-235137830|Enhancer	chr2	235136052	235137830	Enhancer	10559	AC114814.2	chr2:235147016-235147500|-|AC114814.2
chr2:235303319-235303827|Enhancer	chr2	235303319	235303827	Enhancer	125677	AC114814.3	chr2:235177896-235178905|+|AC114814.3
chr2:235303915-235304143|Enhancer	chr2	235303915	235304143	Enhancer	126133	AC114814.3	chr2:235177896-235178905|+|AC114814.3
chr2:235433415-235433906|Enhancer	chr2	235433415	235433906	Enhancer	60382	AGAP1	chr2:235494043-236131800|+|AGAP1
chr2:235485309-235485537|Enhancer	chr2	235485309	235485537	Enhancer	8620	AGAP1	chr2:235494043-236131800|+|AGAP1
chr2:235494150-235494962|Promoter	chr2	235494150	235494962	Promoter	513	AGAP1	chr2:235494043-236131800|+|AGAP1
chr2:235592708-235596100|Enhancer	chr2	235592708	235596100	Enhancer	88653	AGAP1-IT1	chr2:235505751-235507566|+|AGAP1-IT1
chr2:235746382-235747896|Enhancer	chr2	235746382	235747896	Enhancer	36248	AC064874.1	chr2:235773855-235783387|-|AC064874.1
chr2:235766161-235766623|Enhancer	chr2	235766161	235766623	Enhancer	16995	AC064874.1	chr2:235773855-235783387|-|AC064874.1
chr2:235779273-235781121|Enhancer	chr2	235779273	235781121	Enhancer	3190	AC064874.1	chr2:235773855-235783387|-|AC064874.1
chr2:236176555-236178324|Enhancer	chr2	236176555	236178324	Enhancer	9053	GBX2	chr2:236165236-236168386|-|GBX2
chr2:236180375-236183041|Enhancer	chr2	236180375	236183041	Enhancer	13322	GBX2	chr2:236165236-236168386|-|GBX2
chr2:236309053-236309784|Enhancer	chr2	236309053	236309784	Enhancer	45073	ASB18	chr2:236194872-236264345|-|ASB18
chr2:236309833-236310796|Enhancer	chr2	236309833	236310796	Enhancer	45969	ASB18	chr2:236194872-236264345|-|ASB18
chr2:236353113-236355808|Enhancer	chr2	236353113	236355808	Enhancer	13099	AC093915.1	chr2:236367560-236369102|+|AC093915.1
chr2:236568590-236570893|Promoter	chr2	236568590	236570893	Promoter	0	ACKR3	chr2:236569825-236582354|+|ACKR3
chr2:237495437-237495649|Enhancer	chr2	237495437	237495649	Enhancer	9133	MLPH	chr2:237486410-237555322|+|MLPH
chr2:237495700-237495851|Enhancer	chr2	237495700	237495851	Enhancer	9365	MLPH	chr2:237486410-237555322|+|MLPH
chr2:237627844-237627934|Promoter	chr2	237627844	237627934	Promoter	302	LRRFIP1	chr2:237627587-237781643|+|LRRFIP1
chr2:237628064-237628087|Promoter	chr2	237628064	237628087	Promoter	488	LRRFIP1	chr2:237627587-237781643|+|LRRFIP1
chr2:237672986-237674982|Enhancer	chr2	237672986	237674982	Enhancer	46397	LRRFIP1	chr2:237627587-237781643|+|LRRFIP1
chr2:237706881-237707281|Enhancer	chr2	237706881	237707281	Enhancer	79494	LRRFIP1	chr2:237627587-237781643|+|LRRFIP1
chr2:237707384-237707552|Enhancer	chr2	237707384	237707552	Enhancer	79881	LRRFIP1	chr2:237627587-237781643|+|LRRFIP1
chr2:237735307-237735796|Enhancer	chr2	237735307	237735796	Enhancer	63193	RBM44	chr2:237798745-237842807|+|RBM44
chr2:237735819-237735993|Enhancer	chr2	237735819	237735993	Enhancer	62839	RBM44	chr2:237798745-237842807|+|RBM44
